,11/6/13,11/11/13,11/16/13,11/21/13,11/26/13,12/1/13,12/6/13,12/11/13,12/16/13,12/21/13,12/26/13,12/31/13,1/5/14,1/10/14,1/15/14,1/20/14,1/25/14,1/30/14,2/4/14,2/9/14,2/14/14,2/19/14,2/24/14,3/1/14,3/6/14,3/11/14,3/16/14,3/21/14,3/26/14,3/31/14,4/5/14,4/10/14,4/15/14,4/20/14,4/25/14,4/30/14,5/5/14,5/10/14,5/15/14,5/20/14,5/25/14,5/30/14,6/4/14,6/9/14,6/14/14,6/19/14,6/24/14,6/29/14,7/4/14,7/9/14,7/14/14,7/19/14,7/24/14,7/29/14,8/3/14,8/8/14,8/13/14,8/18/14,8/23/14,8/28/14,9/2/14,9/7/14,9/12/14,9/17/14,9/22/14,9/27/14,10/2/14,10/7/14,10/12/14,10/17/14,10/22/14,10/27/14,11/1/14,11/6/14,11/11/14,11/16/14,11/21/14,11/26/14,12/1/14,12/6/14,12/11/14,12/16/14,12/21/14,12/26/14,12/31/14,1/5/15,1/10/15,1/15/15,1/20/15,1/25/15,1/30/15,2/4/15,2/9/15,2/14/15,2/19/15,2/24/15,3/1/15,3/6/15,3/11/15,3/16/15,3/21/15,3/26/15,3/31/15,4/5/15,4/10/15,4/15/15,4/20/15,4/25/15,4/30/15,5/5/15,5/10/15,5/15/15,5/20/15,5/25/15,5/30/15,6/4/15,6/9/15,6/14/15,6/19/15,6/24/15,6/29/15,7/4/15,7/9/15,7/14/15,7/19/15,7/24/15,7/29/15,8/3/15,8/8/15,8/13/15,8/18/15,8/23/15,8/25/15
danceability,0.63485,0.64055,0.64055,0.6468599999999998,0.64585,0.6410399999999998,0.6410399999999998,0.6321717171717173,0.6277474747474748,0.6277474747474748,0.6182929292929294,0.6257373737373736,0.6279898989898989,0.6279898989898989,0.6303939393939394,0.6298787878787878,0.6298787878787878,0.6241010101010103,0.6249595959595962,0.6261111111111111,0.6261111111111111,0.624969696969697,0.6291818181818182,0.6291818181818182,0.6308787878787879,0.6275858585858587,0.6341212121212122,0.6341212121212122,0.6273535353535354,0.6249797979797981,0.6249797979797981,0.6229090909090911,0.6232424242424244,0.6275656565656567,0.6275656565656567,0.6276600000000002,0.630616161616162,0.630616161616162,0.6397700000000003,0.6426700000000003,0.64353,0.64353,0.6421399999999999,0.6455,0.6455,0.6369299999999999,0.64201,0.6427599999999998,0.6427599999999998,0.64742,0.6478600000000001,0.6478600000000001,0.6578700000000001,0.6563800000000001,0.6663799999999999,0.6663799999999999,0.66518,0.6747099999999999,0.6747099999999999,0.6750999999999999,0.68238,0.68262,0.68262,0.6826300000000002,0.6677300000000003,0.6677300000000003,0.6663900000000003,0.6712800000000001,0.6654900000000002,0.6654900000000002,0.6640000000000001,0.66132,0.66132,0.6582600000000001,0.64516,0.6482899999999999,0.6482899999999999,0.65016,0.6456161616161615,0.6456161616161615,0.63908,0.6231600000000002,0.6188686868686869,0.6188686868686869,0.6160900000000001,0.6234000000000002,0.6234000000000002,0.6203700000000001,0.6181313131313133,0.6171200000000002,0.6171200000000002,0.6202799999999999,0.6199300000000001,0.6199300000000001,0.6198600000000001,0.6294900000000002,0.6437100000000001,0.6437100000000001,0.6327799999999999,0.6270000000000001,0.6270000000000001,0.6323899999999999,0.6402800000000001,0.6346700000000001,0.6346700000000001,0.64169,0.6387299999999999,0.6387299999999999,0.6273599999999999,0.6260699999999997,0.6267199999999997,0.6267199999999997,0.6310299999999998,0.6353499999999997,0.6353499999999997,0.6399599999999998,0.6472899999999997,0.6402499999999998,0.6402499999999998,0.6392599999999998,0.64114,0.64114,0.6446200000000001,0.6472199999999999,0.6389199999999999,0.6389199999999999,0.6476700000000002,0.6484000000000003,0.6484000000000003,0.6506000000000003,0.6499000000000001,0.6512,0.6512
energy,0.6839200000000001,0.6924299999999998,0.6924299999999998,0.6763399999999998,0.6787800000000002,0.6662100000000001,0.6662100000000001,0.6748585858585859,0.6654949494949494,0.6654949494949494,0.670868686868687,0.6606969696969696,0.6740202020202021,0.6740202020202021,0.673070707070707,0.6755959595959594,0.6755959595959594,0.669828282828283,0.6717373737373737,0.6748474747474749,0.6748474747474749,0.6722828282828284,0.6751616161616163,0.6751616161616163,0.6733535353535356,0.6757777777777779,0.6744545454545456,0.6744545454545456,0.6775656565656565,0.6837676767676769,0.6837676767676769,0.6946868686868687,0.6937575757575757,0.6963535353535354,0.6963535353535354,0.6910800000000004,0.6958686868686867,0.6958686868686867,0.69565,0.6950799999999997,0.6953799999999998,0.6953799999999998,0.6870449999999998,0.6894999999999999,0.6894999999999999,0.6933600000000001,0.6919600000000001,0.6841700000000002,0.6841700000000002,0.6859099999999999,0.69147,0.69147,0.68147,0.6888799999999999,0.6846100000000003,0.6846100000000003,0.6950900000000001,0.7014100000000001,0.7014100000000001,0.69596,0.6997600000000002,0.6977800000000001,0.6977800000000001,0.6988899999999997,0.6850199999999999,0.6850199999999999,0.6871899999999997,0.68912,0.68171,0.68171,0.6774700000000001,0.6734300000000003,0.6734300000000003,0.6761600000000001,0.6860300000000004,0.6836300000000002,0.6836300000000002,0.68896,0.674585858585859,0.674585858585859,0.6691199999999999,0.66673,0.6566464646464645,0.6566464646464645,0.6743199999999997,0.6638299999999995,0.6638299999999995,0.6602699999999997,0.6768686868686866,0.6799999999999998,0.6799999999999998,0.6785300000000002,0.6712400000000001,0.6712400000000001,0.65286,0.6586299999999998,0.6469999999999999,0.6469999999999999,0.6390199999999998,0.6483999999999999,0.6483999999999999,0.6346399999999999,0.6557199999999999,0.6568600000000001,0.6568600000000001,0.6545100000000003,0.6647700000000001,0.6647700000000001,0.6555099999999999,0.6548899999999998,0.6607599999999998,0.6607599999999998,0.6603600000000001,0.6618400000000001,0.6618400000000001,0.6604100000000002,0.6597900000000001,0.6596900000000001,0.6596900000000001,0.66861,0.6698599999999999,0.6698599999999999,0.6781600000000002,0.68369,0.6890800000000002,0.6890800000000002,0.6918600000000003,0.6919000000000003,0.6919000000000003,0.69113,0.6926599999999997,0.7000699999999996,0.7000699999999996
loudness,5.7896100000000015,5.650759999999999,5.650759999999999,5.766360000000001,5.674120000000001,5.90066,5.90066,5.653585858585858,5.894747474747471,5.894747474747471,5.885242424242424,5.974888888888887,5.7206363636363635,5.7206363636363635,5.84422222222222,5.799121212121209,5.799121212121209,5.897272727272724,5.885696969696969,5.955282828282831,5.955282828282831,5.926838383838384,5.914787878787879,5.914787878787879,5.896494949494953,5.843737373737376,5.972525252525253,5.972525252525253,5.977696969696969,5.885717171717172,5.885717171717172,5.8559494949494955,5.827646464646465,5.791333333333332,5.791333333333332,5.835159999999999,5.691383838383835,5.691383838383835,5.723169999999998,5.823339999999999,5.757889999999999,5.757889999999999,5.851200000000001,5.85691,5.85691,5.722130000000001,5.772730000000001,5.927620000000002,5.927620000000002,5.86112,5.722599999999999,5.722599999999999,5.800009999999998,5.7757999999999985,5.8272299999999975,5.8272299999999975,5.631999999999998,5.583119999999999,5.583119999999999,5.608219999999999,5.4918499999999995,5.619299999999999,5.619299999999999,5.594000000000001,5.644289999999999,5.644289999999999,5.7034600000000015,5.597370000000001,5.6782800000000035,5.6782800000000035,5.683270000000001,5.882990000000001,5.882990000000001,5.754740000000002,5.6960099999999985,5.724679999999999,5.724679999999999,5.743739999999999,5.86642424242424,5.86642424242424,6.148399999999998,6.1738100000000005,6.2538787878787865,6.2538787878787865,6.088749999999999,6.129559999999998,6.129559999999998,6.135989999999997,5.980747474747474,5.86931,5.86931,5.927799999999999,6.0366800000000005,6.0366800000000005,6.189070000000002,6.187260000000001,6.320590000000003,6.320590000000003,6.43107,6.359910000000001,6.359910000000001,6.517530000000001,6.2887599999999955,6.190449999999999,6.190449999999999,6.25353,6.063900000000001,6.063900000000001,6.17415,6.25398,6.142799999999999,6.142799999999999,6.14519,6.121220000000003,6.121220000000003,6.161170000000002,6.23181,6.21927,6.21927,6.182670000000001,6.166129999999999,6.166129999999999,6.0749699999999995,5.912459999999997,5.904029999999999,5.904029999999999,5.876809999999999,5.86363,5.86363,5.914569999999998,5.918580000000003,5.860570000000001,5.860570000000001
tempo,121.09064000000004,122.66896000000003,122.66896000000003,120.94579000000002,120.68287000000001,119.72901,119.72901,122.22614141414138,122.16725252525248,122.16725252525248,121.61237373737369,123.72540404040393,122.39075757575752,122.39075757575752,120.80888888888884,120.3317272727272,120.3317272727272,120.91010101010095,120.4565757575757,118.95382828282821,118.95382828282821,118.6353333333333,119.16928282828283,119.16928282828283,119.28708080808083,118.07408080808085,117.5603131313132,117.5603131313132,118.35516161616167,117.58131313131314,117.58131313131314,119.97785858585856,118.53338383838384,118.00278787878793,118.00278787878793,117.16480000000001,117.24738383838383,117.24738383838383,116.67483,118.12705000000004,116.24037000000003,116.24037000000003,117.72433000000002,117.46150999999995,117.46150999999995,118.06693,117.62600000000002,116.64570000000002,116.64570000000002,119.84267000000001,119.62300999999998,119.62300999999998,118.36493999999999,118.41524,117.87840000000004,117.87840000000004,119.16209000000005,118.99987000000003,118.99987000000003,119.88806999999996,120.77684999999998,120.86690999999999,120.86690999999999,119.98012999999999,120.03251999999995,120.03251999999995,121.74629999999998,121.36882999999997,121.69242999999994,121.69242999999994,120.99635999999992,120.38657999999994,120.38657999999994,120.20486999999997,121.57411999999997,119.39282999999998,119.39282999999998,119.81515000000002,118.44547474747473,118.44547474747473,120.76897000000002,122.21695000000005,120.01532323232325,120.01532323232325,122.49844000000002,120.75902999999998,120.75902999999998,122.06532000000001,122.80925252525255,124.20744000000002,124.20744000000002,124.12804000000001,123.97949,123.97949,125.07259000000003,126.21672000000004,124.63165000000008,124.63165000000008,125.48531000000004,126.97771000000007,126.97771000000007,126.08740000000002,125.85243000000006,126.44725000000003,126.44725000000003,125.86588000000003,126.61914000000003,126.61914000000003,128.02455000000006,127.79233000000002,129.74757000000002,129.74757000000002,128.75097000000008,128.78064000000003,128.78064000000003,130.00889000000004,128.78463,128.25945,128.25945,128.00477999999998,127.19357,127.19357,126.99744000000001,127.04161999999998,128.89269,128.89269,128.66907,129.14201999999997,129.14201999999997,127.75414,126.47681,126.38202,126.38202
valence,0.5144630000000001,0.5136530000000001,0.5136530000000001,0.509493,0.5006130000000001,0.490383,0.490383,0.48588181818181825,0.46977070707070684,0.46977070707070684,0.467790909090909,0.4714474747474747,0.4735333333333333,0.4735333333333333,0.47453333333333325,0.4596242424242427,0.4596242424242427,0.47548686868686874,0.4869515151515152,0.4788030303030305,0.4788030303030305,0.4768636363636365,0.5073383838383839,0.5073383838383839,0.49759090909090936,0.4931767676767679,0.4923383838383839,0.4923383838383839,0.47962626262626273,0.479449494949495,0.479449494949495,0.4887424242424243,0.48423737373737397,0.48902424242424253,0.48902424242424253,0.47933400000000004,0.48345858585858603,0.48345858585858603,0.5043840000000002,0.5168340000000002,0.511914,0.511914,0.5177840000000001,0.5063700000000003,0.5063700000000003,0.5223320000000002,0.5257540000000003,0.5222540000000001,0.5222540000000001,0.528314,0.5186339999999999,0.5186339999999999,0.523284,0.526334,0.537896,0.537896,0.5532440000000001,0.565644,0.565644,0.5567139999999999,0.566309,0.5611099999999998,0.5611099999999998,0.5642999999999998,0.5589299999999999,0.5589299999999999,0.55904,0.5453899999999999,0.5183439999999999,0.5183439999999999,0.5215510000000001,0.523854,0.523854,0.5056390000000001,0.5250039999999998,0.515084,0.515084,0.5126819999999999,0.49972424242424224,0.49972424242424224,0.488307,0.4812100000000001,0.47770404040404046,0.47770404040404046,0.4772869999999999,0.47297200000000017,0.47297200000000017,0.4606770000000001,0.4840292929292929,0.48660899999999996,0.48660899999999996,0.4779690000000001,0.473221,0.473221,0.4644210000000001,0.47564599999999985,0.46961099999999995,0.46961099999999995,0.465285,0.45948199999999995,0.45948199999999995,0.462302,0.4830519999999999,0.4851419999999999,0.4851419999999999,0.4833219999999999,0.48548199999999997,0.48548199999999997,0.4715419999999999,0.48493699999999984,0.4964519999999999,0.4964519999999999,0.4988419999999998,0.4978019999999999,0.4978019999999999,0.511132,0.5142539999999999,0.5022190000000001,0.5022190000000001,0.5093439999999999,0.5178619999999998,0.5178619999999998,0.522192,0.515093,0.512483,0.512483,0.507198,0.518592,0.518592,0.5108779999999999,0.516882,0.508287,0.508287
