,1/1/10,1/6/10,1/11/10,1/16/10,1/21/10,1/26/10,1/31/10,2/5/10,2/10/10,2/15/10,2/20/10,2/25/10,3/2/10,3/7/10,3/12/10,3/17/10,3/22/10,3/27/10,4/1/10,4/6/10,4/11/10,4/16/10,4/21/10,4/26/10,5/1/10,5/6/10,5/11/10,5/16/10,5/21/10,5/26/10,5/31/10,6/5/10,6/10/10,6/15/10,6/20/10,6/25/10,6/30/10,7/5/10,7/10/10,7/15/10,7/20/10,7/25/10,7/30/10,8/4/10,8/9/10,8/14/10,8/19/10,8/24/10,8/29/10,9/3/10,9/8/10,9/13/10,9/18/10,9/23/10,9/28/10,10/3/10,10/8/10,10/13/10,10/18/10,10/23/10,10/28/10,11/2/10,11/7/10,11/12/10,11/17/10,11/22/10,11/27/10,12/2/10,12/7/10,12/12/10,12/17/10,12/22/10,12/27/10,1/1/11,1/6/11,1/11/11,1/16/11,1/21/11,1/26/11,1/31/11,2/5/11,2/10/11,2/15/11,2/20/11,2/25/11,3/2/11,3/7/11,3/12/11,3/17/11,3/22/11,3/27/11,4/1/11,4/6/11,4/11/11,4/16/11,4/21/11,4/26/11,5/1/11,5/6/11,5/11/11,5/16/11,5/21/11,5/26/11,5/31/11,6/5/11,6/10/11,6/15/11,6/20/11,6/25/11,6/30/11,7/5/11,7/10/11,7/15/11,7/20/11,7/25/11,7/30/11,8/4/11,8/9/11,8/14/11,8/19/11,8/24/11,8/29/11,9/3/11,9/8/11,9/13/11,9/18/11,9/23/11,9/28/11,10/3/11,10/8/11,10/13/11,10/18/11
danceability,0.61519,0.6121300000000001,0.6139199999999999,0.6139199999999999,0.61785,0.6149699999999999,0.6207499999999999,0.6207499999999999,0.61993,0.60639,0.60639,0.61686,0.6105599999999999,0.6110999999999998,0.6110999999999998,0.6152699999999997,0.6203799999999996,0.6203799999999996,0.6247399999999997,0.6115099999999996,0.6172199999999995,0.6172199999999995,0.6110999999999998,0.6124399999999998,0.6124399999999998,0.6202099999999998,0.6116699999999999,0.6221899999999998,0.6221899999999998,0.6204,0.6130101010101008,0.6130101010101008,0.6063333333333331,0.6211717171717169,0.6126868686868685,0.6126868686868685,0.6238877551020408,0.6161919191919191,0.6161919191919191,0.6176565656565655,0.6133636363636364,0.6162222222222221,0.6162222222222221,0.6187575757575757,0.6167373737373737,0.6167373737373737,0.6254242424242424,0.6275353535353537,0.6281919191919193,0.6281919191919193,0.6337474747474748,0.6343636363636365,0.6343636363636365,0.6415757575757578,0.642969696969697,0.6467142857142859,0.6467142857142859,0.6597857142857143,0.6368787878787879,0.6368787878787879,0.6417474747474747,0.63862,0.6387600000000002,0.6387600000000002,0.6419999999999999,0.6447878787878787,0.6447878787878787,0.6384242424242424,0.6442061855670103,0.6390102040816324,0.6390102040816324,0.63355,0.6285454545454543,0.6285454545454543,0.6291399999999998,0.6376199999999999,0.6226767676767676,0.6226767676767676,0.62289898989899,0.622090909090909,0.622090909090909,0.6251616161616161,0.6177979797979799,0.6331938775510206,0.6331938775510206,0.6170927835051547,0.6243636363636362,0.6243636363636362,0.6290404040404041,0.6202121212121213,0.6126938775510208,0.6126938775510208,0.6141212121212124,0.6225656565656568,0.6225656565656568,0.6158989898989901,0.6067777777777777,0.6043979591836734,0.6043979591836734,0.5961122448979591,0.6058181818181818,0.6058181818181818,0.6082142857142857,0.6168877551020409,0.6146464646464646,0.6146464646464646,0.6198181818181818,0.6134747474747476,0.6134747474747476,0.6257551020408163,0.621909090909091,0.6265686868686869,0.6265686868686869,0.6306464646464646,0.6286464646464646,0.6286464646464646,0.6299292929292928,0.6299200000000001,0.6254900000000001,0.6254900000000001,0.6342399999999999,0.62752,0.62752,0.6263700000000001,0.6198600000000001,0.6226999999999999,0.6226999999999999,0.6179399999999999,0.6155899999999999,0.6155899999999999,0.6104199999999999,0.61135
energy,0.7046400000000004,0.7042500000000003,0.7133800000000003,0.7133800000000003,0.7110300000000004,0.6986999999999999,0.6801300000000002,0.6801300000000002,0.6747300000000003,0.6694100000000003,0.6694100000000003,0.6844900000000003,0.6865000000000002,0.6836000000000001,0.6836000000000001,0.6978500000000003,0.6982099999999999,0.6982099999999999,0.6882799999999999,0.68283,0.68322,0.68322,0.6950999999999997,0.7034,0.7034,0.7120199999999997,0.7007199999999999,0.7117699999999995,0.7117699999999995,0.70457,0.701711111111111,0.701711111111111,0.6868222222222222,0.6957979797979796,0.6980454545454545,0.6980454545454545,0.7071224489795918,0.7128989898989897,0.7128989898989897,0.7193131313131313,0.7148888888888894,0.7146464646464645,0.7146464646464645,0.7185151515151514,0.72369696969697,0.72369696969697,0.7218888888888894,0.7262020202020204,0.7283030303030303,0.7283030303030303,0.7345353535353535,0.7198878787878789,0.7198878787878789,0.7093323232323232,0.7126454545454546,0.71335612244898,0.71335612244898,0.7086826530612242,0.6997060606060609,0.6997060606060609,0.7094737373737376,0.7205789999999999,0.7081989999999999,0.7081989999999999,0.7255489999999999,0.7060797979797979,0.7060797979797979,0.7056858585858584,0.699926804123711,0.6988357142857143,0.6988357142857143,0.6864689999999999,0.6820090909090911,0.6820090909090911,0.7012289999999999,0.6996889999999999,0.697039393939394,0.697039393939394,0.6907676767676765,0.6945454545454545,0.6945454545454545,0.6942929292929294,0.6968989898989901,0.6840408163265306,0.6840408163265306,0.6951649484536083,0.6847373737373738,0.6847373737373738,0.6926969696969696,0.6936363636363635,0.6709591836734694,0.6709591836734694,0.6743838383838383,0.673131313131313,0.673131313131313,0.6876868686868689,0.6944949494949496,0.6925102040816329,0.6925102040816329,0.6816326530612246,0.6937070707070708,0.6937070707070708,0.7056122448979594,0.7045918367346943,0.7073434343434345,0.7073434343434345,0.7193333333333332,0.7127777777777777,0.7127777777777777,0.7062346938775507,0.6982222222222222,0.692666666666667,0.692666666666667,0.6831979797979798,0.6919393939393937,0.6919393939393937,0.6796060606060605,0.67948,0.6902900000000001,0.6902900000000001,0.6898099999999998,0.6933599999999999,0.6933599999999999,0.6788800000000001,0.68814,0.68581,0.68581,0.6817000000000004,0.6932699999999999,0.6932699999999999,0.6960600000000001,0.7043000000000003
loudness,5.556399999999997,5.62123,5.331289999999999,5.331289999999999,5.34988,5.4806799999999996,5.7950099999999996,5.7950099999999996,6.07281,6.008660000000001,6.008660000000001,5.744160000000001,5.740590000000002,5.87369,5.87369,5.71347,5.673700000000001,5.673700000000001,5.731430000000001,5.73121,5.744440000000001,5.744440000000001,5.637259999999999,5.61768,5.61768,5.535710000000002,5.68325,5.59938,5.59938,5.679729999999999,5.701535353535354,5.701535353535354,5.794797979797981,5.5115050505050505,5.709414141414142,5.709414141414142,5.297255102040818,5.330787878787879,5.330787878787879,5.284787878787879,5.368353535353535,5.380818181818182,5.380818181818182,5.330919191919193,5.35460606060606,5.35460606060606,5.371929292929293,5.37676767676768,5.3706666666666685,5.3706666666666685,5.308121212121214,5.549929292929295,5.549929292929295,5.613979797979798,5.746797979797978,5.777163265306122,5.777163265306122,5.861408163265306,5.874494949494949,5.874494949494949,5.837747474747473,5.687789999999999,5.9805899999999985,5.9805899999999985,5.721409999999997,6.068848484848481,6.068848484848481,6.13112121212121,6.038453608247422,6.100051020408162,6.100051020408162,6.220799999999997,6.189787878787878,6.189787878787878,5.882009999999996,5.9334599999999975,5.941848484848482,5.941848484848482,5.885454545454544,5.807313131313131,5.807313131313131,5.799595959595957,5.733121212121212,5.881612244897958,5.881612244897958,5.761237113402058,5.846383838383836,5.846383838383836,5.798555555555556,5.901888888888888,6.3514285714285705,6.3514285714285705,5.968525252525254,5.908333333333333,5.908333333333333,5.761858585858586,5.689464646464647,5.612438775510206,5.612438775510206,5.814224489795921,5.931222222222225,5.931222222222225,5.733479591836738,5.633326530612245,5.685090909090911,5.685090909090911,5.531818181818184,5.655202020202019,5.655202020202019,5.76065306122449,5.778272727272729,5.94859595959596,5.94859595959596,6.047020202020205,5.7377474747474775,5.7377474747474775,5.86976767676768,5.818120000000001,5.698240000000001,5.698240000000001,5.8765,5.8725700000000005,5.8725700000000005,5.92276,5.892360000000001,5.877940000000001,5.877940000000001,6.045690000000002,5.9593,5.9593,5.917740000000001,5.75576
tempo,116.33526000000002,117.69281000000002,118.12413000000004,118.12413000000004,117.46047000000004,115.37442000000003,115.04905000000001,115.04905000000001,115.54921999999996,116.16329000000002,116.16329000000002,116.29738999999996,117.84023999999998,116.86297,116.86297,118.32126000000004,119.51697,119.51697,118.75805000000004,120.33067000000003,119.17752000000004,119.17752000000004,120.16503999999998,118.61295999999997,118.61295999999997,120.33415999999995,119.73967999999999,117.7449,117.7449,119.10320000000003,117.14839393939398,117.14839393939398,119.21760606060609,119.4971616161616,117.27027272727273,117.27027272727273,116.8638775510204,118.4997070707071,118.4997070707071,119.26632323232324,119.30496969696976,119.3654747474748,119.3654747474748,120.83226262626265,121.10840404040408,121.10840404040408,121.0256868686869,121.17164646464646,120.93622222222221,120.93622222222221,121.70216161616163,121.7840202020202,121.7840202020202,125.11383838383841,123.07269696969695,124.07470408163263,124.07470408163263,124.67124489795916,127.17878787878783,127.17878787878783,126.32870707070707,126.47189999999999,127.63710000000003,127.63710000000003,127.07630999999998,127.01625252525251,127.01625252525251,127.81948484848482,128.50703092783505,125.6503979591837,125.6503979591837,127.23402,127.90852525252528,127.90852525252528,129.69757,129.68120000000002,130.54111111111112,130.54111111111112,128.12032323232324,128.5325454545454,128.5325454545454,127.84188888888887,128.7995454545454,127.36505102040816,127.36505102040816,127.46341237113405,126.56784848484853,126.56784848484853,128.3579797979798,128.75317171717177,128.50343877551023,128.50343877551023,127.14532323232328,126.56850505050508,126.56850505050508,127.4246262626263,126.98912121212129,124.96620408163267,124.96620408163267,123.9354489795919,125.55178787878788,125.55178787878788,125.24595918367345,125.61479591836735,126.8108585858586,126.8108585858586,125.7297575757576,125.15464646464649,125.15464646464649,124.1265714285714,124.33787878787878,121.88765656565656,121.88765656565656,123.41049494949495,124.55580808080803,124.55580808080803,121.93765656565657,120.12962999999996,120.99741000000002,120.99741000000002,120.50738000000001,121.09523000000004,121.09523000000004,121.07492000000002,119.32740000000008,119.98308000000009,119.98308000000009,120.14164000000008,121.54985000000006,121.54985000000006,120.57892000000007,120.37419000000006
valence,0.5117499999999999,0.51055,0.51679,0.51679,0.5266400000000001,0.5158600000000001,0.5212300000000002,0.5212300000000002,0.53486,0.5229800000000003,0.5229800000000003,0.5213300000000001,0.52023,0.5108099999999998,0.5108099999999998,0.5276469999999999,0.5348369999999997,0.5348369999999997,0.5286869999999998,0.5128469999999999,0.507727,0.507727,0.5117270000000002,0.519257,0.519257,0.5138100000000001,0.5141209999999998,0.53743,0.53743,0.5403959999999999,0.500720202020202,0.500720202020202,0.4905121212121212,0.5133101010101011,0.5073323232323234,0.5073323232323234,0.5052377551020408,0.5185888888888889,0.5185888888888889,0.5110898989898989,0.5029383838383837,0.5061111111111111,0.5061111111111111,0.5151010101010101,0.5126404040404041,0.5126404040404041,0.5173272727272727,0.5390171717171716,0.5314020202020201,0.5314020202020201,0.5447858585858585,0.5452909090909089,0.5452909090909089,0.5455232323232322,0.5389676767676768,0.5441714285714286,0.5441714285714286,0.5472530612244899,0.547937373737374,0.547937373737374,0.539778787878788,0.532941,0.536515,0.536515,0.5445869999999999,0.5314919191919195,0.5314919191919195,0.521188888888889,0.5079247422680412,0.5017724489795918,0.5017724489795918,0.48650699999999986,0.4876131313131312,0.4876131313131312,0.48241700000000015,0.493617,0.4879161616161614,0.4879161616161614,0.48115858585858573,0.47807676767676766,0.47807676767676766,0.47537979797979807,0.46959595959595957,0.4638265306122451,0.4638265306122451,0.4619237113402062,0.47017777777777775,0.47017777777777775,0.47272222222222227,0.46031818181818174,0.4556510204081633,0.4556510204081633,0.44376262626262625,0.45271212121212123,0.45271212121212123,0.4535404040404041,0.449419191919192,0.4498346938775512,0.4498346938775512,0.44980204081632674,0.4646242424242424,0.4646242424242424,0.4877102040816327,0.47624489795918373,0.4803222222222221,0.4803222222222221,0.4979494949494949,0.49453939393939395,0.49453939393939395,0.5140051020408163,0.5190707070707072,0.5136636363636363,0.5136636363636363,0.4976767676767677,0.502151515151515,0.502151515151515,0.5096565656565656,0.5267999999999998,0.52338,0.52338,0.54346,0.5321359999999999,0.5321359999999999,0.5172459999999999,0.500664,0.501726,0.501726,0.5058560000000001,0.5149660000000001,0.5149660000000001,0.5175220000000001,0.5244959999999999
