,danceability,energy,loudness,tempo,valence
1970-01-26,0.5380471910112359,0.5167460674157304,11.052865168539322,117.624786516854,0.5640966292134832
1970-04-11,0.5537608695652175,0.5957554347826085,9.628630434782613,120.0246195652174,0.5780673913043478
1970-06-25,0.5399393258426965,0.5673932584269664,9.711022471910113,117.17623595505621,0.5745258426966291
1970-09-08,0.5762903225806452,0.5415516129032258,10.131956989247316,117.39781720430108,0.6164666666666668
1970-11-22,0.5869677419354838,0.5656698924731187,9.146279569892474,114.4789677419355,0.5815645161290323
1971-02-05,0.5663695652173915,0.5766641304347828,9.20217391304348,116.48672826086964,0.6039358695652173
1971-04-21,0.5695957446808513,0.5901989361702127,9.313734042553193,118.70848936170215,0.6315478723404256
1971-12-02,0.5813406593406595,0.5400087912087912,10.025736263736267,118.65349450549454,0.5639791208791209
1972-02-15,0.5673297872340424,0.5812542553191489,9.403914893617019,118.5320957446809,0.5690063829787236
1972-04-30,0.5750714285714285,0.5663775510204081,9.779285714285717,117.29633673469385,0.5984040816326529
1972-07-14,0.5535510204081631,0.6048775510204084,9.01622448979592,122.86066326530613,0.5416438775510205
1972-09-27,0.5594193548387096,0.5668924731182797,9.526354838709675,121.45627956989244,0.57187311827957
1972-12-11,0.5780210526315785,0.5853138947368423,9.56397894736842,116.90785263157896,0.5808547368421051
1973-02-25,0.5731340206185565,0.5619412371134018,9.644886597938148,124.3803195876289,0.6304639175257732
1973-05-11,0.5676804123711342,0.5979020618556702,9.6040206185567,120.80261855670109,0.6370144329896911
1973-07-25,0.5954631578947368,0.5758568421052636,9.632757894736839,118.60298947368419,0.5966705263157894
1973-10-08,0.6036666666666669,0.6036875000000003,8.930166666666663,117.6780625,0.601078125
1973-12-22,0.5693917525773192,0.5856649484536085,9.517432989690722,120.41210309278355,0.5899391752577321
1974-03-07,0.5554210526315789,0.5568463157894739,10.138600000000004,117.97536842105266,0.5626968421052629
1974-05-21,0.5707040816326532,0.5953785714285715,10.031489795918363,117.65955102040822,0.5887990816326533
1974-08-04,0.5854226804123711,0.5953814432989691,10.024020618556703,114.13100000000004,0.6214855670103092
1974-10-18,0.5630434782608696,0.5933097826086958,9.55958695652174,110.82039130434784,0.5698358695652176
1975-01-01,0.5925161290322583,0.5754591397849463,9.383193548387093,116.31804301075272,0.5574623655913982
1975-03-17,0.5956043956043954,0.5738571428571428,9.879670329670331,114.3726373626373,0.6148725274725272
1975-05-31,0.5863510638297873,0.5915851063829789,9.557627659574463,119.96473404255319,0.605476595744681
1975-08-14,0.5806063829787236,0.6044861702127658,9.329340425531916,117.72563829787235,0.585122340425532
1975-10-28,0.5761739130434783,0.5692434782608697,9.994619565217393,119.94391304347828,0.553583695652174
1976-01-11,0.5754086021505376,0.5815290322580648,9.69069892473118,120.0874193548387,0.5901569892473119
1976-03-26,0.5719999999999998,0.5982526315789474,9.328021052631582,126.3541578947368,0.5723842105263156
1976-06-09,0.5882631578947369,0.5997684210526316,8.885399999999997,119.4935052631579,0.5997305263157894
1976-08-23,0.5905999999999998,0.6145010526315792,8.776368421052627,122.32377894736842,0.6025757894736842
1976-11-06,0.5834680851063829,0.6164787234042556,9.109329787234042,122.28439361702128,0.5833989361702127
1977-01-21,0.5618764044943821,0.5855056179775282,9.142101123595506,117.25470786516857,0.5619369662921347
1977-04-06,0.566414893617021,0.5986946808510637,9.542723404255314,119.99256382978727,0.5759275531914894
1977-06-20,0.5619999999999999,0.6134520408163265,8.898408163265302,122.83984693877554,0.5771857142857143
1977-09-03,0.588612244897959,0.623724489795918,8.540836734693878,119.24987755102042,0.5570540816326532
1977-11-17,0.5969278350515466,0.5796185567010308,9.339608247422683,119.90297938144327,0.5763597938144328
1978-01-31,0.5936185567010309,0.5763329896907217,9.343072164948458,120.57430927835048,0.5699958762886594
1978-04-16,0.6063894736842103,0.5861715789473684,9.375473684210526,114.32614736842108,0.5776273684210527
1978-06-30,0.6055463917525776,0.5787226804123712,8.866113402061853,114.51526804123705,0.5744020618556701
1978-09-13,0.5797395833333335,0.5783656249999998,9.758458333333332,117.61341666666672,0.5764145833333331
1978-11-27,0.5917368421052632,0.5959905263157894,9.168515789473684,121.03528421052627,0.5710284210526315
1979-02-10,0.6257577319587632,0.6150721649484535,9.461123711340203,114.8392474226804,0.6330289690721649
1979-04-26,0.622673469387755,0.620180612244898,9.191908163265307,116.83488775510209,0.6502918367346938
1979-07-10,0.6065204081632651,0.6527448979591836,8.213724489795915,121.28790816326534,0.6557295918367346
1979-09-23,0.5966161616161613,0.6120878787878788,8.805494949494951,125.2331212121212,0.572167676767677
1979-12-07,0.6347959183673471,0.6160510204081632,8.602704081632654,118.5127448979592,0.5649081632653062
1980-02-20,0.601463917525773,0.6024226804123711,9.335134020618558,119.90661855670105,0.5827350515463919
1980-05-05,0.5972500000000002,0.5817864583333334,9.868031249999996,120.79040625000003,0.5559000000000004
1980-07-19,0.6099381443298971,0.5946432989690722,8.789876288659793,119.72081443298964,0.5622793814432989
1980-10-02,0.6073894736842107,0.626778947368421,8.623631578947368,115.64516842105259,0.5999052631578946
1980-12-16,0.6077551020408162,0.6076428571428573,8.757469387755105,122.23420408163271,0.5926265306122447
1981-03-02,0.6191958762886598,0.5963093814432987,8.887020618556702,114.72722680412365,0.5823360824742267
1981-05-16,0.593673469387755,0.5786378571428571,9.355683673469382,114.89869387755104,0.5631622448979592
1981-07-30,0.5911030927835053,0.5781494845360824,8.99215463917526,120.65547422680409,0.5526690721649486
1981-12-27,0.5790000000000001,0.5804591836734692,9.10908163265306,117.9615918367347,0.5491877551020407
1982-03-12,0.587989247311828,0.5869892473118281,9.102784946236557,122.95612903225802,0.5816086021505373
1982-05-26,0.5774583333333331,0.6097677083333333,8.816916666666664,121.34334375000002,0.5854697916666666
1982-08-09,0.5862653061224489,0.6318877551020408,8.73845918367347,119.44642857142864,0.5973663265306121
1982-10-23,0.6015959595959596,0.5980202020202021,9.128262626262627,124.58130303030302,0.5502787878787876
1983-01-06,0.6193711340206184,0.6068804123711342,9.092701030927836,121.4297216494845,0.5750041237113404
1983-03-22,0.6097676767676768,0.6347555555555559,8.31523232323232,124.26369696969694,0.5821545454545454
1983-06-05,0.6139387755102043,0.6631836734693877,8.449397959183672,128.01369387755108,0.5968673469387755
1983-08-19,0.6218080808080808,0.6240952525252523,9.254646464646463,122.28657575757572,0.5668373737373739
1983-11-02,0.5949797979797982,0.6707717171717171,8.084151515151513,121.784404040404,0.5762606060606059
1984-01-16,0.6154646464646463,0.6408484848484847,8.372181818181815,120.695595959596,0.6295565656565657
1984-03-31,0.6289897959183673,0.6684489795918367,7.765693877551018,121.6739387755102,0.5907061224489796
1984-06-14,0.6076288659793816,0.6343804123711342,8.540597938144327,119.41174226804122,0.5840319587628867
1984-08-28,0.5922142857142856,0.6422632653061224,8.440040816326526,122.2466428571429,0.5611214285714289
1984-11-11,0.6067835051546391,0.642958762886598,8.403154639175256,128.0694329896908,0.5637948453608245
1985-01-26,0.6355494949494946,0.6323505050505052,9.097141414141417,118.52172727272732,0.5771041414141415
1985-04-11,0.633408080808081,0.6418858585858586,9.22054545454546,117.448505050505,0.6093960606060608
1985-06-25,0.6345204081632655,0.6433061224489796,9.003704081632652,119.21901020408166,0.6269122448979593
1985-09-08,0.5851958762886599,0.6548762886597939,8.646298969072161,124.83725773195877,0.5946525773195873
1985-11-22,0.6159270833333333,0.6484895833333333,8.921354166666667,118.0737916666667,0.5659114583333332
1986-02-05,0.5830520833333332,0.6494270833333337,8.51059375,116.80314583333336,0.5195250000000002
1986-04-21,0.5597052631578948,0.6492947368421051,8.792789473684216,121.17010526315799,0.5205275789473687
1986-07-05,0.616063829787234,0.6642659574468085,8.332542553191493,119.25256382978723,0.5926191489361703
1986-09-18,0.6089583333333334,0.6564270833333331,8.700218750000001,115.10165624999998,0.6249135416666667
1986-12-02,0.6238888888888889,0.6295010101010098,8.696848484848482,114.93664646464649,0.5932161616161616
1987-02-15,0.5983939393939394,0.6179727272727273,8.216494949494951,114.15464646464645,0.510189898989899
1987-05-01,0.5905454545454547,0.6185656565656563,8.8759898989899,116.26992929292929,0.5494797979797977
1987-07-15,0.6014210526315789,0.6377052631578943,9.067610526315793,125.22389473684211,0.5835199999999999
1987-09-28,0.582913043478261,0.6389355434782609,9.108815217391305,122.753,0.5911554347826086
1987-12-12,0.6122040816326529,0.6587456122448979,8.41815306122449,119.14805102040815,0.5812877551020409
1988-02-25,0.6311789473684211,0.6247894736842106,9.170905263157897,120.30173684210527,0.5915410526315789
1988-05-10,0.6188958333333331,0.6356406249999998,8.897291666666668,124.19657291666672,0.5622104166666668
1988-07-24,0.6159175257731961,0.6540845360824743,9.018288659793813,118.75868041237112,0.5468216494845362
1988-10-07,0.611618556701031,0.6626659793814437,8.74622680412371,124.16228865979382,0.5456855670103092
1988-12-21,0.6102291666666667,0.6203791666666669,8.992531249999997,120.08386458333337,0.5198802083333334
1989-03-07,0.6163229166666669,0.6567927083333331,8.818510416666664,117.76729166666672,0.5569208333333334
1989-05-21,0.6311752577319585,0.6553298969072163,8.123886597938142,119.4540721649484,0.5405237113402062
1989-08-04,0.6238775510204081,0.6387346938775512,9.028602040816326,121.1799387755102,0.5672397959183673
1989-10-18,0.612639175257732,0.6501030927835052,8.51728865979381,121.20839175257734,0.5422113402061853
1990-01-01,0.6242959183673468,0.6291735714285716,8.941897959183674,119.16488775510206,0.5472377551020411
1990-03-17,0.6032959183673471,0.6263368367346941,8.452193877551021,117.70281632653065,0.5279817346938774
1990-05-31,0.6378947368421054,0.6244526315789474,8.565642105263155,119.52947368421054,0.5906463157894739
1990-08-14,0.6114285714285715,0.6420204081632652,8.401051020408165,115.20211224489788,0.5743765306122449
1990-10-28,0.6363163265306122,0.6227857142857143,8.986673469387751,114.45298979591836,0.5639244897959184
1991-01-11,0.6392606060606061,0.6343636363636362,9.36841414141414,114.1421818181818,0.5504606060606063
1991-03-27,0.6247959183673469,0.6240183673469389,9.021877551020406,115.80581632653059,0.5371479591836733
1991-06-10,0.6257368421052631,0.6647263157894737,7.976105263157895,121.58283157894734,0.5500578947368421
1991-08-24,0.6223333333333333,0.6514760416666668,8.229677083333334,119.17040624999998,0.5760041666666668
1991-11-07,0.5894285714285714,0.5838045918367349,9.681214285714283,121.70409183673469,0.5221367346938776
1992-01-21,0.608659793814433,0.6160335051546391,9.417865979381439,121.10162886597936,0.5576536082474229
1992-04-05,0.6227395833333333,0.6274479166666668,8.372364583333331,116.22915625000002,0.5197177083333332
1992-06-19,0.6117604166666665,0.6152708333333333,8.567322916666667,117.63446875,0.4842020833333334
1992-09-02,0.6220531914893617,0.6274414893617022,8.212042553191488,119.38342553191492,0.5137063829787235
1992-11-16,0.614684210526316,0.6550842105263157,7.872315789473682,119.13914736842112,0.5110063157894738
1993-01-31,0.6304565217391306,0.6414989130434785,8.492967391304346,119.71250000000003,0.5279521739130434
1993-04-16,0.6416559139784945,0.5970956989247312,9.112956989247312,115.8713870967742,0.5353387096774194
1993-06-30,0.65647311827957,0.6057956989247311,9.035548387096776,121.76639784946235,0.5270075268817206
1993-09-13,0.6338854166666669,0.5988645833333334,9.122562499999997,120.76035416666672,0.5402124999999999
1994-07-10,0.6174374999999999,0.6231374999999998,8.294604166666668,122.730625,0.5175166666666665
1994-09-23,0.6146041666666667,0.6418541666666667,7.802854166666663,123.66053125000008,0.5475197916666666
1994-12-07,0.6205824175824178,0.6273659340659341,8.378593406593405,119.29586813186815,0.5595560439560442
1995-02-20,0.6447849462365589,0.6678387096774197,7.669311827956988,118.00282795698931,0.5512731182795699
1995-05-06,0.6060851063829791,0.6264464893617019,8.245617021276598,121.1279468085107,0.4880659574468086
1995-07-20,0.6282234042553192,0.6166659574468085,8.317627659574468,121.42162765957443,0.5349340425531917
1995-10-03,0.6217894736842104,0.6382378947368421,7.887284210526315,115.5637894736842,0.5500631578947371
1995-12-17,0.6261098901098903,0.6385164835164834,7.506241758241758,113.9007802197802,0.5577659340659342
1996-03-01,0.6269887640449435,0.6326269662921347,7.755483146067414,112.5493370786516,0.5653011235955056
1996-05-15,0.6046931818181818,0.62875,7.81328409090909,114.0193409090909,0.5075965909090909
1996-07-29,0.6103095238095237,0.6313142857142857,7.525952380952384,117.26634523809521,0.5701273809523809
1996-10-12,0.6148588235294118,0.6338117647058823,7.34675294117647,118.41396470588234,0.5665129411764706
1996-12-26,0.6218466666666665,0.6104633333333334,8.061022222222222,114.20595555555548,0.5601422222222223
1997-03-12,0.6419376344086017,0.6298623655913979,7.752010752688168,116.22618279569893,0.5225870967741935
1997-05-26,0.647186813186813,0.6315417582417584,7.923252747252746,117.6936153846154,0.5185098901098901
1997-08-09,0.6335222222222223,0.6088666666666667,8.090166666666665,117.33905555555555,0.4883599999999999
1997-10-23,0.6635934065934065,0.5992417582417581,7.648703296703296,114.77759340659348,0.5466252747252747
1998-01-06,0.6594387755102042,0.6124979591836732,7.371295918367344,117.2557653061225,0.5191091836734694
1998-03-22,0.6406082474226806,0.6197917525773197,7.630185567010309,121.371556701031,0.5012412371134021
1998-06-05,0.6428969072164948,0.6239567010309278,7.707793814432987,118.49265979381443,0.5177793814432992
1998-08-19,0.6439081632653061,0.6180102040816325,7.907887755102043,117.95593877551019,0.4888571428571429
1998-11-02,0.6332577319587628,0.5880103092783504,8.137701030927836,116.47607216494842,0.4972783505154639
1999-01-16,0.6098061224489798,0.6240408163265304,7.059826530612245,113.0869591836735,0.513376530612245
1999-04-01,0.6263737373737372,0.6308787878787877,7.225909090909092,111.39252525252522,0.5071303030303032
1999-06-15,0.6214949494949492,0.6623666666666669,7.012585858585856,113.92809090909094,0.5304131313131315
1999-08-29,0.6051818181818183,0.6509777777777778,7.377757575757577,115.92458585858593,0.4894040404040402
1999-11-12,0.6165151515151515,0.6638525252525252,6.706585858585857,114.90097979797986,0.5247636363636367
2000-01-26,0.6389693877551019,0.6813816326530612,6.911295918367348,114.87478571428578,0.5500469387755101
2000-04-10,0.6356734693877552,0.6663979591836736,6.835979591836729,119.656193877551,0.5102632653061225
2000-06-24,0.6210707070707072,0.6525505050505052,6.623767676767678,118.04301010101013,0.4998030303030301
2000-09-07,0.6348585858585858,0.6725000000000003,6.5241717171717175,117.42114141414145,0.5395505050505048
2000-11-21,0.6442424242424241,0.6647171717171716,6.776636363636366,113.90324242424242,0.5452485858585859
2001-02-05,0.6425656565656567,0.6813333333333336,6.5889393939393965,116.45809090909096,0.5347262626262627
2001-04-21,0.6422551020408165,0.643510204081633,7.022163265306124,115.52747959183678,0.5267540816326527
2001-07-05,0.63419587628866,0.6819896907216495,6.525175257731958,121.90241237113405,0.5469948453608247
2001-09-18,0.6366464646464648,0.6845959595959595,6.575292929292929,120.31302020202021,0.5646555555555552
2001-12-02,0.6321616161616161,0.6404143444444443,6.941131313131313,112.81594949494949,0.5077383838383841
2002-02-15,0.6413737373737374,0.6671010101010103,6.469676767676765,116.18806060606065,0.537361616161616
2002-05-01,0.6244444444444444,0.6628282828282829,6.481171717171719,116.52679797979799,0.5592464646464647
2002-07-15,0.6130606060606062,0.6521919191919192,6.4333939393939366,119.98784848484848,0.5321838383838384
2002-09-28,0.6077888888888888,0.6549393939393939,6.554868686868686,121.3914646464647,0.5280949494949495
2002-12-12,0.6207373737373738,0.6529929292929291,6.821313131313128,118.59038383838387,0.5424111111111111
2003-02-25,0.6158247422680414,0.6322195876288658,7.043793814432989,117.11904123711348,0.5046041237113403
2003-05-11,0.6121134020618557,0.7013639175257731,6.056927835051547,119.24543298969073,0.5381896907216497
2003-07-25,0.6330505050505052,0.6958383838383839,6.025313131313133,119.10604040404041,0.6131454545454547
2003-10-08,0.6346666666666667,0.6832050505050504,6.3890202020202045,119.17096969696965,0.5775757575757575
2003-12-22,0.6238163265306124,0.6926530612244896,6.277806122448978,117.6529387755102,0.5455653061224489
2004-03-06,0.5868453608247423,0.669,6.316639175257731,115.80776288659797,0.5012474226804126
2004-05-20,0.6175757575757574,0.6813232323232326,6.031111111111112,119.03433333333331,0.5194696969696971
2004-08-03,0.6054545454545457,0.6795252525252528,6.106282828282827,118.50740404040405,0.5203161616161616
2004-10-17,0.6304183673469389,0.7195204081632653,5.6464285714285705,122.64731632653064,0.5559836734693877
2005-01-01,0.6238367346938775,0.7186734693877549,5.687683673469388,123.42336734693878,0.5676765306122449
2005-03-17,0.6308673469387757,0.678765306122449,6.045755102040817,123.73868367346935,0.5241775510204081
2005-05-31,0.6101616161616162,0.6940707070707068,6.4664242424242415,120.35527272727279,0.5003566666666667
2005-08-14,0.5970510204081635,0.7108265306122449,5.971653061224492,124.01105102040816,0.5047960204081633
2005-10-28,0.6078282828282829,0.6843232323232326,6.132929292929293,122.50395959595964,0.5082909090909091
2006-01-11,0.6105510204081634,0.6727267346938778,6.383071428571429,126.5387346938776,0.4930571428571428
2006-03-27,0.6368673469387757,0.6958061224489795,6.039479591836737,123.7467040816326,0.5438408163265308
2006-06-10,0.6208163265306123,0.6911734693877549,6.080275510204082,122.14201020408164,0.5045448979591838
2006-08-24,0.6136020408163264,0.7035612244897962,5.693224489795918,118.3747346938776,0.5171979591836733
2006-11-07,0.6208265306122449,0.6827153061224492,6.2315612244897975,117.75538775510205,0.5164938775510204
2007-01-21,0.6394747474747475,0.6900818181818182,6.2712424242424225,119.072303030303,0.5391262626262625
2007-04-06,0.6264040404040401,0.6943161616161615,6.048727272727275,121.00613131313128,0.5220070707070708
2007-06-20,0.6264489795918369,0.6756530612244896,6.254714285714287,119.74600000000004,0.5321387755102043
2007-09-03,0.6123939393939398,0.6835252525252526,5.826454545454546,123.42886868686873,0.5159131313131314
2007-11-17,0.6071734693877553,0.6869183673469388,5.7416122448979605,127.58134693877554,0.489284693877551
2008-01-31,0.6003469387755103,0.6879897959183675,5.988551020408165,126.9609081632653,0.5054693877551021
2008-04-15,0.6123939393939395,0.6909696969696969,5.826555555555553,128.1925555555556,0.5230757575757576
2008-06-29,0.6022424242424241,0.7054141414141415,5.860090909090908,122.19706060606063,0.5236767676767677
2008-09-12,0.6016874999999999,0.7071354166666669,5.742583333333338,126.76980208333329,0.5331145833333334
2008-11-26,0.6000206185567007,0.6759484536082476,5.920525773195879,121.31058762886602,0.494973195876289
2009-02-10,0.6180510204081631,0.6800816326530612,5.8824897959183655,120.79282653061227,0.5067000000000002
2009-04-26,0.5979285714285714,0.7022244897959183,5.690061224489797,127.3728673469388,0.5156795918367347
2009-07-10,0.6082828282828283,0.7051616161616162,5.7174242424242445,125.09355555555555,0.4979929292929292
2009-12-07,0.6163434343434341,0.7012363636363635,5.857585858585857,117.65949494949498,0.5232434343434343
2010-02-20,0.5987777777777777,0.6641515151515155,6.1175858585858585,115.84873737373735,0.5134888888888892
2010-05-06,0.6148888888888887,0.7053838383838382,5.6252929292929315,119.57476767676765,0.4986808080808081
2010-07-20,0.6050918367346939,0.7069081632653066,5.481602040816325,118.6792040816327,0.4943704081632651
2010-10-03,0.6395463917525774,0.7055969072164953,5.8823092783505135,124.21294845360822,0.5359402061855671
2010-12-17,0.6319484536082474,0.6922257731958763,6.209072164948453,125.62871134020621,0.490598969072165
2011-03-02,0.6106250000000001,0.6904374999999999,5.84858333333333,126.98506250000004,0.4586145833333333
2011-05-16,0.5999795918367347,0.6900000000000001,6.031530612244897,125.1343163265306,0.4616244897959184
2011-07-30,0.6262857142857143,0.6854183673469387,5.882448979591839,125.1928469387755,0.4980244897959182
2011-10-13,0.6040404040404039,0.6951919191919191,5.986969696969697,120.8386363636364,0.5148545454545456
2011-12-27,0.6098367346938776,0.6748163265306122,6.31455102040816,123.37852040816324,0.4688489795918365
2012-03-11,0.6436565656565654,0.6696868686868684,6.1326464646464665,119.7057676767677,0.482373737373737
2012-05-25,0.6186565656565657,0.7008323232323231,6.011838383838387,123.6336363636364,0.4968202020202017
2012-08-08,0.628979797979798,0.7234484848484847,5.726282828282829,124.23004040404041,0.549670707070707
2012-10-22,0.6056666666666665,0.6913434343434341,5.846101010101008,120.9031313131313,0.4921575757575757
2013-01-06,0.6182828282828283,0.6616707070707069,6.412373737373737,120.72113131313131,0.4989646464646466
2013-03-22,0.632787878787879,0.672191919191919,6.201707070707068,125.1353434343435,0.4987232323232324
2013-06-05,0.6253434343434344,0.6741777777777775,6.056050505050508,123.22226262626265,0.4980838383838383
2013-08-19,0.622151515151515,0.6751414141414142,6.0364949494949505,120.79784848484844,0.4775555555555554
2013-11-02,0.6282323232323233,0.6776767676767679,5.777434343434341,121.26408080808085,0.5084010101010102
2014-01-16,0.6240102040816327,0.6661632653061224,5.97627551020408,120.59603061224486,0.4658897959183673
2014-04-01,0.6195306122448981,0.6869285714285718,5.9402857142857135,117.82600000000002,0.4725500000000001
2014-06-15,0.6297575757575756,0.6860808080808082,5.835848484848485,117.96236363636363,0.5135010101010103
2014-08-29,0.6684040404040403,0.6868484848484849,5.739212121212121,119.31559595959595,0.541179797979798
2014-11-12,0.6384242424242423,0.6789292929292932,5.80340404040404,120.7450909090909,0.5114222222222221
2015-01-26,0.6092424242424244,0.6791313131313129,5.94389898989899,124.19318181818186,0.4824727272727272
2015-04-11,0.6273232323232324,0.6471010101010103,6.284868686868687,125.34144444444445,0.4833242424242423
2015-06-25,0.6349090909090911,0.6563939393939394,6.240171717171718,127.20856565656565,0.5020585858585858
2015-09-08,0.6537878787878789,0.6812525252525253,6.0766363636363625,123.18015151515144,0.5097363636363637
2015-11-22,0.6552020202020203,0.6544343434343436,6.398545454545458,124.42581818181822,0.4758949494949496
2016-02-05,0.6425353535353534,0.6697878787878789,6.251949494949497,121.89027272727276,0.4687030303030302
2016-04-20,0.6338787878787879,0.6129547484848488,6.604545454545455,116.83764646464644,0.4406464646464647
2016-07-04,0.6438571428571429,0.6193726540816327,6.6603775510204075,116.79129591836737,0.4379826530612246
2016-09-17,0.6576060606060609,0.6370909090909092,6.299818181818183,120.09116161616163,0.4546898989898989
2016-12-01,0.6554693877551021,0.6507451030612246,6.317744897959184,119.43797959183674,0.4858285714285716
2017-02-15,0.6749081632653062,0.6485714285714287,6.1286122448979565,120.13276530612244,0.4989173469387753
2017-05-01,0.6757474747474749,0.6407474747474752,6.156171717171718,119.24801010101014,0.4549535353535353
2017-07-15,0.6965454545454547,0.6547878787878788,5.869242424242426,119.46233333333332,0.5249535353535353
