,10/18/11,10/23/11,10/28/11,11/2/11,11/7/11,11/12/11,11/17/11,11/22/11,11/27/11,12/2/11,12/7/11,12/12/11,12/17/11,12/22/11,12/27/11,1/1/12,1/6/12,1/11/12,1/16/12,1/21/12,1/26/12,1/31/12,2/5/12,2/10/12,2/15/12,2/20/12,2/25/12,3/1/12,3/6/12,3/11/12,3/16/12,3/21/12,3/26/12,3/31/12,4/5/12,4/10/12,4/15/12,4/20/12,4/25/12,4/30/12,5/5/12,5/10/12,5/15/12,5/20/12,5/25/12,5/30/12,6/4/12,6/9/12,6/14/12,6/19/12,6/24/12,6/29/12,7/4/12,7/9/12,7/14/12,7/19/12,7/24/12,7/29/12,8/3/12,8/8/12,8/13/12,8/18/12,8/23/12,8/28/12,9/2/12,9/7/12,9/12/12,9/17/12,9/22/12,9/27/12,10/2/12,10/7/12,10/12/12,10/17/12,10/22/12,10/27/12,11/1/12,11/6/12,11/11/12,11/16/12,11/21/12,11/26/12,12/1/12,12/6/12,12/11/12,12/16/12,12/21/12,12/26/12,12/31/12,1/5/13,1/10/13,1/15/13,1/20/13,1/25/13,1/30/13,2/4/13,2/9/13,2/14/13,2/19/13,2/24/13,3/1/13,3/6/13,3/11/13,3/16/13,3/21/13,3/26/13,3/31/13,4/5/13,4/10/13,4/15/13,4/20/13,4/25/13,4/30/13,5/5/13,5/10/13,5/15/13,5/20/13,5/25/13,5/30/13,6/4/13,6/9/13,6/14/13,6/19/13,6/24/13,6/29/13,7/4/13,7/9/13,7/14/13,7/19/13,7/24/13,7/29/13,8/3/13,8/8/13,8/13/13,8/18/13,8/23/13,8/28/13,9/2/13,9/7/13,9/12/13,9/17/13,9/22/13,9/27/13,10/2/13,10/7/13,10/12/13,10/17/13,10/22/13,10/27/13,11/1/13
danceability,0.61135,0.6156899999999998,0.6156899999999998,0.6146399999999999,0.6141599999999996,0.6141599999999996,0.6123199999999999,0.6239699999999998,0.6171399999999998,0.6171399999999998,0.6331299999999996,0.6164899999999999,0.6164899999999999,0.615734693877551,0.6157979797979798,0.6274299999999997,0.6274299999999997,0.6178099999999997,0.6182399999999997,0.6182399999999997,0.6237199999999996,0.6305918367346937,0.6328199999999996,0.6328199999999996,0.6380399999999997,0.6271212121212119,0.6271212121212119,0.6268979591836733,0.6311428571428568,0.6478099999999998,0.6478099999999998,0.6393199999999999,0.6394299999999999,0.6394299999999999,0.63532,0.63586,0.6299699999999998,0.6299699999999998,0.6291212121212121,0.6417070707070708,0.6417070707070708,0.64676,0.6292700000000001,0.62609,0.62609,0.6324900000000001,0.6296499999999999,0.6296499999999999,0.63326,0.6325100000000003,0.6407400000000001,0.6407400000000001,0.64211,0.6452700000000001,0.6452700000000001,0.6472700000000002,0.6464200000000001,0.6361414141414142,0.6361414141414142,0.6340899999999998,0.6313399999999999,0.6313399999999999,0.6281399999999999,0.63105,0.6323699999999999,0.6323699999999999,0.63266,0.6292999999999997,0.6292999999999997,0.6235757575757576,0.6317799999999998,0.6209999999999998,0.6209999999999998,0.6124499999999997,0.6125499999999998,0.6125499999999998,0.6174999999999998,0.62391,0.6257499999999999,0.6257499999999999,0.6255199999999997,0.6304699999999999,0.6304699999999999,0.6227676767676767,0.6228282828282828,0.6197599999999999,0.6197599999999999,0.6277799999999999,0.6283299999999999,0.6283299999999999,0.6238000000000001,0.6252800000000001,0.6218000000000001,0.6218000000000001,0.6280400000000002,0.6299300000000001,0.6299300000000001,0.624828282828283,0.6277400000000002,0.62944,0.62944,0.64024,0.6414600000000001,0.6414600000000001,0.6372700000000002,0.6391100000000001,0.6340200000000003,0.6340200000000003,0.6323300000000004,0.6307500000000004,0.6307500000000004,0.6269000000000002,0.6297300000000002,0.6281600000000003,0.6281600000000003,0.6277200000000002,0.6258100000000003,0.6258100000000003,0.6289600000000002,0.63046,0.6278700000000002,0.6278700000000002,0.6253900000000002,0.6152200000000001,0.6152200000000001,0.61396,0.61261,0.6140900000000001,0.6140900000000001,0.61594,0.6167900000000002,0.6167900000000002,0.63182,0.6269099999999999,0.6307999999999999,0.6307999999999999,0.6323099999999997,0.6340999999999998,0.6340999999999998,0.6300199999999999,0.6331299999999997,0.6337299999999998,0.6337299999999998,0.6343499999999999,0.6368399999999999,0.6368399999999999,0.6411800000000001,0.6370300000000001,0.6389100000000001,0.6389100000000001
energy,0.7043000000000003,0.7046399999999998,0.7046399999999998,0.6854300000000002,0.6988500000000001,0.6988500000000001,0.6944299999999999,0.6969500000000002,0.6985199999999999,0.6985199999999999,0.6996399999999998,0.6837099999999999,0.6837099999999999,0.6837244897959183,0.6827474747474744,0.70158,0.70158,0.7027999999999999,0.6969200000000001,0.6969200000000001,0.6871799999999998,0.68314693877551,0.6884299999999998,0.6884299999999998,0.69068,0.6822727272727271,0.6822727272727271,0.6796326530612244,0.6754285714285713,0.6772399999999997,0.6772399999999997,0.68867,0.6963799999999999,0.6963799999999999,0.6922699999999999,0.692144,0.70186,0.70186,0.692438383838384,0.7002060606060607,0.7002060606060607,0.7070540000000001,0.714704,0.7047239999999999,0.7047239999999999,0.7193539999999997,0.7149939999999998,0.7149939999999998,0.7117939999999997,0.7025439999999997,0.7099739999999997,0.7099739999999997,0.7069539999999996,0.7157239999999999,0.7157239999999999,0.7148339999999999,0.7192639999999997,0.7251151515151514,0.7251151515151514,0.726004,0.7131739999999998,0.7131739999999998,0.7140740000000001,0.7134139999999998,0.7218599999999996,0.7218599999999996,0.7081399999999997,0.70494,0.70494,0.707878787878788,0.70837,0.69591,0.69591,0.6992500000000001,0.6989299999999998,0.6989299999999998,0.7020900000000002,0.68397,0.6772100000000001,0.6772100000000001,0.6871100000000001,0.6864899999999998,0.6864899999999998,0.6787272727272728,0.6813838383838383,0.6600100000000001,0.6600100000000001,0.67012,0.6630899999999998,0.6630899999999998,0.6638739999999999,0.6529640000000001,0.6526339999999997,0.6526339999999997,0.6630199999999998,0.6728299999999998,0.6728299999999998,0.6611010101010101,0.6666499999999997,0.66194,0.66194,0.6593200000000001,0.6688300000000001,0.6688300000000001,0.6757799999999999,0.67887,0.6816,0.6816,0.6820900000000001,0.68281,0.68281,0.6809099999999999,0.68963,0.6835599999999998,0.6835599999999998,0.6828399999999998,0.6820899999999998,0.6820899999999998,0.6746099999999997,0.6787159999999998,0.6708959999999997,0.6708959999999997,0.6759999999999998,0.6635500000000001,0.6635500000000001,0.66716,0.6834600000000001,0.6809599999999998,0.6809599999999998,0.6759799999999998,0.6830699999999997,0.6830699999999997,0.6852899999999998,0.6825599999999997,0.67742,0.67742,0.6773700000000001,0.67496,0.67496,0.6758,0.6726100000000002,0.67863,0.67863,0.6877600000000001,0.6805300000000004,0.6805300000000004,0.6808000000000003,0.6780700000000002,0.6785800000000001,0.6785800000000001
loudness,5.75576,5.79408,5.79408,5.942499999999998,5.9598900000000015,5.9598900000000015,5.932659999999999,5.987510000000002,5.950470000000001,5.950470000000001,5.824090000000002,6.0627200000000006,6.0627200000000006,6.258030612244897,6.196303030303029,5.961220000000004,5.961220000000004,5.916480000000002,5.94019,5.94019,5.996900000000002,6.094418367346938,6.00533,6.00533,6.001940000000002,6.136151515151518,6.136151515151518,6.118244897959187,6.115948979591838,6.035580000000003,6.035580000000003,5.926760000000002,5.86928,5.86928,5.991740000000001,6.10232,5.697710000000002,5.697710000000002,6.073929292929294,5.880696969696968,5.880696969696968,5.786850000000004,5.71475,5.928950000000003,5.928950000000003,5.732940000000001,5.681220000000001,5.681220000000001,5.77712,5.962789999999999,5.845519999999999,5.845519999999999,5.947829999999998,5.901909999999999,5.901909999999999,5.852819999999998,5.734909999999998,5.712131313131313,5.712131313131313,5.644840000000001,5.801750000000001,5.801750000000001,5.77615,5.779570000000001,5.556309999999999,5.556309999999999,5.633319999999997,5.694869999999998,5.694869999999998,5.6186565656565675,5.664650000000002,5.76218,5.76218,5.6616800000000005,5.709959999999999,5.709959999999999,5.69162,5.850079999999999,5.935910000000002,5.935910000000002,5.87256,5.92413,5.92413,6.0745454545454525,6.021282828282823,6.348589999999997,6.348589999999997,6.300719999999997,6.351229999999998,6.351229999999998,6.31716,6.487099999999998,6.470510000000002,6.470510000000002,6.21617,6.123459999999999,6.123459999999999,6.216656565656563,6.22489,6.241350000000001,6.241350000000001,6.185309999999999,6.101869999999998,6.101869999999998,6.120859999999996,6.047379999999997,6.046179999999997,6.046179999999997,5.983099999999996,6.00384,6.00384,6.0968199999999975,6.023769999999996,6.0777699999999975,6.0777699999999975,5.977809999999996,5.94198,5.94198,5.931019999999998,6.013540000000002,6.103989999999998,6.103989999999998,5.817279999999998,6.00109,6.00109,6.182749999999999,5.879690000000002,5.923070000000001,5.923070000000001,6.10791,5.843270000000002,5.843270000000002,5.823630000000001,5.872790000000001,5.92041,5.92041,5.802630000000001,5.875769999999999,5.875769999999999,5.869519999999999,5.894749999999999,5.927039999999998,5.927039999999998,5.812340000000001,5.9413599999999995,5.9413599999999995,5.84686,5.952079999999999,5.742849999999999,5.742849999999999
tempo,120.37419000000006,118.23119999999999,118.23119999999999,120.41351,118.54482999999999,118.54482999999999,117.78321999999999,121.23024,122.09516999999998,122.09516999999998,122.21076999999995,120.88066999999994,120.88066999999994,121.21712244897958,123.40185858585856,122.81499999999998,122.81499999999998,124.62339999999996,123.81882999999999,123.81882999999999,124.35916999999998,123.15108163265305,121.72164,121.72164,120.50402000000003,119.719898989899,119.719898989899,121.61791836734696,118.91978571428572,119.82612,119.82612,120.33904000000004,120.60846000000001,120.60846000000001,120.59415000000008,120.09192000000006,120.61258000000002,120.61258000000002,122.31420202020203,120.5018282828283,120.5018282828283,121.76235000000004,124.28069,123.46499000000003,123.46499000000003,122.22487999999997,123.97253999999997,123.97253999999997,122.14289,122.26554000000002,122.64012999999998,122.64012999999998,122.27042000000002,122.53476000000005,122.53476000000005,122.45172000000007,124.27134000000005,122.5228585858586,122.5228585858586,124.88224000000002,124.48903000000001,124.48903000000001,125.21383000000002,125.72227000000002,124.01311000000005,124.01311000000005,123.60168000000003,121.95765000000003,121.95765000000003,122.07553535353534,121.59855999999999,121.77201999999996,121.77201999999996,121.65389999999998,121.04056999999997,121.04056999999997,122.89928999999998,123.27313000000002,124.00613,124.00613,123.65482,122.67106,122.67106,122.69374747474748,123.44408080808084,122.29863999999999,122.29863999999999,123.15370000000001,122.71795,122.71795,121.59181000000001,123.21399,122.62142999999998,122.62142999999998,122.02749,122.58362,122.58362,122.45954545454546,123.66210000000001,122.53672000000005,122.53672000000005,122.98238000000005,123.72927000000001,123.72927000000001,125.30783000000001,124.69312,124.96282999999998,124.96282999999998,125.03426999999998,125.00950999999998,125.00950999999998,125.36068999999998,125.20844999999996,124.75509999999997,124.75509999999997,124.90711999999999,125.42988999999997,125.42988999999997,125.11165999999996,123.80782999999998,124.58395,124.58395,124.98337999999998,121.72928000000002,121.72928000000002,123.96172000000003,122.59374,121.96218999999999,121.96218999999999,122.36725,122.12356,122.12356,121.99830999999999,120.46411999999997,120.48678999999993,120.48678999999993,120.08429,120.23604999999999,120.23604999999999,122.15370000000001,120.10967000000002,119.88543000000006,119.88543000000006,121.18592999999998,119.59759,119.59759,120.34078999999998,120.35396,121.12620000000004,121.12620000000004
valence,0.5244959999999999,0.5218359999999999,0.5218359999999999,0.5160859999999998,0.5252959999999998,0.5252959999999998,0.5051259999999997,0.509786,0.507466,0.507466,0.5057359999999999,0.48489599999999977,0.48489599999999977,0.46964081632653043,0.4786747474747473,0.49019599999999974,0.49019599999999974,0.4862759999999998,0.4795559999999998,0.4795559999999998,0.4960599999999998,0.49048979591836717,0.48155999999999977,0.48155999999999977,0.4937999999999997,0.4850101010101007,0.4850101010101007,0.48433061224489765,0.48094693877550987,0.4911359999999997,0.4911359999999997,0.4868899999999997,0.4882999999999996,0.4882999999999996,0.49237999999999965,0.5047299999999999,0.5057649999999998,0.5057649999999998,0.516681818181818,0.5180202020202017,0.5180202020202017,0.52668,0.50977,0.5054379999999998,0.5054379999999998,0.5293400000000001,0.5215900000000001,0.5215900000000001,0.5232,0.5281199999999999,0.53531,0.53531,0.5373899999999999,0.54694,0.54694,0.5430699999999999,0.5542799999999998,0.5587676767676766,0.5587676767676766,0.5558099999999999,0.5355199999999999,0.5355199999999999,0.5283499999999999,0.5384099999999999,0.54306,0.54306,0.52617,0.521778,0.521778,0.5186343434343433,0.5216399999999999,0.5167229999999998,0.5167229999999998,0.501512,0.5008219999999999,0.5008219999999999,0.5138189999999999,0.5032689999999999,0.505579,0.505579,0.5136989999999999,0.5322089999999999,0.5322089999999999,0.5093020202020202,0.5103040404040406,0.49668800000000013,0.49668800000000013,0.501561,0.49085100000000004,0.49085100000000004,0.5087510000000001,0.49722100000000014,0.48953100000000016,0.48953100000000016,0.502931,0.5076509999999999,0.5076509999999999,0.5029414141414141,0.5010319999999999,0.48963100000000004,0.48963100000000004,0.49395100000000014,0.499401,0.499401,0.502802,0.49888199999999977,0.5028370000000001,0.5028370000000001,0.4959870000000003,0.5030370000000004,0.5030370000000004,0.49519700000000016,0.5136050000000002,0.5017350000000002,0.5017350000000002,0.5023250000000001,0.49815500000000007,0.49815500000000007,0.507245,0.503169,0.5049090000000002,0.5049090000000002,0.4982650000000001,0.4790850000000003,0.4790850000000003,0.4972250000000003,0.4961550000000004,0.5017350000000004,0.5017350000000004,0.4807710000000003,0.5055910000000001,0.5055910000000001,0.5146910000000001,0.500691,0.48663599999999996,0.48663599999999996,0.5002559999999999,0.492166,0.492166,0.49790600000000007,0.501996,0.515136,0.515136,0.5127060000000001,0.5030960000000001,0.5030960000000001,0.5157960000000001,0.514513,0.5105130000000002,0.5105130000000002
