Position,"Track Name",Artist,Streams,URL
1,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,1293486,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
2,"Fake Love",Drake,1179471,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
3,Starboy,"The Weeknd",1086272,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
4,Closer,"The Chainsmokers",856349,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
5,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,803439,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
6,"Black Beatles","Rae Sremmurd",770885,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
7,"Bad Things (with Camila Cabello)","Machine Gun Kelly",726097,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
8,Caroline,Aminé,709420,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx
9,"Bounce Back","Big Sean",704667,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
10,"I Feel It Coming","The Weeknd",669820,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
11,"Broccoli (feat. Lil Yachty)",DRAM,592083,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
12,"Don't Wanna Know","Maroon 5",564578,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
13,"Deja Vu","J. Cole",552100,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ
14,"Let Me Love You","DJ Snake",547136,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
15,"X (feat. Future)","21 Savage",531623,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
16,"24K Magic","Bruno Mars",529367,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
17,"Say You Won't Let Go","James Arthur",527210,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
18,Starving,"Hailee Steinfeld",509437,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
19,"In the Name of Love","Martin Garrix",506815,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
20,"One Dance",Drake,498653,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
21,"Chill Bill","Rob $tone",489825,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp
22,"Party Monster","The Weeknd",476897,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
23,"Side To Side","Ariana Grande",469393,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
24,"iSpy (feat. Lil Yachty)",KYLE,469245,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
25,"No Heart","21 Savage",468635,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO
26,Sneakin’,Drake,443138,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W
27,"How Far I'll Go - From ""Moana""","Alessia Cara",434447,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
28,"All We Know","The Chainsmokers",432986,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
29,Heathens,"Twenty One Pilots",420559,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
30,Mercy,"Shawn Mendes",417527,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
31,"Scars To Your Beautiful","Alessia Cara",413953,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
32,"You Was Right","Lil Uzi Vert",413916,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M
33,"Call On Me - Ryan Riback Extended Remix",Starley,413847,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
34,OOOUUU,"Young M.A",398848,https://open.spotify.com/track/7JYsArznYOjX2jsrT3UEnL
35,"Love Me Now","John Legend",398203,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
36,Neighbors,"J. Cole",378035,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy
37,"No Problem (feat. Lil Wayne & 2 Chainz)","Chance The Rapper",376076,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH
38,"Just Hold On","Steve Aoki",371940,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
39,"Six Feet Under","The Weeknd",361858,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY
40,Swang,"Rae Sremmurd",361043,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
41,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",356185,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
42,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",354442,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
43,Sidewalks,"The Weeknd",349443,https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko
44,"pick up the phone","Young Thug",337873,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr
45,Controlla,Drake,335835,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa
46,"Too Good",Drake,335005,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew
47,"All Time Low","Jon Bellion",334592,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
48,Immortal,"J. Cole",329574,https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl
49,"Needed Me",Rihanna,325398,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
50,Redbone,"Childish Gambino",319562,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
51,"Some Kind Of Drug",G-Eazy,315869,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF
52,"Don't Let Me Down","The Chainsmokers",308262,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
53,"Now and Later","Sage The Gemini",301618,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS
54,Weak,AJR,300581,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
55,"Treat You Better","Shawn Mendes",299681,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
56,"All Night","The Vamps",290889,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0
57,Chantaje,Shakira,288474,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
58,"Make Me (Cry)","Noah Cyrus",278464,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP
59,"Sunset Lover","Petit Biscuit",276340,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
60,"Love On The Brain",Rihanna,275750,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
61,"Used to This",Future,273008,https://open.spotify.com/track/78sr3ogs4UzITcCNbXM9cM
62,Panda,Desiigner,270256,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
63,Change,"J. Cole",265174,https://open.spotify.com/track/3pjUyVbFmM96tYhSaKJwTt
64,Reminder,"The Weeknd",263993,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI
65,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne",263815,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
66,goosebumps,"Travis Scott",263560,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
67,"Low Life",Future,262522,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
68,"The Mack",Nevada,261894,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
69,Work,Rihanna,260449,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
70,"No Role Modelz","J. Cole",257388,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
71,"Work from Home","Fifth Harmony",256993,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
72,"Trust Nobody (feat. Selena Gomez & Tory Lanez)","Cashmere Cat",252752,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu
73,"Too Many Years","Kodak Black",251274,https://open.spotify.com/track/0BU7nIcCZxYSE0hYcc5oZz
74,Ride,"Twenty One Pilots",251251,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
75,"Die For You","The Weeknd",247317,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
