Position,"Track Name",Artist,Streams,URL
1,HUMBLE.,"Kendrick Lamar",1837231,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
2,"Mask Off",Future,1491075,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
3,Passionfruit,Drake,1426463,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
4,"Shape of You","Ed Sheeran",1216448,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
5,"iSpy (feat. Lil Yachty)",KYLE,1128964,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
6,"That's What I Like","Bruno Mars",1097893,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
7,"Tunnel Vision","Kodak Black",1046293,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
8,Portland,Drake,1045824,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
9,"XO TOUR Llif3","Lil Uzi Vert",976159,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
10,Congratulations,"Post Malone",851918,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
11,Location,Khalid,836082,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
12,"Stay (with Alessia Cara)",Zedd,804404,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
13,"It Ain't Me (with Selena Gomez)",Kygo,795124,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
14,"Something Just Like This","The Chainsmokers",753630,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
15,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,743879,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
16,Slide,"Calvin Harris",739144,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
17,Gyalchester,Drake,736956,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
18,"Bounce Back","Big Sean",721919,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
