Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",2042042,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"iSpy (feat. Lil Yachty)",KYLE,1241442,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
3,"That's What I Like","Bruno Mars",1172136,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
4,"Mask Off",Future,1157676,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
5,"Galway Girl","Ed Sheeran",1117959,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
6,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,1016582,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
7,"Something Just Like This","The Chainsmokers",997537,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
8,"It Ain't Me (with Selena Gomez)",Kygo,993397,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
9,"Tunnel Vision","Kodak Black",985712,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
10,"Castle on the Hill","Ed Sheeran",959923,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
11,Congratulations,"Post Malone",937469,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
12,"Bounce Back","Big Sean",935286,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
13,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,883653,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
14,Issues,"Julia Michaels",881919,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
15,Perfect,"Ed Sheeran",869333,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
16,"Stay (with Alessia Cara)",Zedd,844588,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
17,Paris,"The Chainsmokers",844424,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
18,Dive,"Ed Sheeran",825384,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
19,Happier,"Ed Sheeran",825220,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
20,T-Shirt,Migos,760881,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
21,Slide,"Calvin Harris",751810,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
22,"New Man","Ed Sheeran",749406,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG
23,"Green Light",Lorde,710582,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
24,"Fake Love",Drake,708373,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
25,"What Do I Know?","Ed Sheeran",696159,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92
26,Location,Khalid,674409,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
27,"I Feel It Coming","The Weeknd",624537,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
28,"Body Like A Back Road","Sam Hunt",624528,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
29,Swang,"Rae Sremmurd",619196,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
30,Barcelona,"Ed Sheeran",610358,https://open.spotify.com/track/3Lfiu5sZ4M4B6JaKMBc0FU
31,Starboy,"The Weeknd",595337,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
32,"Hearts Don't Break Around Here","Ed Sheeran",595210,https://open.spotify.com/track/2dfHh7ECGxfNqZTQno09Vk
33,"Say You Won't Let Go","James Arthur",595029,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
34,"Supermarket Flowers","Ed Sheeran",593354,https://open.spotify.com/track/4VuS959DSpr82t3qBqCrWG
35,"How Would You Feel (Paean)","Ed Sheeran",588914,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN
36,Selfish,Future,588382,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
37,Cold,"Maroon 5",584137,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
38,"Chained To The Rhythm","Katy Perry",581666,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
39,Believer,"Imagine Dragons",570391,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
40,"Nancy Mulligan","Ed Sheeran",566314,https://open.spotify.com/track/35QZaWQRkmnAVqBF1TLCxQ
41,Closer,"The Chainsmokers",556135,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
42,Eraser,"Ed Sheeran",545337,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2
43,"Love On The Brain",Rihanna,537783,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
44,"Scared to Be Lonely","Martin Garrix",533324,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
45,"Bibia Be Ye Ye","Ed Sheeran",515024,https://open.spotify.com/track/6SznMYPQJHzr3IwsAHLId2
46,"Look At Me!",XXXTENTACION,514865,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw
47,Moves,"Big Sean",498626,https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS
48,"Save Myself","Ed Sheeran",493055,https://open.spotify.com/track/6TIU9Ehmi6dMzZK73Ym4yj
49,Caroline,Aminé,493004,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g
50,"Bad Things (with Camila Cabello)","Machine Gun Kelly",491380,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
51,goosebumps,"Travis Scott",490497,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
52,"All Time Low","Jon Bellion",451486,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
53,"How Far I'll Go - From ""Moana""","Alessia Cara",448850,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
54,Redbone,"Childish Gambino",443163,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
55,"Comin Out Strong",Future,435731,https://open.spotify.com/track/3mRcWCyteY2133a7xVMrYw
56,"Call On Me - Ryan Riback Extended Remix",Starley,427558,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
57,"Broccoli (feat. Lil Yachty)",DRAM,424759,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
58,"No Problem (feat. Lil Wayne & 2 Chainz)","Chance The Rapper",414378,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH
59,"Black Beatles","Rae Sremmurd",410606,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
60,"X (feat. Future)","21 Savage",407257,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
61,"No Heart","21 Savage",406536,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO
62,"Both (feat. Drake)","Gucci Mane",403101,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux
63,Weak,AJR,397157,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
64,"Party Monster","The Weeknd",396659,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
65,Rolex,"Ayo & Teo",395491,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt
66,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",394791,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
67,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",375030,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
68,"24K Magic","Bruno Mars",368549,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
69,"All Night","The Vamps",351362,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
70,"Slippery (feat. Gucci Mane)",Migos,349253,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
71,"I Got You","Bebe Rexha",343610,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
72,Down,"Marian Hill",342129,https://open.spotify.com/track/2dqLk7ezV15LEJEwUmEbXB
73,"One Dance",Drake,340152,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
74,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",333431,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
