Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",1629275,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"Mask Off",Future,1274674,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
3,"iSpy (feat. Lil Yachty)",KYLE,1168063,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
4,"That's What I Like","Bruno Mars",1109134,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
5,"Tunnel Vision","Kodak Black",982458,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
6,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,977336,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
7,"Bounce Back","Big Sean",871094,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
8,Congratulations,"Post Malone",869699,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
9,"It Ain't Me (with Selena Gomez)",Kygo,867242,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
10,"Something Just Like This","The Chainsmokers",821378,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
11,"Galway Girl","Ed Sheeran",805965,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
12,"Stay (with Alessia Cara)",Zedd,785861,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
13,Issues,"Julia Michaels",769385,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
14,T-Shirt,Migos,757154,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
15,Paris,"The Chainsmokers",754804,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
16,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,751932,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
17,Slide,"Calvin Harris",676815,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
18,"Fake Love",Drake,674259,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
19,"Castle on the Hill","Ed Sheeran",661223,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
20,Location,Khalid,653712,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
