,2017-10-18,2017-10-23,2017-10-28,2017-11-02,2017-11-07,2017-11-12,2017-11-17,2017-11-22,2017-11-27,2017-12-02,2017-12-07,2017-12-12,2017-12-17,2017-12-22,2017-12-27,2018-01-01,2018-01-06,2018-01-11,2018-01-16,2018-01-21,2018-01-26,2018-01-31,2018-02-05,2018-02-10,2018-02-15,2018-02-20,2018-02-25,2018-03-02,2018-03-07,2018-03-12,2018-03-17,2018-03-22,2018-03-27,2018-04-01,2018-04-06,2018-04-11,2018-04-16,2018-04-21,2018-04-26,2018-05-01
danceability,0.6893814432989691,0.6881855670103095,0.6881855670103095,0.693704081632653,0.7037244897959185,0.7027551020408163,0.7027551020408163,0.701918367346939,0.7025918367346938,0.7025918367346938,0.6914489795918369,0.6915714285714288,0.6843469387755101,0.6843469387755101,0.6809183673469387,0.6652727272727272,0.688141414141414,0.6817070707070709,0.6833939393939396,0.6854141414141417,0.6854141414141417,0.6949494949494952,0.7117878787878787,0.7117878787878787,0.7016262626262627,0.704979797979798,0.7013232323232323,0.7013232323232323,0.7030606060606062,0.7022121212121212,0.7022121212121212,0.7021818181818182,0.6919500000000002,0.6889699999999999,0.6889699999999999,0.6605200000000001,0.6882499999999997,0.6882499999999997,0.6877599999999997,0.6958282828282828
energy,0.6377938144329895,0.6351752577319588,0.6351752577319588,0.6336020408163264,0.6352244897959185,0.6169591836734692,0.6169591836734692,0.6173469387755102,0.6191020408163265,0.6191020408163265,0.6225816326530612,0.6262244897959184,0.6186122448979592,0.6186122448979592,0.6248163265306123,0.6262222222222222,0.634141414141414,0.6409595959595958,0.6446161616161614,0.6492525252525251,0.6492525252525251,0.6459191919191918,0.6436666666666666,0.6436666666666666,0.6528787878787881,0.6430404040404042,0.6457373737373739,0.6457373737373739,0.6500808080808081,0.6494343434343437,0.6494343434343437,0.6502929292929294,0.6315940000000001,0.6435540000000001,0.6435540000000001,0.6500100000000001,0.6593400000000001,0.6593400000000001,0.6543000000000001,0.6546262626262629
loudness,5.934711340206187,5.917164948453612,5.917164948453612,6.048693877551024,5.969571428571431,6.1580306122448984,6.1580306122448984,6.192653061224488,6.333295918367347,6.333295918367347,6.234744897959184,6.291224489795919,6.436122448979594,6.436122448979594,6.3938571428571445,6.441424242424244,6.1535656565656565,6.161151515151517,6.105919191919191,6.033171717171716,6.033171717171716,6.100676767676767,6.105898989898988,6.105898989898988,5.979999999999999,6.068333333333333,6.097878787878785,6.097878787878785,6.065777777777776,6.050727272727271,6.050727272727271,6.015565656565656,6.25496,6.2009599999999985,6.2009599999999985,6.001210000000001,5.953590000000003,5.953590000000003,5.995470000000001,6.1356363636363636
tempo,122.02236082474226,118.81150515463918,118.81150515463918,119.6394489795918,122.13863265306125,119.93005102040819,119.93005102040819,121.69591836734693,122.13837755102044,122.13837755102044,121.90044897959184,122.83444897959181,123.31293877551018,123.31293877551018,124.26493877551019,125.63775757575755,128.18459595959592,122.60603030303028,120.38780808080806,119.31991919191918,119.31991919191918,119.33800000000004,121.4308888888889,121.4308888888889,120.28937373737377,121.32437373737375,121.9502626262626,121.9502626262626,122.72995959595957,120.47726262626263,120.47726262626263,119.55431313131312,118.58568000000002,120.29957,120.29957,119.36468000000002,119.70391000000001,119.70391000000001,122.74381,119.9733838383838
valence,0.5051556701030929,0.5007701030927837,0.5007701030927837,0.5092479591836735,0.4849459183673468,0.47918673469387746,0.47918673469387746,0.46677142857142845,0.4734153061224489,0.4734153061224489,0.47897448979591833,0.48411734693877545,0.4897091836734694,0.4897091836734694,0.4825142857142857,0.48806565656565665,0.46758888888888894,0.47400505050505054,0.47759595959595963,0.4730252525252526,0.4730252525252526,0.4780858585858585,0.47587373737373745,0.47587373737373745,0.4775909090909091,0.45913434343434334,0.45823535353535344,0.45823535353535344,0.46052828282828284,0.4498919191919193,0.4498919191919193,0.4457767676767676,0.44710899999999987,0.45285899999999996,0.45285899999999996,0.456114,0.4593689999999998,0.4593689999999998,0.4449069999999999,0.4434989898989899
