,2009-12-07,2010-02-20,2010-05-06,2010-07-20,2010-10-03,2010-12-17,2011-03-02,2011-05-16,2011-07-30,2011-10-13,2011-12-27,2012-03-11,2012-05-25,2012-08-08,2012-10-22,2013-01-06,2013-03-22,2013-06-05,2013-08-19,2013-11-02,2014-01-16,2014-04-01,2014-06-15,2014-08-29,2014-11-12,2015-01-26,2015-04-11,2015-06-25,2015-09-08,2015-11-22,2016-02-05,2016-04-20,2016-07-04,2016-09-17,2016-12-01,2017-02-15,2017-05-01,2017-07-15,2017-09-28
danceability,0.6163434343434341,0.5987777777777777,0.6148888888888887,0.605091836734694,0.6395463917525774,0.6319484536082474,0.6106250000000001,0.5999795918367347,0.6262857142857143,0.6040404040404039,0.6098367346938776,0.6436565656565654,0.6186565656565657,0.628979797979798,0.6056666666666665,0.6182828282828283,0.632787878787879,0.6253434343434344,0.622151515151515,0.6282323232323233,0.6240102040816327,0.6195306122448981,0.6297575757575756,0.6684040404040403,0.6384242424242423,0.6092424242424244,0.6273232323232324,0.634909090909091,0.6537878787878789,0.6552020202020203,0.6425353535353534,0.633878787878788,0.643857142857143,0.6576060606060609,0.6554693877551021,0.6749081632653062,0.6757474747474749,0.6965454545454547,0.6930918367346938
energy,0.7012363636363635,0.6641515151515155,0.7053838383838382,0.7069081632653066,0.7055969072164953,0.6922257731958763,0.6904374999999999,0.6900000000000001,0.6854183673469387,0.6951919191919191,0.6748163265306122,0.6696868686868684,0.7008323232323231,0.7234484848484847,0.6913434343434341,0.6616707070707069,0.672191919191919,0.6741777777777775,0.6751414141414142,0.6776767676767679,0.6661632653061224,0.6869285714285718,0.6860808080808082,0.6868484848484849,0.6789292929292932,0.6791313131313129,0.6471010101010103,0.6563939393939394,0.6812525252525253,0.6544343434343436,0.6697878787878789,0.6129547484848488,0.6193726540816327,0.6370909090909092,0.6507451030612246,0.6485714285714287,0.6407474747474752,0.6547878787878788,0.6363775510204082
loudness,5.857585858585858,6.117585858585859,5.625292929292931,5.481602040816325,5.8823092783505135,6.209072164948453,5.84858333333333,6.031530612244898,5.882448979591839,5.986969696969698,6.314551020408161,6.1326464646464665,6.011838383838386,5.72628282828283,5.846101010101009,6.412373737373738,6.201707070707068,6.056050505050507,6.036494949494951,5.777434343434341,5.97627551020408,5.940285714285714,5.835848484848485,5.739212121212121,5.803404040404039,5.94389898989899,6.284868686868686,6.240171717171717,6.076636363636363,6.398545454545457,6.251949494949498,6.6045454545454545,6.660377551020407,6.299818181818182,6.317744897959184,6.128612244897957,6.156171717171718,5.869242424242426,6.004744897959184
tempo,117.659494949495,115.84873737373736,119.57476767676766,118.67920408163273,124.21294845360823,125.62871134020621,126.98506250000004,125.1343163265306,125.1928469387755,120.83863636363641,123.37852040816325,119.7057676767677,123.6336363636364,124.23004040404042,120.9031313131313,120.72113131313132,125.13534343434347,123.22226262626265,120.79784848484844,121.26408080808085,120.59603061224486,117.82600000000002,117.96236363636363,119.31559595959595,120.7450909090909,124.19318181818186,125.34144444444445,127.20856565656565,123.18015151515144,124.42581818181822,121.89027272727276,116.83764646464643,116.79129591836737,120.09116161616163,119.43797959183674,120.13276530612244,119.24801010101012,119.46233333333333,120.14114285714284
valence,0.5232434343434343,0.5134888888888892,0.4986808080808081,0.4943704081632651,0.5359402061855671,0.490598969072165,0.4586145833333333,0.46162448979591836,0.49802448979591823,0.5148545454545456,0.46884897959183647,0.48237373737373707,0.49682020202020166,0.549670707070707,0.4921575757575757,0.4989646464646466,0.49872323232323235,0.4980838383838383,0.47755555555555546,0.5084010101010102,0.4658897959183673,0.4725500000000001,0.5135010101010103,0.541179797979798,0.5114222222222221,0.4824727272727272,0.48332424242424227,0.5020585858585858,0.5097363636363637,0.47589494949494954,0.46870303030303023,0.44064646464646473,0.4379826530612246,0.4546898989898989,0.48582857142857155,0.4989173469387753,0.45495353535353533,0.5249535353535353,0.5213275510204082
