,1981-12-27,1982-03-12,1982-05-26,1982-08-09,1982-10-23,1983-01-06,1983-03-22,1983-06-05,1983-08-19,1983-11-02,1984-01-16,1984-03-31,1984-06-14,1984-08-28,1984-11-11,1985-01-26,1985-04-11,1985-06-25,1985-09-08,1985-11-22,1986-02-05,1986-04-21,1986-07-05,1986-09-18,1986-12-02,1987-02-15,1987-05-01,1987-07-15,1987-09-28,1987-12-12,1988-02-25,1988-05-10,1988-07-24,1988-10-07,1988-12-21,1989-03-07,1989-05-21,1989-08-04,1989-10-18,1990-01-01,1990-03-17,1990-05-31,1990-08-14,1990-10-28,1991-01-11,1991-03-27,1991-06-10,1991-08-24,1991-11-07,1992-01-21,1992-04-05,1992-06-19,1992-09-02,1992-11-16,1993-01-31,1993-04-16,1993-06-30,1993-09-13
danceability,0.5790000000000001,0.587989247311828,0.5774583333333331,0.5862653061224489,0.6015959595959596,0.6193711340206184,0.6097676767676768,0.6139387755102043,0.6218080808080808,0.5949797979797982,0.6154646464646463,0.6289897959183673,0.6076288659793816,0.5922142857142856,0.6067835051546391,0.6355494949494946,0.633408080808081,0.6345204081632655,0.5851958762886599,0.6159270833333333,0.5830520833333332,0.5597052631578948,0.616063829787234,0.6089583333333334,0.6238888888888889,0.5983939393939394,0.5905454545454547,0.6014210526315789,0.582913043478261,0.612204081632653,0.6311789473684211,0.6188958333333331,0.6159175257731961,0.611618556701031,0.6102291666666667,0.6163229166666669,0.6311752577319585,0.6238775510204081,0.612639175257732,0.6242959183673468,0.6032959183673471,0.6378947368421054,0.6114285714285715,0.6363163265306122,0.6392606060606061,0.6247959183673469,0.6257368421052631,0.6223333333333333,0.5894285714285714,0.608659793814433,0.6227395833333333,0.6117604166666665,0.6220531914893617,0.614684210526316,0.6304565217391306,0.6416559139784945,0.65647311827957,0.6338854166666669
energy,0.5804591836734692,0.5869892473118281,0.6097677083333333,0.6318877551020408,0.5980202020202021,0.6068804123711342,0.6347555555555559,0.6631836734693877,0.6240952525252523,0.6707717171717171,0.6408484848484847,0.6684489795918367,0.6343804123711342,0.6422632653061224,0.642958762886598,0.6323505050505052,0.6418858585858586,0.6433061224489796,0.6548762886597939,0.6484895833333333,0.6494270833333337,0.6492947368421051,0.6642659574468085,0.6564270833333331,0.6295010101010098,0.6179727272727273,0.6185656565656563,0.6377052631578943,0.6389355434782609,0.658745612244898,0.6247894736842106,0.6356406249999998,0.6540845360824743,0.6626659793814437,0.6203791666666669,0.6567927083333331,0.6553298969072163,0.6387346938775512,0.6501030927835052,0.6291735714285716,0.6263368367346941,0.6244526315789474,0.6420204081632652,0.6227857142857143,0.6343636363636362,0.6240183673469389,0.6647263157894737,0.6514760416666668,0.5838045918367349,0.6160335051546391,0.6274479166666668,0.6152708333333333,0.6274414893617022,0.6550842105263157,0.6414989130434785,0.5970956989247312,0.6057956989247311,0.5988645833333334
loudness,9.10908163265306,9.102784946236556,8.816916666666664,8.73845918367347,9.128262626262627,9.092701030927836,8.315232323232323,8.449397959183672,9.254646464646465,8.084151515151513,8.372181818181815,7.765693877551017,8.540597938144327,8.440040816326526,8.403154639175256,9.097141414141417,9.220545454545459,9.003704081632653,8.646298969072161,8.921354166666667,8.51059375,8.792789473684216,8.332542553191493,8.700218750000001,8.696848484848482,8.21649494949495,8.8759898989899,9.067610526315791,9.108815217391303,8.41815306122449,9.170905263157895,8.897291666666668,9.018288659793813,8.74622680412371,8.992531249999997,8.818510416666665,8.123886597938142,9.028602040816326,8.51728865979381,8.941897959183674,8.452193877551021,8.565642105263155,8.401051020408165,8.986673469387753,9.36841414141414,9.021877551020406,7.976105263157895,8.229677083333334,9.681214285714285,9.41786597938144,8.372364583333331,8.567322916666667,8.212042553191488,7.872315789473683,8.492967391304346,9.112956989247312,9.035548387096775,9.122562499999997
tempo,117.96159183673468,122.95612903225802,121.34334375000002,119.44642857142863,124.58130303030302,121.4297216494845,124.26369696969694,128.01369387755108,122.28657575757572,121.78440404040401,120.695595959596,121.67393877551021,119.41174226804124,122.2466428571429,128.0694329896908,118.52172727272733,117.44850505050499,119.21901020408166,124.83725773195876,118.0737916666667,116.80314583333337,121.170105263158,119.25256382978725,115.10165624999998,114.93664646464649,114.15464646464646,116.26992929292929,125.22389473684213,122.75300000000001,119.14805102040815,120.30173684210526,124.19657291666671,118.75868041237113,124.16228865979382,120.08386458333335,117.76729166666672,119.4540721649484,121.17993877551021,121.20839175257734,119.16488775510206,117.70281632653065,119.52947368421054,115.20211224489789,114.45298979591836,114.14218181818181,115.8058163265306,121.58283157894734,119.17040624999998,121.70409183673469,121.10162886597938,116.22915625000002,117.63446875000001,119.38342553191491,119.13914736842112,119.71250000000005,115.87138709677419,121.76639784946236,120.76035416666672
valence,0.5491877551020407,0.5816086021505373,0.5854697916666666,0.5973663265306121,0.5502787878787876,0.5750041237113404,0.5821545454545454,0.5968673469387755,0.5668373737373739,0.5762606060606059,0.6295565656565657,0.5907061224489796,0.5840319587628867,0.5611214285714289,0.5637948453608245,0.5771041414141415,0.6093960606060608,0.6269122448979593,0.5946525773195873,0.5659114583333332,0.5195250000000002,0.5205275789473687,0.5926191489361703,0.6249135416666667,0.5932161616161616,0.510189898989899,0.5494797979797977,0.58352,0.5911554347826086,0.5812877551020409,0.5915410526315789,0.5622104166666668,0.5468216494845362,0.5456855670103092,0.5198802083333334,0.5569208333333334,0.5405237113402062,0.5672397959183673,0.5422113402061853,0.5472377551020411,0.5279817346938774,0.5906463157894739,0.5743765306122449,0.5639244897959184,0.5504606060606063,0.5371479591836733,0.550057894736842,0.5760041666666668,0.5221367346938776,0.5576536082474229,0.5197177083333332,0.48420208333333337,0.5137063829787235,0.5110063157894738,0.5279521739130434,0.5353387096774194,0.5270075268817206,0.5402124999999999
