,1971-12-02,1972-02-15,1972-04-30,1972-07-14,1972-09-27,1972-12-11,1973-02-25,1973-05-11,1973-07-25,1973-10-08,1973-12-22,1974-03-07,1974-05-21,1974-08-04,1974-10-18,1975-01-01,1975-03-17,1975-05-31,1975-08-14,1975-10-28,1976-01-11,1976-03-26,1976-06-09,1976-08-23,1976-11-06,1977-01-21,1977-04-06,1977-06-20,1977-09-03,1977-11-17,1978-01-31,1978-04-16,1978-06-30,1978-09-13,1978-11-27,1979-02-10,1979-04-26,1979-07-10,1979-09-23,1979-12-07,1980-02-20,1980-05-05,1980-07-19,1980-10-02,1980-12-16,1981-03-02,1981-05-16,1981-07-30
danceability,0.5813406593406595,0.5673297872340424,0.5750714285714285,0.5535510204081631,0.5594193548387096,0.5780210526315785,0.5731340206185565,0.5676804123711342,0.5954631578947368,0.6036666666666669,0.5693917525773192,0.5554210526315789,0.5707040816326532,0.5854226804123711,0.5630434782608696,0.5925161290322583,0.5956043956043954,0.5863510638297873,0.5806063829787236,0.5761739130434783,0.5754086021505376,0.5719999999999998,0.5882631578947369,0.5905999999999998,0.5834680851063829,0.5618764044943821,0.566414893617021,0.5619999999999999,0.588612244897959,0.5969278350515466,0.5936185567010309,0.6063894736842103,0.6055463917525776,0.5797395833333335,0.5917368421052632,0.6257577319587632,0.622673469387755,0.6065204081632651,0.5966161616161613,0.634795918367347,0.601463917525773,0.5972500000000002,0.6099381443298971,0.6073894736842107,0.6077551020408162,0.6191958762886598,0.593673469387755,0.5911030927835053
energy,0.5400087912087912,0.5812542553191489,0.5663775510204081,0.6048775510204084,0.5668924731182797,0.5853138947368423,0.5619412371134018,0.5979020618556702,0.5758568421052636,0.6036875000000003,0.5856649484536085,0.5568463157894739,0.5953785714285715,0.5953814432989691,0.5933097826086958,0.5754591397849463,0.5738571428571428,0.5915851063829789,0.6044861702127658,0.5692434782608697,0.5815290322580648,0.5982526315789474,0.5997684210526316,0.6145010526315792,0.6164787234042556,0.5855056179775282,0.5986946808510637,0.6134520408163265,0.623724489795918,0.5796185567010308,0.5763329896907217,0.5861715789473684,0.5787226804123712,0.5783656249999998,0.5959905263157894,0.6150721649484535,0.620180612244898,0.6527448979591836,0.6120878787878788,0.6160510204081632,0.6024226804123711,0.5817864583333334,0.5946432989690722,0.626778947368421,0.6076428571428573,0.5963093814432987,0.5786378571428571,0.5781494845360824
loudness,10.025736263736267,9.40391489361702,9.779285714285718,9.01622448979592,9.526354838709677,9.563978947368419,9.644886597938148,9.604020618556701,9.63275789473684,8.930166666666665,9.51743298969072,10.138600000000004,10.031489795918365,10.024020618556703,9.55958695652174,9.383193548387093,9.879670329670333,9.557627659574463,9.329340425531916,9.994619565217391,9.69069892473118,9.328021052631582,8.885399999999997,8.776368421052627,9.109329787234044,9.142101123595506,9.542723404255314,8.898408163265302,8.540836734693878,9.339608247422683,9.343072164948458,9.375473684210526,8.866113402061854,9.758458333333332,9.168515789473684,9.461123711340205,9.191908163265307,8.213724489795915,8.805494949494951,8.602704081632654,9.335134020618556,9.868031249999996,8.789876288659793,8.623631578947368,8.757469387755105,8.887020618556702,9.355683673469382,8.99215463917526
tempo,118.65349450549454,118.5320957446809,117.29633673469384,122.86066326530613,121.45627956989244,116.90785263157896,124.3803195876289,120.8026185567011,118.6029894736842,117.6780625,120.41210309278354,117.97536842105266,117.6595510204082,114.13100000000003,110.82039130434785,116.31804301075272,114.37263736263733,119.96473404255319,117.72563829787234,119.94391304347828,120.0874193548387,126.35415789473682,119.4935052631579,122.32377894736842,122.28439361702128,117.25470786516856,119.99256382978727,122.83984693877554,119.24987755102042,119.90297938144326,120.57430927835048,114.32614736842109,114.51526804123705,117.61341666666671,121.03528421052629,114.8392474226804,116.83488775510209,121.28790816326534,125.2331212121212,118.5127448979592,119.90661855670103,120.79040625000003,119.72081443298963,115.64516842105259,122.23420408163273,114.72722680412366,114.89869387755103,120.6554742268041
valence,0.5639791208791209,0.5690063829787236,0.598404081632653,0.5416438775510205,0.57187311827957,0.5808547368421051,0.6304639175257732,0.637014432989691,0.5966705263157894,0.601078125,0.5899391752577321,0.5626968421052629,0.5887990816326533,0.6214855670103092,0.5698358695652176,0.5574623655913982,0.6148725274725272,0.605476595744681,0.585122340425532,0.553583695652174,0.5901569892473119,0.5723842105263156,0.5997305263157894,0.6025757894736842,0.5833989361702127,0.5619369662921347,0.5759275531914894,0.5771857142857143,0.5570540816326532,0.5763597938144328,0.5699958762886594,0.5776273684210527,0.57440206185567,0.5764145833333331,0.5710284210526315,0.6330289690721649,0.6502918367346938,0.6557295918367346,0.572167676767677,0.5649081632653062,0.5827350515463919,0.5559000000000004,0.5622793814432989,0.5999052631578946,0.5926265306122447,0.5823360824742267,0.5631622448979592,0.5526690721649486
