,1958-10-08,1958-12-22,1959-03-07,1959-05-21,1959-08-04,1959-10-18,1960-01-01,1960-03-16,1960-05-30,1960-08-13,1960-10-27,1961-01-11,1961-03-27,1961-06-10,1961-08-24,1961-11-07,1962-01-21,1962-04-06,1962-06-20,1962-09-03,1962-11-17,1963-01-31,1963-04-16,1963-06-30,1963-09-13,1963-11-27,1964-02-10,1964-04-25,1964-07-09,1964-09-22,1964-12-06,1965-02-20,1965-05-06,1965-07-20,1965-10-03,1965-12-17,1966-03-02,1966-05-16,1966-07-30,1966-10-13,1966-12-27,1967-03-12,1967-05-26,1967-08-09,1967-10-23,1968-01-06,1968-03-21,1968-06-04,1968-08-18,1968-11-01,1969-01-16,1969-04-01,1969-06-15,1969-08-29,1969-11-12,1970-01-26,1970-04-11,1970-06-25,1970-09-08,1970-11-22,1971-02-05,1971-04-21
danceability,0.5588510638297876,0.5907634408602149,0.5454347826086957,0.5691237113402062,0.5948350515463917,0.5637494736842106,0.5638279569892473,0.5631836734693878,0.5569479166666665,0.5348280898876409,0.5438074468085107,0.546691489361702,0.5611789473684212,0.5655729166666665,0.5572916666666666,0.5623505154639176,0.5600624999999998,0.5575408163265309,0.5629456521739131,0.590919191919192,0.5757311827956988,0.5715979381443299,0.5600729166666667,0.5510102040816327,0.5752371134020621,0.5613157894736843,0.552978947368421,0.5643617021276596,0.5826701030927837,0.555578947368421,0.5686774193548386,0.5713125000000001,0.5702164948453606,0.5635652173913044,0.5582989690721649,0.5317755102040815,0.5514845360824743,0.5655531914893615,0.5507646464646464,0.5614687500000001,0.5709278350515463,0.5670515463917528,0.5726458333333333,0.5593195876288659,0.5569484536082473,0.5677244897959185,0.5527346938775509,0.5782500000000002,0.5664387755102043,0.5434684210526319,0.5208132653061227,0.5754270833333331,0.5653191489361703,0.5582500000000001,0.5890927835051546,0.5380471910112359,0.5537608695652175,0.5399393258426965,0.5762903225806452,0.5869677419354838,0.5663695652173915,0.5695957446808513
energy,0.4948797872340425,0.5596440860215055,0.521807608695652,0.5716711340206183,0.5771693814432989,0.5506021052631576,0.49444838709677424,0.5315724489795921,0.5575708333333332,0.5271865168539326,0.5260712765957449,0.527251063829787,0.5134587368421054,0.523337395833333,0.5944697916666668,0.5406783505154641,0.5039135416666668,0.5645112244897958,0.5385358695652173,0.5385757575757577,0.5265591397849463,0.5080618556701031,0.5454666666666668,0.553908163265306,0.5480443298969075,0.5811378947368423,0.5489168421052633,0.5747721276595742,0.5900206185567011,0.5391442105263159,0.5467967741935484,0.5814791666666665,0.6106175257731958,0.5045967391304348,0.5699206185567011,0.5737448979591838,0.5704567010309279,0.5699148936170214,0.5412606060606063,0.5636041666666666,0.5745463917525775,0.5484525773195875,0.5854562500000001,0.5641958762886596,0.5248319587628866,0.5668673469387753,0.5360295918367348,0.5431895833333334,0.5683071428571429,0.5826715789473685,0.605907142857143,0.6081458333333332,0.556148936170213,0.5285916666666663,0.5453443298969073,0.5167460674157304,0.5957554347826085,0.5673932584269664,0.5415516129032258,0.5656698924731187,0.5766641304347828,0.5901989361702127
loudness,10.42391489361702,9.21679569892473,9.948478260869566,9.401278350515463,9.370484536082474,9.784252631578948,9.783279569892473,9.247581632653059,9.313427083333336,9.693056179775278,10.288595744680848,9.314063829787235,10.231073684210523,9.408104166666664,8.656072916666664,9.318618556701031,10.183864583333333,9.042132653061229,9.464423913043479,9.274030303030303,9.604010752688168,10.03440206185567,9.454572916666667,9.938377551020405,9.592731958762888,9.426252631578947,10.042810526315785,9.14156382978723,8.440701030927837,9.32675789473684,9.729354838709678,8.855322916666664,9.038948453608246,10.252826086956526,9.242072164948453,9.132897959183676,9.224927835051544,9.663457446808513,9.65738383838384,9.414718749999999,9.051896907216495,9.319329896907218,9.164291666666669,9.282113402061857,9.732618556701027,9.59097959183673,9.83219387755102,9.612885416666666,9.645265306122447,9.341515789473682,9.226367346938774,8.915520833333337,9.950085106382982,10.462812499999997,9.751567010309278,11.052865168539322,9.628630434782611,9.711022471910113,10.131956989247314,9.146279569892474,9.202173913043481,9.313734042553193
tempo,123.59538297872342,120.92055913978494,113.62339130434785,122.45940206185571,119.82282474226807,119.8270315789474,121.88306451612907,122.0058979591837,116.26040624999995,121.5572921348314,115.39813829787236,117.55301063829788,115.19818947368418,113.12591666666668,122.9925208333333,118.92552577319587,121.87898958333341,115.89998979591842,112.99515217391304,120.67206060606065,116.58093548387097,118.73107216494846,115.45737500000003,124.82813265306127,118.39379381443301,119.62497894736846,115.61502105263158,120.72068085106383,118.34707216494849,119.28668421052632,124.50570967741935,122.60778125000003,119.0640824742268,113.04458695652178,121.94230927835056,118.67560204081636,121.27974226804126,121.61086170212766,118.8638686868687,115.48098958333333,120.4009072164948,123.43855670103092,118.1776666666667,121.491969072165,123.16145360824743,120.02454081632655,123.01442857142855,117.77017708333341,121.31722448979592,118.32234736842106,122.47615306122448,118.50373958333336,121.03254255319146,117.69295833333332,128.76047422680415,117.62478651685399,120.0246195652174,117.1762359550562,117.39781720430106,114.4789677419355,116.48672826086963,118.70848936170216
valence,0.5347042553191491,0.5735978494623655,0.5314293478260871,0.5649979381443299,0.6271453608247426,0.5326548421052633,0.5376408602150538,0.569684693877551,0.5489842708333332,0.5664168539325845,0.5895202127659577,0.5280287234042554,0.5577422105263156,0.5774937500000002,0.5750562499999999,0.5358845360824742,0.5699875000000002,0.576426530612245,0.5652249999999999,0.6178727272727276,0.6119720430107527,0.6411175257731961,0.5764406249999999,0.5994653061224489,0.5694783505154639,0.5531945263157895,0.5854852631578947,0.6044765957446806,0.618225773195876,0.5699231578947367,0.5782236559139785,0.5826697916666667,0.6233432989690721,0.5506347826086956,0.5763030927835053,0.5401796938775512,0.5685980412371134,0.5965148936170211,0.5906777777777776,0.5794240625000002,0.5830742268041239,0.5821309278350518,0.6130354166666668,0.5919865979381443,0.6123721649484539,0.573882755102041,0.5680673469387755,0.5837104166666667,0.6231295918367346,0.5718295789473689,0.5882909183673468,0.5947208333333333,0.600536170212766,0.5757333333333332,0.6034237113402063,0.5640966292134832,0.5780673913043478,0.5745258426966291,0.6164666666666668,0.5815645161290323,0.6039358695652173,0.6315478723404256
