,1994-07-10,1994-09-23,1994-12-07,1995-02-20,1995-05-06,1995-07-20,1995-10-03,1995-12-17,1996-03-01,1996-05-15,1996-07-29,1996-10-12,1996-12-26,1997-03-12,1997-05-26,1997-08-09,1997-10-23,1998-01-06,1998-03-22,1998-06-05,1998-08-19,1998-11-02,1999-01-16,1999-04-01,1999-06-15,1999-08-29,1999-11-12,2000-01-26,2000-04-10,2000-06-24,2000-09-07,2000-11-21,2001-02-05,2001-04-21,2001-07-05,2001-09-18,2001-12-02,2002-02-15,2002-05-01,2002-07-15,2002-09-28,2002-12-12,2003-02-25,2003-05-11,2003-07-25,2003-10-08,2003-12-22,2004-03-06,2004-05-20,2004-08-03,2004-10-17,2005-01-01,2005-03-17,2005-05-31,2005-08-14,2005-10-28,2006-01-11,2006-03-27,2006-06-10,2006-08-24,2006-11-07,2007-01-21,2007-04-06,2007-06-20,2007-09-03,2007-11-17,2008-01-31,2008-04-15,2008-06-29,2008-09-12,2008-11-26,2009-02-10,2009-04-26,2009-07-10
danceability,0.6174374999999999,0.6146041666666667,0.6205824175824178,0.644784946236559,0.6060851063829791,0.6282234042553192,0.6217894736842104,0.6261098901098903,0.6269887640449435,0.6046931818181818,0.6103095238095237,0.6148588235294118,0.6218466666666665,0.6419376344086017,0.647186813186813,0.6335222222222223,0.6635934065934065,0.6594387755102042,0.6406082474226806,0.6428969072164948,0.6439081632653061,0.6332577319587628,0.6098061224489798,0.6263737373737372,0.6214949494949492,0.6051818181818183,0.6165151515151515,0.6389693877551019,0.6356734693877552,0.6210707070707072,0.6348585858585858,0.6442424242424241,0.6425656565656567,0.6422551020408165,0.63419587628866,0.6366464646464648,0.6321616161616161,0.6413737373737374,0.6244444444444444,0.6130606060606062,0.6077888888888888,0.6207373737373738,0.6158247422680414,0.6121134020618557,0.6330505050505052,0.6346666666666667,0.6238163265306124,0.5868453608247423,0.6175757575757574,0.6054545454545457,0.6304183673469389,0.6238367346938775,0.6308673469387757,0.6101616161616162,0.5970510204081635,0.607828282828283,0.6105510204081634,0.6368673469387757,0.6208163265306123,0.6136020408163264,0.6208265306122449,0.6394747474747475,0.6264040404040401,0.6264489795918369,0.6123939393939398,0.6071734693877553,0.6003469387755103,0.6123939393939395,0.6022424242424241,0.6016874999999999,0.6000206185567007,0.6180510204081631,0.5979285714285714,0.6082828282828283
energy,0.6231374999999998,0.6418541666666667,0.6273659340659341,0.6678387096774197,0.6264464893617019,0.6166659574468085,0.638237894736842,0.6385164835164834,0.6326269662921347,0.62875,0.6313142857142857,0.6338117647058823,0.6104633333333334,0.6298623655913979,0.6315417582417584,0.6088666666666667,0.5992417582417581,0.6124979591836732,0.6197917525773197,0.6239567010309278,0.6180102040816325,0.5880103092783504,0.6240408163265304,0.6308787878787877,0.6623666666666669,0.6509777777777778,0.6638525252525252,0.6813816326530612,0.6663979591836736,0.6525505050505052,0.6725000000000003,0.6647171717171716,0.6813333333333336,0.643510204081633,0.6819896907216495,0.6845959595959595,0.6404143444444443,0.6671010101010103,0.6628282828282829,0.6521919191919192,0.6549393939393939,0.6529929292929291,0.6322195876288658,0.7013639175257731,0.6958383838383839,0.6832050505050504,0.6926530612244896,0.669,0.6813232323232326,0.6795252525252528,0.7195204081632653,0.7186734693877549,0.678765306122449,0.6940707070707068,0.7108265306122449,0.6843232323232326,0.6727267346938778,0.6958061224489795,0.6911734693877549,0.7035612244897962,0.6827153061224492,0.6900818181818182,0.6943161616161615,0.6756530612244896,0.6835252525252526,0.6869183673469388,0.6879897959183675,0.6909696969696969,0.7054141414141415,0.7071354166666669,0.6759484536082476,0.6800816326530612,0.7022244897959183,0.7051616161616162
loudness,8.294604166666668,7.802854166666662,8.378593406593405,7.669311827956987,8.245617021276596,8.317627659574468,7.887284210526315,7.506241758241757,7.755483146067414,7.81328409090909,7.525952380952382,7.34675294117647,8.061022222222222,7.752010752688168,7.923252747252746,8.090166666666665,7.648703296703296,7.371295918367345,7.630185567010309,7.707793814432988,7.907887755102043,8.137701030927836,7.059826530612244,7.225909090909092,7.012585858585856,7.377757575757576,6.706585858585857,6.9112959183673475,6.835979591836729,6.623767676767679,6.524171717171717,6.776636363636366,6.5889393939393965,7.022163265306124,6.525175257731959,6.57529292929293,6.941131313131314,6.469676767676765,6.481171717171719,6.4333939393939366,6.554868686868686,6.821313131313129,7.043793814432989,6.056927835051548,6.025313131313133,6.389020202020204,6.277806122448979,6.316639175257731,6.0311111111111115,6.106282828282827,5.646428571428571,5.687683673469388,6.045755102040818,6.466424242424241,5.971653061224491,6.132929292929292,6.38307142857143,6.039479591836737,6.080275510204082,5.693224489795917,6.231561224489798,6.271242424242423,6.048727272727275,6.254714285714286,5.826454545454546,5.7416122448979605,5.988551020408165,5.826555555555553,5.860090909090908,5.742583333333337,5.92052577319588,5.882489795918366,5.690061224489796,5.7174242424242445
tempo,122.73062499999999,123.66053125000009,119.29586813186816,118.00282795698932,121.1279468085107,121.42162765957444,115.56378947368418,113.90078021978019,112.5493370786516,114.0193409090909,117.26634523809521,118.41396470588234,114.20595555555549,116.22618279569892,117.69361538461541,117.33905555555557,114.77759340659347,117.25576530612247,121.37155670103101,118.49265979381444,117.95593877551019,116.47607216494842,113.0869591836735,111.39252525252522,113.92809090909094,115.92458585858593,114.90097979797986,114.87478571428576,119.65619387755099,118.04301010101011,117.42114141414145,113.90324242424242,116.45809090909097,115.52747959183678,121.90241237113403,120.3130202020202,112.81594949494949,116.18806060606063,116.52679797979798,119.98784848484847,121.39146464646467,118.59038383838386,117.11904123711348,119.24543298969073,119.10604040404041,119.17096969696965,117.6529387755102,115.80776288659798,119.0343333333333,118.50740404040405,122.64731632653063,123.42336734693878,123.73868367346937,120.35527272727279,124.01105102040817,122.50395959595964,126.53873469387759,123.7467040816326,122.14201020408163,118.37473469387761,117.75538775510205,119.072303030303,121.00613131313128,119.74600000000005,123.42886868686871,127.58134693877554,126.9609081632653,128.1925555555556,122.19706060606063,126.76980208333329,121.31058762886602,120.79282653061229,127.37286734693879,125.09355555555557
valence,0.5175166666666665,0.5475197916666666,0.5595560439560442,0.55127311827957,0.4880659574468086,0.5349340425531917,0.5500631578947371,0.5577659340659342,0.5653011235955056,0.5075965909090909,0.5701273809523809,0.5665129411764706,0.5601422222222223,0.5225870967741935,0.5185098901098901,0.4883599999999999,0.5466252747252747,0.5191091836734694,0.5012412371134021,0.5177793814432992,0.4888571428571429,0.4972783505154639,0.513376530612245,0.5071303030303032,0.5304131313131315,0.4894040404040402,0.5247636363636367,0.5500469387755101,0.5102632653061225,0.49980303030303014,0.5395505050505048,0.5452485858585859,0.5347262626262627,0.5267540816326527,0.5469948453608247,0.5646555555555552,0.5077383838383841,0.537361616161616,0.5592464646464647,0.5321838383838384,0.5280949494949495,0.5424111111111111,0.5046041237113403,0.5381896907216497,0.6131454545454547,0.5775757575757575,0.5455653061224489,0.5012474226804126,0.5194696969696971,0.5203161616161616,0.5559836734693877,0.5676765306122449,0.5241775510204081,0.5003566666666667,0.5047960204081633,0.5082909090909091,0.49305714285714275,0.5438408163265308,0.5045448979591838,0.5171979591836733,0.5164938775510204,0.5391262626262625,0.5220070707070708,0.5321387755102043,0.5159131313131314,0.48928469387755097,0.5054693877551021,0.5230757575757576,0.5236767676767677,0.5331145833333334,0.49497319587628896,0.5067000000000002,0.5156795918367347,0.4979929292929292
