,1961-01-01,1961-01-06,1961-01-11,1961-01-16,1961-01-21,1961-01-26,1961-01-31,1961-02-05,1961-02-10,1961-02-15,1961-02-20,1961-02-25,1961-03-02,1961-03-07,1961-03-12,1961-03-17,1961-03-22,1961-03-27,1961-04-01,1961-04-06,1961-04-11,1961-04-16,1961-04-21,1961-04-26,1961-05-01,1961-05-06,1961-05-11,1961-05-16,1961-05-21,1961-05-26,1961-05-31,1961-06-05,1961-06-10,1961-06-15,1961-06-20,1961-06-25,1961-06-30,1961-07-05,1961-07-10,1961-07-15,1961-07-20,1961-07-25,1961-07-30,1961-08-04,1961-08-09,1961-08-14,1961-08-19,1961-08-24,1961-08-29,1961-09-03,1961-09-08,1961-09-13,1961-09-18,1961-09-23,1961-09-28,1961-10-03,1961-10-08,1961-10-13,1961-10-18,1961-10-23,1961-10-28,1961-11-02,1961-11-07,1961-11-12,1961-11-17,1961-11-22,1961-11-27,1961-12-02,1961-12-07,1961-12-12,1961-12-17,1961-12-22,1961-12-27
24,"My Girl Josephine , Fats Domino","You Are The Only One , Ricky Nelson","Once In Awhile , The Chimes","Once In Awhile , The Chimes","Lovey Dovey , Buddy Knox","C'est Si Bon (It's So Good) , Conway Twitty","Sailor (Your Home Is The Sea) , Lolita","Sailor (Your Home Is The Sea) , Lolita","Good Time Baby , Bobby Rydell","Little Boy Sad , Johnny Burnette","Little Boy Sad , Johnny Burnette","Jimmy's Girl , Johnny Tillotson","All In My Mind , Maxine Brown","Lazy River , Bobby Darin","Lazy River , Bobby Darin","The Watusi , The Vibrations","Good Time Baby , Bobby Rydell","Good Time Baby , Bobby Rydell","Spanish Harlem , Ben E. King","Once Upon A Time , Rochell And The Candles With Johnny Wyatt","Just For Old Time's Sake , The McGuire Sisters","Just For Old Time's Sake , The McGuire Sisters","Gee Whiz (Look At His Eyes) , Carla Thomas","Surrender , Elvis Presley With The Jordanaires","Surrender , Elvis Presley With The Jordanaires","Funny , Maxine Brown","Funny , Maxine Brown","That Old Black Magic , Bobby Rydell","That Old Black Magic , Bobby Rydell","You Always Hurt The One You Love , Clarence Henry","I'm A Fool To Care , Joe Barry","I'm A Fool To Care , Joe Barry","Little Egypt (Ying-Yang) , The Coasters","I'm A Fool To Care , Joe Barry","Rama Lama Ding Dong , The Edsels","Rama Lama Ding Dong , The Edsels","I Like It Like That, Part 1 , Chris Kenner","Ole Buttermilk Sky , Bill Black's Combo","Ole Buttermilk Sky , Bill Black's Combo","Hello Mary Lou , Ricky Nelson","Heart And Soul , Jan & Dean","The Fish , Bobby Rydell","The Fish , Bobby Rydell","Don't Bet Money Honey , Linda Scott","One Summer Night , The Diamonds","One Summer Night , The Diamonds","I'm A Telling You , Jerry Butler","I'm A Telling You , Jerry Butler","Pretty Little Angel Eyes , Curtis Lee","Pretty Little Angel Eyes , Curtis Lee","I'll Never Smile Again , The Platters","Nag , The Halos","Nag , The Halos","The Astronaut (Parts 1 & 2) , Jose Jimenez","Let Me Belong To You , Brian Hyland","Take Five , The Dave Brubeck Quartet","Take Five , The Dave Brubeck Quartet","(He's My) Dreamboat , Connie Francis","Stick Shift , Duals","Stick Shift , Duals","Foot Stomping - Part 1 , The Flares","Candy Man , Roy Orbison","The Way You Look Tonight , The Lettermen","The Way You Look Tonight , The Lettermen","Ya Ya , Lee Dorsey","God, Country And My Baby , Johnny Burnette","God, Country And My Baby , Johnny Burnette","A Wonder Like You , Rick Nelson","Let's Twist Again , Chubby Checker","Crazy , Patsy Cline","Crazy , Patsy Cline","Rock-A-Hula Baby , Elvis Presley With The Jordanaires","Gypsy Woman , The Impressions"
25,"Blue Tango , Bill Black's Combo","Sway , Bobby Rydell","Emotions , Brenda Lee","Emotions , Brenda Lee","My Last Date (With You) , Skeeter Davis","There She Goes , Jerry Wallace","There She Goes , Jerry Wallace","There She Goes , Jerry Wallace","Spanish Harlem , Ben E. King","Apache , Jorgen Ingmann & His Guitar","Apache , Jorgen Ingmann & His Guitar","Gee Whiz (Look At His Eyes) , Carla Thomas","Hearts Of Stone , Bill Black's Combo","Calendar Girl , Neil Sedaka","Calendar Girl , Neil Sedaka","Shop Around , The Miracles (featuring Bill ""Smokey"" Robinson)","Hearts Of Stone , Bill Black's Combo","Hearts Of Stone , Bill Black's Combo","I've Told Every Little Star , Linda Scott","Model Girl , Johnny Maestro","Wheels , The String-A-Longs","Wheels , The String-A-Longs","Just For Old Time's Sake , The McGuire Sisters","Bumble Boogie , B. Bumble & The Stingers","Bumble Boogie , B. Bumble & The Stingers","Girl Of My Best Friend , Ral Donner","Hello Walls , Faron Young","One Mint Julep , Ray Charles","One Mint Julep , Ray Charles","Blue Moon , The Marcels","The Boll Weevil Song , Brook Benton","The Boll Weevil Song , Brook Benton","Rama Lama Ding Dong , The Edsels","A Hundred Pounds Of Clay , Gene McDaniels","Wild In The Country , Elvis Presley With The Jordanaires","Wild In The Country , Elvis Presley With The Jordanaires","Ole Buttermilk Sky , Bill Black's Combo","Tonight (Could Be The Night) , The Velvets featuring Virgil Johnson","Tonight (Could Be The Night) , The Velvets featuring Virgil Johnson","Tonight (Could Be The Night) , The Velvets featuring Virgil Johnson","The Switch-A-Roo , Hank Ballard And The Midnighters","The Switch-A-Roo , Hank Ballard And The Midnighters","The Switch-A-Roo , Hank Ballard And The Midnighters","I'm Gonna Knock On Your Door , Eddie Hodges","I'm A Telling You , Jerry Butler","I'm A Telling You , Jerry Butler","Does Your Chewing Gum Lose It's Flavor (On The Bedpost Over Night) , Lonnie Donegan And His Skiffle Group","Little Sister , Elvis Presley","I Dreamed Of A Hill-Billy Heaven , Tex Ritter","I Dreamed Of A Hill-Billy Heaven , Tex Ritter","Last Night , Mar-Keys","Don't Bet Money Honey , Linda Scott","Don't Bet Money Honey , Linda Scott","Last Night , Mar-Keys","(Marie's The Name) His Latest Flame , Elvis Presley","Stick Shift , Duals","Stick Shift , Duals","Stick Shift , Duals","The Mountain's High , Dick and DeeDee","The Mountain's High , Dick and DeeDee","Everlovin' , Rick Nelson","Crazy , Patsy Cline","Moon River , Jerry Butler","Moon River , Jerry Butler","Moon River , Henry Mancini And His Orchestra","Moon River , Henry Mancini And His Orchestra","Moon River , Henry Mancini And His Orchestra","I Don't Know Why , Linda Scott","Unchain My Heart , Ray Charles and his Orchestra","There's No Other (Like My Baby) , The Crystals","There's No Other (Like My Baby) , The Crystals","I Know (You Don't Love Me No More) , Barbara George","Baby's First Christmas , Connie Francis"
26,"Baby Oh Baby , The Shells","I'm Hurtin' , Roy Orbison","You Are The Only One , Ricky Nelson","You Are The Only One , Ricky Nelson","Wonderland By Night , Anita Bryant","He Will Break Your Heart , Jerry Butler","Dedicated To The One I Love , The Shirelles","Dedicated To The One I Love , The Shirelles","What A Price , Fats Domino","Jimmy's Girl , Johnny Tillotson","Jimmy's Girl , Johnny Tillotson","What A Price , Fats Domino","What A Price , Fats Domino","Utopia , Frank Gari","Utopia , Frank Gari","Exodus , Ferrante & Teicher","Baby Blue , The Echoes","Baby Blue , The Echoes","A Hundred Pounds Of Clay , Gene McDaniels","Tonight My Love, Tonight , Paul Anka","Daddy's Home , Shep And The Limelites","Daddy's Home , Shep And The Limelites","Find Another Girl , Jerry Butler","Dedicated To The One I Love , The Shirelles","Dedicated To The One I Love , The Shirelles","Hello Mary Lou , Ricky Nelson","(Dance The) Mess Around , Chubby Checker","Flaming Star , Elvis Presley With The Jordanaires","Flaming Star , Elvis Presley With The Jordanaires","Just For Old Time's Sake , The McGuire Sisters","Little Egypt (Ying-Yang) , The Coasters","Little Egypt (Ying-Yang) , The Coasters","I'm A Fool To Care , Joe Barry","Wild In The Country , Elvis Presley With The Jordanaires","Temptation , The Everly Brothers","Temptation , The Everly Brothers","Hello Walls , Faron Young","Let's Twist Again , Chubby Checker","Let's Twist Again , Chubby Checker","Cupid , Sam Cooke","The Fish , Bobby Rydell","Travelin' Man , Ricky Nelson","Travelin' Man , Ricky Nelson","That's What Girls Are Made For , The Spinners","Quite A Party , The Fireballs","Quite A Party , The Fireballs","Quarter To Three , U.S. Bonds","I Just Don't Understand , Ann-Margret","Let The Four Winds Blow , Fats Domino","Let The Four Winds Blow , Fats Domino","Amor , Ben E. King","Hit The Road Jack , Ray Charles and his Orchestra","Hit The Road Jack , Ray Charles and his Orchestra","A Little Bit Of Soap , The Jarmels","Big Cold Wind , Pat Boone","Who Put The Bomp (In The Bomp, Bomp, Bomp) , Barry Mann","Who Put The Bomp (In The Bomp, Bomp, Bomp) , Barry Mann","My True Story , The Jive Five With Joe Rene And Orchestra","A Wonder Like You , Rick Nelson","A Wonder Like You , Rick Nelson","Stick Shift , Duals","Goodbye Cruel World , James Darren","Candy Man , Roy Orbison","Candy Man , Roy Orbison","The Twist , Chubby Checker","Let There Be Drums , Sandy Nelson","Let There Be Drums , Sandy Nelson","In The Middle Of A Heartache , Wanda Jackson","Bristol Stomp , The Dovells","Your Ma Said You Cried In Your Sleep Last Night , Kenny Dino","Your Ma Said You Cried In Your Sleep Last Night , Kenny Dino","Jingle Bell Rock , Bobby Rydell/Chubby Checker","Moon River , Jerry Butler"
27,"Ruby , Ray Charles","Ruby , Ray Charles","Gee Whiz , The Innocents","Gee Whiz , The Innocents","My Girl Josephine , Fats Domino","Wonderland By Night , Louis Prima","All In My Mind , Maxine Brown","All In My Mind , Maxine Brown","Don't Worry , Marty Robbins","Angel On My Shoulder , Shelby Flint","Angel On My Shoulder , Shelby Flint","Walk Right Back , The Everly Brothers","Angel On My Shoulder , Shelby Flint","Wheels , Billy Vaughn And His Orchestra","Wheels , Billy Vaughn And His Orchestra","For My Baby , Brook Benton","The Watusi , The Vibrations","The Watusi , The Vibrations","Please Tell Me Why , Jackie Wilson","Hide Away , Freddy King","Once Upon A Time , Rochell And The Candles With Johnny Wyatt","Once Upon A Time , Rochell And The Candles With Johnny Wyatt","Tonight I Fell In Love , The Tokens","(Dance The) Mess Around , Chubby Checker","(Dance The) Mess Around , Chubby Checker","Asia Minor , Kokomo","Bumble Boogie , B. Bumble & The Stingers","Stand By Me , Ben E. King","Stand By Me , Ben E. King","Take Good Care Of Her , Adam Wade","Peanut Butter , The Marathons","Peanut Butter , The Marathons","Breakin' In A Brand New Broken Heart , Connie Francis","Mother-In-Law , Ernie K-Doe","It Keeps Rainin' , Fats Domino","It Keeps Rainin' , Fats Domino","Tonight (Could Be The Night) , The Velvets featuring Virgil Johnson","Cupid , Sam Cooke","Cupid , Sam Cooke","It Keeps Rainin' , Fats Domino","I'll Be There , Damita Jo","School Is Out , Gary U.S. Bonds","School Is Out , Gary U.S. Bonds","I Fall To Pieces , Patsy Cline","Runaround , The Regents","Runaround , The Regents","The Boll Weevil Song , Brook Benton","Without You , Johnny Tillotson","Sea Of Heartbreak , Don Gibson","Sea Of Heartbreak , Don Gibson","Nag , The Halos","Last Night , Mar-Keys","Last Night , Mar-Keys","Frankie And Johnny , Brook Benton","Sweets For My Sweet , The Drifters","Don't Blame Me , The Everly Brothers","Don't Blame Me , The Everly Brothers","So Long Baby , Del Shannon","Foot Stomping - Part 1 , The Flares","Foot Stomping - Part 1 , The Flares","Take Good Care Of My Baby , Bobby Vee","Heartaches , The Marcels","School Is In , Gary U.S. Bonds","School Is In , Gary U.S. Bonds","September In The Rain , Dinah Washington","Happy Birthday, Sweet Sixteen , Neil Sedaka","Happy Birthday, Sweet Sixteen , Neil Sedaka","You're The Reason , Bobby Edwards","September In The Rain , Dinah Washington","Revenge , Brook Benton","Revenge , Brook Benton","Fool #1 , Brenda Lee","A Little Bitty Tear , Burl Ives"
28,"The Little Drummer Boy , The Harry Simeone Chorale","My Girl Josephine , Fats Domino","My Empty Arms , Jackie Wilson","My Empty Arms , Jackie Wilson","Pepe , Duane Eddy His Twangy Guitar And The Rebels","Baby Oh Baby , The Shells","Spanish Harlem , Ben E. King","Spanish Harlem , Ben E. King","There She Goes , Jerry Wallace","Once In Awhile , The Chimes","Once In Awhile , The Chimes","Think Twice , Brook Benton","Ram-Bunk-Shush , The Ventures","What A Price , Fats Domino","What A Price , Fats Domino","Model Girl , Johnny Maestro","There's A Moon Out Tonight , The Capris","There's A Moon Out Tonight , The Capris","Lazy River , Bobby Darin","You Can Depend On Me , Brenda Lee","Where The Boys Are , Connie Francis","Where The Boys Are , Connie Francis","Think Twice , Brook Benton","Funny , Maxine Brown","Funny , Maxine Brown","Hello Walls , Faron Young","Baby Blue , The Echoes","Funny , Maxine Brown","Funny , Maxine Brown","Triangle , Janie Grant","Triangle , Janie Grant","Triangle , Janie Grant","Runaway , Del Shannon","Temptation , The Everly Brothers","Little Egypt (Ying-Yang) , The Coasters","Little Egypt (Ying-Yang) , The Coasters","You Can't Sit Down Part 2 , Philip Upchurch Combo","You Can't Sit Down Part 2 , Philip Upchurch Combo","You Can't Sit Down Part 2 , Philip Upchurch Combo","Sacred , The Castells","Stand By Me , Ben E. King","That's What Girls Are Made For , The Spinners","That's What Girls Are Made For , The Spinners","Runaround , The Regents","San Antonio Rose , Floyd Cramer","San Antonio Rose , Floyd Cramer","Right Or Wrong , Wanda Jackson","Crying , Roy Orbison","I'll Never Smile Again , The Platters","I'll Never Smile Again , The Platters","One Track Mind , Bobby Lewis","School Is Out , Gary U.S. Bonds","School Is Out , Gary U.S. Bonds","Missing You , Ray Peterson","When We Get Married , The Dreamlovers","Candy Man , Roy Orbison","Candy Man , Roy Orbison","One Track Mind , Bobby Lewis","I Really Love You , The Stereos","I Really Love You , The Stereos","Heartaches , The Marcels","Don't Blame Me , The Everly Brothers","Tonight , Ferrante & Teicher","Tonight , Ferrante & Teicher","Run To Him , Bobby Vee","In The Middle Of A Heartache , Wanda Jackson","In The Middle Of A Heartache , Wanda Jackson","Peppermint Twist - Part I , Joey Dee & the Starliters","'Til , The Angels","Well, I Told You , The Chantels","Well, I Told You , The Chantels","Let's Twist Again , Chubby Checker","If You Gotta Make A Fool Of Somebody , James Ray"
29,"Fools Rush In (Where Angels Fear To Tread) , Brook Benton","I Count The Tears , The Drifters","I'm Hurtin' , Roy Orbison","I'm Hurtin' , Roy Orbison","The Hoochi Coochi Coo , Hank Ballard And The Midnighters","Where The Boys Are , Connie Francis","If I Didn't Care , The Platters","If I Didn't Care , The Platters","C'est Si Bon (It's So Good) , Conway Twitty","(Ghost) Riders In The Sky , Ramrods","(Ghost) Riders In The Sky , Ramrods","Angel Baby , Rosie And The Originals","Utopia , Frank Gari","Wings Of A Dove , Ferlin Husky","Wings Of A Dove , Ferlin Husky","Happy Birthday Blues , Kathy Young With The Innocents","You Can Have Her , Roy Hamilton","You Can Have Her , Roy Hamilton","Once Upon A Time , Rochell And The Candles With Johnny Wyatt","Find Another Girl , Jerry Butler","Trust In Me , Etta James","Trust In Me , Etta James","Funny , Maxine Brown","Pony Time , Chubby Checker","Pony Time , Chubby Checker","What'd I Say , Jerry Lee Lewis And His Pumping Piano","Tonight My Love, Tonight , Paul Anka","Bumble Boogie , B. Bumble & The Stingers","Bumble Boogie , B. Bumble & The Stingers","Peanut Butter , The Marathons","Portrait Of My Love , Steve Lawrence","Portrait Of My Love , Steve Lawrence","Little Devil , Neil Sedaka","Tell Me Why , The Belmonts","Tonight (Could Be The Night) , The Velvets featuring Virgil Johnson","Tonight (Could Be The Night) , The Velvets featuring Virgil Johnson","Rama Lama Ding Dong , The Edsels","Heart And Soul , The Cleftones","Heart And Soul , The Cleftones","Last Night , Mar-Keys","Running Scared , Roy Orbison","Don't Bet Money Honey , Linda Scott","Don't Bet Money Honey , Linda Scott","The Fish , Bobby Rydell","Please Stay , The Drifters","Please Stay , The Drifters","Quite A Party , The Fireballs","Princess , Frank Gari","Nag , The Halos","Nag , The Halos","Bless You , Tony Orlando","I Just Don't Understand , Ann-Margret","I Just Don't Understand , Ann-Margret","Let's Get Together , Hayley Mills and Hayley Mills","Missing You , Ray Peterson","One Track Mind , Bobby Lewis","One Track Mind , Bobby Lewis","(He's) The Great Impostor , The Fleetwoods","Please Mr. Postman , The Marvelettes","Please Mr. Postman , The Marvelettes","Candy Man , Roy Orbison","Foot Stomping - Part 1 , The Flares","I Wanna Thank You , Bobby Rydell","I Wanna Thank You , Bobby Rydell","Let There Be Drums , Sandy Nelson","Everlovin' , Rick Nelson","Everlovin' , Rick Nelson","Just Out Of Reach (Of My Two Open Arms) , Solomon Burke","In The Middle Of A Heartache , Wanda Jackson","Bristol Stomp , The Dovells","Bristol Stomp , The Dovells","Just Out Of Reach (Of My Two Open Arms) , Solomon Burke","The Wanderer , Dion"
30,"Alone At Last , Jackie Wilson","Poetry In Motion , Johnny Tillotson","Lovey Dovey , Buddy Knox","Lovey Dovey , Buddy Knox","Main Theme from Exodus (Ari's Theme) , Mantovani & His Orch.","Pony Time , Chubby Checker","Good Time Baby , Bobby Rydell","Good Time Baby , Bobby Rydell","Jimmy's Girl , Johnny Tillotson","You Can Have Her , Roy Hamilton","You Can Have Her , Roy Hamilton","Ram-Bunk-Shush , The Ventures","Lazy River , Bobby Darin","Ram-Bunk-Shush , The Ventures","Ram-Bunk-Shush , The Ventures","Wheels , Billy Vaughn And His Orchestra","That's It - I Quit - I'm Movin' On , Sam Cooke","That's It - I Quit - I'm Movin' On , Sam Cooke","That's It - I Quit - I'm Movin' On , Sam Cooke","Ebony Eyes , The Everly Brothers","Find Another Girl , Jerry Butler","Find Another Girl , Jerry Butler","Tenderly , Bert Kaempfert And His Orchestra","What'd I Say , Jerry Lee Lewis And His Pumping Piano","What'd I Say , Jerry Lee Lewis And His Pumping Piano","Tragedy , The Fleetwoods","That Old Black Magic , Bobby Rydell","Moody River , Pat Boone","Moody River , Pat Boone","Bonanza , Al Caiola And His Orchestra","Rama Lama Ding Dong , The Edsels","Rama Lama Ding Dong , The Edsels","Lullaby Of Love , Frank Gari","Tragedy , The Fleetwoods","Dum Dum , Brenda Lee","Dum Dum , Brenda Lee","Peanut Butter , The Marathons","Sacred , The Castells","Sacred , The Castells","Heart And Soul , Jan & Dean","That's What Girls Are Made For , The Spinners","I'm Gonna Knock On Your Door , Eddie Hodges","I'm Gonna Knock On Your Door , Eddie Hodges","Raindrops , Dee Clark","A Tear , Gene McDaniels","A Tear , Gene McDaniels","Take Good Care Of My Baby , Bobby Vee","I'll Never Smile Again , The Platters","Frankie And Johnny , Brook Benton","Frankie And Johnny , Brook Benton","It's Gonna Work Out Fine , Ike & Tina Turner","Lover's Island , The Blue Jays","Lover's Island , The Blue Jays","I Fall To Pieces , Patsy Cline","Hurt , Timi Yuro","So Long Baby , Del Shannon","So Long Baby , Del Shannon","Fool #1 , Brenda Lee","Anybody But Me , Brenda Lee","Anybody But Me , Brenda Lee","Anybody But Me , Brenda Lee","Stick Shift , Duals","Mexico , Bob Moore and His Orch.","Mexico , Bob Moore and His Orch.","Walk On By , Leroy Van Dyke","Sad Movies (Make Me Cry) , Sue Thompson","Sad Movies (Make Me Cry) , Sue Thompson","I Wanna Thank You , Bobby Rydell","Well, I Told You , The Chantels","Just Out Of Reach (Of My Two Open Arms) , Solomon Burke","Just Out Of Reach (Of My Two Open Arms) , Solomon Burke","Funny How Time Slips Away , Jimmy Elledge","Funny How Time Slips Away , Jimmy Elledge"
31,"Shop Around , The Miracles (featuring Bill ""Smokey"" Robinson)","I Gotta Know , Elvis Presley With The Jordanaires","My Girl Josephine , Fats Domino","My Girl Josephine , Fats Domino","C'est Si Bon (It's So Good) , Conway Twitty","Wonderland By Night , Anita Bryant","Wheels , The String-A-Longs","Wheels , The String-A-Longs","You Can Have Her , Roy Hamilton","Ram-Bunk-Shush , The Ventures","Ram-Bunk-Shush , The Ventures","Utopia , Frank Gari","Happy Birthday Blues , Kathy Young With The Innocents","Happy Birthday Blues , Kathy Young With The Innocents","Happy Birthday Blues , Kathy Young With The Innocents","Lonely Man , Elvis Presley With The Jordanaires","One Mint Julep , Ray Charles","One Mint Julep , Ray Charles","Fell In Love On Monday , Fats Domino","Trust In Me , Etta James","Tenderly , Bert Kaempfert And His Orchestra","Tenderly , Bert Kaempfert And His Orchestra","Shu Rah , Fats Domino","Frogg , The Brothers Four","Frogg , The Brothers Four","Apache , Jorgen Ingmann & His Guitar","Some Kind Of Wonderful , The Drifters","(Dance The) Mess Around , Chubby Checker","(Dance The) Mess Around , Chubby Checker","The Writing On The Wall , Adam Wade","That Old Black Magic , Bobby Rydell","That Old Black Magic , Bobby Rydell","Temptation , The Everly Brothers","Little Devil , Neil Sedaka","I'm Comin' On On Back To You , Jackie Wilson","I'm Comin' On On Back To You , Jackie Wilson","My Kind Of Girl , Matt Monro","My Kind Of Girl , Matt Monro","My Kind Of Girl , Matt Monro","The Fish , Bobby Rydell","I'm Comin' On On Back To You , Jackie Wilson","Hello Mary Lou , Ricky Nelson","Hello Mary Lou , Ricky Nelson","As If I Didn't Know , Adam Wade","My True Story , The Jive Five With Joe Rene And Orchestra","My True Story , The Jive Five With Joe Rene And Orchestra","Princess , Frank Gari","The Mountain's High , Dick and DeeDee","(Marie's The Name) His Latest Flame , Elvis Presley","(Marie's The Name) His Latest Flame , Elvis Presley","Let Me Belong To You , Brian Hyland","As If I Didn't Know , Adam Wade","As If I Didn't Know , Adam Wade","I Just Don't Understand , Ann-Margret","I Love How You Love Me , The Paris Sisters","(He's My) Dreamboat , Connie Francis","(He's My) Dreamboat , Connie Francis","Foot Stomping - Part 1 , The Flares","My True Story , The Jive Five With Joe Rene And Orchestra","My True Story , The Jive Five With Joe Rene And Orchestra","My True Story , The Jive Five With Joe Rene And Orchestra","School Is In , Gary U.S. Bonds","September In The Rain , Dinah Washington","September In The Rain , Dinah Washington","Foot Stomping - Part 1 , The Flares","Gypsy Woman , The Impressions","Gypsy Woman , The Impressions","Let's Twist Again , Chubby Checker","Language Of Love , John D. Loudermilk","Rock-A-Hula Baby , Elvis Presley With The Jordanaires","Rock-A-Hula Baby , Elvis Presley With The Jordanaires","Well, I Told You , The Chantels","Cotton Fields , The Highwaymen"
32,"I Gotta Know , Elvis Presley With The Jordanaires","New Orleans , U.S. Bonds","Perfidia , The Ventures","Perfidia , The Ventures","You Are The Only One , Ricky Nelson","All In My Mind , Maxine Brown","I'm Learning About Love , Brenda Lee","I'm Learning About Love , Brenda Lee","I'm Learning About Love , Brenda Lee","Pepe , Duane Eddy His Twangy Guitar And The Rebels","Pepe , Duane Eddy His Twangy Guitar And The Rebels","Ain't That Just Like A Woman , Fats Domino","Jimmy's Girl , Johnny Tillotson","Stayin' In , Bobby Vee","Stayin' In , Bobby Vee","Asia Minor , Kokomo","Please Tell Me Why , Jackie Wilson","Please Tell Me Why , Jackie Wilson","Happy Birthday Blues , Kathy Young With The Innocents","Fell In Love On Monday , Fats Domino","Hide Away , Freddy King","Hide Away , Freddy King","Bumble Boogie , B. Bumble & The Stingers","Bonanza , Al Caiola And His Orchestra","Bonanza , Al Caiola And His Orchestra","Please Love Me Forever , Cathy Jean and The Roommates","The Continental Walk , Hank Ballard And The Midnighters","Lullaby Of Love , Frank Gari","Lullaby Of Love , Frank Gari","Those Oldies But Goodies (Remind Me Of You) , Little Caesar and The Romans","Quarter To Three , U.S. Bonds","Quarter To Three , U.S. Bonds","What A Surprise , Johnny Maestro The Voice Of The Crests","Hats Off To Larry , Del Shannon","My Kind Of Girl , Matt Monro","My Kind Of Girl , Matt Monro","Together , Connie Francis","Heart And Soul , Jan & Dean","Heart And Soul , Jan & Dean","The Switch-A-Roo , Hank Ballard And The Midnighters","Sea Of Heartbreak , Don Gibson","I Fall To Pieces , Patsy Cline","I Fall To Pieces , Patsy Cline","Quite A Party , The Fireballs","I Dreamed Of A Hill-Billy Heaven , Tex Ritter","I Dreamed Of A Hill-Billy Heaven , Tex Ritter","Who Put The Bomp (In The Bomp, Bomp, Bomp) , Barry Mann","I Don't Want To Take A Chance , Mary Wells","Let Me Belong To You , Brian Hyland","Let Me Belong To You , Brian Hyland","Mexico , Bob Moore and His Orch.","The Astronaut (Parts 1 & 2) , Jose Jimenez","The Astronaut (Parts 1 & 2) , Jose Jimenez","Ya Ya , Lee Dorsey","Stick Shift , Duals","My True Story , The Jive Five With Joe Rene And Orchestra","My True Story , The Jive Five With Joe Rene And Orchestra","I Understand (Just How You Feel) , The G-Clefs","Big John , The Shirelles","Big John , The Shirelles","Please Mr. Postman , The Marvelettes","Look In My Eyes , The Chantels","(He's My) Dreamboat , Connie Francis","(He's My) Dreamboat , Connie Francis","Big John , The Shirelles","Let's Get Together , Hayley Mills and Hayley Mills","Let's Get Together , Hayley Mills and Hayley Mills","'Til , The Angels","Your Ma Said You Cried In Your Sleep Last Night , Kenny Dino","White Christmas , Bing Crosby","White Christmas , Bing Crosby","Small Sad Sam , Phil McLean","Jambalaya (On The Bayou) , Fats Domino"
33,"Doll House , Donnie Brooks","Gee Whiz , The Innocents","My Last Date (With You) , Skeeter Davis","My Last Date (With You) , Skeeter Davis","Wheels , The String-A-Longs","Baby Sittin' Boogie , Buzz Clifford","The Hoochi Coochi Coo , Hank Ballard And The Midnighters","The Hoochi Coochi Coo , Hank Ballard And The Midnighters","Angel On My Shoulder , Shelby Flint","Utopia , Frank Gari","Utopia , Frank Gari","No One , Connie Francis","Stayin' In , Bobby Vee","Emotions , Brenda Lee","Emotions , Brenda Lee","Your Friends , Dee Clark","Tonight My Love, Tonight , Paul Anka","Tonight My Love, Tonight , Paul Anka","Find Another Girl , Jerry Butler","Happy Birthday Blues , Kathy Young With The Innocents","Shu Rah , Fats Domino","Shu Rah , Fats Domino","Flaming Star , Elvis Presley With The Jordanaires","Travelin' Man , Ricky Nelson","Travelin' Man , Ricky Nelson","Little Devil , Neil Sedaka","What'd I Say , Jerry Lee Lewis And His Pumping Piano","Triangle , Janie Grant","Triangle , Janie Grant","Tossin' And Turnin' , Bobby Lewis","I've Told Every Little Star , Linda Scott","I've Told Every Little Star , Linda Scott","Girl Of My Best Friend , Ral Donner","Breakin' In A Brand New Broken Heart , Connie Francis","Ole Buttermilk Sky , Bill Black's Combo","Ole Buttermilk Sky , Bill Black's Combo","Cupid , Sam Cooke","The Graduation Song... Pomp And Circumstance , Adrian Kimberly","The Graduation Song... Pomp And Circumstance , Adrian Kimberly","Rainin' In My Heart , Slim Harpo","Dance On Little Girl , Paul Anka","Sea Of Heartbreak , Don Gibson","Sea Of Heartbreak , Don Gibson","I'm A Telling You , Jerry Butler","Yellow Bird , Arthur Lyman Group","Yellow Bird , Arthur Lyman Group","I'll Never Smile Again , The Platters","When We Get Married , The Dreamlovers","Big Cold Wind , Pat Boone","Big Cold Wind , Pat Boone","You Must Have Been A Beautiful Baby , Bobby Darin","Amor , Ben E. King","Amor , Ben E. King","School Is Out , Gary U.S. Bonds","Last Night , Mar-Keys","Missing You , Ray Peterson","Missing You , Ray Peterson","Everlovin' , Rick Nelson","Little Sister , Elvis Presley","Little Sister , Elvis Presley","Little Sister , Elvis Presley","You Must Have Been A Beautiful Baby , Bobby Darin","Just Out Of Reach (Of My Two Open Arms) , Solomon Burke","Just Out Of Reach (Of My Two Open Arms) , Solomon Burke","Crying , Roy Orbison","Ya Ya , Lee Dorsey","Ya Ya , Lee Dorsey","Foot Stomping - Part 1 , The Flares","There's No Other (Like My Baby) , The Crystals","Tower Of Strength , Gene McDaniels","Tower Of Strength , Gene McDaniels","The Little Drummer Boy , The Harry Simeone Chorale","Baby It's You , The Shirelles"
