,1986-01-01,1986-01-06,1986-01-11,1986-01-16,1986-01-21,1986-01-26,1986-01-31,1986-02-05,1986-02-10,1986-02-15,1986-02-20,1986-02-25,1986-03-02,1986-03-07,1986-03-12,1986-03-17,1986-03-22,1986-03-27,1986-04-01,1986-04-06,1986-04-11,1986-04-16,1986-04-21,1986-04-26,1986-05-01,1986-05-06,1986-05-11,1986-05-16,1986-05-21,1986-05-26,1986-05-31,1986-06-05,1986-06-10,1986-06-15,1986-06-20,1986-06-25,1986-06-30,1986-07-05,1986-07-10,1986-07-15,1986-07-20,1986-07-25,1986-07-30,1986-08-04,1986-08-09,1986-08-14,1986-08-19,1986-08-24,1986-08-29,1986-09-03,1986-09-08,1986-09-13,1986-09-18,1986-09-23,1986-09-28,1986-10-03,1986-10-08,1986-10-13,1986-10-18,1986-10-23,1986-10-28,1986-11-02,1986-11-07,1986-11-12,1986-11-17,1986-11-22,1986-11-27,1986-12-02,1986-12-07,1986-12-12,1986-12-17,1986-12-22,1986-12-27
26,"Goodbye , Night Ranger","Everybody Dance , Ta Mara & The Seen","Everybody Dance , Ta Mara & The Seen","The Sweetest Taboo , Sade","Face The Face , Pete Townshend","Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"") , Baltimora","Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"") , Baltimora","Goodbye , Night Ranger","He'll Never Love You (Like I Do) , Freddie Jackson","He'll Never Love You (Like I Do) , Freddie Jackson","This Could Be The Night , Loverboy","(How To Be A) Millionaire , ABC","Another Night , Aretha Franklin","Another Night , Aretha Franklin","A Love Bizarre , Sheila E.","Life In A Northern Town , The Dream Academy","Life In A Northern Town , The Dream Academy","Silent Running (On Dangerous Ground) , Mike + The Mechanics","So Far Away , Dire Straits","Sara , Starship","Sara , Starship","Something About You , Level 42","R.O.C.K. In The U.S.A. (A Salute to 60's Rock) , John Mellencamp","R.O.C.K. In The U.S.A. (A Salute to 60's Rock) , John Mellencamp","Move Away , Culture Club","Let's Go All The Way , Sly Fox","No One Is To Blame , Howard Jones","No One Is To Blame , Howard Jones","Mothers Talk , Tears For Fears","Mothers Talk , Tears For Fears","Mothers Talk , Tears For Fears","Your Wildest Dreams , The Moody Blues","Invisible Touch , Genesis","Mountains , Prince And The Revolution","Mountains , Prince And The Revolution","Love Touch (Theme From ""Legal Eagles"") , Rod Stewart","Digging Your Scene , The Blow Monkeys","Digging Your Scene , The Blow Monkeys","I Wanna Be A Cowboy , Boys Don't Cry","Higher Love , Steve Winwood","Suzanne , Journey","Suzanne , Journey","Who's Johnny (""Short Circuit"" Theme) , El DeBarge","Words Get In The Way , Miami Sound Machine","Words Get In The Way , Miami Sound Machine","Man Size Love (From ""Running Scared"") , Klymaxx","The Captain Of Her Heart , Double","Throwing It All Away , Genesis","Throwing It All Away , Genesis","You Should Be Mine (The Woo Woo Song) , Jeffrey Osborne","Typical Male , Tina Turner","Typical Male , Tina Turner","Papa Don't Preach , Madonna","Sweet Love , Anita Baker","Higher Love , Steve Winwood","Higher Love , Steve Winwood","Amanda , Boston","Love Walks In , Van Halen","Love Walks In , Van Halen","Love Will Conquer All , Lionel Richie","The Way It Is , Bruce Hornsby & The Range","Somebody's Out There , Triumph","Somebody's Out There , Triumph","Don't Get Me Wrong , Pretenders","C'est La Vie , Robbie Nevil","C'est La Vie , Robbie Nevil","Control , Janet Jackson","Love Is Forever , Billy Ocean","Wild Wild Life , Talking Heads","Wild Wild Life , Talking Heads","Open Your Heart , Madonna","Touch Me (I Want Your Body) , Samantha Fox","Touch Me (I Want Your Body) , Samantha Fox"
27,"Everybody Dance , Ta Mara & The Seen","Sidewalk Talk , Jellybean Featuring Catherine Buchanan","Sidewalk Talk , Jellybean Featuring Catherine Buchanan","Sex As A Weapon , Pat Benatar","Separate Lives , Phil Collins and Marilyn Martin","The Sun Always Shines on T.V. , a-ha","The Sun Always Shines on T.V. , a-ha","These Dreams , Heart","Day By Day , Hooters","Day By Day , Hooters","What You Need , INXS","Digital Display , Ready For The World","Kiss , Prince And The Revolution","Kiss , Prince And The Revolution","Day By Day , Hooters","Night Moves , Marilyn Martin","Night Moves , Marilyn Martin","What Have You Done For Me Lately , Janet Jackson","No Easy Way Out , Robert Tepper","Saturday Love , Cherrelle With Alexander O'Neal","Saturday Love , Cherrelle With Alexander O'Neal","I Can't Wait , Nu Shooz","Is It Love , Mr. Mister","Is It Love , Mr. Mister","Rough Boy , ZZ Top","There'll Be Sad Songs (To Make You Cry) , Billy Ocean","Tomorrow Doesn't Matter Tonight , Starship","Tomorrow Doesn't Matter Tonight , Starship","I Wanna Be A Cowboy , Boys Don't Cry","All The Things She Said , Simple Minds","All The Things She Said , Simple Minds","Like A Rock , Bob Seger","Danger Zone , Kenny Loggins","Is It Love , Mr. Mister","Is It Love , Mr. Mister","One Hit (To The Body) , The Rolling Stones","Nothin' At All , Heart","Nothin' At All , Heart","A Different Corner , George Michael","Rumors , Timex Social Club","Like A Rock , Bob Seger","Like A Rock , Bob Seger","One Step Closer To You , Gavin Christopher","Yankee Rose , David Lee Roth","Yankee Rose , David Lee Roth","Rumbleseat , John Mellencamp","Dreamtime , Daryl Hall","Press , Paul McCartney","Press , Paul McCartney","Missionary Man , Eurythmics","Love Walks In , Van Halen","Love Walks In , Van Halen","Rumors , Timex Social Club","Sweet Freedom (Theme From ""Running Scared"") , Michael McDonald","Money$ Too Tight (To Mention) , Simply Red","Money$ Too Tight (To Mention) , Simply Red","Point Of No Return , Nu Shooz","I'll Be Over You , Toto","I'll Be Over You , Toto","Friends And Lovers , Carl Anderson & Gloria Loring","Don't Forget Me (When I'm Gone) , Glass Tiger","Heartbeat , Don Johnson","Heartbeat , Don Johnson","What About Love , 'Til Tuesday","Wild Wild Life , Talking Heads","Wild Wild Life , Talking Heads","Land Of Confusion , Genesis","Victory , Kool & The Gang","Someday , Glass Tiger","Someday , Glass Tiger","Coming Around Again , Carly Simon","Falling In Love (Uh-Oh) , Miami Sound Machine","Falling In Love (Uh-Oh) , Miami Sound Machine"
28,"Object Of My Desire , Starpoint","Sex As A Weapon , Pat Benatar","Sex As A Weapon , Pat Benatar","Kyrie , Mr. Mister","Sara , Starship","Tonight She Comes , The Cars","Tonight She Comes , The Cars","Party All The Time , Eddie Murphy","Sidewalk Talk , Jellybean Featuring Catherine Buchanan","Sidewalk Talk , Jellybean Featuring Catherine Buchanan","Beat's So Lonely , Charlie Sexton","Rock Me Amadeus , Falco","That's What Friends Are For , Dionne & Friends","That's What Friends Are For , Dionne & Friends","Tender Love , Force M.D.'s","When The Going Gets Tough, The Tough Get Going , Billy Ocean","When The Going Gets Tough, The Tough Get Going , Billy Ocean","So Far Away , Dire Straits","American Storm , Bob Seger","Greatest Love Of All , Whitney Houston","Greatest Love Of All , Whitney Houston","All I Need Is A Miracle , Mike + The Mechanics","I Can't Wait , Stevie Nicks","I Can't Wait , Stevie Nicks","Never As Good As The First Time , Sade","I Think It's Love , Jermaine Jackson","Manic Monday , The Bangles","Manic Monday , The Bangles","All The Things She Said , Simple Minds","Vienna Calling , Falco","Vienna Calling , Falco","Why Can't This Be Love , Van Halen","When The Heart Rules The Mind , GTR","One Hit (To The Body) , The Rolling Stones","One Hit (To The Body) , The Rolling Stones","Something About You , Level 42","We Don't Have To Take Our Clothes Off , Jermaine Stewart","We Don't Have To Take Our Clothes Off , Jermaine Stewart","If She Knew What She Wants , The Bangles","Take It Easy , Andy Taylor","Tuff Enuff , The Fabulous Thunderbirds","Tuff Enuff , The Fabulous Thunderbirds","There'll Be Sad Songs (To Make You Cry) , Billy Ocean","That Was Then, This Is Now , The Monkees","That Was Then, This Is Now , The Monkees","Opportunities (Let's Make Lots Of Money) , Pet Shop Boys","Rumbleseat , John Mellencamp","Sledgehammer , Peter Gabriel","Sledgehammer , Peter Gabriel","Oh, People , Patti LaBelle","Twist And Shout , The Beatles","Twist And Shout , The Beatles","A Matter Of Trust , Billy Joel","Earth Angel (From ""The Karate Kid Part II"") , New Edition","Human , The Human League","Human , The Human League","You Give Love A Bad Name , Bon Jovi","In Your Eyes (Theme From ""Say Anything"") , Peter Gabriel","In Your Eyes (Theme From ""Say Anything"") , Peter Gabriel","Jumpin' Jack Flash , Aretha Franklin","To Be A Lover , Billy Idol","Throwing It All Away , Genesis","Throwing It All Away , Genesis","When I Think Of You , Janet Jackson","Sweet Love , Anita Baker","Sweet Love , Anita Baker","Emotion In Motion , Ric Ocasek","The Rain , Oran 'Juice' Jones","Take Me Home Tonight , Eddie Money","Take Me Home Tonight , Eddie Money","You Be Illin' , Run-D.M.C.","You Be Illin' , Run-D.M.C.","You Be Illin' , Run-D.M.C."
29,"Sidewalk Talk , Jellybean Featuring Catherine Buchanan","Face The Face , Pete Townshend","Face The Face , Pete Townshend","Love Is The Seventh Wave , Sting","Silent Running (On Dangerous Ground) , Mike + The Mechanics","Everything In My Heart , Corey Hart","Everything In My Heart , Corey Hart","Russians , Sting","Nikita , Elton John","Nikita , Elton John","Spies Like Us , Paul McCartney","Let's Go All The Way , Sly Fox","Conga , Miami Sound Machine","Conga , Miami Sound Machine","Night Moves , Marilyn Martin","West End Girls , Pet Shop Boys","West End Girls , Pet Shop Boys","Your Love , The Outfield","Overjoyed , Stevie Wonder","I Do What I Do... (Theme For 9 1/2 Weeks) , John Taylor","I Do What I Do... (Theme For 9 1/2 Weeks) , John Taylor","For America , Jackson Browne","Secret Lovers , Atlantic Starr","Secret Lovers , Atlantic Starr","So Far Away , Dire Straits","Tomorrow Doesn't Matter Tonight , Starship","Mothers Talk , Tears For Fears","Mothers Talk , Tears For Fears","Kiss , Prince And The Revolution","Tomorrow Doesn't Matter Tonight , Starship","Tomorrow Doesn't Matter Tonight , Starship","Like No Other Night , Thirty Eight Special","What Have You Done For Me Lately , Janet Jackson","Dreams , Van Halen","Dreams , Van Halen","Modern Woman (From ""Ruthless People"") , Billy Joel","Vienna Calling , Falco","Vienna Calling , Falco","You Should Be Mine (The Woo Woo Song) , Jeffrey Osborne","Suzanne , Journey","All The Love In The World , The Outfield","All The Love In The World , The Outfield","Baby Love , Regina","Rumbleseat , John Mellencamp","Rumbleseat , John Mellencamp","Walk This Way , Run-D.M.C.","Suzanne , Journey","Love Touch (Theme From ""Legal Eagles"") , Rod Stewart","Love Touch (Theme From ""Legal Eagles"") , Rod Stewart","Heaven In Your Eyes , Loverboy","Heartbeat , Don Johnson","Heartbeat , Don Johnson","True Colors , Cyndi Lauper","Money$ Too Tight (To Mention) , Simply Red","Point Of No Return , Nu Shooz","Point Of No Return , Nu Shooz","Word Up , Cameo","The Next Time I Fall , Peter Cetera With Amy Grant","The Next Time I Fall , Peter Cetera With Amy Grant","The Way It Is , Bruce Hornsby & The Range","Somebody's Out There , Triumph","A Matter Of Trust , Billy Joel","A Matter Of Trust , Billy Joel","Notorious , Duran Duran","You Know I Love You ... Don't You? , Howard Jones","You Know I Love You ... Don't You? , Howard Jones","Love Is Forever , Billy Ocean","The Future's So Bright, I Gotta Wear Shades , Timbuk 3","All I Wanted , Kansas","All I Wanted , Kansas","Falling In Love (Uh-Oh) , Miami Sound Machine","Keep Your Hands To Yourself , The Georgia Satellites","Keep Your Hands To Yourself , The Georgia Satellites"
30,"When The Going Gets Tough, The Tough Get Going , Billy Ocean","How Will I Know , Whitney Houston","How Will I Know , Whitney Houston","A Love Bizarre , Sheila E.","Everything In My Heart , Corey Hart","Secret Lovers , Atlantic Starr","Secret Lovers , Atlantic Starr","He'll Never Love You (Like I Do) , Freddie Jackson","I Miss You , Klymaxx","I Miss You , Klymaxx","Talk To Me , Stevie Nicks","Another Night , Aretha Franklin","Night Moves , Marilyn Martin","Night Moves , Marilyn Martin","No Easy Way Out , Robert Tepper","Harlem Shuffle , The Rolling Stones","Harlem Shuffle , The Rolling Stones","Overjoyed , Stevie Wonder","Take Me Home , Phil Collins","For America , Jackson Browne","For America , Jackson Browne","On My Own , Patti LaBelle & Michael McDonald","Rough Boy , ZZ Top","Rough Boy , ZZ Top","Saturday Love , Cherrelle With Alexander O'Neal","No One Is To Blame , Howard Jones","All The Things She Said , Simple Minds","All The Things She Said , Simple Minds","Rain On The Scarecrow , John Mellencamp","Tuff Enuff , The Fabulous Thunderbirds","Tuff Enuff , The Fabulous Thunderbirds","Addicted To Love , Robert Palmer","West End Girls , Pet Shop Boys","Mad About You , Belinda Carlisle","Mad About You , Belinda Carlisle","Digging Your Scene , The Blow Monkeys","Secret Separation , The Fixx","Secret Separation , The Fixx","Live To Tell , Madonna","The Edge Of Heaven , Wham!","One Step Closer To You , Gavin Christopher","One Step Closer To You , Gavin Christopher","Friends And Lovers , Carl Anderson & Gloria Loring","Man Size Love (From ""Running Scared"") , Klymaxx","Man Size Love (From ""Running Scared"") , Klymaxx","Don't Forget Me (When I'm Gone) , Glass Tiger","Two Of Hearts , Stacey Q","Oh, People , Patti LaBelle","Oh, People , Patti LaBelle","All Cried Out , Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou","Mad About You , Belinda Carlisle","Mad About You , Belinda Carlisle","Money$ Too Tight (To Mention) , Simply Red","Point Of No Return , Nu Shooz","The Captain Of Her Heart , Double","The Captain Of Her Heart , Double","The Rain , Oran 'Juice' Jones","I Am By Your Side , Corey Hart","I Am By Your Side , Corey Hart","Somebody's Out There , Triumph","Everybody Have Fun Tonight , Wang Chung","Stand By Me , Ben E. King","Stand By Me , Ben E. King","Shake You Down , Gregory Abbott","All Cried Out , Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou","All Cried Out , Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou","Victory , Kool & The Gang","Someday , Glass Tiger","You Be Illin' , Run-D.M.C.","You Be Illin' , Run-D.M.C.","Touch Me (I Want Your Body) , Samantha Fox","Two People , Tina Turner","Two People , Tina Turner"
31,"Sex As A Weapon , Pat Benatar","Object Of My Desire , Starpoint","Object Of My Desire , Starpoint","Living In America , James Brown","The Sun Always Shines on T.V. , a-ha","Face The Face , Pete Townshend","Face The Face , Pete Townshend","Alive & Kicking , Simple Minds","Stages , ZZ Top","Stages , ZZ Top","Say You, Say Me , Lionel Richie","The Sun Always Shines on T.V. , a-ha","Tender Love , Force M.D.'s","Tender Love , Force M.D.'s","Addicted To Love , Robert Palmer","I'm Not The One , The Cars","I'm Not The One , The Cars","Live Is Life , Opus","Live Is Life , Opus","Something About You , Level 42","Something About You , Level 42","Nikita , Elton John","Never As Good As The First Time , Sade","Never As Good As The First Time , Sade","Crush On You , The Jets","Stick Around , Julian Lennon","Holding Back The Years , Simply Red","Holding Back The Years , Simply Red","Who's Johnny (""Short Circuit"" Theme) , El DeBarge","Your Wildest Dreams , The Moody Blues","Your Wildest Dreams , The Moody Blues","Sledgehammer , Peter Gabriel","Bad Boy , Miami Sound Machine","Love Touch (Theme From ""Legal Eagles"") , Rod Stewart","Love Touch (Theme From ""Legal Eagles"") , Rod Stewart","Glory Of Love (Theme From ""The Karate Kid Part II"") , Peter Cetera","If She Knew What She Wants , The Bangles","If She Knew What She Wants , The Bangles","I Can't Wait , Nu Shooz","Sweet Freedom (Theme From ""Running Scared"") , Michael McDonald","Take My Breath Away (Love Theme From ""Top Gun"") , Berlin","Take My Breath Away (Love Theme From ""Top Gun"") , Berlin","When The Heart Rules The Mind , GTR","Taken In , Mike + The Mechanics","Taken In , Mike + The Mechanics","Taken In , Mike + The Mechanics","Taken In , Mike + The Mechanics","Taken In , Mike + The Mechanics","Taken In , Mike + The Mechanics","Twist And Shout , The Beatles","Money$ Too Tight (To Mention) , Simply Red","Money$ Too Tight (To Mention) , Simply Red","Sweet Love , Anita Baker","Press , Paul McCartney","Girl Can't Help It , Journey","Girl Can't Help It , Journey","True Blue , Madonna","Jumpin' Jack Flash , Aretha Franklin","Jumpin' Jack Flash , Aretha Franklin","Earth Angel (From ""The Karate Kid Part II"") , New Edition","Freedom Overspill , Steve Winwood","Two Of Hearts , Stacey Q","Two Of Hearts , Stacey Q","Somebody's Out There , Triumph","Is This Love , Survivor","Is This Love , Survivor","What About Love , 'Til Tuesday","Freedom Overspill , Steve Winwood","At This Moment , Billy Vera & The Beaters","At This Moment , Billy Vera & The Beaters","Change Of Heart , Cyndi Lauper","For Tonight , Nancy Martinez","For Tonight , Nancy Martinez"
32,"Face The Face , Pete Townshend","The Sweetest Taboo , Sade","The Sweetest Taboo , Sade","Life In A Northern Town , The Dream Academy","Sex As A Weapon , Pat Benatar","Digital Display , Ready For The World","Digital Display , Ready For The World","Everything In My Heart , Corey Hart","Sanctify Yourself , Simple Minds","Sanctify Yourself , Simple Minds","(How To Be A) Millionaire , ABC","Manic Monday , The Bangles","Goodbye Is Forever , Arcadia","Goodbye Is Forever , Arcadia","Calling America , Electric Light Orchestra","I Think It's Love , Jermaine Jackson","I Think It's Love , Jermaine Jackson","Night Moves , Marilyn Martin","Bad Boy , Miami Sound Machine","Live Is Life , Opus","Live Is Life , Opus","Is It Love , Mr. Mister","Move Away , Culture Club","Move Away , Culture Club","Stick Around , Julian Lennon","Nothin' At All , Heart","I Wanna Be A Cowboy , Boys Don't Cry","I Wanna Be A Cowboy , Boys Don't Cry","Vienna Calling , Falco","Like No Other Night , Thirty Eight Special","Like No Other Night , Thirty Eight Special","Nasty , Janet Jackson","Mountains , Prince And The Revolution","Opportunities (Let's Make Lots Of Money) , Pet Shop Boys","Opportunities (Let's Make Lots Of Money) , Pet Shop Boys","If She Knew What She Wants , The Bangles","One Hit (To The Body) , The Rolling Stones","One Hit (To The Body) , The Rolling Stones","Rumors , Timex Social Club","Hyperactive , Robert Palmer","Dancing On The Ceiling , Lionel Richie","Dancing On The Ceiling , Lionel Richie","Words Get In The Way , Miami Sound Machine","Stuck With You , Huey Lewis & The News","Stuck With You , Huey Lewis & The News","Love Zone , Billy Ocean","Invisible Touch , Genesis","Heaven In Your Eyes , Loverboy","Heaven In Your Eyes , Loverboy","Love Walks In , Van Halen","A Matter Of Trust , Billy Joel","A Matter Of Trust , Billy Joel","I Didn't Mean To Turn You On , Robert Palmer","Rumors , Timex Social Club","Take Me Home Tonight , Eddie Money","Take Me Home Tonight , Eddie Money","I'll Be Over You , Toto","Emotion In Motion , Ric Ocasek","Emotion In Motion , Ric Ocasek","Missionary Man , Eurythmics","Heaven In Your Eyes , Loverboy","What About Love , 'Til Tuesday","What About Love , 'Til Tuesday","Wild Wild Life , Talking Heads","Typical Male , Tina Turner","Typical Male , Tina Turner","War , Bruce Springsteen","Foolish Pride , Daryl Hall","I'll Be Over You , Toto","I'll Be Over You , Toto","Goldmine , The Pointer Sisters","Word Up , Cameo","Word Up , Cameo"
33,"Who's Zoomin' Who , Aretha Franklin","A Love Bizarre , Sheila E.","A Love Bizarre , Sheila E.","Everything In My Heart , Corey Hart","Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"") , Baltimora","You're A Friend Of Mine , Clarence Clemons & Jackson Browne","You're A Friend Of Mine , Clarence Clemons & Jackson Browne","Day By Day , Hooters","Beat's So Lonely , Charlie Sexton","Beat's So Lonely , Charlie Sexton","Another Night , Aretha Franklin","Night Moves , Marilyn Martin","Burning Heart , Survivor","Burning Heart , Survivor","Goodbye Is Forever , Arcadia","So Far Away , Dire Straits","So Far Away , Dire Straits","I'm Not The One , The Cars","Saturday Love , Cherrelle With Alexander O'Neal","No Easy Way Out , Robert Tepper","No Easy Way Out , Robert Tepper","This Could Be The Night , Loverboy","Be Good To Yourself , Journey","Be Good To Yourself , Journey","Tomorrow Doesn't Matter Tonight , Starship","Feel It Again , Honeymoon Suite","Stick Around , Julian Lennon","Stick Around , Julian Lennon","Harlem Shuffle , The Rolling Stones","Never As Good As The First Time , Sade","Never As Good As The First Time , Sade","Danger Zone , Kenny Loggins","One Hit (To The Body) , The Rolling Stones","If She Knew What She Wants , The Bangles","If She Knew What She Wants , The Bangles","All I Need Is A Miracle , Mike + The Mechanics","Something About You , Level 42","Something About You , Level 42","Higher Love , Steve Winwood","Venus , Bananarama","Baby Love , Regina","Baby Love , Regina","Yankee Rose , David Lee Roth","Holding Back The Years , Simply Red","Holding Back The Years , Simply Red","The Captain Of Her Heart , Double","One Step Closer To You , Gavin Christopher","Missionary Man , Eurythmics","Missionary Man , Eurythmics","Money$ Too Tight (To Mention) , Simply Red","We Don't Have To Take Our Clothes Off , Jermaine Stewart","We Don't Have To Take Our Clothes Off , Jermaine Stewart","Earth Angel (From ""The Karate Kid Part II"") , New Edition","Girl Can't Help It , Journey","Paranoimia , Art Of Noise With Max Headroom","Paranoimia , Art Of Noise With Max Headroom","In Your Eyes (Theme From ""Say Anything"") , Peter Gabriel","Love Zone , Billy Ocean","Love Zone , Billy Ocean","Dreamtime , Daryl Hall","Stuck With You , Huey Lewis & The News","(Forever) Live And Die , Orchestral Manoeuvres In The Dark","(Forever) Live And Die , Orchestral Manoeuvres In The Dark","You Know I Love You ... Don't You? , Howard Jones","Land Of Confusion , Genesis","Land Of Confusion , Genesis","True Colors , Cyndi Lauper","All I Wanted , Kansas","Coming Around Again , Carly Simon","Coming Around Again , Carly Simon","For Tonight , Nancy Martinez","This Is The Time , Billy Joel","This Is The Time , Billy Joel"
34,"Wrap Her Up , Elton John","Everything In My Heart , Corey Hart","Everything In My Heart , Corey Hart","Election Day , Arcadia","Everybody Dance , Ta Mara & The Seen","King For A Day , Thompson Twins","King For A Day , Thompson Twins","Nikita , Elton John","This Could Be The Night , Loverboy","This Could Be The Night , Loverboy","Let's Go All The Way , Sly Fox","He'll Never Love You (Like I Do) , Freddie Jackson","No Easy Way Out , Robert Tepper","No Easy Way Out , Robert Tepper","I Can't Wait , Stevie Nicks","Live Is Life , Opus","Live Is Life , Opus","Another Night , Aretha Franklin","If You Leave , Orchestral Manoeuvres In The Dark","How Will I Know , Whitney Houston","How Will I Know , Whitney Houston","Live To Tell , Madonna","Overjoyed , Stevie Wonder","Overjoyed , Stevie Wonder","Feel It Again , Honeymoon Suite","Mothers Talk , Tears For Fears","Let's Go All The Way , Sly Fox","Let's Go All The Way , Sly Fox","Tuff Enuff , The Fabulous Thunderbirds","Rough Boy , ZZ Top","Rough Boy , ZZ Top","When The Heart Rules The Mind , GTR","Dreams , Van Halen","Digging Your Scene , The Blow Monkeys","Digging Your Scene , The Blow Monkeys","We Don't Have To Take Our Clothes Off , Jermaine Stewart","Papa Don't Preach , Madonna","Papa Don't Preach , Madonna","Take It Easy , Andy Taylor","All The Love In The World , The Outfield","Hyperactive , Robert Palmer","Hyperactive , Robert Palmer","Rumbleseat , John Mellencamp","Hanging On A Heart Attack , Device","Hanging On A Heart Attack , Device","Hanging On A Heart Attack , Device","Hanging On A Heart Attack , Device","Velcro Fly , ZZ Top","Velcro Fly , ZZ Top","Velcro Fly , ZZ Top","Sweet Love , Anita Baker","Sweet Love , Anita Baker","Point Of No Return , Nu Shooz","Papa Don't Preach , Madonna","In Your Eyes (Theme From ""Say Anything"") , Peter Gabriel","In Your Eyes (Theme From ""Say Anything"") , Peter Gabriel","Paranoimia , Art Of Noise With Max Headroom","Point Of No Return , Nu Shooz","Point Of No Return , Nu Shooz","Hip To Be Square , Huey Lewis & The News","Friends And Lovers , Carl Anderson & Gloria Loring","Don't Forget Me (When I'm Gone) , Glass Tiger","Don't Forget Me (When I'm Gone) , Glass Tiger","C'est La Vie , Robbie Nevil","Control , Janet Jackson","Control , Janet Jackson","The Future's So Bright, I Gotta Wear Shades , Timbuk 3","You Be Illin' , Run-D.M.C.","Foolish Pride , Daryl Hall","Foolish Pride , Daryl Hall","Amanda , Boston","We're Ready , Boston","We're Ready , Boston"
35,"How Will I Know , Whitney Houston","Living In America , James Brown","Living In America , James Brown","The Sun Always Shines on T.V. , a-ha","Broken Wings , Mr. Mister","He'll Never Love You (Like I Do) , Freddie Jackson","He'll Never Love You (Like I Do) , Freddie Jackson","Stages , ZZ Top","What You Need , INXS","What You Need , INXS","Go Home , Stevie Wonder","Goodbye Is Forever , Arcadia","Calling America , Electric Light Orchestra","Calling America , Electric Light Orchestra","I'm Not The One , The Cars","Stages , ZZ Top","Stages , ZZ Top","American Storm , Bob Seger","For America , Jackson Browne","I Can't Wait , Nu Shooz","I Can't Wait , Nu Shooz","Rough Boy , ZZ Top","These Dreams , Heart","These Dreams , Heart","No One Is To Blame , Howard Jones","All The Things She Said , Simple Minds","Rock Me Amadeus , Falco","Rock Me Amadeus , Falco","American Storm , Bob Seger","Kiss , Prince And The Revolution","Kiss , Prince And The Revolution","The Love Parade , The Dream Academy","The Love Parade , The Dream Academy","Be Good To Yourself , Journey","Be Good To Yourself , Journey","Secret Separation , The Fixx","You Should Be Mine (The Woo Woo Song) , Jeffrey Osborne","You Should Be Mine (The Woo Woo Song) , Jeffrey Osborne","Hyperactive , Robert Palmer","One Step Closer To You , Gavin Christopher","Crush On You , The Jets","Crush On You , The Jets","That Was Then, This Is Now , The Monkees","Don't Forget Me (When I'm Gone) , Glass Tiger","Don't Forget Me (When I'm Gone) , Glass Tiger","Digging Your Scene , The Blow Monkeys","When I Think Of You , Janet Jackson","Love Walks In , Van Halen","Love Walks In , Van Halen","Heartbeat , Don Johnson","That Was Then, This Is Now , The Monkees","That Was Then, This Is Now , The Monkees","Glory Of Love (Theme From ""The Karate Kid Part II"") , Peter Cetera","Human , The Human League","Sweet Freedom (Theme From ""Running Scared"") , Michael McDonald","Sweet Freedom (Theme From ""Running Scared"") , Michael McDonald","Twist And Shout , The Beatles","Love Will Conquer All , Lionel Richie","Love Will Conquer All , Lionel Richie","To Be A Lover , Billy Idol","Walk Like An Egyptian , The Bangles","In Your Eyes (Theme From ""Say Anything"") , Peter Gabriel","In Your Eyes (Theme From ""Say Anything"") , Peter Gabriel","Is This Love , Survivor","Love Is Forever , Billy Ocean","Love Is Forever , Billy Ocean","Foolish Pride , Daryl Hall","I Didn't Mean To Turn You On , Robert Palmer","Goldmine , The Pointer Sisters","Goldmine , The Pointer Sisters","Wild Wild Life , Talking Heads","Will You Still Love Me? , Chicago","Will You Still Love Me? , Chicago"
