,1979-01-01,1979-01-06,1979-01-11,1979-01-16,1979-01-21,1979-01-26,1979-01-31,1979-02-05,1979-02-10,1979-02-15,1979-02-20,1979-02-25,1979-03-02,1979-03-07,1979-03-12,1979-03-17,1979-03-22,1979-03-27,1979-04-01,1979-04-06,1979-04-11,1979-04-16,1979-04-21,1979-04-26,1979-05-01,1979-05-06,1979-05-11,1979-05-16,1979-05-21,1979-05-26,1979-05-31,1979-06-05,1979-06-10,1979-06-15,1979-06-20,1979-06-25,1979-06-30,1979-07-05,1979-07-10,1979-07-15,1979-07-20,1979-07-25,1979-07-30,1979-08-04,1979-08-09,1979-08-14,1979-08-19,1979-08-24,1979-08-29,1979-09-03,1979-09-08,1979-09-13,1979-09-18,1979-09-23,1979-09-28,1979-10-03,1979-10-08,1979-10-13,1979-10-18,1979-10-23,1979-10-28,1979-11-02,1979-11-07,1979-11-12,1979-11-17,1979-11-22,1979-11-27,1979-12-02,1979-12-07,1979-12-12,1979-12-17,1979-12-22,1979-12-27
0,"Too Much Heaven , Bee Gees","Too Much Heaven , Bee Gees","Too Much Heaven , Bee Gees","Le Freak , Chic","Le Freak , Chic","Le Freak , Chic","Le Freak , Chic","Da Ya Think I'm Sexy? , Rod Stewart","Da Ya Think I'm Sexy? , Rod Stewart","Da Ya Think I'm Sexy? , Rod Stewart","Da Ya Think I'm Sexy? , Rod Stewart","Da Ya Think I'm Sexy? , Rod Stewart","Da Ya Think I'm Sexy? , Rod Stewart","I Will Survive , Gloria Gaynor","I Will Survive , Gloria Gaynor","I Will Survive , Gloria Gaynor","Tragedy , Bee Gees","Tragedy , Bee Gees","I Will Survive , Gloria Gaynor","I Will Survive , Gloria Gaynor","What A Fool Believes , The Doobie Brothers","Knock On Wood , Amii Stewart","Knock On Wood , Amii Stewart","Heart Of Glass , Blondie","Reunited , Peaches & Herb","Reunited , Peaches & Herb","Reunited , Peaches & Herb","Reunited , Peaches & Herb","Reunited , Peaches & Herb","Reunited , Peaches & Herb","Hot Stuff , Donna Summer","Love You Inside Out , Bee Gees","Hot Stuff , Donna Summer","Hot Stuff , Donna Summer","Hot Stuff , Donna Summer","Ring My Bell , Anita Ward","Ring My Bell , Anita Ward","Ring My Bell , Anita Ward","Bad Girls , Donna Summer","Bad Girls , Donna Summer","Bad Girls , Donna Summer","Bad Girls , Donna Summer","Bad Girls , Donna Summer","Bad Girls , Donna Summer","Bad Girls , Donna Summer","Good Times , Chic","My Sharona , The Knack","My Sharona , The Knack","My Sharona , The Knack","My Sharona , The Knack","My Sharona , The Knack","My Sharona , The Knack","My Sharona , The Knack","My Sharona , The Knack","My Sharona , The Knack","Sad Eyes , Robert John","Don't Stop 'til You Get Enough , Michael Jackson","Don't Stop 'til You Get Enough , Michael Jackson","Rise , Herb Alpert","Rise , Herb Alpert","Pop Muzik , M","Pop Muzik , M","Heartache Tonight , Eagles","Still , Commodores","Still , Commodores","No More Tears (Enough Is Enough) , Barbra Streisand/Donna Summer","No More Tears (Enough Is Enough) , Barbra Streisand/Donna Summer","Babe , Styx","Babe , Styx","Babe , Styx","Escape (The Pina Colada Song) , Rupert Holmes","Escape (The Pina Colada Song) , Rupert Holmes","Escape (The Pina Colada Song) , Rupert Holmes"
1,"Le Freak , Chic","Le Freak , Chic","Le Freak , Chic","Too Much Heaven , Bee Gees","Too Much Heaven , Bee Gees","Too Much Heaven , Bee Gees","Y.M.C.A. , Village People","Y.M.C.A. , Village People","Y.M.C.A. , Village People","Y.M.C.A. , Village People","Fire , The Pointer Sisters","Fire , The Pointer Sisters","Fire , The Pointer Sisters","Da Ya Think I'm Sexy? , Rod Stewart","Tragedy , Bee Gees","Tragedy , Bee Gees","I Will Survive , Gloria Gaynor","I Will Survive , Gloria Gaynor","What A Fool Believes , The Doobie Brothers","What A Fool Believes , The Doobie Brothers","I Will Survive , Gloria Gaynor","I Will Survive , Gloria Gaynor","I Will Survive , Gloria Gaynor","Reunited , Peaches & Herb","Heart Of Glass , Blondie","Heart Of Glass , Blondie","Heart Of Glass , Blondie","Hot Stuff , Donna Summer","Hot Stuff , Donna Summer","Hot Stuff , Donna Summer","Reunited , Peaches & Herb","Hot Stuff , Donna Summer","We Are Family , Sister Sledge","We Are Family , Sister Sledge","We Are Family , Sister Sledge","Hot Stuff , Donna Summer","Hot Stuff , Donna Summer","Bad Girls , Donna Summer","Ring My Bell , Anita Ward","Ring My Bell , Anita Ward","Ring My Bell , Anita Ward","Ring My Bell , Anita Ward","Good Times , Chic","Good Times , Chic","Good Times , Chic","My Sharona , The Knack","Good Times , Chic","Good Times , Chic","Good Times , Chic","Good Times , Chic","Good Times , Chic","After The Love Has Gone , Earth, Wind & Fire","After The Love Has Gone , Earth, Wind & Fire","Sad Eyes , Robert John","Sad Eyes , Robert John","Don't Stop 'til You Get Enough , Michael Jackson","Rise , Herb Alpert","Rise , Herb Alpert","Don't Stop 'til You Get Enough , Michael Jackson","Pop Muzik , M","Heartache Tonight , Eagles","Heartache Tonight , Eagles","Dim All The Lights , Donna Summer","Dim All The Lights , Donna Summer","Dim All The Lights , Donna Summer","Babe , Styx","Babe , Styx","No More Tears (Enough Is Enough) , Barbra Streisand/Donna Summer","No More Tears (Enough Is Enough) , Barbra Streisand/Donna Summer","Still , Commodores","Please Don't Go , KC And The Sunshine Band","Please Don't Go , KC And The Sunshine Band","Please Don't Go , KC And The Sunshine Band"
2,"My Life , Billy Joel","My Life , Billy Joel","My Life , Billy Joel","My Life , Billy Joel","Y.M.C.A. , Village People","Y.M.C.A. , Village People","Da Ya Think I'm Sexy? , Rod Stewart","Le Freak , Chic","Le Freak , Chic","A Little More Love , Olivia Newton-John","A Little More Love , Olivia Newton-John","I Will Survive , Gloria Gaynor","I Will Survive , Gloria Gaynor","Tragedy , Bee Gees","Da Ya Think I'm Sexy? , Rod Stewart","Da Ya Think I'm Sexy? , Rod Stewart","What A Fool Believes , The Doobie Brothers","What A Fool Believes , The Doobie Brothers","Tragedy , Bee Gees","Tragedy , Bee Gees","Knock On Wood , Amii Stewart","Heart Of Glass , Blondie","Heart Of Glass , Blondie","Knock On Wood , Amii Stewart","Music Box Dancer , Frank Mills","Hot Stuff , Donna Summer","Hot Stuff , Donna Summer","In The Navy , Village People","In The Navy , Village People","In The Navy , Village People","Love You Inside Out , Bee Gees","We Are Family , Sister Sledge","Ring My Bell , Anita Ward","Ring My Bell , Anita Ward","Ring My Bell , Anita Ward","Bad Girls , Donna Summer","Bad Girls , Donna Summer","Hot Stuff , Donna Summer","Hot Stuff , Donna Summer","Hot Stuff , Donna Summer","Hot Stuff , Donna Summer","Good Times , Chic","Ring My Bell , Anita Ward","Ring My Bell , Anita Ward","The Main Event/Fight , Barbra Streisand","The Main Event/Fight , Barbra Streisand","The Main Event/Fight , Barbra Streisand","The Main Event/Fight , Barbra Streisand","The Main Event/Fight , Barbra Streisand","After The Love Has Gone , Earth, Wind & Fire","After The Love Has Gone , Earth, Wind & Fire","The Devil Went Down To Georgia , The Charlie Daniels Band","The Devil Went Down To Georgia , The Charlie Daniels Band","Rise , Herb Alpert","Rise , Herb Alpert","Rise , Herb Alpert","Sad Eyes , Robert John","Sad Eyes , Robert John","Pop Muzik , M","Don't Stop 'til You Get Enough , Michael Jackson","Dim All The Lights , Donna Summer","Dim All The Lights , Donna Summer","Still , Commodores","No More Tears (Enough Is Enough) , Barbra Streisand/Donna Summer","No More Tears (Enough Is Enough) , Barbra Streisand/Donna Summer","Still , Commodores","Still , Commodores","Still , Commodores","Still , Commodores","Please Don't Go , KC And The Sunshine Band","Babe , Styx","Babe , Styx","Babe , Styx"
3,"You Don't Bring Me Flowers , Barbra Streisand & Neil Diamond","You Don't Bring Me Flowers , Barbra Streisand & Neil Diamond","You Don't Bring Me Flowers , Barbra Streisand & Neil Diamond","Y.M.C.A. , Village People","Da Ya Think I'm Sexy? , Rod Stewart","Da Ya Think I'm Sexy? , Rod Stewart","A Little More Love , Olivia Newton-John","A Little More Love , Olivia Newton-John","A Little More Love , Olivia Newton-John","Fire , The Pointer Sisters","I Will Survive , Gloria Gaynor","Tragedy , Bee Gees","Tragedy , Bee Gees","Fire , The Pointer Sisters","Heaven Knows , Donna Summer With Brooklyn Dreams","Heaven Knows , Donna Summer With Brooklyn Dreams","Heaven Knows , Donna Summer With Brooklyn Dreams","Heaven Knows , Donna Summer With Brooklyn Dreams","Sultans Of Swing , Dire Straits","Sultans Of Swing , Dire Straits","Sultans Of Swing , Dire Straits","Music Box Dancer , Frank Mills","Music Box Dancer , Frank Mills","Music Box Dancer , Frank Mills","Knock On Wood , Amii Stewart","Stumblin' In , Suzi Quatro & Chris Norman","Stumblin' In , Suzi Quatro & Chris Norman","Stumblin' In , Suzi Quatro & Chris Norman","Love You Inside Out , Bee Gees","Love You Inside Out , Bee Gees","We Are Family , Sister Sledge","Reunited , Peaches & Herb","Just When I Needed You Most , Randy VanWarmer","Just When I Needed You Most , Randy VanWarmer","Just When I Needed You Most , Randy VanWarmer","We Are Family , Sister Sledge","We Are Family , Sister Sledge","Chuck E.'s In Love , Rickie Lee Jones","Chuck E.'s In Love , Rickie Lee Jones","Good Times , Chic","Good Times , Chic","Hot Stuff , Donna Summer","The Main Event/Fight , Barbra Streisand","The Main Event/Fight , Barbra Streisand","My Sharona , The Knack","Bad Girls , Donna Summer","After The Love Has Gone , Earth, Wind & Fire","After The Love Has Gone , Earth, Wind & Fire","After The Love Has Gone , Earth, Wind & Fire","Don't Bring Me Down , Electric Light Orchestra","Don't Bring Me Down , Electric Light Orchestra","Don't Bring Me Down , Electric Light Orchestra","Rise , Herb Alpert","Don't Stop 'til You Get Enough , Michael Jackson","Don't Stop 'til You Get Enough , Michael Jackson","My Sharona , The Knack","Sail On , Commodores","Sail On , Commodores","Sail On , Commodores","Dim All The Lights , Donna Summer","Rise , Herb Alpert","Rise , Herb Alpert","Rise , Herb Alpert","Babe , Styx","Babe , Styx","Dim All The Lights , Donna Summer","Please Don't Go , KC And The Sunshine Band","Please Don't Go , KC And The Sunshine Band","Please Don't Go , KC And The Sunshine Band","Escape (The Pina Colada Song) , Rupert Holmes","Send One Your Love , Stevie Wonder","Send One Your Love , Stevie Wonder","Send One Your Love , Stevie Wonder"
4,"I Love The Nightlife (Disco 'round) , Alicia Bridges","I Love The Nightlife (Disco 'round) , Alicia Bridges","Hold The Line , Toto","Hold The Line , Toto","My Life , Billy Joel","My Life , Billy Joel","Too Much Heaven , Bee Gees","Fire , The Pointer Sisters","Fire , The Pointer Sisters","I Will Survive , Gloria Gaynor","Y.M.C.A. , Village People","A Little More Love , Olivia Newton-John","A Little More Love , Olivia Newton-John","Heaven Knows , Donna Summer With Brooklyn Dreams","Shake Your Groove Thing , Peaches & Herb","Shake Your Groove Thing , Peaches & Herb","Shake Your Groove Thing , Peaches & Herb","Shake Your Groove Thing , Peaches & Herb","Shake Your Groove Thing , Peaches & Herb","Shake Your Groove Thing , Peaches & Herb","Music Box Dancer , Frank Mills","What A Fool Believes , The Doobie Brothers","What A Fool Believes , The Doobie Brothers","I Will Survive , Gloria Gaynor","Stumblin' In , Suzi Quatro & Chris Norman","In The Navy , Village People","In The Navy , Village People","Goodnight Tonight , Wings","Goodnight Tonight , Wings","Goodnight Tonight , Wings","Goodnight Tonight , Wings","Just When I Needed You Most , Randy VanWarmer","Love You Inside Out , Bee Gees","Love You Inside Out , Bee Gees","Bad Girls , Donna Summer","Chuck E.'s In Love , Rickie Lee Jones","Chuck E.'s In Love , Rickie Lee Jones","She Believes In Me , Kenny Rogers","She Believes In Me , Kenny Rogers","Makin' It , David Naughton","Makin' It , David Naughton","Makin' It , David Naughton","Gold , John Stewart","Gold , John Stewart","Gold , John Stewart","After The Love Has Gone , Earth, Wind & Fire","Bad Girls , Donna Summer","Bad Girls , Donna Summer","Don't Bring Me Down , Electric Light Orchestra","The Devil Went Down To Georgia , The Charlie Daniels Band","The Devil Went Down To Georgia , The Charlie Daniels Band","Lead Me On , Maxine Nightingale","Lead Me On , Maxine Nightingale","After The Love Has Gone , Earth, Wind & Fire","After The Love Has Gone , Earth, Wind & Fire","Sail On , Commodores","My Sharona , The Knack","My Sharona , The Knack","I'll Never Love This Way Again , Dionne Warwick","I'll Never Love This Way Again , Dionne Warwick","Still , Commodores","Still , Commodores","Pop Muzik , M","Heartache Tonight , Eagles","Heartache Tonight , Eagles","Heartache Tonight , Eagles","Heartache Tonight , Eagles","Escape (The Pina Colada Song) , Rupert Holmes","Escape (The Pina Colada Song) , Rupert Holmes","Send One Your Love , Stevie Wonder","Still , Commodores","Still , Commodores","Still , Commodores"
5,"Sharing The Night Together , Dr. Hook","Sharing The Night Together , Dr. Hook","Sharing The Night Together , Dr. Hook","You Don't Bring Me Flowers , Barbra Streisand & Neil Diamond","A Little More Love , Olivia Newton-John","A Little More Love , Olivia Newton-John","My Life , Billy Joel","Every 1's A Winner , Hot Chocolate","Every 1's A Winner , Hot Chocolate","Every 1's A Winner , Hot Chocolate","Tragedy , Bee Gees","Heaven Knows , Donna Summer With Brooklyn Dreams","Heaven Knows , Donna Summer With Brooklyn Dreams","A Little More Love , Olivia Newton-John","What A Fool Believes , The Doobie Brothers","What A Fool Believes , The Doobie Brothers","Da Ya Think I'm Sexy? , Rod Stewart","Sultans Of Swing , Dire Straits","Music Box Dancer , Frank Mills","Music Box Dancer , Frank Mills","Tragedy , Bee Gees","Reunited , Peaches & Herb","Reunited , Peaches & Herb","Stumblin' In , Suzi Quatro & Chris Norman","In The Navy , Village People","Goodnight Tonight , Wings","Goodnight Tonight , Wings","Love You Inside Out , Bee Gees","We Are Family , Sister Sledge","We Are Family , Sister Sledge","Just When I Needed You Most , Randy VanWarmer","Ring My Bell , Anita Ward","The Logical Song , Supertramp","The Logical Song , Supertramp","The Logical Song , Supertramp","The Logical Song , Supertramp","The Logical Song , Supertramp","The Logical Song , Supertramp","Boogie Wonderland , Earth, Wind & Fire with The Emotions","Boogie Wonderland , Earth, Wind & Fire with The Emotions","Boogie Wonderland , Earth, Wind & Fire with The Emotions","Gold , John Stewart","My Sharona , The Knack","My Sharona , The Knack","When You're In Love With A Beautiful Woman , Dr. Hook","When You're In Love With A Beautiful Woman , Dr. Hook","Don't Bring Me Down , Electric Light Orchestra","Don't Bring Me Down , Electric Light Orchestra","The Devil Went Down To Georgia , The Charlie Daniels Band","Lead Me On , Maxine Nightingale","Lead Me On , Maxine Nightingale","Sad Eyes , Robert John","Sad Eyes , Robert John","Lonesome Loser , Little River Band","Lonesome Loser , Little River Band","Lonesome Loser , Little River Band","I'll Never Love This Way Again , Dionne Warwick","I'll Never Love This Way Again , Dionne Warwick","Dim All The Lights , Donna Summer","Sail On , Commodores","Don't Stop 'til You Get Enough , Michael Jackson","Don't Stop 'til You Get Enough , Michael Jackson","Babe , Styx","Rise , Herb Alpert","Rise , Herb Alpert","Please Don't Go , KC And The Sunshine Band","Escape (The Pina Colada Song) , Rupert Holmes","Send One Your Love , Stevie Wonder","Send One Your Love , Stevie Wonder","No More Tears (Enough Is Enough) , Barbra Streisand/Donna Summer","Do That To Me One More Time , Captain & Tennille","Do That To Me One More Time , Captain & Tennille","Do That To Me One More Time , Captain & Tennille"
6,"Y.M.C.A. , Village People","Y.M.C.A. , Village People","Y.M.C.A. , Village People","Ooh Baby Baby , Linda Ronstadt","Ooh Baby Baby , Linda Ronstadt","Ooh Baby Baby , Linda Ronstadt","Every 1's A Winner , Hot Chocolate","I Will Survive , Gloria Gaynor","I Will Survive , Gloria Gaynor","Le Freak , Chic","Le Freak , Chic","Le Freak , Chic","Le Freak , Chic","Shake Your Groove Thing , Peaches & Herb","Fire , The Pointer Sisters","Fire , The Pointer Sisters","Sultans Of Swing , Dire Straits","Da Ya Think I'm Sexy? , Rod Stewart","Knock On Wood , Amii Stewart","Knock On Wood , Amii Stewart","Reunited , Peaches & Herb","Stumblin' In , Suzi Quatro & Chris Norman","Stumblin' In , Suzi Quatro & Chris Norman","What A Fool Believes , The Doobie Brothers","I Want Your Love , Chic","I Want Your Love , Chic","I Want Your Love , Chic","Shake Your Body (Down To The Ground) , The Jacksons","Shake Your Body (Down To The Ground) , The Jacksons","Shake Your Body (Down To The Ground) , The Jacksons","Shake Your Body (Down To The Ground) , The Jacksons","The Logical Song , Supertramp","Chuck E.'s In Love , Rickie Lee Jones","Chuck E.'s In Love , Rickie Lee Jones","Chuck E.'s In Love , Rickie Lee Jones","She Believes In Me , Kenny Rogers","She Believes In Me , Kenny Rogers","Boogie Wonderland , Earth, Wind & Fire with The Emotions","Makin' It , David Naughton","I Want You To Want Me , Cheap Trick","I Want You To Want Me , Cheap Trick","I Want You To Want Me , Cheap Trick","Makin' It , David Naughton","Makin' It , David Naughton","Ring My Bell , Anita Ward","Ring My Bell , Anita Ward","The Devil Went Down To Georgia , The Charlie Daniels Band","The Devil Went Down To Georgia , The Charlie Daniels Band","Lead Me On , Maxine Nightingale","Sad Eyes , Robert John","Sad Eyes , Robert John","Lonesome Loser , Little River Band","Lonesome Loser , Little River Band","I'll Never Love This Way Again , Dionne Warwick","I'll Never Love This Way Again , Dionne Warwick","I'll Never Love This Way Again , Dionne Warwick","Pop Muzik , M","Pop Muzik , M","Sad Eyes , Robert John","Heartache Tonight , Eagles","Babe , Styx","Babe , Styx","No More Tears (Enough Is Enough) , Barbra Streisand/Donna Summer","You Decorated My Life , Kenny Rogers","You Decorated My Life , Kenny Rogers","You Decorated My Life , Kenny Rogers","Send One Your Love , Stevie Wonder","Heartache Tonight , Eagles","Heartache Tonight , Eagles","You're Only Lonely , J.D. Souther","You're Only Lonely , J.D. Souther","You're Only Lonely , J.D. Souther","You're Only Lonely , J.D. Souther"
7,"Hold The Line , Toto","Hold The Line , Toto","Ooh Baby Baby , Linda Ronstadt","A Little More Love , Olivia Newton-John","Hold The Line , Toto","Hold The Line , Toto","Fire , The Pointer Sisters","September , Earth, Wind & Fire","September , Earth, Wind & Fire","Lotta Love , Nicolette Larson","Lotta Love , Nicolette Larson","Y.M.C.A. , Village People","Y.M.C.A. , Village People","What A Fool Believes , The Doobie Brothers","Sultans Of Swing , Dire Straits","Sultans Of Swing , Dire Straits","Fire , The Pointer Sisters","Knock On Wood , Amii Stewart","Da Ya Think I'm Sexy? , Rod Stewart","Da Ya Think I'm Sexy? , Rod Stewart","Heart Of Glass , Blondie","Tragedy , Bee Gees","Tragedy , Bee Gees","I Want Your Love , Chic","Goodnight Tonight , Wings","Take Me Home , Cher","Take Me Home , Cher","Take Me Home , Cher","Just When I Needed You Most , Randy VanWarmer","Just When I Needed You Most , Randy VanWarmer","In The Navy , Village People","Chuck E.'s In Love , Rickie Lee Jones","She Believes In Me , Kenny Rogers","She Believes In Me , Kenny Rogers","She Believes In Me , Kenny Rogers","Boogie Wonderland , Earth, Wind & Fire with The Emotions","Boogie Wonderland , Earth, Wind & Fire with The Emotions","We Are Family , Sister Sledge","I Want You To Want Me , Cheap Trick","Shine A Little Love , Electric Light Orchestra","Shine A Little Love , Electric Light Orchestra","Shine A Little Love , Electric Light Orchestra","When You're In Love With A Beautiful Woman , Dr. Hook","When You're In Love With A Beautiful Woman , Dr. Hook","Makin' It , David Naughton","The Devil Went Down To Georgia , The Charlie Daniels Band","Lead Me On , Maxine Nightingale","Lead Me On , Maxine Nightingale","Sad Eyes , Robert John","The Main Event/Fight , Barbra Streisand","The Main Event/Fight , Barbra Streisand","I'll Never Love This Way Again , Dionne Warwick","I'll Never Love This Way Again , Dionne Warwick","Sail On , Commodores","Sail On , Commodores","Pop Muzik , M","Dim All The Lights , Donna Summer","Dim All The Lights , Donna Summer","My Sharona , The Knack","Still , Commodores","TUSK , Fleetwood Mac","TUSK , Fleetwood Mac","TUSK , Fleetwood Mac","TUSK , Fleetwood Mac","TUSK , Fleetwood Mac","Send One Your Love , Stevie Wonder","Dim All The Lights , Donna Summer","You're Only Lonely , J.D. Souther","You're Only Lonely , J.D. Souther","Do That To Me One More Time , Captain & Tennille","No More Tears (Enough Is Enough) , Barbra Streisand/Donna Summer","No More Tears (Enough Is Enough) , Barbra Streisand/Donna Summer","No More Tears (Enough Is Enough) , Barbra Streisand/Donna Summer"
8,"(Our Love) Don't Throw It All Away , Andy Gibb","(Our Love) Don't Throw It All Away , Andy Gibb","(Our Love) Don't Throw It All Away , Andy Gibb","Promises , Eric Clapton And His Band","Every 1's A Winner , Hot Chocolate","Every 1's A Winner , Hot Chocolate","September , Earth, Wind & Fire","Too Much Heaven , Bee Gees","Too Much Heaven , Bee Gees","Somewhere In The Night , Barry Manilow","Somewhere In The Night , Barry Manilow","Lotta Love , Nicolette Larson","Lotta Love , Nicolette Larson","Y.M.C.A. , Village People","A Little More Love , Olivia Newton-John","A Little More Love , Olivia Newton-John","What You Won't Do For Love , Bobby Caldwell","What You Won't Do For Love , Bobby Caldwell","Heart Of Glass , Blondie","Heart Of Glass , Blondie","Stumblin' In , Suzi Quatro & Chris Norman","I Want Your Love , Chic","I Want Your Love , Chic","Goodnight Tonight , Wings","Take Me Home , Cher","He's The Greatest Dancer , Sister Sledge","He's The Greatest Dancer , Sister Sledge","He's The Greatest Dancer , Sister Sledge","Stumblin' In , Suzi Quatro & Chris Norman","Stumblin' In , Suzi Quatro & Chris Norman","The Logical Song , Supertramp","Shake Your Body (Down To The Ground) , The Jacksons","Reunited , Peaches & Herb","Reunited , Peaches & Herb","Boogie Wonderland , Earth, Wind & Fire with The Emotions","Just When I Needed You Most , Randy VanWarmer","Just When I Needed You Most , Randy VanWarmer","Makin' It , David Naughton","Shine A Little Love , Electric Light Orchestra","Gold , John Stewart","Gold , John Stewart","When You're In Love With A Beautiful Woman , Dr. Hook","Hot Stuff , Donna Summer","Hot Stuff , Donna Summer","Hot Stuff , Donna Summer","You Can't Change That , Raydio","Mama Can't Buy You Love , Elton John","Mama Can't Buy You Love , Elton John","Mama Can't Buy You Love , Elton John","I'll Never Love This Way Again , Dionne Warwick","I'll Never Love This Way Again , Dionne Warwick","Good Times , Chic","Sail On , Commodores","The Devil Went Down To Georgia , The Charlie Daniels Band","The Devil Went Down To Georgia , The Charlie Daniels Band","After The Love Has Gone , Earth, Wind & Fire","Lonesome Loser , Little River Band","Lonesome Loser , Little River Band","Heartache Tonight , Eagles","TUSK , Fleetwood Mac","You Decorated My Life , Kenny Rogers","You Decorated My Life , Kenny Rogers","You Decorated My Life , Kenny Rogers","Please Don't Go , KC And The Sunshine Band","Please Don't Go , KC And The Sunshine Band","TUSK , Fleetwood Mac","Ships , Barry Manilow","Ships , Barry Manilow","Ships , Barry Manilow","Heartache Tonight , Eagles","Ladies Night , Kool & The Gang","Ladies Night , Kool & The Gang","Ladies Night , Kool & The Gang"
9,"Ooh Baby Baby , Linda Ronstadt","Ooh Baby Baby , Linda Ronstadt","Promises , Eric Clapton And His Band","Da Ya Think I'm Sexy? , Rod Stewart","September , Earth, Wind & Fire","September , Earth, Wind & Fire","I Will Survive , Gloria Gaynor","Lotta Love , Nicolette Larson","Lotta Love , Nicolette Larson","I Was Made For Dancin' , Leif Garrett","I Was Made For Dancin' , Leif Garrett","What A Fool Believes , The Doobie Brothers","What A Fool Believes , The Doobie Brothers","Sultans Of Swing , Dire Straits","What You Won't Do For Love , Bobby Caldwell","What You Won't Do For Love , Bobby Caldwell","A Little More Love , Olivia Newton-John","Don't Cry Out Loud , Melissa Manchester","Lady , Little River Band","Lady , Little River Band","Lady , Little River Band","Sultans Of Swing , Dire Straits","Sultans Of Swing , Dire Straits","In The Navy , Village People","He's The Greatest Dancer , Sister Sledge","Shake Your Body (Down To The Ground) , The Jacksons","Shake Your Body (Down To The Ground) , The Jacksons","Heart Of Glass , Blondie","Love Is The Answer , England Dan & John Ford Coley","Love Is The Answer , England Dan & John Ford Coley","Love Is The Answer , England Dan & John Ford Coley","She Believes In Me , Kenny Rogers","Boogie Wonderland , Earth, Wind & Fire with The Emotions","Boogie Wonderland , Earth, Wind & Fire with The Emotions","You Take My Breath Away , Rex Smith","You Take My Breath Away , Rex Smith","You Take My Breath Away , Rex Smith","I Want You To Want Me , Cheap Trick","Gold , John Stewart","She Believes In Me , Kenny Rogers","She Believes In Me , Kenny Rogers","The Main Event/Fight , Barbra Streisand","I Want You To Want Me , Cheap Trick","I Want You To Want Me , Cheap Trick","You Can't Change That , Raydio","Mama Can't Buy You Love , Elton John","Sad Eyes , Robert John","Sad Eyes , Robert John","I'll Never Love This Way Again , Dionne Warwick","Lonesome Loser , Little River Band","Lonesome Loser , Little River Band","Sail On , Commodores","Don't Bring Me Down , Electric Light Orchestra","Don't Bring Me Down , Electric Light Orchestra","Don't Bring Me Down , Electric Light Orchestra","Dim All The Lights , Donna Summer","After The Love Has Gone , Earth, Wind & Fire","After The Love Has Gone , Earth, Wind & Fire","Still , Commodores","You Decorated My Life , Kenny Rogers","No More Tears (Enough Is Enough) , Barbra Streisand/Donna Summer","No More Tears (Enough Is Enough) , Barbra Streisand/Donna Summer","Please Don't Go , KC And The Sunshine Band","Pop Muzik , M","Pop Muzik , M","Pop Muzik , M","Pop Muzik , M","Do That To Me One More Time , Captain & Tennille","Do That To Me One More Time , Captain & Tennille","Take The Long Way Home , Supertramp","Take The Long Way Home , Supertramp","Take The Long Way Home , Supertramp","Take The Long Way Home , Supertramp"
