,1992-01-01,1992-01-06,1992-01-11,1992-01-16,1992-01-21,1992-01-26,1992-01-31,1992-02-05,1992-02-10,1992-02-15,1992-02-20,1992-02-25,1992-03-01,1992-03-06,1992-03-11,1992-03-16,1992-03-21,1992-03-26,1992-03-31,1992-04-05,1992-04-10,1992-04-15,1992-04-20,1992-04-25,1992-04-30,1992-05-05,1992-05-10,1992-05-15,1992-05-20,1992-05-25,1992-05-30,1992-06-04,1992-06-09,1992-06-14,1992-06-19,1992-06-24,1992-06-29,1992-07-04,1992-07-09,1992-07-14,1992-07-19,1992-07-24,1992-07-29,1992-08-03,1992-08-08,1992-08-13,1992-08-18,1992-08-23,1992-08-28,1992-09-02,1992-09-07,1992-09-12,1992-09-17,1992-09-22,1992-09-27,1992-10-02,1992-10-07,1992-10-12,1992-10-17,1992-10-22,1992-10-27,1992-11-01,1992-11-06,1992-11-11,1992-11-16,1992-11-21,1992-11-26,1992-12-01,1992-12-06,1992-12-11,1992-12-16,1992-12-21,1992-12-26
0,"Black Or White , Michael Jackson","Black Or White , Michael Jackson","Black Or White , Michael Jackson","Black Or White , Michael Jackson","All 4 Love , Color Me Badd","Don't Let The Sun Go Down On Me , George Michael/Elton John","Don't Let The Sun Go Down On Me , George Michael/Elton John","I'm Too Sexy , Right Said Fred","I'm Too Sexy , Right Said Fred","I'm Too Sexy , Right Said Fred","I'm Too Sexy , Right Said Fred","To Be With You , Mr. Big","To Be With You , Mr. Big","To Be With You , Mr. Big","To Be With You , Mr. Big","Save The Best For Last , Vanessa Williams","Save The Best For Last , Vanessa Williams","Save The Best For Last , Vanessa Williams","Save The Best For Last , Vanessa Williams","Save The Best For Last , Vanessa Williams","Save The Best For Last , Vanessa Williams","Save The Best For Last , Vanessa Williams","Jump , Kris Kross","Jump , Kris Kross","Jump , Kris Kross","Jump , Kris Kross","Jump , Kris Kross","Jump , Kris Kross","Jump , Kris Kross","Jump , Kris Kross","Jump , Kris Kross","Jump , Kris Kross","Jump , Kris Kross","I'll Be There , Mariah Carey","I'll Be There , Mariah Carey","I'll Be There , Mariah Carey","Baby Got Back , Sir Mix-A-Lot","Baby Got Back , Sir Mix-A-Lot","Baby Got Back , Sir Mix-A-Lot","Baby Got Back , Sir Mix-A-Lot","Baby Got Back , Sir Mix-A-Lot","Baby Got Back , Sir Mix-A-Lot","Baby Got Back , Sir Mix-A-Lot","This Used To Be My Playground , Madonna","This Used To Be My Playground , Madonna","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","How Do You Talk To An Angel , The Heights","How Do You Talk To An Angel , The Heights","How Do You Talk To An Angel , The Heights","I Will Always Love You , Whitney Houston","I Will Always Love You , Whitney Houston","I Will Always Love You , Whitney Houston","I Will Always Love You , Whitney Houston","I Will Always Love You , Whitney Houston","I Will Always Love You , Whitney Houston","I Will Always Love You , Whitney Houston"
1,"It's So Hard To Say Goodbye To Yesterday , Boyz II Men","All 4 Love , Color Me Badd","All 4 Love , Color Me Badd","All 4 Love , Color Me Badd","Can't Let Go , Mariah Carey","I Love Your Smile , Shanice","I Love Your Smile , Shanice","I Love Your Smile , Shanice","I Love Your Smile , Shanice","I Love Your Smile , Shanice","To Be With You , Mr. Big","I'm Too Sexy , Right Said Fred","I'm Too Sexy , Right Said Fred","I'm Too Sexy , Right Said Fred","I'm Too Sexy , Right Said Fred","To Be With You , Mr. Big","To Be With You , Mr. Big","Tears In Heaven , Eric Clapton","Tears In Heaven , Eric Clapton","Tears In Heaven , Eric Clapton","Tears In Heaven , Eric Clapton","Tears In Heaven , Eric Clapton","Save The Best For Last , Vanessa Williams","Save The Best For Last , Vanessa Williams","Save The Best For Last , Vanessa Williams","Bohemian Rhapsody , Queen","My Lovin' (You're Never Gonna Get It) , En Vogue","My Lovin' (You're Never Gonna Get It) , En Vogue","My Lovin' (You're Never Gonna Get It) , En Vogue","My Lovin' (You're Never Gonna Get It) , En Vogue","My Lovin' (You're Never Gonna Get It) , En Vogue","Under The Bridge , Red Hot Chili Peppers","I'll Be There , Mariah Carey","Baby Got Back , Sir Mix-A-Lot","Baby Got Back , Sir Mix-A-Lot","Baby Got Back , Sir Mix-A-Lot","I'll Be There , Mariah Carey","I'll Be There , Mariah Carey","I'll Be There , Mariah Carey","I'll Be There , Mariah Carey","This Used To Be My Playground , Madonna","This Used To Be My Playground , Madonna","This Used To Be My Playground , Madonna","Baby Got Back , Sir Mix-A-Lot","Baby Got Back , Sir Mix-A-Lot","Baby-Baby-Baby , TLC","Baby-Baby-Baby , TLC","Baby-Baby-Baby , TLC","Baby-Baby-Baby , TLC","Baby-Baby-Baby , TLC","Baby-Baby-Baby , TLC","Baby-Baby-Baby , TLC","Baby-Baby-Baby , TLC","Sometimes Love Just Ain't Enough , Patty Smyth With Don Henley","Sometimes Love Just Ain't Enough , Patty Smyth With Don Henley","Sometimes Love Just Ain't Enough , Patty Smyth With Don Henley","Sometimes Love Just Ain't Enough , Patty Smyth With Don Henley","Sometimes Love Just Ain't Enough , Patty Smyth With Don Henley","Sometimes Love Just Ain't Enough , Patty Smyth With Don Henley","Sometimes Love Just Ain't Enough , Patty Smyth With Don Henley","Sometimes Love Just Ain't Enough , Patty Smyth With Don Henley","How Do You Talk To An Angel , The Heights","How Do You Talk To An Angel , The Heights","End Of The Road (From ""Boomerang"") , Boyz II Men","If I Ever Fall In Love , Shai","If I Ever Fall In Love , Shai","How Do You Talk To An Angel , The Heights","If I Ever Fall In Love , Shai","If I Ever Fall In Love , Shai","If I Ever Fall In Love , Shai","If I Ever Fall In Love , Shai","Rump Shaker , Wreckx-N-Effect","Rump Shaker , Wreckx-N-Effect"
2,"All 4 Love , Color Me Badd","Can't Let Go , Mariah Carey","Can't Let Go , Mariah Carey","Can't Let Go , Mariah Carey","Don't Let The Sun Go Down On Me , George Michael/Elton John","All 4 Love , Color Me Badd","All 4 Love , Color Me Badd","Don't Let The Sun Go Down On Me , George Michael/Elton John","Diamonds And Pearls , Prince And The N.P.G.","Diamonds And Pearls , Prince And The N.P.G.","I Love Your Smile , Shanice","I Love Your Smile , Shanice","Remember The Time , Michael Jackson","Remember The Time , Michael Jackson","Remember The Time , Michael Jackson","Tears In Heaven , Eric Clapton","Tears In Heaven , Eric Clapton","Remember The Time , Michael Jackson","Remember The Time , Michael Jackson","Masterpiece , Atlantic Starr","Masterpiece , Atlantic Starr","Jump , Kris Kross","Tears In Heaven , Eric Clapton","Tears In Heaven , Eric Clapton","Tears In Heaven , Eric Clapton","Save The Best For Last , Vanessa Williams","Bohemian Rhapsody , Queen","Bohemian Rhapsody , Queen","Under The Bridge , Red Hot Chili Peppers","Under The Bridge , Red Hot Chili Peppers","Under The Bridge , Red Hot Chili Peppers","My Lovin' (You're Never Gonna Get It) , En Vogue","Under The Bridge , Red Hot Chili Peppers","Jump , Kris Kross","Jump , Kris Kross","Under The Bridge , Red Hot Chili Peppers","Under The Bridge , Red Hot Chili Peppers","Under The Bridge , Red Hot Chili Peppers","Under The Bridge , Red Hot Chili Peppers","Under The Bridge , Red Hot Chili Peppers","Baby-Baby-Baby , TLC","Baby-Baby-Baby , TLC","Baby-Baby-Baby , TLC","Baby-Baby-Baby , TLC","Baby-Baby-Baby , TLC","This Used To Be My Playground , Madonna","This Used To Be My Playground , Madonna","November Rain , Guns N' Roses","November Rain , Guns N' Roses","November Rain , Guns N' Roses","Humpin' Around , Bobby Brown","Humpin' Around , Bobby Brown","Humpin' Around , Bobby Brown","Baby-Baby-Baby , TLC","Humpin' Around , Bobby Brown","Humpin' Around , Bobby Brown","Jump Around , House Of Pain","Jump Around , House Of Pain","Jump Around , House Of Pain","Erotica , Madonna","I'd Die Without You (From ""Boomerang"") , P.M. Dawn","I'd Die Without You (From ""Boomerang"") , P.M. Dawn","I'd Die Without You (From ""Boomerang"") , P.M. Dawn","I'd Die Without You (From ""Boomerang"") , P.M. Dawn","I'd Die Without You (From ""Boomerang"") , P.M. Dawn","I'd Die Without You (From ""Boomerang"") , P.M. Dawn","If I Ever Fall In Love , Shai","Rump Shaker , Wreckx-N-Effect","Rump Shaker , Wreckx-N-Effect","Rump Shaker , Wreckx-N-Effect","Rump Shaker , Wreckx-N-Effect","If I Ever Fall In Love , Shai","If I Ever Fall In Love , Shai"
3,"Can't Let Go , Mariah Carey","It's So Hard To Say Goodbye To Yesterday , Boyz II Men","It's So Hard To Say Goodbye To Yesterday , Boyz II Men","Don't Let The Sun Go Down On Me , George Michael/Elton John","Black Or White , Michael Jackson","Diamonds And Pearls , Prince And The N.P.G.","Diamonds And Pearls , Prince And The N.P.G.","Diamonds And Pearls , Prince And The N.P.G.","Don't Let The Sun Go Down On Me , George Michael/Elton John","Don't Let The Sun Go Down On Me , George Michael/Elton John","Diamonds And Pearls , Prince And The N.P.G.","Remember The Time , Michael Jackson","I Love Your Smile , Shanice","I Love Your Smile , Shanice","Save The Best For Last , Vanessa Williams","Remember The Time , Michael Jackson","Remember The Time , Michael Jackson","To Be With You , Mr. Big","Masterpiece , Atlantic Starr","Remember The Time , Michael Jackson","Remember The Time , Michael Jackson","Bohemian Rhapsody , Queen","Bohemian Rhapsody , Queen","Bohemian Rhapsody , Queen","Bohemian Rhapsody , Queen","Tears In Heaven , Eric Clapton","Save The Best For Last , Vanessa Williams","Save The Best For Last , Vanessa Williams","Live And Learn , Joe Public","Live And Learn , Joe Public","Live And Learn , Joe Public","I'll Be There , Mariah Carey","Baby Got Back , Sir Mix-A-Lot","Under The Bridge , Red Hot Chili Peppers","Under The Bridge , Red Hot Chili Peppers","Jump , Kris Kross","Jump , Kris Kross","Jump , Kris Kross","If You Asked Me To , Celine Dion","Achy Breaky Heart , Billy Ray Cyrus","Achy Breaky Heart , Billy Ray Cyrus","Achy Breaky Heart , Billy Ray Cyrus","Achy Breaky Heart , Billy Ray Cyrus","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","Baby Got Back , Sir Mix-A-Lot","November Rain , Guns N' Roses","This Used To Be My Playground , Madonna","This Used To Be My Playground , Madonna","Humpin' Around , Bobby Brown","November Rain , Guns N' Roses","November Rain , Guns N' Roses","Stay , Shakespear's Sister","Humpin' Around , Bobby Brown","Baby-Baby-Baby , TLC","Baby-Baby-Baby , TLC","Humpin' Around , Bobby Brown","Humpin' Around , Bobby Brown","Humpin' Around , Bobby Brown","I'd Die Without You (From ""Boomerang"") , P.M. Dawn","How Do You Talk To An Angel , The Heights","Sometimes Love Just Ain't Enough , Patty Smyth With Don Henley","Sometimes Love Just Ain't Enough , Patty Smyth With Don Henley","If I Ever Fall In Love , Shai","End Of The Road (From ""Boomerang"") , Boyz II Men","End Of The Road (From ""Boomerang"") , Boyz II Men","Rump Shaker , Wreckx-N-Effect","How Do You Talk To An Angel , The Heights","In The Still Of The Nite (From ""The Jacksons"") , Boyz II Men","In The Still Of The Nite (From ""The Jacksons"") , Boyz II Men","In The Still Of The Nite (From ""The Jacksons"") , Boyz II Men","In The Still Of The Nite (From ""The Jacksons"") , Boyz II Men","In The Still Of The Nite (From ""The Jacksons"") , Boyz II Men"
4,"Set Adrift On Memory Bliss , P.M. Dawn","2 Legit 2 Quit , M.C. Hammer","2 Legit 2 Quit , M.C. Hammer","Finally , CeCe Peniston","Finally , CeCe Peniston","Can't Let Go , Mariah Carey","Can't Let Go , Mariah Carey","All 4 Love , Color Me Badd","To Be With You , Mr. Big","To Be With You , Mr. Big","Remember The Time , Michael Jackson","Diamonds And Pearls , Prince And The N.P.G.","Save The Best For Last , Vanessa Williams","Save The Best For Last , Vanessa Williams","Tears In Heaven , Eric Clapton","I'm Too Sexy , Right Said Fred","I'm Too Sexy , Right Said Fred","I'm Too Sexy , Right Said Fred","To Be With You , Mr. Big","Make It Happen , Mariah Carey","Make It Happen , Mariah Carey","Masterpiece , Atlantic Starr","My Lovin' (You're Never Gonna Get It) , En Vogue","My Lovin' (You're Never Gonna Get It) , En Vogue","My Lovin' (You're Never Gonna Get It) , En Vogue","My Lovin' (You're Never Gonna Get It) , En Vogue","Live And Learn , Joe Public","Live And Learn , Joe Public","Bohemian Rhapsody , Queen","Baby Got Back , Sir Mix-A-Lot","Baby Got Back , Sir Mix-A-Lot","Baby Got Back , Sir Mix-A-Lot","My Lovin' (You're Never Gonna Get It) , En Vogue","My Lovin' (You're Never Gonna Get It) , En Vogue","My Lovin' (You're Never Gonna Get It) , En Vogue","Damn I Wish I Was Your Lover , Sophie B. Hawkins","If You Asked Me To , Celine Dion","If You Asked Me To , Celine Dion","Damn I Wish I Was Your Lover , Sophie B. Hawkins","Baby-Baby-Baby , TLC","I'll Be There , Mariah Carey","I'll Be There , Mariah Carey","Just Another Day , Jon Secada","November Rain , Guns N' Roses","November Rain , Guns N' Roses","November Rain , Guns N' Roses","Baby Got Back , Sir Mix-A-Lot","Baby Got Back , Sir Mix-A-Lot","Baby Got Back , Sir Mix-A-Lot","This Used To Be My Playground , Madonna","Stay , Shakespear's Sister","Stay , Shakespear's Sister","November Rain , Guns N' Roses","November Rain , Guns N' Roses","Jump Around , House Of Pain","Jump Around , House Of Pain","Baby-Baby-Baby , TLC","She's Playing Hard To Get , Hi-Five","She's Playing Hard To Get , Hi-Five","Jump Around , House Of Pain","Erotica , Madonna","Erotica , Madonna","Erotica , Madonna","Sometimes Love Just Ain't Enough , Patty Smyth With Don Henley","Rump Shaker , Wreckx-N-Effect","Rump Shaker , Wreckx-N-Effect","I'd Die Without You (From ""Boomerang"") , P.M. Dawn","I'd Die Without You (From ""Boomerang"") , P.M. Dawn","How Do You Talk To An Angel , The Heights","How Do You Talk To An Angel , The Heights","I'd Die Without You (From ""Boomerang"") , P.M. Dawn","I'd Die Without You (From ""Boomerang"") , P.M. Dawn","I'd Die Without You (From ""Boomerang"") , P.M. Dawn"
5,"Finally , CeCe Peniston","Smells Like Teen Spirit! , Nirvana","Smells Like Teen Spirit! , Nirvana","Diamonds And Pearls , Prince And The N.P.G.","Diamonds And Pearls , Prince And The N.P.G.","I'm Too Sexy , Right Said Fred","I'm Too Sexy , Right Said Fred","Smells Like Teen Spirit! , Nirvana","All 4 Love , Color Me Badd","All 4 Love , Color Me Badd","Don't Let The Sun Go Down On Me , George Michael/Elton John","Tell Me What You Want Me To Do , Tevin Campbell","Tears In Heaven , Eric Clapton","Tears In Heaven , Eric Clapton","I Love Your Smile , Shanice","Masterpiece , Atlantic Starr","Masterpiece , Atlantic Starr","Masterpiece , Atlantic Starr","I'm Too Sexy , Right Said Fred","Breakin' My Heart (Pretty Brown Eyes) , Mint Condition","Breakin' My Heart (Pretty Brown Eyes) , Mint Condition","Make It Happen , Mariah Carey","Ain't 2 Proud 2 Beg , TLC","Ain't 2 Proud 2 Beg , TLC","Ain't 2 Proud 2 Beg , TLC","Live And Learn , Joe Public","Under The Bridge , Red Hot Chili Peppers","Under The Bridge , Red Hot Chili Peppers","Tears In Heaven , Eric Clapton","In The Closet , Michael Jackson","In The Closet , Michael Jackson","Live And Learn , Joe Public","Damn I Wish I Was Your Lover , Sophie B. Hawkins","Damn I Wish I Was Your Lover , Sophie B. Hawkins","Damn I Wish I Was Your Lover , Sophie B. Hawkins","My Lovin' (You're Never Gonna Get It) , En Vogue","Damn I Wish I Was Your Lover , Sophie B. Hawkins","Damn I Wish I Was Your Lover , Sophie B. Hawkins","Achy Breaky Heart , Billy Ray Cyrus","Tennessee , Arrested Development","Just Another Day , Jon Secada","Just Another Day , Jon Secada","November Rain , Guns N' Roses","Achy Breaky Heart , Billy Ray Cyrus","Achy Breaky Heart , Billy Ray Cyrus","Just Another Day , Jon Secada","Life Is A Highway , Tom Cochrane","Humpin' Around , Bobby Brown","Humpin' Around , Bobby Brown","Move This , Technotronic Featuring Ya Kid K","Giving Him Something He Can Feel , En Vogue","Giving Him Something He Can Feel , En Vogue","Sometimes Love Just Ain't Enough , Patty Smyth With Don Henley","Stay , Shakespear's Sister","She's Playing Hard To Get , Hi-Five","She's Playing Hard To Get , Hi-Five","She's Playing Hard To Get , Hi-Five","Please Don't Go , K.W.S.","Please Don't Go , K.W.S.","How Do You Talk To An Angel , The Heights","Jump Around , House Of Pain","Jump Around , House Of Pain","Jump Around , House Of Pain","Rump Shaker , Wreckx-N-Effect","Rhythm Is A Dancer , Snap!","Rhythm Is A Dancer , Snap!","End Of The Road (From ""Boomerang"") , Boyz II Men","Rhythm Is A Dancer , Snap!","I'd Die Without You (From ""Boomerang"") , P.M. Dawn","I'd Die Without You (From ""Boomerang"") , P.M. Dawn","How Do You Talk To An Angel , The Heights","Rhythm Is A Dancer , Snap!","Rhythm Is A Dancer , Snap!"
6,"When A Man Loves A Woman , Michael Bolton","Addams Groove , M.C. Hammer","Addams Groove , M.C. Hammer","I Love Your Smile , Shanice","I Love Your Smile , Shanice","Finally , CeCe Peniston","Finally , CeCe Peniston","Can't Let Go , Mariah Carey","Tell Me What You Want Me To Do , Tevin Campbell","Tell Me What You Want Me To Do , Tevin Campbell","Tell Me What You Want Me To Do , Tevin Campbell","Don't Let The Sun Go Down On Me , George Michael/Elton John","Diamonds And Pearls , Prince And The N.P.G.","Diamonds And Pearls , Prince And The N.P.G.","Masterpiece , Atlantic Starr","I Love Your Smile , Shanice","I Love Your Smile , Shanice","Breakin' My Heart (Pretty Brown Eyes) , Mint Condition","Breakin' My Heart (Pretty Brown Eyes) , Mint Condition","I Can't Dance , Genesis","I Can't Dance , Genesis","Ain't 2 Proud 2 Beg , TLC","Make It Happen , Mariah Carey","Make It Happen , Mariah Carey","Make It Happen , Mariah Carey","Ain't 2 Proud 2 Beg , TLC","Tears In Heaven , Eric Clapton","Tears In Heaven , Eric Clapton","Save The Best For Last , Vanessa Williams","Damn I Wish I Was Your Lover , Sophie B. Hawkins","Damn I Wish I Was Your Lover , Sophie B. Hawkins","Damn I Wish I Was Your Lover , Sophie B. Hawkins","Live And Learn , Joe Public","If You Asked Me To , Celine Dion","If You Asked Me To , Celine Dion","If You Asked Me To , Celine Dion","Achy Breaky Heart , Billy Ray Cyrus","Achy Breaky Heart , Billy Ray Cyrus","Jump , Kris Kross","This Used To Be My Playground , Madonna","Life Is A Highway , Tom Cochrane","Life Is A Highway , Tom Cochrane","Life Is A Highway , Tom Cochrane","Just Another Day , Jon Secada","Just Another Day , Jon Secada","Life Is A Highway , Tom Cochrane","Giving Him Something He Can Feel , En Vogue","Giving Him Something He Can Feel , En Vogue","Giving Him Something He Can Feel , En Vogue","Stay , Shakespear's Sister","Sometimes Love Just Ain't Enough , Patty Smyth With Don Henley","Sometimes Love Just Ain't Enough , Patty Smyth With Don Henley","Jump Around , House Of Pain","Jump Around , House Of Pain","November Rain , Guns N' Roses","November Rain , Guns N' Roses","Please Don't Go , K.W.S.","I'd Die Without You (From ""Boomerang"") , P.M. Dawn","I'd Die Without You (From ""Boomerang"") , P.M. Dawn","She's Playing Hard To Get , Hi-Five","She's Playing Hard To Get , Hi-Five","Rhythm Is A Dancer , Snap!","Rhythm Is A Dancer , Snap!","Rhythm Is A Dancer , Snap!","What About Your Friends , TLC","What About Your Friends , TLC","Rhythm Is A Dancer , Snap!","Real Love , Mary J. Blige","Rhythm Is A Dancer , Snap!","Rhythm Is A Dancer , Snap!","Rhythm Is A Dancer , Snap!","Good Enough , Bobby Brown","Good Enough , Bobby Brown"
7,"2 Legit 2 Quit , M.C. Hammer","Don't Let The Sun Go Down On Me , George Michael/Elton John","Don't Let The Sun Go Down On Me , George Michael/Elton John","It's So Hard To Say Goodbye To Yesterday , Boyz II Men","Smells Like Teen Spirit! , Nirvana","Smells Like Teen Spirit! , Nirvana","Smells Like Teen Spirit! , Nirvana","To Be With You , Mr. Big","Remember The Time , Michael Jackson","Remember The Time , Michael Jackson","Smells Like Teen Spirit! , Nirvana","Masterpiece , Atlantic Starr","Masterpiece , Atlantic Starr","Masterpiece , Atlantic Starr","Tell Me What You Want Me To Do , Tevin Campbell","Good For Me , Amy Grant","Good For Me , Amy Grant","I Can't Dance , Genesis","Make It Happen , Mariah Carey","I'm Too Sexy , Right Said Fred","I'm Too Sexy , Right Said Fred","My Lovin' (You're Never Gonna Get It) , En Vogue","Masterpiece , Atlantic Starr","Masterpiece , Atlantic Starr","Live And Learn , Joe Public","Under The Bridge , Red Hot Chili Peppers","Ain't 2 Proud 2 Beg , TLC","Ain't 2 Proud 2 Beg , TLC","Ain't 2 Proud 2 Beg , TLC","Ain't 2 Proud 2 Beg , TLC","Ain't 2 Proud 2 Beg , TLC","In The Closet , Michael Jackson","If You Asked Me To , Celine Dion","Achy Breaky Heart , Billy Ray Cyrus","Achy Breaky Heart , Billy Ray Cyrus","Achy Breaky Heart , Billy Ray Cyrus","My Lovin' (You're Never Gonna Get It) , En Vogue","My Lovin' (You're Never Gonna Get It) , En Vogue","Tennessee , Arrested Development","If You Asked Me To , Celine Dion","Under The Bridge , Red Hot Chili Peppers","Under The Bridge , Red Hot Chili Peppers","End Of The Road (From ""Boomerang"") , Boyz II Men","Life Is A Highway , Tom Cochrane","Life Is A Highway , Tom Cochrane","Giving Him Something He Can Feel , En Vogue","Just Another Day , Jon Secada","Just Another Day , Jon Secada","Just Another Day , Jon Secada","Baby Got Back , Sir Mix-A-Lot","Just Another Day , Jon Secada","Just Another Day , Jon Secada","Just Another Day , Jon Secada","Just Another Day , Jon Secada","Please Don't Go , K.W.S.","Please Don't Go , K.W.S.","People Everyday , Arrested Development","When I Look Into Your Eyes , Firehouse","When I Look Into Your Eyes , Firehouse","When I Look Into Your Eyes , Firehouse","Free Your Mind , En Vogue","Rump Shaker , Wreckx-N-Effect","Rump Shaker , Wreckx-N-Effect","What About Your Friends , TLC","Sometimes Love Just Ain't Enough , Patty Smyth With Don Henley","Sometimes Love Just Ain't Enough , Patty Smyth With Don Henley","Real Love , Mary J. Blige","Good Enough , Bobby Brown","Good Enough , Bobby Brown","Good Enough , Bobby Brown","Good Enough , Bobby Brown","Saving Forever For You (From ""Beverly Hills, 90210"") , Shanice","Saving Forever For You (From ""Beverly Hills, 90210"") , Shanice"
8,"Blowing Kisses In The Wind , Paula Abdul","Finally , CeCe Peniston","Finally , CeCe Peniston","Smells Like Teen Spirit! , Nirvana","Mysterious Ways , U2","Black Or White , Michael Jackson","Black Or White , Michael Jackson","Finally , CeCe Peniston","Smells Like Teen Spirit! , Nirvana","Smells Like Teen Spirit! , Nirvana","All 4 Love , Color Me Badd","Smells Like Teen Spirit! , Nirvana","Tell Me What You Want Me To Do , Tevin Campbell","Tell Me What You Want Me To Do , Tevin Campbell","Diamonds And Pearls , Prince And The N.P.G.","I Can't Dance , Genesis","I Can't Dance , Genesis","I Love Your Smile , Shanice","I Can't Dance , Genesis","Ain't 2 Proud 2 Beg , TLC","Ain't 2 Proud 2 Beg , TLC","Beauty And The Beast , Celine Dion And Peabo Bryson","Hazard , Richard Marx","Hazard , Richard Marx","Everything About You , Ugly Kid Joe","Everything About You , Ugly Kid Joe","Everything About You , Ugly Kid Joe","Everything About You , Ugly Kid Joe","Everything About You , Ugly Kid Joe","Bohemian Rhapsody , Queen","Bohemian Rhapsody , Queen","If You Asked Me To , Celine Dion","In The Closet , Michael Jackson","Tennessee , Arrested Development","Tennessee , Arrested Development","Tennessee , Arrested Development","Tennessee , Arrested Development","Tennessee , Arrested Development","My Lovin' (You're Never Gonna Get It) , En Vogue","Wishing On A Star , The Cover Girls","Wishing On A Star , The Cover Girls","Wishing On A Star , The Cover Girls","Giving Him Something He Can Feel , En Vogue","Giving Him Something He Can Feel , En Vogue","Giving Him Something He Can Feel , En Vogue","Achy Breaky Heart , Billy Ray Cyrus","Achy Breaky Heart , Billy Ray Cyrus","Stay , Shakespear's Sister","Stay , Shakespear's Sister","Giving Him Something He Can Feel , En Vogue","Jump Around , House Of Pain","Jump Around , House Of Pain","The One , Elton John","She's Playing Hard To Get , Hi-Five","Just Another Day , Jon Secada","Just Another Day , Jon Secada","When I Look Into Your Eyes , Firehouse","Baby-Baby-Baby , TLC","Baby-Baby-Baby , TLC","People Everyday , Arrested Development","Rhythm Is A Dancer , Snap!","Real Love , Mary J. Blige","Real Love , Mary J. Blige","Erotica , Madonna","Real Love , Mary J. Blige","Real Love , Mary J. Blige","What About Your Friends , TLC","What About Your Friends , TLC","Real Love , Mary J. Blige","Real Love , Mary J. Blige","Real Love , Mary J. Blige","How Do You Talk To An Angel , The Heights","How Do You Talk To An Angel , The Heights"
