,1958-01-01,1958-01-06,1958-01-11,1958-01-16,1958-01-21,1958-01-26,1958-01-31,1958-02-05,1958-02-10,1958-02-15,1958-02-20,1958-02-25,1958-03-02,1958-03-07,1958-03-12,1958-03-17,1958-03-22,1958-03-27,1958-04-01,1958-04-06,1958-04-11,1958-04-16,1958-04-21,1958-04-26,1958-05-01,1958-05-06,1958-05-11,1958-05-16,1958-05-21,1958-05-26,1958-05-31,1958-06-05,1958-06-10,1958-06-15,1958-06-20,1958-06-25,1958-06-30,1958-07-05,1958-07-10,1958-07-15,1958-07-20,1958-07-25,1958-07-30,1958-08-04,1958-08-09,1958-08-14,1958-08-19,1958-08-24,1958-08-29,1958-09-03,1958-09-08,1958-09-13,1958-09-18,1958-09-23,1958-09-28,1958-10-03,1958-10-08,1958-10-13,1958-10-18,1958-10-23,1958-10-28,1958-11-02,1958-11-07,1958-11-12,1958-11-17,1958-11-22,1958-11-27,1958-12-02,1958-12-07,1958-12-12,1958-12-17,1958-12-22,1958-12-27
0,"Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Nel Blu Dipinto Di Blu (Volaré) , Domenico Modugno","Little Star , The Elegants","Little Star , The Elegants","Nel Blu Dipinto Di Blu (Volaré) , Domenico Modugno","Nel Blu Dipinto Di Blu (Volaré) , Domenico Modugno","Nel Blu Dipinto Di Blu (Volaré) , Domenico Modugno","Nel Blu Dipinto Di Blu (Volaré) , Domenico Modugno","Nel Blu Dipinto Di Blu (Volaré) , Domenico Modugno","It's All In The Game , Tommy Edwards","It's All In The Game , Tommy Edwards","It's All In The Game , Tommy Edwards","It's All In The Game , Tommy Edwards","It's All In The Game , Tommy Edwards","It's All In The Game , Tommy Edwards","It's All In The Game , Tommy Edwards","It's All In The Game , Tommy Edwards","It's All In The Game , Tommy Edwards","It's Only Make Believe , Conway Twitty","Tom Dooley , The Kingston Trio","Tom Dooley , The Kingston Trio","It's Only Make Believe , Conway Twitty","To Know Him, Is To Love Him , The Teddy Bears","To Know Him, Is To Love Him , The Teddy Bears","To Know Him, Is To Love Him , The Teddy Bears","To Know Him, Is To Love Him , The Teddy Bears","The Chipmunk Song , The Chipmunks With David Seville","The Chipmunk Song , The Chipmunks With David Seville","The Chipmunk Song , The Chipmunks With David Seville"
1,"Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Nel Blu Dipinto Di Blu (Volaré) , Domenico Modugno","Little Star , The Elegants","Nel Blu Dipinto Di Blu (Volaré) , Domenico Modugno","Nel Blu Dipinto Di Blu (Volaré) , Domenico Modugno","Little Star , The Elegants","Little Star , The Elegants","Little Star , The Elegants","Bird Dog , The Everly Brothers","Bird Dog , The Everly Brothers","Nel Blu Dipinto Di Blu (Volaré) , Domenico Modugno","Nel Blu Dipinto Di Blu (Volaré) , Domenico Modugno","Bird Dog , The Everly Brothers","Rock-in Robin , Bobby Day","Rock-in Robin , Bobby Day","Rock-in Robin , Bobby Day","It's Only Make Believe , Conway Twitty","It's Only Make Believe , Conway Twitty","It's Only Make Believe , Conway Twitty","Tom Dooley , The Kingston Trio","It's Only Make Believe , Conway Twitty","It's Only Make Believe , Conway Twitty","Tom Dooley , The Kingston Trio","Tom Dooley , The Kingston Trio","Tom Dooley , The Kingston Trio","Tom Dooley , The Kingston Trio","Problems , The Everly Brothers","Smoke Gets In Your Eyes , The Platters","Smoke Gets In Your Eyes , The Platters","Smoke Gets In Your Eyes , The Platters"
2,"Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Splish Splash , Bobby Darin","Patricia , Perez Prado And His Orchestra","My True Love , Jack Scott","Bird Dog , The Everly Brothers","Bird Dog , The Everly Brothers","Bird Dog , The Everly Brothers","Bird Dog , The Everly Brothers","Bird Dog , The Everly Brothers","Little Star , The Elegants","It's All In The Game , Tommy Edwards","Bird Dog , The Everly Brothers","Bird Dog , The Everly Brothers","Rock-in Robin , Bobby Day","Bird Dog , The Everly Brothers","Bird Dog , The Everly Brothers","Topsy II , Cozy Cole","Tom Dooley , The Kingston Trio","Topsy II , Cozy Cole","Topsy II , Cozy Cole","It's All In The Game , Tommy Edwards","Topsy II , Cozy Cole","Topsy II , Cozy Cole","To Know Him, Is To Love Him , The Teddy Bears","It's Only Make Believe , Conway Twitty","It's Only Make Believe , Conway Twitty","It's Only Make Believe , Conway Twitty","Tom Dooley , The Kingston Trio","To Know Him, Is To Love Him , The Teddy Bears","To Know Him, Is To Love Him , The Teddy Bears","To Know Him, Is To Love Him , The Teddy Bears"
3,"Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Hard Headed Woman , Elvis Presley With The Jordanaires","Splish Splash , Bobby Darin","Poor Little Fool , Ricky Nelson","Just A Dream , Jimmy Clanton And His Rockets","Just A Dream , Jimmy Clanton And His Rockets","Just A Dream , Jimmy Clanton And His Rockets","Just A Dream , Jimmy Clanton And His Rockets","Just A Dream , Jimmy Clanton And His Rockets","It's All In The Game , Tommy Edwards","Little Star , The Elegants","Rock-in Robin , Bobby Day","Rock-in Robin , Bobby Day","Nel Blu Dipinto Di Blu (Volaré) , Domenico Modugno","Tears On My Pillow , Little Anthony And The Imperials","Tears On My Pillow , Little Anthony And The Imperials","Bird Dog , The Everly Brothers","Topsy II , Cozy Cole","Tom Dooley , The Kingston Trio","Tom Dooley , The Kingston Trio","Topsy II , Cozy Cole","It's All In The Game , Tommy Edwards","It's All In The Game , Tommy Edwards","Topsy II , Cozy Cole","Beep Beep , The Playmates","Beep Beep , The Playmates","Beep Beep , The Playmates","One Night , Elvis Presley","Problems , The Everly Brothers","Problems , The Everly Brothers","One Night , Elvis Presley"
4,"When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","When , Kalin Twins","Patricia , Perez Prado And His Orchestra","My True Love , Jack Scott","My True Love , Jack Scott","Poor Little Fool , Ricky Nelson","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","Just A Dream , Jimmy Clanton And His Rockets","Rock-in Robin , Bobby Day","Little Star , The Elegants","Little Star , The Elegants","Little Star , The Elegants","Susie Darlin' , Robin Luke","Susie Darlin' , Robin Luke","It's Only Make Believe , Conway Twitty","Rock-in Robin , Bobby Day","Rock-in Robin , Bobby Day","Rock-in Robin , Bobby Day","To Know Him, Is To Love Him , The Teddy Bears","To Know Him, Is To Love Him , The Teddy Bears","To Know Him, Is To Love Him , The Teddy Bears","It's All In The Game , Tommy Edwards","One Night , Elvis Presley","One Night , Elvis Presley","One Night , Elvis Presley","Beep Beep , The Playmates","Tom Dooley , The Kingston Trio","Tom Dooley , The Kingston Trio","Problems , The Everly Brothers"
5,"Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","My True Love , Jack Scott","Just A Dream , Jimmy Clanton And His Rockets","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Patricia , Perez Prado And His Orchestra","Poor Little Fool , Ricky Nelson","Poor Little Fool , Ricky Nelson","Rock-in Robin , Bobby Day","Just A Dream , Jimmy Clanton And His Rockets","Tears On My Pillow , Little Anthony And The Imperials","Tears On My Pillow , Little Anthony And The Imperials","Tears On My Pillow , Little Anthony And The Imperials","Nel Blu Dipinto Di Blu (Volaré) , Domenico Modugno","Nel Blu Dipinto Di Blu (Volaré) , Domenico Modugno","Susie Darlin' , Robin Luke","Tears On My Pillow , Little Anthony And The Imperials","Chantilly Lace , Big Bopper","Chantilly Lace , Big Bopper","Chantilly Lace , Big Bopper","Beep Beep , The Playmates","Beep Beep , The Playmates","Beep Beep , The Playmates","Topsy II , Cozy Cole","Problems , The Everly Brothers","Problems , The Everly Brothers","Smoke Gets In Your Eyes , The Platters","One Night , Elvis Presley","One Night , Elvis Presley","Tom Dooley , The Kingston Trio"
6,"Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Yakety Yak , The Coasters","Hard Headed Woman , Elvis Presley With The Jordanaires","When , Kalin Twins","Patricia , Perez Prado And His Orchestra","Patricia , Perez Prado And His Orchestra","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","Born Too Late , Poni-Tails","Tears On My Pillow , Little Anthony And The Imperials","Susie Darlin' , Robin Luke","Susie Darlin' , Robin Luke","Susie Darlin' , Robin Luke","The End , Earl Grant","The End , Earl Grant","Tears On My Pillow , Little Anthony And The Imperials","Bird Dog , The Everly Brothers","Tea For Two Cha Cha , The Tommy Dorsey Orchestra","Tea For Two Cha Cha , The Tommy Dorsey Orchestra","Tea For Two Cha Cha , The Tommy Dorsey Orchestra","Chantilly Lace , Big Bopper","Chantilly Lace , Big Bopper","One Night , Elvis Presley","Lonesome Town , Ricky Nelson","Lonesome Town , Ricky Nelson","Lonesome Town , Ricky Nelson","Lonesome Town , Ricky Nelson","Beep Beep , The Playmates","Beep Beep , The Playmates","Lonesome Town , Ricky Nelson"
7,"My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","My True Love , Jack Scott","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Rebel-'rouser , Duane Eddy His Twangy Guitar And The Rebels","Born Too Late , Poni-Tails","Born Too Late , Poni-Tails","When , Kalin Twins","Rock-in Robin , Bobby Day","Rock-in Robin , Bobby Day","Western Movies , The Olympics","Susie Darlin' , Robin Luke","Summertime Blues , Eddie Cochran","Summertime Blues , Eddie Cochran","Tea For Two Cha Cha , The Tommy Dorsey Orchestra","Little Star , The Elegants","Little Star , The Elegants","Tom Dooley , The Kingston Trio","Tea For Two Cha Cha , The Tommy Dorsey Orchestra","The End , Earl Grant","The End , Earl Grant","The End , Earl Grant","Lonesome Town , Ricky Nelson","Lonesome Town , Ricky Nelson","I Got Stung , Elvis Presley","Problems , The Everly Brothers","Topsy II , Cozy Cole","Topsy II , Cozy Cole","It's Only Make Believe , Conway Twitty","Lonesome Town , Ricky Nelson","Lonesome Town , Ricky Nelson","Beep Beep , The Playmates"
8,"Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Willie And The Hand Jive , The Johnny Otis Show","Just A Dream , Jimmy Clanton And His Rockets","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Ginger Bread , Frankie Avalon","Ginger Bread , Frankie Avalon","Ginger Bread , Frankie Avalon","Tears On My Pillow , Little Anthony And The Imperials","Born Too Late , Poni-Tails","Just A Dream , Jimmy Clanton And His Rockets","Just A Dream , Jimmy Clanton And His Rockets","Summertime Blues , Eddie Cochran","Tea For Two Cha Cha , The Tommy Dorsey Orchestra","Tea For Two Cha Cha , The Tommy Dorsey Orchestra","Tea For Two Cha Cha , The Tommy Dorsey Orchestra","Susie Darlin' , Robin Luke","Tears On My Pillow , Little Anthony And The Imperials","Tears On My Pillow , Little Anthony And The Imperials","Rock-in Robin , Bobby Day","Queen Of The Hop , Bobby Darin","Queen Of The Hop , Bobby Darin","Lonesome Town , Ricky Nelson","I Got Stung , Elvis Presley","I Got Stung , Elvis Presley","I Got Stung , Elvis Presley","I Got Stung , Elvis Presley","It's Only Make Believe , Conway Twitty","It's Only Make Believe , Conway Twitty","A Lover's Question , Clyde McPhatter"
9,"Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Fever , Peggy Lee","Willie And The Hand Jive , The Johnny Otis Show","Splish Splash , Bobby Darin","When , Kalin Twins","When , Kalin Twins","Are You Really Mine , Jimmie Rodgers","Western Movies , The Olympics","Western Movies , The Olympics","Susie Darlin' , Robin Luke","Devoted To You , The Everly Brothers","Near You , Roger Williams","Near You , Roger Williams","Near You , Roger Williams","Near You , Roger Williams","Near You , Roger Williams","Chantilly Lace , Big Bopper","Chantilly Lace , Big Bopper","Bird Dog , The Everly Brothers","Bird Dog , The Everly Brothers","I Got A Feeling , Ricky Nelson","I Got A Feeling , Ricky Nelson","I Got A Feeling , Ricky Nelson","Queen Of The Hop , Bobby Darin","It's All In The Game , Tommy Edwards","Queen Of The Hop , Bobby Darin","Queen Of The Hop , Bobby Darin","The Chipmunk Song , The Chipmunks With David Seville","A Lover's Question , Clyde McPhatter","A Lover's Question , Clyde McPhatter","Whole Lotta Loving , Fats Domino"
