,1978-01-01,1978-01-06,1978-01-11,1978-01-16,1978-01-21,1978-01-26,1978-01-31,1978-02-05,1978-02-10,1978-02-15,1978-02-20,1978-02-25,1978-03-02,1978-03-07,1978-03-12,1978-03-17,1978-03-22,1978-03-27,1978-04-01,1978-04-06,1978-04-11,1978-04-16,1978-04-21,1978-04-26,1978-05-01,1978-05-06,1978-05-11,1978-05-16,1978-05-21,1978-05-26,1978-05-31,1978-06-05,1978-06-10,1978-06-15,1978-06-20,1978-06-25,1978-06-30,1978-07-05,1978-07-10,1978-07-15,1978-07-20,1978-07-25,1978-07-30,1978-08-04,1978-08-09,1978-08-14,1978-08-19,1978-08-24,1978-08-29,1978-09-03,1978-09-08,1978-09-13,1978-09-18,1978-09-23,1978-09-28,1978-10-03,1978-10-08,1978-10-13,1978-10-18,1978-10-23,1978-10-28,1978-11-02,1978-11-07,1978-11-12,1978-11-17,1978-11-22,1978-11-27,1978-12-02,1978-12-07,1978-12-12,1978-12-17,1978-12-22,1978-12-27
18,"Serpentine Fire , Earth, Wind & Fire","Serpentine Fire , Earth, Wind & Fire","Serpentine Fire , Earth, Wind & Fire","I Go Crazy , Paul Davis","I Go Crazy , Paul Davis","Desiree , Neil Diamond","Don't Let Me Be Misunderstood , Santa Esmeralda Starring Leroy Gomez","What's Your Name , Lynyrd Skynyrd","What's Your Name , Lynyrd Skynyrd","Thunder Island , Jay Ferguson","You're In My Heart (The Final Acclaim) , Rod Stewart","You're In My Heart (The Final Acclaim) , Rod Stewart","Short People , Randy Newman","Our Love , Natalie Cole","Jack And Jill , Raydio","Jack And Jill , Raydio","Ebony Eyes , Bob Welch","Always And Forever , Heatwave","Always And Forever , Heatwave","Count On Me , Jefferson Starship","You're The One That I Want , John Travolta & Olivia Newton-John","Sweet Talkin' Woman , Electric Light Orchestra","Sweet Talkin' Woman , Electric Light Orchestra","Disco Inferno , The Trammps","On Broadway , George Benson","On Broadway , George Benson","Two Doors Down , Dolly Parton","Two Doors Down , Dolly Parton","Baker Street , Gerry Rafferty","Baker Street , Gerry Rafferty","If I Can't Have You , Yvonne Elliman","Deacon Blues , Steely Dan","Deacon Blues , Steely Dan","Deacon Blues , Steely Dan","Even Now , Barry Manilow","Even Now , Barry Manilow","Even Now , Barry Manilow","Because The Night , Patti Smith Group","Life's Been Good , Joe Walsh","Life's Been Good , Joe Walsh","Bluer Than Blue , Michael Johnson","It's A Heartache , Bonnie Tyler","King Tut , Steve Martin And The Toot Uncommons","King Tut , Steve Martin And The Toot Uncommons","Shame , Evelyn ""Champagne"" King","Got To Get You Into My Life , Earth, Wind & Fire","Got To Get You Into My Life , Earth, Wind & Fire","Love Is In The Air , John Paul Young","Don't Look Back , Boston","Hollywood Nights , Bob Seger & The Silver Bullet Band","Hollywood Nights , Bob Seger & The Silver Bullet Band","Whenever I Call You ""Friend"" , Kenny Loggins","Shame , Evelyn ""Champagne"" King","Shame , Evelyn ""Champagne"" King","Get Off , Foxy","She's Always A Woman , Billy Joel","Who Are You , The Who","Who Are You , The Who","Hopelessly Devoted To You , Olivia Newton-John","Talking In Your Sleep , Crystal Gayle","Talking In Your Sleep , Crystal Gayle","Time Passages , Al Stewart","Alive Again , Chicago","My Life , Billy Joel","My Life , Billy Joel","Dance (Disco Heat) , Sylvester","Change Of Heart , Eric Carmen","Change Of Heart , Eric Carmen","Change Of Heart , Eric Carmen","Promises , Eric Clapton And His Band","A Little More Love , Olivia Newton-John","A Little More Love , Olivia Newton-John","A Little More Love , Olivia Newton-John"
19,"Turn To Stone , Electric Light Orchestra","Turn To Stone , Electric Light Orchestra","(Love Is) Thicker Than Water , Andy Gibb","Sentimental Lady , Bob Welch","Sentimental Lady , Bob Welch","(Every Time I Turn Around) Back In Love Again , LTD","Peg , Steely Dan","Theme From ""Close Encounters Of The Third Kind"" , John Williams","Theme From ""Close Encounters Of The Third Kind"" , John Williams","Long, Long Way From Home , Foreigner","Happy Anniversary , Little River Band","Happy Anniversary , Little River Band","(What A) Wonderful World , Art Garfunkel With James Taylor & Paul Simon","The Way You Do The Things You Do , Rita Coolidge","The Way You Do The Things You Do , Rita Coolidge","The Way You Do The Things You Do , Rita Coolidge","Running On Empty , Jackson Browne","Goodbye Girl , David Gates","Goodbye Girl , David Gates","Flash Light , Parliament","Sweet Talkin' Woman , Electric Light Orchestra","Too Much, Too Little, Too Late , Johnny Mathis/Deniece Williams","Too Much, Too Little, Too Late , Johnny Mathis/Deniece Williams","This Time I'm In It For Love , Player","Two Doors Down , Dolly Parton","Two Doors Down , Dolly Parton","Movin' Out (Anthony's Song) , Billy Joel","It's A Heartache , Bonnie Tyler","You Belong To Me , Carly Simon","You Belong To Me , Carly Simon","Two Out Of Three Ain't Bad , Meat Loaf","Use Ta Be My Girl , The O'Jays","Use Ta Be My Girl , The O'Jays","Bluer Than Blue , Michael Johnson","Last Dance , Donna Summer","Too Much, Too Little, Too Late , Johnny Mathis/Deniece Williams","Too Much, Too Little, Too Late , Johnny Mathis/Deniece Williams","Runaway , Jefferson Starship","Hot Blooded , Foreigner","Hot Blooded , Foreigner","Magnet And Steel , Walter Egan","Dance With Me , Peter Brown With Betty Wright","The Groove Line , Heatwave","The Groove Line , Heatwave","Stay/The Load-Out , Jackson Browne","Stay/The Load-Out , Jackson Browne","Stay/The Load-Out , Jackson Browne","You And I , Rick James","Last Dance , Donna Summer","Magnet And Steel , Walter Egan","Magnet And Steel , Walter Egan","Miss You , The Rolling Stones","Right Down The Line , Gerry Rafferty","Right Down The Line , Gerry Rafferty","Back In The U.s.a. , Linda Ronstadt","You Never Done It Like That , Captain & Tennille","Double Vision , Foreigner","Double Vision , Foreigner","I Love The Nightlife (Disco 'round) , Alicia Bridges","Don't Look Back , Boston","Don't Look Back , Boston","It's A Laugh , Daryl Hall John Oates","Strange Way , Firefall","Dance (Disco Heat) , Sylvester","Dance (Disco Heat) , Sylvester","Straight On , Heart","Sweet Life , Paul Davis","Sweet Life , Paul Davis","How You Gonna See Me Now , Alice Cooper","Alive Again , Chicago","Please Come Home For Christmas , Eagles","Please Come Home For Christmas , Eagles","Please Come Home For Christmas , Eagles"
20,"I Go Crazy , Paul Davis","I Go Crazy , Paul Davis","I Go Crazy , Paul Davis","Desiree , Neil Diamond","Desiree , Neil Diamond","Don't Let Me Be Misunderstood , Santa Esmeralda Starring Leroy Gomez","What's Your Name , Lynyrd Skynyrd","Long, Long Way From Home , Foreigner","Long, Long Way From Home , Foreigner","Native New Yorker , Odyssey","Native New Yorker , Odyssey","Native New Yorker , Odyssey","Falling , LeBlanc & Carr","If I Can't Have You , Yvonne Elliman","Always And Forever , Heatwave","Always And Forever , Heatwave","Always And Forever , Heatwave","Theme Song From ""Which Way Is Up"" , Stargard","Theme Song From ""Which Way Is Up"" , Stargard","Theme Song From ""Which Way Is Up"" , Stargard","Feels So Good , Chuck Mangione","Emotion , Samantha Sang","Emotion , Samantha Sang","Goodbye Girl , David Gates","Love Is Like Oxygen , Sweet","Love Is Like Oxygen , Sweet","Werewolves Of London , Warren Zevon","Werewolves Of London , Warren Zevon","Can't Smile Without You , Barry Manilow","Can't Smile Without You , Barry Manilow","Deacon Blues , Steely Dan","Every Kinda People , Robert Palmer","Every Kinda People , Robert Palmer","You're The Love , Seals & Crofts","On Broadway , George Benson","Wonderful Tonight , Eric Clapton","Wonderful Tonight , Eric Clapton","Love Will Find A Way , Pablo Cruise","Three Times A Lady , Commodores","Three Times A Lady , Commodores","I'm Not Gonna Let It Bother Me Tonight , Atlanta Rhythm Section","Bluer Than Blue , Michael Johnson","Stay/The Load-Out , Jackson Browne","Stay/The Load-Out , Jackson Browne","Fool If You Think It's Over , Chris Rea","Hot Child In The City , Nick Gilder","Hot Child In The City , Nick Gilder","Summer Nights , John Travolta & Olivia Newton-John & Cast","Stuff Like That , Quincy Jones","Love Will Find A Way , Pablo Cruise","Love Will Find A Way , Pablo Cruise","Oh! Darling , Robin Gibb","Get Off , Foxy","Get Off , Foxy","Love Theme From ""Eyes Of Laura Mars"" (Prisoner) , Barbra Streisand","MacArthur Park , Donna Summer","Three Times A Lady , Commodores","Three Times A Lady , Commodores","Talking In Your Sleep , Crystal Gayle","It's A Laugh , Daryl Hall John Oates","It's A Laugh , Daryl Hall John Oates","Alive Again , Chicago","Sharing The Night Together , Dr. Hook","Blue Collar Man (Long Nights) , Styx","Blue Collar Man (Long Nights) , Styx","Blue Collar Man (Long Nights) , Styx","Don't Want To Live Without It , Pablo Cruise","Don't Want To Live Without It , Pablo Cruise","Don't Want To Live Without It , Pablo Cruise","We've Got Tonight , Bob Seger & The Silver Bullet Band","I'm Every Woman , Chaka Khan","I'm Every Woman , Chaka Khan","I'm Every Woman , Chaka Khan"
21,"My Way , Elvis Presley","My Way , Elvis Presley","Sometimes When We Touch , Dan Hill","You Light Up My Life , Debby Boone","You Light Up My Life , Debby Boone","You Light Up My Life , Debby Boone","Theme From ""Close Encounters Of The Third Kind"" , John Williams","Native New Yorker , Odyssey","Native New Yorker , Odyssey","The Name Of The Game , ABBA","Long, Long Way From Home , Foreigner","Long, Long Way From Home , Foreigner","The Way You Do The Things You Do , Rita Coolidge","Jack And Jill , Raydio","Ebony Eyes , Bob Welch","Ebony Eyes , Bob Welch","Goodbye Girl , David Gates","Flash Light , Parliament","Flash Light , Parliament","Sweet Talkin' Woman , Electric Light Orchestra","Imaginary Lover , Atlanta Rhythm Section","Disco Inferno , The Trammps","Disco Inferno , The Trammps","Shadow Dancing , Andy Gibb","Baby Hold On , Eddie Money","Baby Hold On , Eddie Money","It's A Heartache , Bonnie Tyler","Dust In The Wind , Kansas","Two Out Of Three Ain't Bad , Meat Loaf","Two Out Of Three Ain't Bad , Meat Loaf","Count On Me , Jefferson Starship","Still The Same , Bob Seger & The Silver Bullet Band","Still The Same , Bob Seger & The Silver Bullet Band","Even Now , Barry Manilow","I Was Only Joking , Rod Stewart","I Was Only Joking , Rod Stewart","I Was Only Joking , Rod Stewart","Copacabana (at The Copa) , Barry Manilow","My Angel Baby , Toby Beau","My Angel Baby , Toby Beau","Thank God It's Friday , Love And Kisses","FM (No Static At All) , Steely Dan","Runaway , Jefferson Starship","Runaway , Jefferson Starship","Use Ta Be My Girl , The O'Jays","You And I , Rick James","You And I , Rick James","Stuff Like That , Quincy Jones","Reminiscing , Little River Band","Two Tickets To Paradise , Eddie Money","Two Tickets To Paradise , Eddie Money","Magnet And Steel , Walter Egan","Love Theme From ""Eyes Of Laura Mars"" (Prisoner) , Barbra Streisand","Love Theme From ""Eyes Of Laura Mars"" (Prisoner) , Barbra Streisand","She's Always A Woman , Billy Joel","Who Are You , The Who","I Love The Nightlife (Disco 'round) , Alicia Bridges","I Love The Nightlife (Disco 'round) , Alicia Bridges","Beast Of Burden , The Rolling Stones","I Just Wanna Stop , Gino Vannelli","I Just Wanna Stop , Gino Vannelli","Strange Way , Firefall","Dance (Disco Heat) , Sylvester","Y.M.C.A. , Village People","Y.M.C.A. , Village People","Sweet Life , Paul Davis","How You Gonna See Me Now , Alice Cooper","How You Gonna See Me Now , Alice Cooper","Ooh Baby Baby , Linda Ronstadt","Part-Time Love , Elton John","Every 1's A Winner , Hot Chocolate","Every 1's A Winner , Hot Chocolate","Every 1's A Winner , Hot Chocolate"
22,"(Love Is) Thicker Than Water , Andy Gibb","(Love Is) Thicker Than Water , Andy Gibb","Dance, Dance, Dance (Yowsah, Yowsah, Yowsah) , Chic","Emotion , Samantha Sang","Emotion , Samantha Sang","What's Your Name , Lynyrd Skynyrd","Long, Long Way From Home , Foreigner","Turn To Stone , Electric Light Orchestra","Turn To Stone , Electric Light Orchestra","Ffun , ConFunkShun","Ffun , ConFunkShun","Ffun , ConFunkShun","Our Love , Natalie Cole","Always And Forever , Heatwave","Dust In The Wind , Kansas","Dust In The Wind , Kansas","Theme Song From ""Which Way Is Up"" , Stargard","Sweet Talkin' Woman , Electric Light Orchestra","Sweet Talkin' Woman , Electric Light Orchestra","Before My Heart Finds Out , Gene Cotton","Before My Heart Finds Out , Gene Cotton","Ebony Eyes , Bob Welch","Ebony Eyes , Bob Welch","Two Doors Down , Dolly Parton","Movin' Out (Anthony's Song) , Billy Joel","Movin' Out (Anthony's Song) , Billy Joel","Jack And Jill , Raydio","You Belong To Me , Carly Simon","Deacon Blues , Steely Dan","Deacon Blues , Steely Dan","Every Kinda People , Robert Palmer","Imaginary Lover , Atlanta Rhythm Section","Imaginary Lover , Atlanta Rhythm Section","Last Dance , Donna Summer","Follow You Follow Me , Genesis","Follow You Follow Me , Genesis","Follow You Follow Me , Genesis","Life's Been Good , Joe Walsh","FM (No Static At All) , Steely Dan","FM (No Static At All) , Steely Dan","FM (No Static At All) , Steely Dan","Stay/The Load-Out , Jackson Browne","Shame , Evelyn ""Champagne"" King","Shame , Evelyn ""Champagne"" King","Still The Same , Bob Seger & The Silver Bullet Band","Stuff Like That , Quincy Jones","Stuff Like That , Quincy Jones","Reminiscing , Little River Band","Two Tickets To Paradise , Eddie Money","Whenever I Call You ""Friend"" , Kenny Loggins","Whenever I Call You ""Friend"" , Kenny Loggins","Love Theme From ""Eyes Of Laura Mars"" (Prisoner) , Barbra Streisand","Grease , Frankie Valli","Grease , Frankie Valli","Come Together , Aerosmith","Come Together , Aerosmith","Talking In Your Sleep , Crystal Gayle","Talking In Your Sleep , Crystal Gayle","It's A Laugh , Daryl Hall John Oates","Back In The U.s.a. , Linda Ronstadt","Back In The U.s.a. , Linda Ronstadt","Sharing The Night Together , Dr. Hook","Blue Collar Man (Long Nights) , Styx","Straight On , Heart","Straight On , Heart","Hold The Line , Toto","Ready To Take A Chance Again , Barry Manilow","Ready To Take A Chance Again , Barry Manilow","Part-Time Love , Elton John","I'm Every Woman , Chaka Khan","New York Groove , Ace Frehley","New York Groove , Ace Frehley","New York Groove , Ace Frehley"
23,"The Way I Feel Tonight , Bay City Rollers","The Way I Feel Tonight , Bay City Rollers","The Way I Feel Tonight , Bay City Rollers","Don't Let Me Be Misunderstood , Santa Esmeralda Starring Leroy Gomez","Don't Let Me Be Misunderstood , Santa Esmeralda Starring Leroy Gomez","Theme From ""Close Encounters Of The Third Kind"" , John Williams","Native New Yorker , Odyssey","Too Hot Ta Trot , Commodores","Too Hot Ta Trot , Commodores","Too Hot Ta Trot , Commodores","(What A) Wonderful World , Art Garfunkel With James Taylor & Paul Simon","(What A) Wonderful World , Art Garfunkel With James Taylor & Paul Simon","Baby Come Back , Player","Ebony Eyes , Bob Welch","Goodbye Girl , David Gates","Goodbye Girl , David Gates","Flash Light , Parliament","Before My Heart Finds Out , Gene Cotton","Before My Heart Finds Out , Gene Cotton","Lady Love , Lou Rawls","Lady Love , Lou Rawls","This Time I'm In It For Love , Player","This Time I'm In It For Love , Player","We'll Never Have To Say Goodbye Again , England Dan & John Ford Coley","Werewolves Of London , Warren Zevon","Werewolves Of London , Warren Zevon","Take A Chance On Me , ABBA","Lay Down Sally , Eric Clapton","Werewolves Of London , Warren Zevon","Werewolves Of London , Warren Zevon","Night Fever , Bee Gees","Disco Inferno , The Trammps","Disco Inferno , The Trammps","Heartless , Heart","Oh What A Night For Dancing , Barry White","I Can't Stand The Rain , Eruption","I Can't Stand The Rain , Eruption","Only The Good Die Young , Billy Joel","Thank God It's Friday , Love And Kisses","Thank God It's Friday , Love And Kisses","If Ever I See You Again , Roberta Flack","King Tut , Steve Martin And The Toot Uncommons","Take A Chance On Me , ABBA","Take A Chance On Me , ABBA","Hot Child In The City , Nick Gilder","Love Is In The Air , John Paul Young","Love Is In The Air , John Paul Young","Two Tickets To Paradise , Eddie Money","Copacabana (at The Copa) , Barry Manilow","Oh! Darling , Robin Gibb","Oh! Darling , Robin Gibb","Right Down The Line , Gerry Rafferty","Back In The U.s.a. , Linda Ronstadt","Back In The U.s.a. , Linda Ronstadt","You Never Done It Like That , Captain & Tennille","I Love The Nightlife (Disco 'round) , Alicia Bridges","Beast Of Burden , The Rolling Stones","Beast Of Burden , The Rolling Stones","I Just Wanna Stop , Gino Vannelli","Time Passages , Al Stewart","Time Passages , Al Stewart","Dance (Disco Heat) , Sylvester","Love Is In The Air , John Paul Young","Sweet Life , Paul Davis","Sweet Life , Paul Davis","Don't Want To Live Without It , Pablo Cruise","Ooh Baby Baby , Linda Ronstadt","Ooh Baby Baby , Linda Ronstadt","The Power Of Gold , Dan Fogelberg/Tim Weisberg","The Power Of Gold , Dan Fogelberg/Tim Weisberg","Sweet Life , Paul Davis","Sweet Life , Paul Davis","Sweet Life , Paul Davis"
24,"Sometimes When We Touch , Dan Hill","Sometimes When We Touch , Dan Hill","Don't It Make My Brown Eyes Blue , Crystal Gayle","You Can't Turn Me Off (In The Middle Of Turning Me On) , High Inergy","You Can't Turn Me Off (In The Middle Of Turning Me On) , High Inergy","Runaround Sue , Leif Garrett","Here You Come Again , Dolly Parton","Ffun , ConFunkShun","Ffun , ConFunkShun","Theme From Close Encounters , Meco","Theme From Close Encounters , Meco","Theme From Close Encounters , Meco","Always And Forever , Heatwave","Dust In The Wind , Kansas","Running On Empty , Jackson Browne","Running On Empty , Jackson Browne","Sweet Talkin' Woman , Electric Light Orchestra","Lady Love , Lou Rawls","Lady Love , Lou Rawls","Feels So Good , Chuck Mangione","Thank You For Being A Friend , Andrew Gold","Thank You For Being A Friend , Andrew Gold","Thank You For Being A Friend , Andrew Gold","On Broadway , George Benson","It's A Heartache , Bonnie Tyler","It's A Heartache , Bonnie Tyler","Sweet Talkin' Woman , Electric Light Orchestra","Jack And Jill , Raydio","Every Kinda People , Robert Palmer","Every Kinda People , Robert Palmer","Because The Night , Patti Smith Group","Heartless , Heart","Heartless , Heart","Oh What A Night For Dancing , Barry White","Miss You , The Rolling Stones","Only The Good Die Young , Billy Joel","Only The Good Die Young , Billy Joel","Thank God It's Friday , Love And Kisses","If Ever I See You Again , Roberta Flack","If Ever I See You Again , Roberta Flack","Songbird , Barbra Streisand","Songbird , Barbra Streisand","I've Had Enough , Wings","I've Had Enough , Wings","I've Had Enough , Wings","You , Rita Coolidge","You , Rita Coolidge","You , Rita Coolidge","Macho Man , Village People","Love Theme From ""Eyes Of Laura Mars"" (Prisoner) , Barbra Streisand","Love Theme From ""Eyes Of Laura Mars"" (Prisoner) , Barbra Streisand","Close The Door , Teddy Pendergrass","Come Together , Aerosmith","Come Together , Aerosmith","MacArthur Park , Donna Summer","Talking In Your Sleep , Crystal Gayle","It's A Laugh , Daryl Hall John Oates","It's A Laugh , Daryl Hall John Oates","Ready To Take A Chance Again , Barry Manilow","Sharing The Night Together , Dr. Hook","Sharing The Night Together , Dr. Hook","Blue Collar Man (Long Nights) , Styx","Straight On , Heart","Get Off , Foxy","Get Off , Foxy","Change Of Heart , Eric Carmen","The Power Of Gold , Dan Fogelberg/Tim Weisberg","The Power Of Gold , Dan Fogelberg/Tim Weisberg","We've Got Tonight , Bob Seger & The Silver Bullet Band","New York Groove , Ace Frehley","Bicycle Race/Fat Bottomed Girls , Queen","Bicycle Race/Fat Bottomed Girls , Queen","Bicycle Race/Fat Bottomed Girls , Queen"
25,"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah) , Chic","Dance, Dance, Dance (Yowsah, Yowsah, Yowsah) , Chic","Desiree , Neil Diamond","Blue Bayou , Linda Ronstadt","Blue Bayou , Linda Ronstadt","Native New Yorker , Odyssey","Too Hot Ta Trot , Commodores","Theme From Close Encounters , Meco","Theme From Close Encounters , Meco","Happy Anniversary , Little River Band","The Way You Do The Things You Do , Rita Coolidge","The Way You Do The Things You Do , Rita Coolidge","Dust In The Wind , Kansas","We Will Rock You/We Are The Champions , Queen","We'll Never Have To Say Goodbye Again , England Dan & John Ford Coley","We'll Never Have To Say Goodbye Again , England Dan & John Ford Coley","Before My Heart Finds Out , Gene Cotton","Sometimes When We Touch , Dan Hill","Sometimes When We Touch , Dan Hill","Thank You For Being A Friend , Andrew Gold","Disco Inferno , The Trammps","Two Doors Down , Dolly Parton","Two Doors Down , Dolly Parton","Werewolves Of London , Warren Zevon","Stayin' Alive , Bee Gees","Stayin' Alive , Bee Gees","You Belong To Me , Carly Simon","Baker Street , Gerry Rafferty","Dance With Me , Peter Brown With Betty Wright","Dance With Me , Peter Brown With Betty Wright","The Groove Line , Heatwave","Bluer Than Blue , Michael Johnson","Bluer Than Blue , Michael Johnson","Baby Hold On , Eddie Money","With A Little Luck , Wings","Grease , Frankie Valli","Grease , Frankie Valli","Three Times A Lady , Commodores","Magnet And Steel , Walter Egan","Magnet And Steel , Walter Egan","King Tut , Steve Martin And The Toot Uncommons","Hopelessly Devoted To You , Olivia Newton-John","Fool If You Think It's Over , Chris Rea","Fool If You Think It's Over , Chris Rea","Stuff Like That , Quincy Jones","Two Tickets To Paradise , Eddie Money","Two Tickets To Paradise , Eddie Money","Macho Man , Village People","Hollywood Nights , Bob Seger & The Silver Bullet Band","Close The Door , Teddy Pendergrass","Close The Door , Teddy Pendergrass","Back In The U.s.a. , Linda Ronstadt","She's Always A Woman , Billy Joel","She's Always A Woman , Billy Joel","Who Are You , The Who","Double Vision , Foreigner","Josie , Steely Dan","Josie , Steely Dan","Josie , Steely Dan","Dance (Disco Heat) , Sylvester","Dance (Disco Heat) , Sylvester","(Our Love) Don't Throw It All Away , Andy Gibb","Sweet Life , Paul Davis","Don't Want To Live Without It , Pablo Cruise","Don't Want To Live Without It , Pablo Cruise","How You Gonna See Me Now , Alice Cooper","You Never Done It Like That , Captain & Tennille","You Never Done It Like That , Captain & Tennille","Promises , Eric Clapton And His Band","A Little More Love , Olivia Newton-John","Shake It , Ian Matthews","Shake It , Ian Matthews","Shake It , Ian Matthews"
26,"Gettin' Ready For Love , Diana Ross","Gettin' Ready For Love , Diana Ross","Gettin' Ready For Love , Diana Ross","What's Your Name , Lynyrd Skynyrd","What's Your Name , Lynyrd Skynyrd","Long, Long Way From Home , Foreigner","Ffun , ConFunkShun","Thunder Island , Jay Ferguson","Thunder Island , Jay Ferguson","Desiree , Neil Diamond","Can't Smile Without You , Barry Manilow","Can't Smile Without You , Barry Manilow","Ebony Eyes , Bob Welch","Theme From ""Close Encounters Of The Third Kind"" , John Williams","Theme Song From ""Which Way Is Up"" , Stargard","Theme Song From ""Which Way Is Up"" , Stargard","Lady Love , Lou Rawls","Thank You For Being A Friend , Andrew Gold","Thank You For Being A Friend , Andrew Gold","Imaginary Lover , Atlanta Rhythm Section","Thunder Island , Jay Ferguson","(Love Is) Thicker Than Water , Andy Gibb","(Love Is) Thicker Than Water , Andy Gibb","(Love Is) Thicker Than Water , Andy Gibb","Running On Empty , Jackson Browne","Running On Empty , Jackson Browne","Flash Light , Parliament","Two Out Of Three Ain't Bad , Meat Loaf","Because The Night , Patti Smith Group","Because The Night , Patti Smith Group","Heartless , Heart","You're The Love , Seals & Crofts","You're The Love , Seals & Crofts","The Closer I Get To You , Roberta Flack With Donny Hathaway","Wonderful Tonight , Eric Clapton","Feels So Good , Chuck Mangione","Feels So Good , Chuck Mangione","If Ever I See You Again , Roberta Flack","You Belong To Me , Carly Simon","You Belong To Me , Carly Simon","Stay/The Load-Out , Jackson Browne","I've Had Enough , Wings","Kiss You All Over , Exile","Kiss You All Over , Exile","You , Rita Coolidge","Macho Man , Village People","Macho Man , Village People","Hollywood Nights , Bob Seger & The Silver Bullet Band","You Needed Me , Anne Murray","My Angel Baby , Toby Beau","My Angel Baby , Toby Beau","Just What I Needed , The Cars","Just What I Needed , The Cars","Just What I Needed , The Cars","I Love The Nightlife (Disco 'round) , Alicia Bridges","Beast Of Burden , The Rolling Stones","5.7.0.5. , City Boy","5.7.0.5. , City Boy","Sharing The Night Together , Dr. Hook","She's Always A Woman , Billy Joel","She's Always A Woman , Billy Joel","Prisoner Of Your Love , Player","Boogie Oogie Oogie , A Taste Of Honey","Change Of Heart , Eric Carmen","Change Of Heart , Eric Carmen","The Power Of Gold , Dan Fogelberg/Tim Weisberg","Part-Time Love , Elton John","Part-Time Love , Elton John","I'm Every Woman , Chaka Khan","Bicycle Race/Fat Bottomed Girls , Queen","Lotta Love , Nicolette Larson","Lotta Love , Nicolette Larson","Lotta Love , Nicolette Larson"
27,"Stayin' Alive , Bee Gees","Stayin' Alive , Bee Gees","Don't Let Me Be Misunderstood , Santa Esmeralda Starring Leroy Gomez","Point Of Know Return , Kansas","Point Of Know Return , Kansas","Peg , Steely Dan","Lay Down Sally , Eric Clapton","The Name Of The Game , ABBA","The Name Of The Game , ABBA","The Way You Do The Things You Do , Rita Coolidge","Falling , LeBlanc & Carr","Falling , LeBlanc & Carr","Jack And Jill , Raydio","Goodbye Girl , David Gates","Flash Light , Parliament","Flash Light , Parliament","The Closer I Get To You , Roberta Flack With Donny Hathaway","Hot Legs , Rod Stewart","Hot Legs , Rod Stewart","I Go Crazy , Paul Davis","Always And Forever , Heatwave","I'm Gonna Take Care Of Everything , Rubicon","I'm Gonna Take Care Of Everything , Rubicon","Love Is Like Oxygen , Sweet","Our Love , Natalie Cole","Our Love , Natalie Cole","Stayin' Alive , Bee Gees","Deacon Blues , Steely Dan","Dust In The Wind , Kansas","Dust In The Wind , Kansas","Use Ta Be My Girl , The O'Jays","Even Now , Barry Manilow","Even Now , Barry Manilow","I Was Only Joking , Rod Stewart","Almost Summer , Celebration featuring Mike Love","Runaway , Jefferson Starship","Runaway , Jefferson Starship","FM (No Static At All) , Steely Dan","I'm Not Gonna Let It Bother Me Tonight , Atlanta Rhythm Section","I'm Not Gonna Let It Bother Me Tonight , Atlanta Rhythm Section","Two Out Of Three Ain't Bad , Meat Loaf","Boogie Oogie Oogie , A Taste Of Honey","Stuff Like That , Quincy Jones","Stuff Like That , Quincy Jones","You And I , Rick James","Reminiscing , Little River Band","Reminiscing , Little River Band","You Needed Me , Anne Murray","Close The Door , Teddy Pendergrass","Just What I Needed , The Cars","Just What I Needed , The Cars","Get Off , Foxy","You Never Done It Like That , Captain & Tennille","You Never Done It Like That , Captain & Tennille","Talking In Your Sleep , Crystal Gayle","5.7.0.5. , City Boy","An Everlasting Love , Andy Gibb","An Everlasting Love , Andy Gibb","Dance (Disco Heat) , Sylvester","Prisoner Of Your Love , Player","Prisoner Of Your Love , Player","Sweet Life , Paul Davis","Don't Want To Live Without It , Pablo Cruise","One Nation Under A Groove - Part I , Funkadelic","One Nation Under A Groove - Part I , Funkadelic","One Nation Under A Groove - Part I , Funkadelic","Hot Child In The City , Nick Gilder","Hot Child In The City , Nick Gilder","You Needed Me , Anne Murray","Every 1's A Winner , Hot Chocolate","Fire , The Pointer Sisters","Fire , The Pointer Sisters","Fire , The Pointer Sisters"
