,1990-01-01,1990-01-06,1990-01-11,1990-01-16,1990-01-21,1990-01-26,1990-01-31,1990-02-05,1990-02-10,1990-02-15,1990-02-20,1990-02-25,1990-03-02,1990-03-07,1990-03-12,1990-03-17,1990-03-22,1990-03-27,1990-04-01,1990-04-06,1990-04-11,1990-04-16,1990-04-21,1990-04-26,1990-05-01,1990-05-06,1990-05-11,1990-05-16,1990-05-21,1990-05-26,1990-05-31,1990-06-05,1990-06-10,1990-06-15,1990-06-20,1990-06-25,1990-06-30,1990-07-05,1990-07-10,1990-07-15,1990-07-20,1990-07-25,1990-07-30,1990-08-04,1990-08-09,1990-08-14,1990-08-19,1990-08-24,1990-08-29,1990-09-03,1990-09-08,1990-09-13,1990-09-18,1990-09-23,1990-09-28,1990-10-03,1990-10-08,1990-10-13,1990-10-18,1990-10-23,1990-10-28,1990-11-02,1990-11-07,1990-11-12,1990-11-17,1990-11-22,1990-11-27,1990-12-02,1990-12-07,1990-12-12,1990-12-17,1990-12-22,1990-12-27
24,"I'll Be Good To You , Quincy Jones Featuring Ray Charles & Chaka Khan","I'll Be Good To You , Quincy Jones Featuring Ray Charles & Chaka Khan","Tender Lover , Babyface","Back To Life , Soul II Soul","Was It Nothing At All , Michael Damian","Was It Nothing At All , Michael Damian","When The Night Comes , Joe Cocker","Was It Nothing At All , Michael Damian","Was It Nothing At All , Michael Damian","Sometimes She Cries , Warrant","Sacrifice , Elton John","All Around The World , Lisa Stansfield","All Around The World , Lisa Stansfield","All My Life , Linda Ronstadt (Featuring Aaron Neville)","Here We Are , Gloria Estefan","Here We Are , Gloria Estefan","Too Late To Say Goodbye , Richard Marx","Heartbeat , Seduction","If U Were Mine , The U-Krew","If U Were Mine , The U-Krew","Hold On , Wilson Phillips","This Old Heart Of Mine , Rod Stewart With Ronald Isley","This Old Heart Of Mine , Rod Stewart With Ronald Isley","Black Velvet , Alannah Myles","Your Baby Never Looked Good In Blue , Expose","I'll Be Your Everything , Tommy Page","I'll Be Your Everything , Tommy Page","Do You Remember? , Phil Collins","I'll Be Your Shelter , Taylor Dayne","I'll Be Your Shelter , Taylor Dayne","Love Child , Sweet Sensation","I Wanna Be Rich , Calloway","The Power , Snap!","The Power , Snap!","Notice Me , Nikki","Vision Of Love , Mariah Carey","Vision Of Love , Mariah Carey","Make You Sweat , Keith Sweat","Hanky Panky , Madonna","Bad Of The Heart , George LaMond","Bad Of The Heart , George LaMond","Epic , Faith No More","Mentirosa , Mellow Man Ace","Mentirosa , Mellow Man Ace","I Didn't Want To Need You , Heart","(Can't Live Without Your) Love And Affection , Nelson","Close To You , Maxi Priest","Close To You , Maxi Priest","Oh Girl , Paul Young","Cradle Of Love (From ""Ford Fairlane"") , Billy Idol","Cradle Of Love (From ""Ford Fairlane"") , Billy Idol","Everybody Everybody , Black Box","Tic-Tac-Toe , Kyper","Dirty Cash (Money Talks) , The Adventures Of Stevie V","Dirty Cash (Money Talks) , The Adventures Of Stevie V","Say A Prayer , Breathe","Feels Good , Tony Toni Tone","Feels Good , Tony Toni Tone","Unchained Melody , The Righteous Brothers","Joey , Concrete Blonde","(Can't Live Without Your) Love And Affection , Nelson","(Can't Live Without Your) Love And Affection , Nelson","Unchained Melody , The Righteous Brothers","Wiggle It , 2 In A Room","Wiggle It , 2 In A Room","Black Cat , Janet Jackson","My Love Is A Fire , Donny Osmond","One And Only Man , Steve Winwood","One And Only Man , Steve Winwood","Just Another Dream , Cathy Dennis","I'm Not In Love , Will To Power","I'm Not In Love , Will To Power","I'm Not In Love , Will To Power"
25,"Tender Lover , Babyface","Tender Lover , Babyface","Opposites Attract , Paula Abdul (Duet With The Wild Pair)","Dangerous , Roxette","We Can't Go Wrong , The Cover Girls","We Can't Go Wrong , The Cover Girls","No More Lies , Michel'le","Too Late To Say Goodbye , Richard Marx","Too Late To Say Goodbye , Richard Marx","Pump Up The Jam , Technotronic Featuring Felly","Get Up! (Before The Night Is Over) , Technotronic","Janie's Got A Gun , Aerosmith","Janie's Got A Gun , Aerosmith","Forever , KISS","Whole Wide World (From ""True Love"") , A'me Lorain","Whole Wide World (From ""True Love"") , A'me Lorain","Without You , Motley Crue","Whip Appeal , Babyface","C'mon And Get My Love , D-Mob Introducing Cathy Dennis","C'mon And Get My Love , D-Mob Introducing Cathy Dennis","All I Wanna Do Is Make Love To You , Heart","If U Were Mine , The U-Krew","If U Were Mine , The U-Krew","The Humpty Dance , Digital Underground","The Humpty Dance , Digital Underground","Here And Now , Luther Vandross","Here And Now , Luther Vandross","Expression , Salt-N-Pepa","I'll See You In My Dreams , Giant","I'll See You In My Dreams , Giant","She Ain't Worth It , Glenn Medeiros Featuring Bobby Brown","Your Baby Never Looked Good In Blue , Expose","Sittin' In The Lap Of Luxury , Louie Louie","Sittin' In The Lap Of Luxury , Louie Louie","Turtle Power , Partners In Kryme","Sending All My Love , Linear","Sending All My Love , Linear","Children Of The Night , Richard Marx","Bad Of The Heart , George LaMond","Jerk Out , The Time","Jerk Out , The Time","Do Me! , Bell Biv DeVoe","It Must Have Been Love (From ""Pretty Woman"") , Roxette","It Must Have Been Love (From ""Pretty Woman"") , Roxette","The Other Side , Aerosmith","Tic-Tac-Toe , Kyper","Can't Stop Falling Into Love , Cheap Trick","Can't Stop Falling Into Love , Cheap Trick","My, My, My , Johnny Gill","Romeo , Dino","Romeo , Dino","Policy Of Truth , Depeche Mode","Dirty Cash (Money Talks) , The Adventures Of Stevie V","This Is The Right Time , Lisa Stansfield","This Is The Right Time , Lisa Stansfield","Feels Good , Tony Toni Tone","More Than Words Can Say , Alias","More Than Words Can Say , Alias","Knockin' Boots , Candyman","Do Me! , Bell Biv DeVoe","Hippychick , Soho","Hippychick , Soho","Everybody Everybody , Black Box","Freedom , George Michael","Freedom , George Michael","B.B.D. (I Thought It Was Me)? , Bell Biv DeVoe","B.B.D. (I Thought It Was Me)? , Bell Biv DeVoe","B.B.D. (I Thought It Was Me)? , Bell Biv DeVoe","B.B.D. (I Thought It Was Me)? , Bell Biv DeVoe","Knockin' Boots , Candyman","For You , The Outfield","For You , The Outfield","For You , The Outfield"
26,"Peace In Our Time , Eddie Money","Peace In Our Time , Eddie Money","Rock And A Hard Place , The Rolling Stones","We Didn't Start The Fire , Billy Joel","Kickstart My Heart , Motley Crue","Kickstart My Heart , Motley Crue","Kickstart My Heart , Motley Crue","Love Song , Tesla","Love Song , Tesla","Everything , Jody Watley","Here And Now , Luther Vandross","I'll Be Your Everything , Tommy Page","I'll Be Your Everything , Tommy Page","Don't Wanna Fall In Love , Jane Child","We Can't Go Wrong , The Cover Girls","We Can't Go Wrong , The Cover Girls","Sometimes She Cries , Warrant","Dangerous , Roxette","Sending All My Love , Linear","Sending All My Love , Linear","Room At The Top , Adam Ant","Heart Of Stone , Cher","Heart Of Stone , Cher","U Can't Touch This , M.C. Hammer","Love Will Lead You Back , Taylor Dayne","Expression , Salt-N-Pepa","Expression , Salt-N-Pepa","Baby, It's Tonight , Jude Cole","Step By Step , New Kids On The Block","Step By Step , New Kids On The Block","Enjoy The Silence , Depeche Mode","Sittin' In The Lap Of Luxury , Louie Louie","Girls Nite Out , Tyler Collins","Girls Nite Out , Tyler Collins","Up All Night , Slaughter","You Can't Deny It , Lisa Stansfield","You Can't Deny It , Lisa Stansfield","Don't Go Away Mad (Just Go Away) , Motley Crue","The Humpty Dance , Digital Underground","Epic , Faith No More","Epic , Faith No More","Have You Seen Her , M.C. Hammer","Banned In The U.S.A. , Luke Featuring The 2 Live Crew","Banned In The U.S.A. , Luke Featuring The 2 Live Crew","Love And Emotion , Stevie B","Hold On , En Vogue","The Girl I Used To Know , Brother Beyond","The Girl I Used To Know , Brother Beyond","Heart Of Stone , Taylor Dayne","King Of Wishful Thinking (From ""Pretty Woman"") , Go West","King Of Wishful Thinking (From ""Pretty Woman"") , Go West","I Don't Have The Heart , James Ingram","Epic , Faith No More","If Wishes Came True , Sweet Sensation","If Wishes Came True , Sweet Sensation","Cherry Pie , Warrant","Heart Of Stone , Taylor Dayne","Heart Of Stone , Taylor Dayne","My, My, My , Johnny Gill","So Close , Daryl Hall John Oates","Because I Love You (The Postman Song) , Stevie B","Because I Love You (The Postman Song) , Stevie B","Impulsive , Wilson Phillips","Lyin' To Myself , David Cassidy","Lyin' To Myself , David Cassidy","Lyin' To Myself , David Cassidy","Miles Away , Winger","The First Time , Surface","The First Time , Surface","I'm Not In Love , Will To Power","Hang In Long Enough , Phil Collins","Hang In Long Enough , Phil Collins","Hang In Long Enough , Phil Collins"
27,"Love Shack , The B-52s","Love Shack , The B-52s","Living In Sin , Bon Jovi","Kickstart My Heart , Motley Crue","Price Of Love , Bad English","Price Of Love , Bad English","I Go To Extremes , Billy Joel","Black Velvet , Alannah Myles","Black Velvet , Alannah Myles","Sacrifice , Elton John","Keep It Together , Madonna","Personal Jesus , Depeche Mode","Personal Jesus , Depeche Mode","The Deeper The Love , Whitesnake","The Deeper The Love , Whitesnake","The Deeper The Love , Whitesnake","How Can We Be Lovers , Michael Bolton","Opposites Attract , Paula Abdul (Duet With The Wild Pair)","Sacrifice , Elton John","Sacrifice , Elton John","This Old Heart Of Mine , Rod Stewart With Ronald Isley","Vogue , Madonna","Vogue , Madonna","Your Baby Never Looked Good In Blue , Expose","Black Velvet , Alannah Myles","House Of Pain , Faster Pussycat","House Of Pain , Faster Pussycat","House Of Pain , Faster Pussycat","Room At The Top , Adam Ant","Room At The Top , Adam Ant","Sittin' In The Lap Of Luxury , Louie Louie","The Power , Snap!","Up All Night , Slaughter","Up All Night , Slaughter","When I'm Back On My Feet Again , Michael Bolton","Up All Night , Slaughter","Up All Night , Slaughter","Club At The End Of The Street , Elton John","Sittin' In The Lap Of Luxury , Louie Louie","Could This Be Love , Seduction","Could This Be Love , Seduction","Bad Of The Heart , George LaMond","Possession , Bad English","Possession , Bad English","Tic-Tac-Toe , Kyper","Thieves In The Temple , Prince","Something Happened On The Way To Heaven , Phil Collins","Something Happened On The Way To Heaven , Phil Collins","The Girl I Used To Know , Brother Beyond","The Power , Snap!","The Power , Snap!","Dirty Cash (Money Talks) , The Adventures Of Stevie V","This Is The Right Time , Lisa Stansfield","Fly To the Angels , Slaughter","Fly To the Angels , Slaughter","Unskinny Bop , Poison","Pray , M.C. Hammer","Pray , M.C. Hammer","This Is The Right Time , Lisa Stansfield","Policy Of Truth , Depeche Mode","Stranded , Heart","Stranded , Heart","High Enough , Damn Yankees","Unchained Melody , The Righteous Brothers","Unchained Melody , The Righteous Brothers","My Love Is A Fire , Donny Osmond","Think , Information Society","Pray , M.C. Hammer","Pray , M.C. Hammer","Fairweather Friend , Johnny Gill","More Than Words Can Say , Alias","More Than Words Can Say , Alias","More Than Words Can Say , Alias"
28,"What Kind Of Man Would I Be? , Chicago","What Kind Of Man Would I Be? , Chicago","What Kind Of Man Would I Be? , Chicago","Was It Nothing At All , Michael Damian","Back To Life , Soul II Soul","Back To Life , Soul II Soul","C'mon And Get My Love , D-Mob Introducing Cathy Dennis","Just A Friend , Biz Markie","Just A Friend , Biz Markie","Here And Now , Luther Vandross","Personal Jesus , Depeche Mode","All My Life , Linda Ronstadt (Featuring Aaron Neville)","All My Life , Linda Ronstadt (Featuring Aaron Neville)","Two To Make It Right , Seduction","Anything I Want , Kevin Paige","Anything I Want , Kevin Paige","Here We Are , Gloria Estefan","Love Me For Life , Stevie B","No Myth , Michael Penn","No Myth , Michael Penn","Keep It Together , Madonna","Poison , Bell Biv DeVoe","Poison , Bell Biv DeVoe","It Must Have Been Love (From ""Pretty Woman"") , Roxette","Forever , KISS","Black Velvet , Alannah Myles","Black Velvet , Alannah Myles","Children Of The Night , Richard Marx","Expression , Salt-N-Pepa","Expression , Salt-N-Pepa","Cruising For Bruising , Basia","Girls Nite Out , Tyler Collins","Nicety , Michel'le","Nicety , Michel'le","Mentirosa , Mellow Man Ace","Alright , Janet Jackson","Alright , Janet Jackson","Bad Of The Heart , George LaMond","Could This Be Love , Seduction","Do Me! , Bell Biv DeVoe","Do Me! , Bell Biv DeVoe","Hold On , Wilson Phillips","Across The River , Bruce Hornsby & The Range","Across The River , Bruce Hornsby & The Range","Mentirosa , Mellow Man Ace","Girls Nite Out , Tyler Collins","I Didn't Want To Need You , Heart","I Didn't Want To Need You , Heart","Rub You The Right Way , Johnny Gill","Everybody Everybody , Black Box","Everybody Everybody , Black Box","This Is The Right Time , Lisa Stansfield","Giving You The Benefit , Pebbles","Tic-Tac-Toe , Kyper","Tic-Tac-Toe , Kyper","Have You Seen Her , M.C. Hammer","Crazy , The Boys","Crazy , The Boys","Joey , Concrete Blonde","I'm Your Baby Tonight , Whitney Houston","Fly To the Angels , Slaughter","Fly To the Angels , Slaughter","Lyin' To Myself , David Cassidy","Joey , Concrete Blonde","Joey , Concrete Blonde","Think , Information Society","One And Only Man , Steve Winwood","Hippychick , Soho","Hippychick , Soho","Ice Ice Baby , Vanilla Ice","On The Way Up , Elisa Fiorillo","On The Way Up , Elisa Fiorillo","On The Way Up , Elisa Fiorillo"
29,"Don't Close Your Eyes , KIX","Don't Close Your Eyes , KIX","Tell Me Why , Expose","All Or Nothing , Milli Vanilli","Escapade , Janet Jackson","Escapade , Janet Jackson","I'll Be Good To You , Quincy Jones Featuring Ray Charles & Chaka Khan","No Myth , Michael Penn","No Myth , Michael Penn","Get Up! (Before The Night Is Over) , Technotronic","I Remember You , Skid Row","Summer Rain , Belinda Carlisle","Summer Rain , Belinda Carlisle","Summer Rain , Belinda Carlisle","All Or Nothing , Milli Vanilli","All Or Nothing , Milli Vanilli","Love Me For Life , Stevie B","Price Of Love , Bad English","Just A Friend , Biz Markie","Just A Friend , Biz Markie","Alright , Janet Jackson","The Humpty Dance , Digital Underground","The Humpty Dance , Digital Underground","Get Up! (Before The Night Is Over) , Technotronic","Ooh La La (I Can't Get Over You) , Perfect Gentlemen","Turtle Power , Partners In Kryme","Turtle Power , Partners In Kryme","I'll See You In My Dreams , Giant","All Around The World , Lisa Stansfield","All Around The World , Lisa Stansfield","Deadbeat Club , The B-52s","Nicety , Michel'le","Notice Me , Nikki","Notice Me , Nikki","Ooh La La (I Can't Get Over You) , Perfect Gentlemen","Club At The End Of The Street , Elton John","Club At The End Of The Street , Elton John","Sending All My Love , Linear","Come Back To Me , Janet Jackson","Ready Or Not , After 7","Ready Or Not , After 7","Possession , Bad English","Step By Step , New Kids On The Block","Step By Step , New Kids On The Block","Tonight , New Kids On The Block","My Kinda Girl , Babyface","Possession , Bad English","Possession , Bad English","Can't Stop , After 7","Policy Of Truth , Depeche Mode","Policy Of Truth , Depeche Mode","Unchained Melody , The Righteous Brothers","Come Back To Me , Janet Jackson","Say A Prayer , Breathe","Say A Prayer , Breathe","Crazy , The Boys","Unchained Melody , The Righteous Brothers","Unchained Melody , The Righteous Brothers","Crazy , The Boys","Hippychick , Soho","The Way You Do The Things You Do , UB40","The Way You Do The Things You Do , UB40","Wiggle It , 2 In A Room","Miracle (From ""Young Guns II"") , Jon Bon Jovi","Miracle (From ""Young Guns II"") , Jon Bon Jovi","Close To You , Maxi Priest","Unchained Melody , The Righteous Brothers","After The Rain , Nelson","After The Rain , Nelson","Gonna Make You Sweat (Everybody Dance Now) , C+C Music Factory","Stranded , Heart","Stranded , Heart","Stranded , Heart"
30,"Tell Me Why , Expose","Tell Me Why , Expose","Love Shack , The B-52s","Here We Are , Gloria Estefan","With Every Beat Of My Heart , Taylor Dayne","With Every Beat Of My Heart , Taylor Dayne","Don't Know Much , Linda Ronstadt (Featuring Aaron Neville)","Sometimes She Cries , Warrant","Sometimes She Cries , Warrant","I Wish It Would Rain Down , Phil Collins","All Around The World , Lisa Stansfield","The Deeper The Love , Whitesnake","The Deeper The Love , Whitesnake","Personal Jesus , Depeche Mode","I Wanna Be Rich , Calloway","I Wanna Be Rich , Calloway","Heartbeat , Seduction","Heart Of Stone , Cher","Love Child , Sweet Sensation","Love Child , Sweet Sensation","The Secret Garden , Quincy Jones","Your Baby Never Looked Good In Blue , Expose","Your Baby Never Looked Good In Blue , Expose","I Wish It Would Rain Down , Phil Collins","Expression , Salt-N-Pepa","The Heart Of The Matter , Don Henley","The Heart Of The Matter , Don Henley","I'll Be Your Everything , Tommy Page","Cruising For Bruising , Basia","Cruising For Bruising , Basia","Cradle Of Love (From ""Ford Fairlane"") , Billy Idol","Up All Night , Slaughter","When I'm Back On My Feet Again , Michael Bolton","When I'm Back On My Feet Again , Michael Bolton","Vision Of Love , Mariah Carey","King Of Wishful Thinking (From ""Pretty Woman"") , Go West","King Of Wishful Thinking (From ""Pretty Woman"") , Go West","All I Wanna Do Is Make Love To You , Heart","Epic , Faith No More","Have You Seen Her , M.C. Hammer","Have You Seen Her , M.C. Hammer","Pure , Lightning Seeds","Pure , Lightning Seeds","Pure , Lightning Seeds","My Kinda Girl , Babyface","The Girl I Used To Know , Brother Beyond","She Ain't Worth It , Glenn Medeiros Featuring Bobby Brown","She Ain't Worth It , Glenn Medeiros Featuring Bobby Brown","Across The River , Bruce Hornsby & The Range","Banned In The U.S.A. , Luke Featuring The 2 Live Crew","Banned In The U.S.A. , Luke Featuring The 2 Live Crew","Tell Me Something , Indecent Obsession","Tell Me Something , Indecent Obsession","Vision Of Love , Mariah Carey","Vision Of Love , Mariah Carey","More Than Words Can Say , Alias","Knockin' Boots , Candyman","Knockin' Boots , Candyman","Release Me , Wilson Phillips","Stranded , Heart","Impulsive , Wilson Phillips","Impulsive , Wilson Phillips","Tom's Diner , DNA Featuring Suzanne Vega","My Love Is A Fire , Donny Osmond","My Love Is A Fire , Donny Osmond","Unchained Melody , The Righteous Brothers","Love Will Never Do (Without You) , Janet Jackson","I Don't Have The Heart , James Ingram","I Don't Have The Heart , James Ingram","So Close , Daryl Hall John Oates","Fairweather Friend , Johnny Gill","Fairweather Friend , Johnny Gill","Fairweather Friend , Johnny Gill"
31,"Opposites Attract , Paula Abdul (Duet With The Wild Pair)","Opposites Attract , Paula Abdul (Duet With The Wild Pair)","Was It Nothing At All , Michael Damian","We Can't Go Wrong , The Cover Girls","No More Lies , Michel'le","No More Lies , Michel'le","Too Late To Say Goodbye , Richard Marx","Love Will Lead You Back , Taylor Dayne","Love Will Lead You Back , Taylor Dayne","Free Fallin' , Tom Petty","Summer Rain , Belinda Carlisle","Forever , KISS","Forever , KISS","Anything I Want , Kevin Paige","Love Me For Life , Stevie B","Love Me For Life , Stevie B","Whip Appeal , Babyface","If U Were Mine , The U-Krew","Room At The Top , Adam Ant","Room At The Top , Adam Ant","No More Lies , Michel'le","The Secret Garden , Quincy Jones","The Secret Garden , Quincy Jones","If U Were Mine , The U-Krew","Ready Or Not , After 7","Hold On , En Vogue","Hold On , En Vogue","Without You , Motley Crue","Whip Appeal , Babyface","Whip Appeal , Babyface","What It Takes , Aerosmith","This Old Heart Of Mine , Rod Stewart With Ronald Isley","Dare To Fall In Love , Brent Bourgeois","Dare To Fall In Love , Brent Bourgeois","You Can't Deny It , Lisa Stansfield","Bad Of The Heart , George LaMond","Bad Of The Heart , George LaMond","Baby, It's Tonight , Jude Cole","Jerk Out , The Time","Pure , Lightning Seeds","Pure , Lightning Seeds","Release Me , Wilson Phillips","I Didn't Want To Need You , Heart","I Didn't Want To Need You , Heart","(Can't Live Without Your) Love And Affection , Nelson","Close To You , Maxi Priest","My, My, My , Johnny Gill","My, My, My , Johnny Gill","Policy Of Truth , Depeche Mode","Could This Be Love , Seduction","Could This Be Love , Seduction","Giving You The Benefit , Pebbles","Black Cat , Janet Jackson","Feels Good , Tony Toni Tone","Feels Good , Tony Toni Tone","All I'm Missing Is You , Glenn Medeiros Featuring Ray Parker, Jr.","Time For Letting Go , Jude Cole","Time For Letting Go , Jude Cole","Something To Believe In , Poison","From A Distance , Bette Midler","Say A Prayer , Breathe","Say A Prayer , Breathe","Heart Like A Wheel , The Human League","B.B.D. (I Thought It Was Me)? , Bell Biv DeVoe","B.B.D. (I Thought It Was Me)? , Bell Biv DeVoe","Can't Stop , After 7","Giving You The Benefit , Pebbles","Fairweather Friend , Johnny Gill","Fairweather Friend , Johnny Gill","For You , The Outfield","Anything Is Possible , Debbie Gibson","Anything Is Possible , Debbie Gibson","Anything Is Possible , Debbie Gibson"
32,"(It's Just) The Way That You Love Me , Paula Abdul","(It's Just) The Way That You Love Me , Paula Abdul","Kickstart My Heart , Motley Crue","Principal's Office , Young M.C.","Just Like Jesse James , Cher","Just Like Jesse James , Cher","Rhythm Nation , Janet Jackson","Another Day In Paradise , Phil Collins","Another Day In Paradise , Phil Collins","Personal Jesus , Depeche Mode","The Deeper The Love , Whitesnake","Downtown Train , Rod Stewart","Downtown Train , Rod Stewart","Whole Wide World (From ""True Love"") , A'me Lorain","Without You , Motley Crue","Without You , Motley Crue","Nothing Compares 2 U , Sinead O'Connor","The Heart Of The Matter , Don Henley","Hold On , Wilson Phillips","Hold On , Wilson Phillips","The Humpty Dance , Digital Underground","All My Life , Linda Ronstadt (Featuring Aaron Neville)","All My Life , Linda Ronstadt (Featuring Aaron Neville)","Expression , Salt-N-Pepa","House Of Pain , Faster Pussycat","Baby, It's Tonight , Jude Cole","Baby, It's Tonight , Jude Cole","Save Me , Fleetwood Mac","House Of Pain , Faster Pussycat","House Of Pain , Faster Pussycat","How Can We Be Lovers , Michael Bolton","Deadbeat Club , The B-52s","Mentirosa , Mellow Man Ace","Mentirosa , Mellow Man Ace","Dare To Fall In Love , Brent Bourgeois","The Ballad Of Jayne , L.A. Guns","The Ballad Of Jayne , L.A. Guns","If Wishes Came True , Sweet Sensation","Notice Me , Nikki","Vogue , Madonna","Vogue , Madonna","Across The River , Bruce Hornsby & The Range","Poison , Bell Biv DeVoe","Poison , Bell Biv DeVoe","It Must Have Been Love (From ""Pretty Woman"") , Roxette","When I'm Back On My Feet Again , Michael Bolton","Hold On , En Vogue","Hold On , En Vogue","Romeo , Dino","Dirty Cash (Money Talks) , The Adventures Of Stevie V","Dirty Cash (Money Talks) , The Adventures Of Stevie V","Cradle Of Love (From ""Ford Fairlane"") , Billy Idol","Suicide Blonde , INXS","Crazy , The Boys","Crazy , The Boys","Dirty Cash (Money Talks) , The Adventures Of Stevie V","Joey , Concrete Blonde","Joey , Concrete Blonde","Groove Is In The Heart , Deee-Lite","Blaze Of Glory (From ""Young Guns II"") , Jon Bon Jovi","Something Happened On The Way To Heaven , Phil Collins","Something Happened On The Way To Heaven , Phil Collins","Freedom , George Michael","Think , Information Society","Think , Information Society","Miles Away , Winger","The First Time , Surface","Think , Information Society","Think , Information Society","Hang In Long Enough , Phil Collins","You're Amazing , Robert Palmer","You're Amazing , Robert Palmer","You're Amazing , Robert Palmer"
33,"Was It Nothing At All , Michael Damian","Was It Nothing At All , Michael Damian","Principal's Office , Young M.C.","Blame It On The Rain , Milli Vanilli","Roam , The B-52s","Roam , The B-52s","Back To Life , Soul II Soul","Don't Know Much , Linda Ronstadt (Featuring Aaron Neville)","Don't Know Much , Linda Ronstadt (Featuring Aaron Neville)","Keep It Together , Madonna","All My Life , Linda Ronstadt (Featuring Aaron Neville)","Anything I Want , Kevin Paige","Anything I Want , Kevin Paige","What Kind Of Man Would I Be? , Chicago","Personal Jesus , Depeche Mode","Personal Jesus , Depeche Mode","The Deeper The Love , Whitesnake","What It Takes , Aerosmith","Love Me For Life , Stevie B","Love Me For Life , Stevie B","Wild Women Do (From ""Pretty Woman"") , Natalie Cole","It Must Have Been Love (From ""Pretty Woman"") , Roxette","It Must Have Been Love (From ""Pretty Woman"") , Roxette","House Of Pain , Faster Pussycat","If U Were Mine , The U-Krew","Love Will Lead You Back , Taylor Dayne","Love Will Lead You Back , Taylor Dayne","I'll Be Your Shelter , Taylor Dayne","Enjoy The Silence , Depeche Mode","Enjoy The Silence , Depeche Mode","Expression , Salt-N-Pepa","Notice Me , Nikki","The Ballad Of Jayne , L.A. Guns","The Ballad Of Jayne , L.A. Guns","The Ballad Of Jayne , L.A. Guns","Make You Sweat , Keith Sweat","Make You Sweat , Keith Sweat","Hanky Panky , Madonna","Pure , Lightning Seeds","Possession , Bad English","Possession , Bad English","I Didn't Want To Need You , Heart","The Other Side , Aerosmith","The Other Side , Aerosmith","Enjoy The Silence , Depeche Mode","Mentirosa , Mellow Man Ace","Oh Girl , Paul Young","Oh Girl , Paul Young","Everybody Everybody , Black Box","Tell Me Something , Indecent Obsession","Tell Me Something , Indecent Obsession","King Of Wishful Thinking (From ""Pretty Woman"") , Go West","Crazy , The Boys","Epic , Faith No More","Epic , Faith No More","Tic-Tac-Toe , Kyper","Tic-Tac-Toe , Kyper","Tic-Tac-Toe , Kyper","So Close , Daryl Hall John Oates","Oh Girl , Paul Young","Lyin' To Myself , David Cassidy","Lyin' To Myself , David Cassidy","(Can't Live Without Your) Love And Affection , Nelson","Sensitivity , Ralph Tresvant","Sensitivity , Ralph Tresvant","Cherry Pie , Warrant","Fairweather Friend , Johnny Gill","Just Another Dream , Cathy Dennis","Just Another Dream , Cathy Dennis","On The Way Up , Elisa Fiorillo","Gentle , Dino","Gentle , Dino","Gentle , Dino"
34,"Principal's Office , Young M.C.","Principal's Office , Young M.C.","Dangerous , Roxette","Price Of Love , Bad English","This One's For The Children , New Kids On The Block","This One's For The Children , New Kids On The Block","Sometimes She Cries , Warrant","Sacrifice , Elton John","Sacrifice , Elton John","Love Song , Tesla","Pump Up The Jam , Technotronic Featuring Felly","How Am I Supposed To Live Without You , Michael Bolton","How Am I Supposed To Live Without You , Michael Bolton","Love Me For Life , Stevie B","Summer Rain , Belinda Carlisle","Summer Rain , Belinda Carlisle","We Can't Go Wrong , The Cover Girls","Sending All My Love , Linear","Opposites Attract , Paula Abdul (Duet With The Wild Pair)","Opposites Attract , Paula Abdul (Duet With The Wild Pair)","Roam , The B-52s","Escapade , Janet Jackson","Escapade , Janet Jackson","Save Me , Fleetwood Mac","Save Me , Fleetwood Mac","Save Me , Fleetwood Mac","Save Me , Fleetwood Mac","Cruising For Bruising , Basia","Rub You The Right Way , Johnny Gill","Rub You The Right Way , Johnny Gill","Up All Night , Slaughter","Always And Forever , Whistle","Club At The End Of The Street , Elton John","Club At The End Of The Street , Elton John","Club At The End Of The Street , Elton John","Nothing Compares 2 U , Sinead O'Connor","Nothing Compares 2 U , Sinead O'Connor","Kiss This Thing Goodbye , Del Amitri","Sending All My Love , Linear","I Didn't Want To Need You , Heart","I Didn't Want To Need You , Heart","Do You Remember? , Phil Collins","Love And Emotion , Stevie B","Love And Emotion , Stevie B","Pure , Lightning Seeds","We're All In the Same Gang , The West Coast Rap All-Stars","Heart Of Stone , Taylor Dayne","Heart Of Stone , Taylor Dayne","The Other Side , Aerosmith","This Is The Right Time , Lisa Stansfield","This Is The Right Time , Lisa Stansfield","Make You Sweat , Keith Sweat","Say A Prayer , Breathe","All I'm Missing Is You , Glenn Medeiros Featuring Ray Parker, Jr.","All I'm Missing Is You , Glenn Medeiros Featuring Ray Parker, Jr.","Time For Letting Go , Jude Cole","All I'm Missing Is You , Glenn Medeiros Featuring Ray Parker, Jr.","All I'm Missing Is You , Glenn Medeiros Featuring Ray Parker, Jr.","Ooops Up , Snap!","The Way You Do The Things You Do , UB40","High Enough , Damn Yankees","High Enough , Damn Yankees","Miracle (From ""Young Guns II"") , Jon Bon Jovi","Heart Like A Wheel , The Human League","Heart Like A Wheel , The Human League","One And Only Man , Steve Winwood","After The Rain , Nelson","For You , The Outfield","For You , The Outfield","Anything Is Possible , Debbie Gibson","Ice Ice Baby , Vanilla Ice","Ice Ice Baby , Vanilla Ice","Ice Ice Baby , Vanilla Ice"
