,1980-01-01,1980-01-06,1980-01-11,1980-01-16,1980-01-21,1980-01-26,1980-01-31,1980-02-05,1980-02-10,1980-02-15,1980-02-20,1980-02-25,1980-03-01,1980-03-06,1980-03-11,1980-03-16,1980-03-21,1980-03-26,1980-03-31,1980-04-05,1980-04-10,1980-04-15,1980-04-20,1980-04-25,1980-04-30,1980-05-05,1980-05-10,1980-05-15,1980-05-20,1980-05-25,1980-05-30,1980-06-04,1980-06-09,1980-06-14,1980-06-19,1980-06-24,1980-06-29,1980-07-04,1980-07-09,1980-07-14,1980-07-19,1980-07-24,1980-07-29,1980-08-03,1980-08-08,1980-08-13,1980-08-18,1980-08-23,1980-08-28,1980-09-02,1980-09-07,1980-09-12,1980-09-17,1980-09-22,1980-09-27,1980-10-02,1980-10-07,1980-10-12,1980-10-17,1980-10-22,1980-10-27,1980-11-01,1980-11-06,1980-11-11,1980-11-16,1980-11-21,1980-11-26,1980-12-01,1980-12-06,1980-12-11,1980-12-16,1980-12-21,1980-12-26
0,"Please Don't Go , KC And The Sunshine Band","Escape (The Pina Colada Song) , Rupert Holmes","Escape (The Pina Colada Song) , Rupert Holmes","Rock With You , Michael Jackson","Rock With You , Michael Jackson","Rock With You , Michael Jackson","Rock With You , Michael Jackson","Rock With You , Michael Jackson","Do That To Me One More Time , Captain & Tennille","Do That To Me One More Time , Captain & Tennille","Crazy Little Thing Called Love , Queen","Crazy Little Thing Called Love , Queen","Crazy Little Thing Called Love , Queen","Crazy Little Thing Called Love , Queen","Crazy Little Thing Called Love , Queen","Another Brick In The Wall (Part II) , Pink Floyd","Another Brick In The Wall (Part II) , Pink Floyd","Another Brick In The Wall (Part II) , Pink Floyd","Another Brick In The Wall (Part II) , Pink Floyd","Another Brick In The Wall (Part II) , Pink Floyd","Another Brick In The Wall (Part II) , Pink Floyd","Call Me , Blondie","Call Me , Blondie","Call Me , Blondie","Call Me , Blondie","Call Me , Blondie","Call Me , Blondie","Call Me , Blondie","Call Me , Blondie","Funkytown , Lipps, Inc.","Funkytown , Lipps, Inc.","Funkytown , Lipps, Inc.","Funkytown , Lipps, Inc.","Funkytown , Lipps, Inc.","Funkytown , Lipps, Inc.","Coming Up (Live At Glasgow) , Paul McCartney And Wings","Coming Up (Live At Glasgow) , Paul McCartney And Wings","Coming Up (Live At Glasgow) , Paul McCartney And Wings","Coming Up (Live At Glasgow) , Paul McCartney And Wings","It's Still Rock And Roll To Me , Billy Joel","It's Still Rock And Roll To Me , Billy Joel","It's Still Rock And Roll To Me , Billy Joel","Magic , Olivia Newton-John","Magic , Olivia Newton-John","Magic , Olivia Newton-John","Magic , Olivia Newton-John","Magic , Olivia Newton-John","Magic , Olivia Newton-John","Sailing , Christopher Cross","Upside Down , Diana Ross","Upside Down , Diana Ross","Upside Down , Diana Ross","Upside Down , Diana Ross","Upside Down , Diana Ross","Upside Down , Diana Ross","Another One Bites The Dust , Queen","Another One Bites The Dust , Queen","Another One Bites The Dust , Queen","Another One Bites The Dust , Queen","Woman In Love , Barbra Streisand","Woman In Love , Barbra Streisand","Woman In Love , Barbra Streisand","Woman In Love , Barbra Streisand","Lady , Kenny Rogers","Lady , Kenny Rogers","Lady , Kenny Rogers","Lady , Kenny Rogers","Lady , Kenny Rogers","Lady , Kenny Rogers","Lady , Kenny Rogers","Lady , Kenny Rogers","(Just Like) Starting Over , John Lennon","(Just Like) Starting Over , John Lennon"
1,"Escape (The Pina Colada Song) , Rupert Holmes","Rock With You , Michael Jackson","Rock With You , Michael Jackson","Do That To Me One More Time , Captain & Tennille","Do That To Me One More Time , Captain & Tennille","Do That To Me One More Time , Captain & Tennille","Do That To Me One More Time , Captain & Tennille","Do That To Me One More Time , Captain & Tennille","Crazy Little Thing Called Love , Queen","Crazy Little Thing Called Love , Queen","Do That To Me One More Time , Captain & Tennille","Yes, I'm Ready , Teri DeSario With K.C.","Yes, I'm Ready , Teri DeSario With K.C.","Yes, I'm Ready , Teri DeSario With K.C.","Longer , Dan Fogelberg","Longer , Dan Fogelberg","Longer , Dan Fogelberg","Working My Way Back To You/Forgive Me, Girl , The Spinners","Working My Way Back To You/Forgive Me, Girl , The Spinners","Working My Way Back To You/Forgive Me, Girl , The Spinners","Call Me , Blondie","Another Brick In The Wall (Part II) , Pink Floyd","Ride Like The Wind , Christopher Cross","Ride Like The Wind , Christopher Cross","Ride Like The Wind , Christopher Cross","Ride Like The Wind , Christopher Cross","Ride Like The Wind , Christopher Cross","Ride Like The Wind , Christopher Cross","Funkytown , Lipps, Inc.","Call Me , Blondie","Call Me , Blondie","Coming Up (Live At Glasgow) , Paul McCartney And Wings","Coming Up (Live At Glasgow) , Paul McCartney And Wings","Coming Up (Live At Glasgow) , Paul McCartney And Wings","Coming Up (Live At Glasgow) , Paul McCartney And Wings","Funkytown , Lipps, Inc.","Funkytown , Lipps, Inc.","Funkytown , Lipps, Inc.","It's Still Rock And Roll To Me , Billy Joel","Coming Up (Live At Glasgow) , Paul McCartney And Wings","Coming Up (Live At Glasgow) , Paul McCartney And Wings","Magic , Olivia Newton-John","It's Still Rock And Roll To Me , Billy Joel","It's Still Rock And Roll To Me , Billy Joel","It's Still Rock And Roll To Me , Billy Joel","Sailing , Christopher Cross","Sailing , Christopher Cross","Sailing , Christopher Cross","Upside Down , Diana Ross","Sailing , Christopher Cross","All Out Of Love , Air Supply","All Out Of Love , Air Supply","All Out Of Love , Air Supply","All Out Of Love , Air Supply","All Out Of Love , Air Supply","All Out Of Love , Air Supply","Woman In Love , Barbra Streisand","Woman In Love , Barbra Streisand","Woman In Love , Barbra Streisand","Another One Bites The Dust , Queen","Another One Bites The Dust , Queen","Another One Bites The Dust , Queen","Lady , Kenny Rogers","Woman In Love , Barbra Streisand","Woman In Love , Barbra Streisand","Woman In Love , Barbra Streisand","Woman In Love , Barbra Streisand","More Than I Can Say , Leo Sayer","More Than I Can Say , Leo Sayer","More Than I Can Say , Leo Sayer","More Than I Can Say , Leo Sayer","More Than I Can Say , Leo Sayer","More Than I Can Say , Leo Sayer"
2,"Rock With You , Michael Jackson","Do That To Me One More Time , Captain & Tennille","Do That To Me One More Time , Captain & Tennille","Escape (The Pina Colada Song) , Rupert Holmes","Coward Of The County , Kenny Rogers","Coward Of The County , Kenny Rogers","Coward Of The County , Kenny Rogers","Coward Of The County , Kenny Rogers","Coward Of The County , Kenny Rogers","Coward Of The County , Kenny Rogers","Yes, I'm Ready , Teri DeSario With K.C.","Do That To Me One More Time , Captain & Tennille","Do That To Me One More Time , Captain & Tennille","Longer , Dan Fogelberg","Another Brick In The Wall (Part II) , Pink Floyd","Crazy Little Thing Called Love , Queen","Crazy Little Thing Called Love , Queen","Crazy Little Thing Called Love , Queen","Call Me , Blondie","Call Me , Blondie","Working My Way Back To You/Forgive Me, Girl , The Spinners","Ride Like The Wind , Christopher Cross","Another Brick In The Wall (Part II) , Pink Floyd","Another Brick In The Wall (Part II) , Pink Floyd","Lost In Love , Air Supply","Lost In Love , Air Supply","Lost In Love , Air Supply","Lost In Love , Air Supply","Lost In Love , Air Supply","Coming Up (Live At Glasgow) , Paul McCartney And Wings","Coming Up (Live At Glasgow) , Paul McCartney And Wings","Biggest Part Of Me , Ambrosia","Biggest Part Of Me , Ambrosia","Biggest Part Of Me , Ambrosia","Biggest Part Of Me , Ambrosia","The Rose , Bette Midler","The Rose , Bette Midler","The Rose , Bette Midler","The Rose , Bette Midler","Little Jeannie , Elton John","Little Jeannie , Elton John","Little Jeannie , Elton John","Little Jeannie , Elton John","Little Jeannie , Elton John","Little Jeannie , Elton John","Take Your Time (Do It Right) Part 1 , The S.O.S. Band","Take Your Time (Do It Right) Part 1 , The S.O.S. Band","Take Your Time (Do It Right) Part 1 , The S.O.S. Band","Magic , Olivia Newton-John","Emotional Rescue , The Rolling Stones","Emotional Rescue , The Rolling Stones","Emotional Rescue , The Rolling Stones","Another One Bites The Dust , Queen","Another One Bites The Dust , Queen","Another One Bites The Dust , Queen","Upside Down , Diana Ross","Upside Down , Diana Ross","Upside Down , Diana Ross","Upside Down , Diana Ross","He's So Shy , The Pointer Sisters","He's So Shy , The Pointer Sisters","He's So Shy , The Pointer Sisters","He's So Shy , The Pointer Sisters","The Wanderer , Donna Summer","The Wanderer , Donna Summer","The Wanderer , Donna Summer","The Wanderer , Donna Summer","Another One Bites The Dust , Queen","Another One Bites The Dust , Queen","Another One Bites The Dust , Queen","(Just Like) Starting Over , John Lennon","Love On The Rocks , Neil Diamond","Love On The Rocks , Neil Diamond"
3,"Send One Your Love , Stevie Wonder","Send One Your Love , Stevie Wonder","Send One Your Love , Stevie Wonder","Coward Of The County , Kenny Rogers","Escape (The Pina Colada Song) , Rupert Holmes","Escape (The Pina Colada Song) , Rupert Holmes","Cruisin' , Smokey Robinson","Cruisin' , Smokey Robinson","Cruisin' , Smokey Robinson","Cruisin' , Smokey Robinson","Cruisin' , Smokey Robinson","Longer , Dan Fogelberg","Longer , Dan Fogelberg","Desire , Andy Gibb","Desire , Andy Gibb","Desire , Andy Gibb","Desire , Andy Gibb","Desire , Andy Gibb","Crazy Little Thing Called Love , Queen","Crazy Little Thing Called Love , Queen","Ride Like The Wind , Christopher Cross","With You I'm Born Again , Billy Preston & Syreeta","With You I'm Born Again , Billy Preston & Syreeta","With You I'm Born Again , Billy Preston & Syreeta","With You I'm Born Again , Billy Preston & Syreeta","With You I'm Born Again , Billy Preston & Syreeta","With You I'm Born Again , Billy Preston & Syreeta","Funkytown , Lipps, Inc.","Don't Fall In Love With A Dreamer , Kenny Rogers with Kim Carnes","Don't Fall In Love With A Dreamer , Kenny Rogers with Kim Carnes","Don't Fall In Love With A Dreamer , Kenny Rogers with Kim Carnes","Don't Fall In Love With A Dreamer , Kenny Rogers with Kim Carnes","The Rose , Bette Midler","The Rose , Bette Midler","The Rose , Bette Midler","It's Still Rock And Roll To Me , Billy Joel","It's Still Rock And Roll To Me , Billy Joel","It's Still Rock And Roll To Me , Billy Joel","Little Jeannie , Elton John","Cupid/I've Loved You For A Long Time , The Spinners","Cupid/I've Loved You For A Long Time , The Spinners","Cupid/I've Loved You For A Long Time , The Spinners","Cupid/I've Loved You For A Long Time , The Spinners","Take Your Time (Do It Right) Part 1 , The S.O.S. Band","Take Your Time (Do It Right) Part 1 , The S.O.S. Band","Emotional Rescue , The Rolling Stones","Emotional Rescue , The Rolling Stones","Emotional Rescue , The Rolling Stones","Emotional Rescue , The Rolling Stones","All Out Of Love , Air Supply","Fame , Irene Cara","Fame , Irene Cara","Fame , Irene Cara","Give Me The Night , George Benson","Give Me The Night , George Benson","Give Me The Night , George Benson","All Out Of Love , Air Supply","All Out Of Love , Air Supply","All Out Of Love , Air Supply","Upside Down , Diana Ross","Lady , Kenny Rogers","Lady , Kenny Rogers","Another One Bites The Dust , Queen","Another One Bites The Dust , Queen","Another One Bites The Dust , Queen","Another One Bites The Dust , Queen","Another One Bites The Dust , Queen","Woman In Love , Barbra Streisand","Woman In Love , Barbra Streisand","(Just Like) Starting Over , John Lennon","Love On The Rocks , Neil Diamond","Lady , Kenny Rogers","Lady , Kenny Rogers"
4,"Do That To Me One More Time , Captain & Tennille","Please Don't Go , KC And The Sunshine Band","Please Don't Go , KC And The Sunshine Band","Send One Your Love , Stevie Wonder","Cruisin' , Smokey Robinson","Cruisin' , Smokey Robinson","Crazy Little Thing Called Love , Queen","Crazy Little Thing Called Love , Queen","Rock With You , Michael Jackson","Rock With You , Michael Jackson","Rock With You , Michael Jackson","Desire , Andy Gibb","Desire , Andy Gibb","On The Radio , Donna Summer","On The Radio , Donna Summer","Working My Way Back To You/Forgive Me, Girl , The Spinners","Working My Way Back To You/Forgive Me, Girl , The Spinners","Call Me , Blondie","Too Hot , Kool & The Gang","Too Hot , Kool & The Gang","Too Hot , Kool & The Gang","Special Lady , Ray, Goodman & Brown","Special Lady , Ray, Goodman & Brown","Special Lady , Ray, Goodman & Brown","Another Brick In The Wall (Part II) , Pink Floyd","Another Brick In The Wall (Part II) , Pink Floyd","Another Brick In The Wall (Part II) , Pink Floyd","With You I'm Born Again , Billy Preston & Syreeta","Sexy Eyes , Dr. Hook","Sexy Eyes , Dr. Hook","Sexy Eyes , Dr. Hook","Call Me , Blondie","Against The Wind , Bob Seger","Against The Wind , Bob Seger","Against The Wind , Bob Seger","Against The Wind , Bob Seger","Little Jeannie , Elton John","Little Jeannie , Elton John","Cupid/I've Loved You For A Long Time , The Spinners","Shining Star , The Manhattans","Shining Star , The Manhattans","Shining Star , The Manhattans","Shining Star , The Manhattans","Sailing , Christopher Cross","Sailing , Christopher Cross","Upside Down , Diana Ross","Upside Down , Diana Ross","Upside Down , Diana Ross","Take Your Time (Do It Right) Part 1 , The S.O.S. Band","Fame , Irene Cara","Sailing , Christopher Cross","Sailing , Christopher Cross","Lookin' For Love , Johnny Lee","Lookin' For Love , Johnny Lee","Lookin' For Love , Johnny Lee","Drivin' My Life Away , Eddie Rabbitt","Drivin' My Life Away , Eddie Rabbitt","He's So Shy , The Pointer Sisters","He's So Shy , The Pointer Sisters","Real Love , The Doobie Brothers","Real Love , The Doobie Brothers","Real Love , The Doobie Brothers","The Wanderer , Donna Summer","I'm Coming Out , Diana Ross","I'm Coming Out , Diana Ross","I'm Coming Out , Diana Ross","I'm Coming Out , Diana Ross","Master Blaster (Jammin') , Stevie Wonder","Master Blaster (Jammin') , Stevie Wonder","Master Blaster (Jammin') , Stevie Wonder","Master Blaster (Jammin') , Stevie Wonder","Hungry Heart , Bruce Springsteen","Hungry Heart , Bruce Springsteen"
5,"Babe , Styx","Still , Commodores","Still , Commodores","Cruisin' , Smokey Robinson","Send One Your Love , Stevie Wonder","Send One Your Love , Stevie Wonder","Escape (The Pina Colada Song) , Rupert Holmes","Yes, I'm Ready , Teri DeSario With K.C.","Yes, I'm Ready , Teri DeSario With K.C.","Yes, I'm Ready , Teri DeSario With K.C.","Longer , Dan Fogelberg","On The Radio , Donna Summer","On The Radio , Donna Summer","Another Brick In The Wall (Part II) , Pink Floyd","Working My Way Back To You/Forgive Me, Girl , The Spinners","On The Radio , Donna Summer","On The Radio , Donna Summer","Him , Rupert Holmes","Him , Rupert Holmes","Him , Rupert Holmes","Special Lady , Ray, Goodman & Brown","Lost In Love , Air Supply","Lost In Love , Air Supply","Lost In Love , Air Supply","Fire Lake , Bob Seger","Fire Lake , Bob Seger","Fire Lake , Bob Seger","Sexy Eyes , Dr. Hook","Biggest Part Of Me , Ambrosia","Biggest Part Of Me , Ambrosia","Biggest Part Of Me , Ambrosia","The Rose , Bette Midler","Call Me , Blondie","Call Me , Blondie","It's Still Rock And Roll To Me , Billy Joel","Little Jeannie , Elton John","Against The Wind , Bob Seger","Against The Wind , Bob Seger","Steal Away , Robbie Dupree","Steal Away , Robbie Dupree","Steal Away , Robbie Dupree","Coming Up (Live At Glasgow) , Paul McCartney And Wings","Take Your Time (Do It Right) Part 1 , The S.O.S. Band","Shining Star , The Manhattans","Shining Star , The Manhattans","It's Still Rock And Roll To Me , Billy Joel","It's Still Rock And Roll To Me , Billy Joel","It's Still Rock And Roll To Me , Billy Joel","Fame , Irene Cara","Magic , Olivia Newton-John","Give Me The Night , George Benson","Give Me The Night , George Benson","Give Me The Night , George Benson","Late In The Evening , Paul Simon","Late In The Evening , Paul Simon","Late In The Evening , Paul Simon","Late In The Evening , Paul Simon","Real Love , The Doobie Brothers","Real Love , The Doobie Brothers","Lady , Kenny Rogers","The Wanderer , Donna Summer","The Wanderer , Donna Summer","I'm Coming Out , Diana Ross","Never Knew Love Like This Before , Stephanie Mills","Never Knew Love Like This Before , Stephanie Mills","Never Knew Love Like This Before , Stephanie Mills","More Than I Can Say , Leo Sayer","(Just Like) Starting Over , John Lennon","(Just Like) Starting Over , John Lennon","Love On The Rocks , Neil Diamond","Hungry Heart , Bruce Springsteen","Every Woman In The World , Air Supply","Every Woman In The World , Air Supply"
6,"Still , Commodores","Coward Of The County , Kenny Rogers","Coward Of The County , Kenny Rogers","We Don't Talk Anymore , Cliff Richard","We Don't Talk Anymore , Cliff Richard","We Don't Talk Anymore , Cliff Richard","Sara , Fleetwood Mac","Sara , Fleetwood Mac","Sara , Fleetwood Mac","Sara , Fleetwood Mac","On The Radio , Donna Summer","Cruisin' , Smokey Robinson","Cruisin' , Smokey Robinson","Do That To Me One More Time , Captain & Tennille","Yes, I'm Ready , Teri DeSario With K.C.","Him , Rupert Holmes","Him , Rupert Holmes","Too Hot , Kool & The Gang","Ride Like The Wind , Christopher Cross","Ride Like The Wind , Christopher Cross","With You I'm Born Again , Billy Preston & Syreeta","Fire Lake , Bob Seger","Fire Lake , Bob Seger","Fire Lake , Bob Seger","You May Be Right , Billy Joel","You May Be Right , Billy Joel","You May Be Right , Billy Joel","You May Be Right , Billy Joel","Stomp! , The Brothers Johnson","Stomp! , The Brothers Johnson","Stomp! , The Brothers Johnson","Against The Wind , Bob Seger","It's Still Rock And Roll To Me , Billy Joel","It's Still Rock And Roll To Me , Billy Joel","Little Jeannie , Elton John","Steal Away , Robbie Dupree","Steal Away , Robbie Dupree","Steal Away , Robbie Dupree","Funkytown , Lipps, Inc.","Magic , Olivia Newton-John","Magic , Olivia Newton-John","Steal Away , Robbie Dupree","Coming Up (Live At Glasgow) , Paul McCartney And Wings","Emotional Rescue , The Rolling Stones","Emotional Rescue , The Rolling Stones","Shining Star , The Manhattans","Fame , Irene Cara","Fame , Irene Cara","All Out Of Love , Air Supply","Give Me The Night , George Benson","Late In The Evening , Paul Simon","Late In The Evening , Paul Simon","Late In The Evening , Paul Simon","Drivin' My Life Away , Eddie Rabbitt","Drivin' My Life Away , Eddie Rabbitt","Woman In Love , Barbra Streisand","I'm Alright , Kenny Loggins","I'm Alright , Kenny Loggins","I'm Alright , Kenny Loggins","The Wanderer , Donna Summer","Upside Down , Diana Ross","Upside Down , Diana Ross","Never Knew Love Like This Before , Stephanie Mills","Master Blaster (Jammin') , Stevie Wonder","Master Blaster (Jammin') , Stevie Wonder","Master Blaster (Jammin') , Stevie Wonder","Master Blaster (Jammin') , Stevie Wonder","Love On The Rocks , Neil Diamond","Love On The Rocks , Neil Diamond","Hungry Heart , Bruce Springsteen","Another One Bites The Dust , Queen","Guilty , Barbra Streisand & Barry Gibb","Guilty , Barbra Streisand & Barry Gibb"
7,"Coward Of The County , Kenny Rogers","Ladies Night , Kool & The Gang","Ladies Night , Kool & The Gang","Ladies Night , Kool & The Gang","Crazy Little Thing Called Love , Queen","Crazy Little Thing Called Love , Queen","The Long Run , Eagles","The Long Run , Eagles","Longer , Dan Fogelberg","Longer , Dan Fogelberg","Desire , Andy Gibb","Rock With You , Michael Jackson","Rock With You , Michael Jackson","Working My Way Back To You/Forgive Me, Girl , The Spinners","Him , Rupert Holmes","The Second Time Around , Shalamar","The Second Time Around , Shalamar","The Second Time Around , Shalamar","Special Lady , Ray, Goodman & Brown","Special Lady , Ray, Goodman & Brown","Crazy Little Thing Called Love , Queen","I Can't Tell You Why , Eagles","I Can't Tell You Why , Eagles","I Can't Tell You Why , Eagles","I Can't Tell You Why , Eagles","Sexy Eyes , Dr. Hook","Sexy Eyes , Dr. Hook","Don't Fall In Love With A Dreamer , Kenny Rogers with Kim Carnes","Hurt So Bad , Linda Ronstadt","Hurt So Bad , Linda Ronstadt","Hurt So Bad , Linda Ronstadt","Hurt So Bad , Linda Ronstadt","Little Jeannie , Elton John","Little Jeannie , Elton John","Steal Away , Robbie Dupree","Biggest Part Of Me , Ambrosia","Cupid/I've Loved You For A Long Time , The Spinners","Cupid/I've Loved You For A Long Time , The Spinners","Magic , Olivia Newton-John","The Rose , Bette Midler","The Rose , Bette Midler","Tired Of Toein' The Line , Rocky Burnette","Tired Of Toein' The Line , Rocky Burnette","Cupid/I've Loved You For A Long Time , The Spinners","Cupid/I've Loved You For A Long Time , The Spinners","Little Jeannie , Elton John","All Out Of Love , Air Supply","All Out Of Love , Air Supply","Give Me The Night , George Benson","Take Your Time (Do It Right) Part 1 , The S.O.S. Band","Lookin' For Love , Johnny Lee","Lookin' For Love , Johnny Lee","Drivin' My Life Away , Eddie Rabbitt","Fame , Irene Cara","Fame , Irene Cara","I'm Alright , Kenny Loggins","Xanadu , Olivia Newton-John/Electric Light Orchestra","Xanadu , Olivia Newton-John/Electric Light Orchestra","Xanadu , Olivia Newton-John/Electric Light Orchestra","All Out Of Love , Air Supply","Never Knew Love Like This Before , Stephanie Mills","Never Knew Love Like This Before , Stephanie Mills","Master Blaster (Jammin') , Stevie Wonder","He's So Shy , The Pointer Sisters","More Than I Can Say , Leo Sayer","More Than I Can Say , Leo Sayer","(Just Like) Starting Over , John Lennon","Hungry Heart , Bruce Springsteen","Hungry Heart , Bruce Springsteen","Woman In Love , Barbra Streisand","Guilty , Barbra Streisand & Barry Gibb","The Tide Is High , Blondie","The Tide Is High , Blondie"
8,"Ladies Night , Kool & The Gang","We Don't Talk Anymore , Cliff Richard","We Don't Talk Anymore , Cliff Richard","Please Don't Go , KC And The Sunshine Band","The Long Run , Eagles","The Long Run , Eagles","Yes, I'm Ready , Teri DeSario With K.C.","Longer , Dan Fogelberg","On The Radio , Donna Summer","On The Radio , Donna Summer","Coward Of The County , Kenny Rogers","Working My Way Back To You/Forgive Me, Girl , The Spinners","Working My Way Back To You/Forgive Me, Girl , The Spinners","Him , Rupert Holmes","The Second Time Around , Shalamar","Too Hot , Kool & The Gang","Too Hot , Kool & The Gang","Ride Like The Wind , Christopher Cross","Desire , Andy Gibb","Desire , Andy Gibb","I Can't Tell You Why , Eagles","Working My Way Back To You/Forgive Me, Girl , The Spinners","You May Be Right , Billy Joel","You May Be Right , Billy Joel","Sexy Eyes , Dr. Hook","Don't Fall In Love With A Dreamer , Kenny Rogers with Kim Carnes","Don't Fall In Love With A Dreamer , Kenny Rogers with Kim Carnes","Another Brick In The Wall (Part II) , Pink Floyd","Ride Like The Wind , Christopher Cross","Against The Wind , Bob Seger","Against The Wind , Bob Seger","Cars , Gary Numan","Cars , Gary Numan","Cars , Gary Numan","Cars , Gary Numan","Cupid/I've Loved You For A Long Time , The Spinners","Biggest Part Of Me , Ambrosia","Biggest Part Of Me , Ambrosia","Let's Get Serious , Jermaine Jackson","Let's Get Serious , Jermaine Jackson","Let's Get Serious , Jermaine Jackson","Take Your Time (Do It Right) Part 1 , The S.O.S. Band","Emotional Rescue , The Rolling Stones","Coming Up (Live At Glasgow) , Paul McCartney And Wings","Coming Up (Live At Glasgow) , Paul McCartney And Wings","Let My Love Open The Door , Pete Townshend","Let My Love Open The Door , Pete Townshend","Let My Love Open The Door , Pete Townshend","Let My Love Open The Door , Pete Townshend","Late In The Evening , Paul Simon","Another One Bites The Dust , Queen","Another One Bites The Dust , Queen","One In A Million You , Larry Graham","One In A Million You , Larry Graham","One In A Million You , Larry Graham","Lookin' For Love , Johnny Lee","Real Love , The Doobie Brothers","Drivin' My Life Away , Eddie Rabbitt","Drivin' My Life Away , Eddie Rabbitt","I'm Alright , Kenny Loggins","I'm Coming Out , Diana Ross","I'm Coming Out , Diana Ross","Real Love , The Doobie Brothers","More Than I Can Say , Leo Sayer","(Just Like) Starting Over , John Lennon","(Just Like) Starting Over , John Lennon","Love On The Rocks , Neil Diamond","I'm Coming Out , Diana Ross","I'm Coming Out , Diana Ross","Guilty , Barbra Streisand & Barry Gibb","Hit Me With Your Best Shot , Pat Benatar","Hit Me With Your Best Shot , Pat Benatar","Hit Me With Your Best Shot , Pat Benatar"
9,"We Don't Talk Anymore , Cliff Richard","Babe , Styx","Babe , Styx","Cool Change , Little River Band","Sara , Fleetwood Mac","Sara , Fleetwood Mac","Don't Do Me Like That , Tom Petty And The Heartbreakers","Don't Do Me Like That , Tom Petty And The Heartbreakers","Desire , Andy Gibb","Desire , Andy Gibb","Sara , Fleetwood Mac","Another Brick In The Wall (Part II) , Pink Floyd","Another Brick In The Wall (Part II) , Pink Floyd","The Second Time Around , Shalamar","Too Hot , Kool & The Gang","How Do I Make You , Linda Ronstadt","How Do I Make You , Linda Ronstadt","How Do I Make You , Linda Ronstadt","How Do I Make You , Linda Ronstadt","How Do I Make You , Linda Ronstadt","Off The Wall , Michael Jackson","Off The Wall , Michael Jackson","Sexy Eyes , Dr. Hook","Sexy Eyes , Dr. Hook","Hold On To My Love , Jimmy Ruffin","Hold On To My Love , Jimmy Ruffin","Hold On To My Love , Jimmy Ruffin","Biggest Part Of Me , Ambrosia","Cars , Gary Numan","Cars , Gary Numan","Cars , Gary Numan","Little Jeannie , Elton John","Steal Away , Robbie Dupree","Steal Away , Robbie Dupree","She's Out Of My Life , Michael Jackson","She's Out Of My Life , Michael Jackson","Let's Get Serious , Jermaine Jackson","Let's Get Serious , Jermaine Jackson","Let Me Love You Tonight , Pure Prairie League","Let Me Love You Tonight , Pure Prairie League","Let Me Love You Tonight , Pure Prairie League","The Rose , Bette Midler","Sailing , Christopher Cross","Upside Down , Diana Ross","Upside Down , Diana Ross","More Love , Kim Carnes","More Love , Kim Carnes","More Love , Kim Carnes","More Love , Kim Carnes","Lookin' For Love , Johnny Lee","Drivin' My Life Away , Eddie Rabbitt","Drivin' My Life Away , Eddie Rabbitt","Emotional Rescue , The Rolling Stones","I'm Alright , Kenny Loggins","I'm Alright , Kenny Loggins","Xanadu , Olivia Newton-John/Electric Light Orchestra","Give Me The Night , George Benson","Late In The Evening , Paul Simon","Late In The Evening , Paul Simon","Never Knew Love Like This Before , Stephanie Mills","Master Blaster (Jammin') , Stevie Wonder","Master Blaster (Jammin') , Stevie Wonder","Upside Down , Diana Ross","(Just Like) Starting Over , John Lennon","Dreaming , Cliff Richard","Dreaming , Cliff Richard","Dreaming , Cliff Richard","Dreaming , Cliff Richard","Dreaming , Cliff Richard","Hit Me With Your Best Shot , Pat Benatar","Every Woman In The World , Air Supply","Tell It Like It Is , Heart","Tell It Like It Is , Heart"
