,1972-01-01,1972-01-06,1972-01-11,1972-01-16,1972-01-21,1972-01-26,1972-01-31,1972-02-05,1972-02-10,1972-02-15,1972-02-20,1972-02-25,1972-03-01,1972-03-06,1972-03-11,1972-03-16,1972-03-21,1972-03-26,1972-03-31,1972-04-05,1972-04-10,1972-04-15,1972-04-20,1972-04-25,1972-04-30,1972-05-05,1972-05-10,1972-05-15,1972-05-20,1972-05-25,1972-05-30,1972-06-04,1972-06-09,1972-06-14,1972-06-19,1972-06-24,1972-06-29,1972-07-04,1972-07-09,1972-07-14,1972-07-19,1972-07-24,1972-07-29,1972-08-03,1972-08-08,1972-08-13,1972-08-18,1972-08-23,1972-08-28,1972-09-02,1972-09-07,1972-09-12,1972-09-17,1972-09-22,1972-09-27,1972-10-02,1972-10-07,1972-10-12,1972-10-17,1972-10-22,1972-10-27,1972-11-01,1972-11-06,1972-11-11,1972-11-16,1972-11-21,1972-11-26,1972-12-01,1972-12-06,1972-12-11,1972-12-16,1972-12-21,1972-12-26
0,"Brand New Key , Melanie","Brand New Key , Melanie","American Pie (Parts I & II) , Don McLean","American Pie (Parts I & II) , Don McLean","American Pie (Parts I & II) , Don McLean","American Pie (Parts I & II) , Don McLean","American Pie (Parts I & II) , Don McLean","American Pie (Parts I & II) , Don McLean","Let's Stay Together , Al Green","Without You , Nilsson","Without You , Nilsson","Without You , Nilsson","Without You , Nilsson","Without You , Nilsson","Without You , Nilsson","Heart Of Gold , Neil Young","A Horse With No Name , America","A Horse With No Name , America","A Horse With No Name , America","A Horse With No Name , America","The First Time Ever I Saw Your Face , Roberta Flack","The First Time Ever I Saw Your Face , Roberta Flack","The First Time Ever I Saw Your Face , Roberta Flack","The First Time Ever I Saw Your Face , Roberta Flack","The First Time Ever I Saw Your Face , Roberta Flack","The First Time Ever I Saw Your Face , Roberta Flack","The First Time Ever I Saw Your Face , Roberta Flack","The First Time Ever I Saw Your Face , Roberta Flack","The First Time Ever I Saw Your Face , Roberta Flack","Oh Girl , The Chi-lites","I'll Take You There , The Staple Singers","The Candy Man , Sammy Davis, Jr. with The Mike Curb Congregation","The Candy Man , Sammy Davis, Jr. with The Mike Curb Congregation","The Candy Man , Sammy Davis, Jr. with The Mike Curb Congregation","The Candy Man , Sammy Davis, Jr. with The Mike Curb Congregation","The Candy Man , Sammy Davis, Jr. with The Mike Curb Congregation","Song Sung Blue , Neil Diamond","Lean On Me , Bill Withers","Lean On Me , Bill Withers","Lean On Me , Bill Withers","Lean On Me , Bill Withers","Alone Again (Naturally) , Gilbert O'Sullivan","Alone Again (Naturally) , Gilbert O'Sullivan","Alone Again (Naturally) , Gilbert O'Sullivan","Alone Again (Naturally) , Gilbert O'Sullivan","Alone Again (Naturally) , Gilbert O'Sullivan","Alone Again (Naturally) , Gilbert O'Sullivan","Brandy (You're A Fine Girl) , Looking Glass","Alone Again (Naturally) , Gilbert O'Sullivan","Alone Again (Naturally) , Gilbert O'Sullivan","Alone Again (Naturally) , Gilbert O'Sullivan","Black & White , Three Dog Night","Baby Don't Get Hooked On Me , Mac Davis","Baby Don't Get Hooked On Me , Mac Davis","Baby Don't Get Hooked On Me , Mac Davis","Baby Don't Get Hooked On Me , Mac Davis","Baby Don't Get Hooked On Me , Mac Davis","Ben , Michael Jackson","My Ding-A-Ling , Chuck Berry","My Ding-A-Ling , Chuck Berry","My Ding-A-Ling , Chuck Berry","I Can See Clearly Now , Johnny Nash","I Can See Clearly Now , Johnny Nash","I Can See Clearly Now , Johnny Nash","I Can See Clearly Now , Johnny Nash","I Can See Clearly Now , Johnny Nash","Papa Was A Rollin' Stone , The Temptations","Papa Was A Rollin' Stone , The Temptations","I Am Woman , Helen Reddy","Me And Mrs. Jones , Billy Paul","Me And Mrs. Jones , Billy Paul","Me And Mrs. Jones , Billy Paul","Me And Mrs. Jones , Billy Paul"
1,"American Pie (Parts I & II) , Don McLean","American Pie (Parts I & II) , Don McLean","Brand New Key , Melanie","Brand New Key , Melanie","Brand New Key , Melanie","Brand New Key , Melanie","Let's Stay Together , Al Green","Let's Stay Together , Al Green","American Pie (Parts I & II) , Don McLean","Let's Stay Together , Al Green","Hurting Each Other , Carpenters","Hurting Each Other , Carpenters","Hurting Each Other , Carpenters","Heart Of Gold , Neil Young","Heart Of Gold , Neil Young","A Horse With No Name , America","Heart Of Gold , Neil Young","Heart Of Gold , Neil Young","Heart Of Gold , Neil Young","Heart Of Gold , Neil Young","A Horse With No Name , America","A Horse With No Name , America","Rockin' Robin , Michael Jackson","Rockin' Robin , Michael Jackson","I Gotcha , Joe Tex","I Gotcha , Joe Tex","I Gotcha , Joe Tex","Oh Girl , The Chi-lites","Oh Girl , The Chi-lites","I'll Take You There , The Staple Singers","Oh Girl , The Chi-lites","I'll Take You There , The Staple Singers","I'll Take You There , The Staple Singers","I'll Take You There , The Staple Singers","Song Sung Blue , Neil Diamond","Song Sung Blue , Neil Diamond","The Candy Man , Sammy Davis, Jr. with The Mike Curb Congregation","Outa-Space , Billy Preston","Too Late To Turn Back Now , Cornelius Brothers & Sister Rose","Too Late To Turn Back Now , Cornelius Brothers & Sister Rose","Too Late To Turn Back Now , Cornelius Brothers & Sister Rose","Brandy (You're A Fine Girl) , Looking Glass","Brandy (You're A Fine Girl) , Looking Glass","Brandy (You're A Fine Girl) , Looking Glass","Brandy (You're A Fine Girl) , Looking Glass","Brandy (You're A Fine Girl) , Looking Glass","Brandy (You're A Fine Girl) , Looking Glass","Alone Again (Naturally) , Gilbert O'Sullivan","Long Cool Woman (In A Black Dress) , The Hollies","Long Cool Woman (In A Black Dress) , The Hollies","Long Cool Woman (In A Black Dress) , The Hollies","Baby Don't Get Hooked On Me , Mac Davis","Black & White , Three Dog Night","Black & White , Three Dog Night","Black & White , Three Dog Night","Ben , Michael Jackson","Ben , Michael Jackson","Use Me , Bill Withers","Use Me , Bill Withers","Burning Love , Elvis Presley","Burning Love , Elvis Presley","Nights In White Satin , The Moody Blues","Nights In White Satin , The Moody Blues","Nights In White Satin , The Moody Blues","I'd Love You To Want Me , Lobo","I'd Love You To Want Me , Lobo","I Am Woman , Helen Reddy","I Am Woman , Helen Reddy","Papa Was A Rollin' Stone , The Temptations","I Am Woman , Helen Reddy","I Am Woman , Helen Reddy","I Am Woman , Helen Reddy","Clair , Gilbert O'Sullivan"
2,"Family Affair , Sly & The Family Stone","Family Affair , Sly & The Family Stone","Let's Stay Together , Al Green","Let's Stay Together , Al Green","Let's Stay Together , Al Green","Let's Stay Together , Al Green","Brand New Key , Melanie","Brand New Key , Melanie","Without You , Nilsson","Hurting Each Other , Carpenters","Precious And Few , Climax","Precious And Few , Climax","Precious And Few , Climax","The Lion Sleeps Tonight , Robert John","The Lion Sleeps Tonight , Robert John","The Lion Sleeps Tonight , Robert John","The Lion Sleeps Tonight , Robert John","Puppy Love , Donny Osmond","Puppy Love , Donny Osmond","The First Time Ever I Saw Your Face , Roberta Flack","I Gotcha , Joe Tex","I Gotcha , Joe Tex","I Gotcha , Joe Tex","I Gotcha , Joe Tex","Betcha By Golly, Wow , The Stylistics Featuring Russell Thompkins,Jr.","Betcha By Golly, Wow , The Stylistics Featuring Russell Thompkins,Jr.","Oh Girl , The Chi-lites","I'll Take You There , The Staple Singers","I'll Take You There , The Staple Singers","The First Time Ever I Saw Your Face , Roberta Flack","The First Time Ever I Saw Your Face , Roberta Flack","Oh Girl , The Chi-lites","Oh Girl , The Chi-lites","Song Sung Blue , Neil Diamond","Outa-Space , Billy Preston","Outa-Space , Billy Preston","Outa-Space , Billy Preston","Song Sung Blue , Neil Diamond","Outa-Space , Billy Preston","Outa-Space , Billy Preston","Alone Again (Naturally) , Gilbert O'Sullivan","Too Late To Turn Back Now , Cornelius Brothers & Sister Rose","Too Late To Turn Back Now , Cornelius Brothers & Sister Rose","(If Loving You Is Wrong) I Don't Want To Be Right , Luther Ingram","(If Loving You Is Wrong) I Don't Want To Be Right , Luther Ingram","Long Cool Woman (In A Black Dress) , The Hollies","Long Cool Woman (In A Black Dress) , The Hollies","Long Cool Woman (In A Black Dress) , The Hollies","I'm Still In Love With You , Al Green","I'm Still In Love With You , Al Green","I'm Still In Love With You , Al Green","Alone Again (Naturally) , Gilbert O'Sullivan","Saturday In The Park , Chicago","Saturday In The Park , Chicago","Saturday In The Park , Chicago","Back Stabbers , The O'Jays","Back Stabbers , The O'Jays","Everybody Plays The Fool , The Main Ingredient","Burning Love , Elvis Presley","Nights In White Satin , The Moody Blues","Nights In White Satin , The Moody Blues","My Ding-A-Ling , Chuck Berry","I'd Love You To Want Me , Lobo","I'd Love You To Want Me , Lobo","I'll Be Around , The Spinners","I'll Be Around , The Spinners","I Can See Clearly Now , Johnny Nash","I Can See Clearly Now , Johnny Nash","If You Don't Know Me By Now , Harold Melvin And The Blue Notes","If You Don't Know Me By Now , Harold Melvin And The Blue Notes","If You Don't Know Me By Now , Harold Melvin And The Blue Notes","You Ought To Be With Me , Al Green","You Ought To Be With Me , Al Green"
3,"An Old Fashioned Love Song , Three Dog Night","Let's Stay Together , Al Green","Sunshine , Jonathan Edwards","Sunshine , Jonathan Edwards","Sunshine , Jonathan Edwards","Sunshine , Jonathan Edwards","Day After Day , Badfinger","Day After Day , Badfinger","Precious And Few , Climax","Precious And Few , Climax","Let's Stay Together , Al Green","Let's Stay Together , Al Green","Down By The Lazy River , The Osmonds","Down By The Lazy River , The Osmonds","Down By The Lazy River , The Osmonds","Without You , Nilsson","Puppy Love , Donny Osmond","Mother And Child Reunion , Paul Simon","Mother And Child Reunion , Paul Simon","I Gotcha , Joe Tex","Rockin' Robin , Michael Jackson","Rockin' Robin , Michael Jackson","A Horse With No Name , America","Betcha By Golly, Wow , The Stylistics Featuring Russell Thompkins,Jr.","Rockin' Robin , Michael Jackson","Rockin' Robin , Michael Jackson","I'll Take You There , The Staple Singers","I Gotcha , Joe Tex","I Gotcha , Joe Tex","Look What You Done For Me , Al Green","The Candy Man , Sammy Davis, Jr. with The Mike Curb Congregation","Song Sung Blue , Neil Diamond","Song Sung Blue , Neil Diamond","Oh Girl , The Chi-lites","Nice To Be With You , Gallery","Nice To Be With You , Gallery","Lean On Me , Bill Withers","Too Late To Turn Back Now , Cornelius Brothers & Sister Rose","Song Sung Blue , Neil Diamond","Song Sung Blue , Neil Diamond","Brandy (You're A Fine Girl) , Looking Glass","(If Loving You Is Wrong) I Don't Want To Be Right , Luther Ingram","(If Loving You Is Wrong) I Don't Want To Be Right , Luther Ingram","Daddy Don't You Walk So Fast , Wayne Newton","Daddy Don't You Walk So Fast , Wayne Newton","(If Loving You Is Wrong) I Don't Want To Be Right , Luther Ingram","(If Loving You Is Wrong) I Don't Want To Be Right , Luther Ingram","I'm Still In Love With You , Al Green","Brandy (You're A Fine Girl) , Looking Glass","Brandy (You're A Fine Girl) , Looking Glass","Baby Don't Get Hooked On Me , Mac Davis","Saturday In The Park , Chicago","Back Stabbers , The O'Jays","Back Stabbers , The O'Jays","Back Stabbers , The O'Jays","Everybody Plays The Fool , The Main Ingredient","Everybody Plays The Fool , The Main Ingredient","Burning Love , Elvis Presley","Everybody Plays The Fool , The Main Ingredient","Use Me , Bill Withers","Use Me , Bill Withers","Freddie's Dead (Theme From ""Superfly"") , Curtis Mayfield","Freddie's Dead (Theme From ""Superfly"") , Curtis Mayfield","Freddie's Dead (Theme From ""Superfly"") , Curtis Mayfield","I Am Woman , Helen Reddy","I Am Woman , Helen Reddy","I'd Love You To Want Me , Lobo","I'd Love You To Want Me , Lobo","I Can See Clearly Now , Johnny Nash","You Ought To Be With Me , Al Green","You Ought To Be With Me , Al Green","Clair , Gilbert O'Sullivan","You're So Vain , Carly Simon"
4,"Got To Be There , Michael Jackson","Got To Be There , Michael Jackson","Family Affair , Sly & The Family Stone","Day After Day , Badfinger","Day After Day , Badfinger","Day After Day , Badfinger","Without You , Nilsson","Without You , Nilsson","Never Been To Spain , Three Dog Night","Never Been To Spain , Three Dog Night","Down By The Lazy River , The Osmonds","Down By The Lazy River , The Osmonds","Everything I Own , Bread","Everything I Own , Bread","Everything I Own , Bread","Everything I Own , Bread","Mother And Child Reunion , Paul Simon","The Lion Sleeps Tonight , Robert John","The Lion Sleeps Tonight , Robert John","Rockin' Robin , Michael Jackson","Heart Of Gold , Neil Young","Heart Of Gold , Neil Young","In The Rain , The Dramatics","A Horse With No Name , America","Day Dreaming , Aretha Franklin","Day Dreaming , Aretha Franklin","Rockin' Robin , Michael Jackson","Look What You Done For Me , Al Green","Look What You Done For Me , Al Green","The Candy Man , Sammy Davis, Jr. with The Mike Curb Congregation","Sylvia's Mother , Dr. Hook And The Medicine Show","Sylvia's Mother , Dr. Hook And The Medicine Show","Sylvia's Mother , Dr. Hook And The Medicine Show","Nice To Be With You , Gallery","I'll Take You There , The Staple Singers","I'll Take You There , The Staple Singers","Too Late To Turn Back Now , Cornelius Brothers & Sister Rose","The Candy Man , Sammy Davis, Jr. with The Mike Curb Congregation","Brandy (You're A Fine Girl) , Looking Glass","Brandy (You're A Fine Girl) , Looking Glass","(If Loving You Is Wrong) I Don't Want To Be Right , Luther Ingram","Daddy Don't You Walk So Fast , Wayne Newton","Daddy Don't You Walk So Fast , Wayne Newton","Too Late To Turn Back Now , Cornelius Brothers & Sister Rose","Where Is The Love , Roberta Flack & Donny Hathaway","I'm Still In Love With You , Al Green","I'm Still In Love With You , Al Green","Hold Your Head Up , Argent","Hold Your Head Up , Argent","Hold Your Head Up , Argent","Brandy (You're A Fine Girl) , Looking Glass","Back Stabbers , The O'Jays","Alone Again (Naturally) , Gilbert O'Sullivan","Alone Again (Naturally) , Gilbert O'Sullivan","Ben , Michael Jackson","Go All The Way , Raspberries","Go All The Way , Raspberries","Go All The Way , Raspberries","Nights In White Satin , The Moody Blues","I Can See Clearly Now , Johnny Nash","I Can See Clearly Now , Johnny Nash","Burning Love , Elvis Presley","I'll Be Around , The Spinners","I'll Be Around , The Spinners","Nights In White Satin , The Moody Blues","Papa Was A Rollin' Stone , The Temptations","If You Don't Know Me By Now , Harold Melvin And The Blue Notes","If You Don't Know Me By Now , Harold Melvin And The Blue Notes","You Ought To Be With Me , Al Green","It Never Rains In Southern California , Albert Hammond","It Never Rains In Southern California , Albert Hammond","It Never Rains In Southern California , Albert Hammond","It Never Rains In Southern California , Albert Hammond"
5,"Have You Seen Her , The Chi-lites","Scorpio , Dennis Coffey & The Detroit Guitar Band","Scorpio , Dennis Coffey & The Detroit Guitar Band","Scorpio , Dennis Coffey & The Detroit Guitar Band","Scorpio , Dennis Coffey & The Detroit Guitar Band","Clean Up Woman , Betty Wright","Never Been To Spain , Three Dog Night","Never Been To Spain , Three Dog Night","Hurting Each Other , Carpenters","Down By The Lazy River , The Osmonds","Joy , Apollo featuring Tom Parker","Joy , Apollo featuring Tom Parker","The Lion Sleeps Tonight , Robert John","Precious And Few , Climax","Precious And Few , Climax","Mother And Child Reunion , Paul Simon","Without You , Nilsson","I Gotcha , Joe Tex","I Gotcha , Joe Tex","Puppy Love , Donny Osmond","In The Rain , The Dramatics","In The Rain , The Dramatics","Betcha By Golly, Wow , The Stylistics Featuring Russell Thompkins,Jr.","Day Dreaming , Aretha Franklin","A Horse With No Name , America","A Horse With No Name , America","Betcha By Golly, Wow , The Stylistics Featuring Russell Thompkins,Jr.","Rockin' Robin , Michael Jackson","Rockin' Robin , Michael Jackson","Morning Has Broken , Cat Stevens","Morning Has Broken , Cat Stevens","Nice To Be With You , Gallery","Nice To Be With You , Gallery","Outa-Space , Billy Preston","Troglodyte (Cave Man) , The Jimmy Castor Bunch","Troglodyte (Cave Man) , The Jimmy Castor Bunch","Troglodyte (Cave Man) , The Jimmy Castor Bunch","Troglodyte (Cave Man) , The Jimmy Castor Bunch","Rocket Man , Elton John","Rocket Man , Elton John","Daddy Don't You Walk So Fast , Wayne Newton","Where Is The Love , Roberta Flack & Donny Hathaway","Where Is The Love , Roberta Flack & Donny Hathaway","Where Is The Love , Roberta Flack & Donny Hathaway","Long Cool Woman (In A Black Dress) , The Hollies","Where Is The Love , Roberta Flack & Donny Hathaway","Where Is The Love , Roberta Flack & Donny Hathaway","(If Loving You Is Wrong) I Don't Want To Be Right , Luther Ingram","Baby Don't Get Hooked On Me , Mac Davis","Baby Don't Get Hooked On Me , Mac Davis","Back Stabbers , The O'Jays","Long Cool Woman (In A Black Dress) , The Hollies","Ben , Michael Jackson","Ben , Michael Jackson","Everybody Plays The Fool , The Main Ingredient","Use Me , Bill Withers","Use Me , Bill Withers","Baby Don't Get Hooked On Me , Mac Davis","Ben , Michael Jackson","Freddie's Dead (Theme From ""Superfly"") , Curtis Mayfield","Freddie's Dead (Theme From ""Superfly"") , Curtis Mayfield","Garden Party , Rick Nelson And The Stone Canyon Band","Garden Party , Rick Nelson And The Stone Canyon Band","Garden Party , Rick Nelson And The Stone Canyon Band","Papa Was A Rollin' Stone , The Temptations","Summer Breeze , Seals & Crofts","Summer Breeze , Seals & Crofts","Summer Breeze , Seals & Crofts","Me And Mrs. Jones , Billy Paul","Papa Was A Rollin' Stone , The Temptations","Papa Was A Rollin' Stone , The Temptations","If You Don't Know Me By Now , Harold Melvin And The Blue Notes","Funny Face , Donna Fargo"
6,"Scorpio , Dennis Coffey & The Detroit Guitar Band","Sunshine , Jonathan Edwards","I'd Like To Teach The World To Sing (In Perfect Harmony) , The New Seekers","I'd Like To Teach The World To Sing (In Perfect Harmony) , The New Seekers","I'd Like To Teach The World To Sing (In Perfect Harmony) , The New Seekers","Scorpio , Dennis Coffey & The Detroit Guitar Band","Sunshine , Jonathan Edwards","Sunshine , Jonathan Edwards","Down By The Lazy River , The Osmonds","American Pie (Parts I & II) , Don McLean","The Lion Sleeps Tonight , Robert John","The Lion Sleeps Tonight , Robert John","Heart Of Gold , Neil Young","A Horse With No Name , America","A Horse With No Name , America","Precious And Few , Climax","The Way Of Love , Cher","Without You , Nilsson","Without You , Nilsson","Mother And Child Reunion , Paul Simon","Puppy Love , Donny Osmond","Puppy Love , Donny Osmond","Day Dreaming , Aretha Franklin","In The Rain , The Dramatics","I'll Take You There , The Staple Singers","I'll Take You There , The Staple Singers","Look What You Done For Me , Al Green","Betcha By Golly, Wow , The Stylistics Featuring Russell Thompkins,Jr.","Betcha By Golly, Wow , The Stylistics Featuring Russell Thompkins,Jr.","Tumbling Dice , The Rolling Stones","Tumbling Dice , The Rolling Stones","The First Time Ever I Saw Your Face , Roberta Flack","The First Time Ever I Saw Your Face , Roberta Flack","Troglodyte (Cave Man) , The Jimmy Castor Bunch","Lean On Me , Bill Withers","Lean On Me , Bill Withers","Nice To Be With You , Gallery","Rocket Man , Elton John","Daddy Don't You Walk So Fast , Wayne Newton","Daddy Don't You Walk So Fast , Wayne Newton","Where Is The Love , Roberta Flack & Donny Hathaway","School's Out , Alice Cooper","School's Out , Alice Cooper","School's Out , Alice Cooper","I'm Still In Love With You , Al Green","Daddy Don't You Walk So Fast , Wayne Newton","Daddy Don't You Walk So Fast , Wayne Newton","Goodbye To Love , Carpenters","Goodbye To Love , Carpenters","Goodbye To Love , Carpenters","Rock And Roll Part 2 , Gary Glitter","Rock And Roll Part 2 , Gary Glitter","Everybody Plays The Fool , The Main Ingredient","Everybody Plays The Fool , The Main Ingredient","Go All The Way , Raspberries","Burning Love , Elvis Presley","Burning Love , Elvis Presley","My Ding-A-Ling , Chuck Berry","Baby Don't Get Hooked On Me , Mac Davis","Garden Party , Rick Nelson And The Stone Canyon Band","Garden Party , Rick Nelson And The Stone Canyon Band","I'll Be Around , The Spinners","My Ding-A-Ling , Chuck Berry","My Ding-A-Ling , Chuck Berry","Freddie's Dead (Theme From ""Superfly"") , Curtis Mayfield","If You Don't Know Me By Now , Harold Melvin And The Blue Notes","You Ought To Be With Me , Al Green","You Ought To Be With Me , Al Green","It Never Rains In Southern California , Albert Hammond","Clair , Gilbert O'Sullivan","Clair , Gilbert O'Sullivan","Funny Face , Donna Fargo","I Am Woman , Helen Reddy"
7,"Sunshine , Jonathan Edwards","I'd Like To Teach The World To Sing (In Perfect Harmony) , The New Seekers","Got To Be There , Michael Jackson","Clean Up Woman , Betty Wright","Clean Up Woman , Betty Wright","Never Been To Spain , Three Dog Night","Precious And Few , Climax","Precious And Few , Climax","Joy , Apollo featuring Tom Parker","Joy , Apollo featuring Tom Parker","Everything I Own , Bread","Everything I Own , Bread","Let's Stay Together , Al Green","Hurting Each Other , Carpenters","Hurting Each Other , Carpenters","The Way Of Love , Cher","Jungle Fever , The Chakachas","Jungle Fever , The Chakachas","Jungle Fever , The Chakachas","Jungle Fever , The Chakachas","Betcha By Golly, Wow , The Stylistics Featuring Russell Thompkins,Jr.","Betcha By Golly, Wow , The Stylistics Featuring Russell Thompkins,Jr.","Heart Of Gold , Neil Young","A Cowboys Work Is Never Done , Sonny & Cher","Doctor My Eyes , Jackson Browne","Doctor My Eyes , Jackson Browne","Day Dreaming , Aretha Franklin","Tumbling Dice , The Rolling Stones","Tumbling Dice , The Rolling Stones","I Gotcha , Joe Tex","Nice To Be With You , Gallery","Morning Has Broken , Cat Stevens","Morning Has Broken , Cat Stevens","(Last Night) I Didn't Get To Sleep At All , The 5th Dimension","(Last Night) I Didn't Get To Sleep At All , The 5th Dimension","(Last Night) I Didn't Get To Sleep At All , The 5th Dimension","Rocket Man , Elton John","Daddy Don't You Walk So Fast , Wayne Newton","Alone Again (Naturally) , Gilbert O'Sullivan","Alone Again (Naturally) , Gilbert O'Sullivan","How Do You Do? , Mouth & MacNeal","How Do You Do? , Mouth & MacNeal","How Do You Do? , Mouth & MacNeal","How Do You Do? , Mouth & MacNeal","Too Late To Turn Back Now , Cornelius Brothers & Sister Rose","Hold Your Head Up , Argent","Hold Your Head Up , Argent","Coconut , Nilsson","You Don't Mess Around With Jim , Jim Croce","You Don't Mess Around With Jim , Jim Croce","You Don't Mess Around With Jim , Jim Croce","Brandy (You're A Fine Girl) , Looking Glass","Honky Cat , Elton John","Honky Cat , Elton John","Use Me , Bill Withers","Black & White , Three Dog Night","Black & White , Three Dog Night","Nights In White Satin , The Moody Blues","Garden Party , Rick Nelson And The Stone Canyon Band","Ben , Michael Jackson","Ben , Michael Jackson","I'd Love You To Want Me , Lobo","I Am Woman , Helen Reddy","I Am Woman , Helen Reddy","Convention '72 , The Delegates","You Ought To Be With Me , Al Green","It Never Rains In Southern California , Albert Hammond","It Never Rains In Southern California , Albert Hammond","Ventura Highway , America","Ventura Highway , America","Ventura Highway , America","Papa Was A Rollin' Stone , The Temptations","Rockin' Pneumonia - Boogie Woogie Flu , Johnny Rivers"
8,"Cherish , David Cassidy","Cherish , David Cassidy","Hey Girl/I Knew You When , Donny Osmond","You Are Everything , The Stylistics","You Are Everything , The Stylistics","You Are Everything , The Stylistics","Hurting Each Other , Carpenters","Hurting Each Other , Carpenters","Brand New Key , Melanie","The Lion Sleeps Tonight , Robert John","American Pie (Parts I & II) , Don McLean","American Pie (Parts I & II) , Don McLean","Sweet Seasons , Carole King","The Way Of Love , Cher","The Way Of Love , Cher","Puppy Love , Donny Osmond","Everything I Own , Bread","Rockin' Robin , Michael Jackson","Rockin' Robin , Michael Jackson","In The Rain , The Dramatics","Day Dreaming , Aretha Franklin","Day Dreaming , Aretha Franklin","A Cowboys Work Is Never Done , Sonny & Cher","Doctor My Eyes , Jackson Browne","Look What You Done For Me , Al Green","Look What You Done For Me , Al Green","Back Off Boogaloo , Ringo Starr","Back Off Boogaloo , Ringo Starr","Back Off Boogaloo , Ringo Starr","Sylvia's Mother , Dr. Hook And The Medicine Show","Hot Rod Lincoln , Commander Cody & His Lost Planet Airmen","Outa-Space , Billy Preston","Outa-Space , Billy Preston","Sylvia's Mother , Dr. Hook And The Medicine Show","Oh Girl , The Chi-lites","Oh Girl , The Chi-lites","I Need You , America","I Need You , America","(If Loving You Is Wrong) I Don't Want To Be Right , Luther Ingram","(If Loving You Is Wrong) I Don't Want To Be Right , Luther Ingram","Rocket Man , Elton John","Lean On Me , Bill Withers","Lean On Me , Bill Withers","Long Cool Woman (In A Black Dress) , The Hollies","How Do You Do? , Mouth & MacNeal","Coconut , Nilsson","Coconut , Nilsson","You Don't Mess Around With Jim , Jim Croce","Rock And Roll Part 2 , Gary Glitter","Rock And Roll Part 2 , Gary Glitter","Black & White , Three Dog Night","Honky Cat , Elton John","Go All The Way , Raspberries","Go All The Way , Raspberries","Burning Love , Elvis Presley","My Ding-A-Ling , Chuck Berry","My Ding-A-Ling , Chuck Berry","Back Stabbers , The O'Jays","Popcorn , Hot Butter","Everybody Plays The Fool , The Main Ingredient","Everybody Plays The Fool , The Main Ingredient","Good Time Charlie's Got The Blues , Danny O'Keefe","Convention '72 , The Delegates","Convention '72 , The Delegates","Witchy Woman , Eagles","Nights In White Satin , The Moody Blues","I'll Be Around , The Spinners","I'll Be Around , The Spinners","Clair , Gilbert O'Sullivan","I Can See Clearly Now , Johnny Nash","I Can See Clearly Now , Johnny Nash","You're So Vain , Carly Simon","Superfly , Curtis Mayfield"
9,"Hey Girl/I Knew You When , Donny Osmond","Hey Girl/I Knew You When , Donny Osmond","Clean Up Woman , Betty Wright","Sugar Daddy , Jackson 5","Sugar Daddy , Jackson 5","Sugar Daddy , Jackson 5","Joy , Apollo featuring Tom Parker","Joy , Apollo featuring Tom Parker","Day After Day , Badfinger","Everything I Own , Bread","Sweet Seasons , Carole King","Sweet Seasons , Carole King","Bang A Gong (Get It On) , T. Rex","Bang A Gong (Get It On) , T. Rex","Bang A Gong (Get It On) , T. Rex","Down By The Lazy River , The Osmonds","I Gotcha , Joe Tex","The First Time Ever I Saw Your Face , Roberta Flack","The First Time Ever I Saw Your Face , Roberta Flack","The Lion Sleeps Tonight , Robert John","A Cowboys Work Is Never Done , Sonny & Cher","A Cowboys Work Is Never Done , Sonny & Cher","Doctor My Eyes , Jackson Browne","Look What You Done For Me , Al Green","Back Off Boogaloo , Ringo Starr","Back Off Boogaloo , Ringo Starr","A Horse With No Name , America","Morning Has Broken , Cat Stevens","Morning Has Broken , Cat Stevens","Hot Rod Lincoln , Commander Cody & His Lost Planet Airmen","Look What You Done For Me , Al Green","(Last Night) I Didn't Get To Sleep At All , The 5th Dimension","(Last Night) I Didn't Get To Sleep At All , The 5th Dimension","Lean On Me , Bill Withers","Too Late To Turn Back Now , Cornelius Brothers & Sister Rose","Too Late To Turn Back Now , Cornelius Brothers & Sister Rose","Daddy Don't You Walk So Fast , Wayne Newton","(If Loving You Is Wrong) I Don't Want To Be Right , Luther Ingram","Where Is The Love , Roberta Flack & Donny Hathaway","Where Is The Love , Roberta Flack & Donny Hathaway","School's Out , Alice Cooper","Long Cool Woman (In A Black Dress) , The Hollies","Long Cool Woman (In A Black Dress) , The Hollies","Layla , Derek & The Dominos","School's Out , Alice Cooper","Goodbye To Love , Carpenters","Goodbye To Love , Carpenters","Baby Don't Get Hooked On Me , Mac Davis","Back Stabbers , The O'Jays","Back Stabbers , The O'Jays","Saturday In The Park , Chicago","I'm Still In Love With You , Al Green","Rock And Roll Part 2 , Gary Glitter","Rock And Roll Part 2 , Gary Glitter","Popcorn , Hot Butter","Popcorn , Hot Butter","Popcorn , Hot Butter","Popcorn , Hot Butter","Go All The Way , Raspberries","Good Time Charlie's Got The Blues , Danny O'Keefe","Good Time Charlie's Got The Blues , Danny O'Keefe","Ben , Michael Jackson","Witchy Woman , Eagles","Witchy Woman , Eagles","Summer Breeze , Seals & Crofts","If I Could Reach You , The 5th Dimension","Ventura Highway , America","Ventura Highway , America","I'm Stone In Love With You , The Stylistics","I'm Stone In Love With You , The Stylistics","I'm Stone In Love With You , The Stylistics","Rockin' Pneumonia - Boogie Woogie Flu , Johnny Rivers","Your Mama Don't Dance , Kenny Loggins & Jim Messina"
