,1981-01-01,1981-01-06,1981-01-11,1981-01-16,1981-01-21,1981-01-26,1981-01-31,1981-02-05,1981-02-10,1981-02-15,1981-02-20,1981-02-25,1981-03-02,1981-03-07,1981-03-12,1981-03-17,1981-03-22,1981-03-27,1981-04-01,1981-04-06,1981-04-11,1981-04-16,1981-04-21,1981-04-26,1981-05-01,1981-05-06,1981-05-11,1981-05-16,1981-05-21,1981-05-26,1981-05-31,1981-06-05,1981-06-10,1981-06-15,1981-06-20,1981-06-25,1981-06-30,1981-07-05,1981-07-10,1981-07-15,1981-07-20,1981-07-25,1981-07-30,1981-08-04,1981-08-09,1981-08-14,1981-08-19,1981-08-24,1981-08-29,1981-09-03,1981-09-08,1981-09-13,1981-09-18,1981-09-23,1981-09-28,1981-10-03,1981-10-08,1981-10-13,1981-10-18,1981-10-23,1981-10-28,1981-11-02,1981-11-07,1981-11-12,1981-11-17,1981-11-22,1981-11-27,1981-12-02,1981-12-07,1981-12-12,1981-12-17,1981-12-22,1981-12-27
18,"I Love A Rainy Night , Eddie Rabbitt","Time Is Time , Andy Gibb","Giving It Up For Your Love , Delbert McClinton","Giving It Up For Your Love , Delbert McClinton","Same Old Lang Syne , Dan Fogelberg","Keep On Loving You , REO Speedwagon","Keep On Loving You , REO Speedwagon","Together , Tierra","Together , Tierra","Rapture , Blondie","Rapture , Blondie","A Little In Love , Cliff Richard","A Little In Love , Cliff Richard","A Little In Love , Cliff Richard","Hearts On Fire , Randy Meisner","Hearts On Fire , Randy Meisner","Hearts On Fire , Randy Meisner","Hearts On Fire , Randy Meisner","Somebody's Knockin' , Terri Gibbs","Don't Stop The Music , Yarbrough & Peoples","Don't Stop The Music , Yarbrough & Peoples","Don't Stop The Music , Yarbrough & Peoples","Too Much Time On My Hands , Styx","Ain't Even Done With The Night , John Cougar","Ain't Even Done With The Night , John Cougar","How 'bout Us , Champaign","I Love You , Climax Blues Band","I Love You , Climax Blues Band","I Missed Again , Phil Collins","I Missed Again , Phil Collins","You Make My Dreams , Daryl Hall John Oates","You Make My Dreams , Daryl Hall John Oates","The Waiting , Tom Petty And The Heartbreakers","The Waiting , Tom Petty And The Heartbreakers","The Waiting , Tom Petty And The Heartbreakers","Take It On The Run , REO Speedwagon","Boy From New York City , The Manhattan Transfer","Modern Girl , Sheena Easton","Modern Girl , Sheena Easton","Time , The Alan Parsons Project","Touch Me When We're Dancing , Carpenters","Touch Me When We're Dancing , Carpenters","Sweet Baby , Stanley Clarke/George Duke","Sweet Baby , Stanley Clarke/George Duke","In The Air Tonight , Phil Collins","In The Air Tonight , Phil Collins","In The Air Tonight , Phil Collins","Fire And Ice , Pat Benatar","Fire And Ice , Pat Benatar","The Beach Boys Medley , The Beach Boys","Start Me Up , The Rolling Stones","For Your Eyes Only , Sheena Easton","For Your Eyes Only , Sheena Easton","Share Your Love With Me , Kenny Rogers","I Could Never Miss You (More Than I Do) , Lulu","I Could Never Miss You (More Than I Do) , Lulu","Super Freak (Part I) , Rick James","We're In This Love Together , Al Jarreau","Say Goodbye To Hollywood , Billy Joel","Say Goodbye To Hollywood , Billy Joel","Just Once , Quincy Jones Featuring James Ingram","Every Little Thing She Does Is Magic , The Police","Every Little Thing She Does Is Magic , The Police","Young Turks , Rod Stewart","Trouble , Lindsey Buckingham","Yesterday's Songs , Neil Diamond","Yesterday's Songs , Neil Diamond","Comin' In And Out Of Your Life , Barbra Streisand","Take My Heart (You Can Have It If You Want It) , Kool & The Gang","Take My Heart (You Can Have It If You Want It) , Kool & The Gang","Cool Night , Paul Davis","Oh No , Commodores","Oh No , Commodores"
19,"Hey Nineteen , Steely Dan","Another One Bites The Dust , Queen","Suddenly , Olivia Newton-John & Cliff Richard","Suddenly , Olivia Newton-John & Cliff Richard","Lady , Kenny Rogers","Together , Tierra","Together , Tierra","Crying , Don McLean","Hello Again , Neil Diamond","Miss Sun , Boz Scaggs","Miss Sun , Boz Scaggs","What Kind Of Fool , Barbra Streisand & Barry Gibb","Treat Me Right , Pat Benatar","Treat Me Right , Pat Benatar","Fade Away , Bruce Springsteen","Fade Away , Bruce Springsteen","A Little In Love , Cliff Richard","A Little In Love , Cliff Richard","Being With You , Smokey Robinson","The Winner Takes It All , ABBA","The Winner Takes It All , ABBA","Take It On The Run , REO Speedwagon","Ain't Even Done With The Night , John Cougar","Sweetheart , Franke & The Knockouts","Sweetheart , Franke & The Knockouts","A Woman Needs Love (Just Like You Do) , Ray Parker Jr. & Raydio","America , Neil Diamond","America , Neil Diamond","Say You'll Be Mine , Christopher Cross","Say You'll Be Mine , Christopher Cross","The One That You Love , Air Supply","The One That You Love , Air Supply","Jessie's Girl , Rick Springfield","Theme From ""Greatest American Hero"" (Believe It or Not) , Joey Scarbury","Theme From ""Greatest American Hero"" (Believe It or Not) , Joey Scarbury","Gemini Dream , The Moody Blues","Winning , Santana","Time , The Alan Parsons Project","Time , The Alan Parsons Project","America , Neil Diamond","The Stroke , Billy Squier","The Stroke , Billy Squier","It's Now Or Never , John Schneider","Urgent , Foreigner","Cool Love , Pablo Cruise","Cool Love , Pablo Cruise","The Breakup Song (They Don't Write 'Em) , Greg Kihn Band","It's Now Or Never , John Schneider","It's Now Or Never , John Schneider","Feels So Right , Alabama","Feels So Right , Alabama","The Night Owls , Little River Band","The Night Owls , Little River Band","In Your Letter , REO Speedwagon","In Your Letter , REO Speedwagon","In Your Letter , REO Speedwagon","We're In This Love Together , Al Jarreau","Say Goodbye To Hollywood , Billy Joel","Just Once , Quincy Jones Featuring James Ingram","Just Once , Quincy Jones Featuring James Ingram","Oh No , Commodores","The Old Songs , Barry Manilow","The Old Songs , Barry Manilow","Hard To Say , Dan Fogelberg","We're In This Love Together , Al Jarreau","Don't Stop Believin' , Journey","Don't Stop Believin' , Journey","The Sweetest Thing (I've Ever Known) , Juice Newton","Our Lips Are Sealed , Go-Go's","Our Lips Are Sealed , Go-Go's","Our Lips Are Sealed , Go-Go's","Every Little Thing She Does Is Magic , The Police","Every Little Thing She Does Is Magic , The Police"
20,"Time Is Time , Andy Gibb","Suddenly , Olivia Newton-John & Cliff Richard","Miss Sun , Boz Scaggs","Miss Sun , Boz Scaggs","The Winner Takes It All , ABBA","I Ain't Gonna Stand For It , Stevie Wonder","I Ain't Gonna Stand For It , Stevie Wonder","Seven Bridges Road , Eagles","Seven Bridges Road , Eagles","A Little In Love , Cliff Richard","A Little In Love , Cliff Richard","Treat Me Right , Pat Benatar","Hearts On Fire , Randy Meisner","Hearts On Fire , Randy Meisner","While You See A Chance , Steve Winwood","Morning Train (Nine To Five) , Sheena Easton","Somebody's Knockin' , Terri Gibbs","Somebody's Knockin' , Terri Gibbs","Don't Stop The Music , Yarbrough & Peoples","Living Inside Myself , Gino Vannelli","Living Inside Myself , Gino Vannelli","Ain't Even Done With The Night , John Cougar","Just Between You And Me , April Wine","You Better You Bet , The Who","You Better You Bet , The Who","Medley , Stars On 45","I Missed Again , Phil Collins","I Missed Again , Phil Collins","What Are We Doin' In Love , Dottie West with Kenny Rogers","Morning Train (Nine To Five) , Sheena Easton","The Waiting , Tom Petty And The Heartbreakers","The Waiting , Tom Petty And The Heartbreakers","Is It You , Lee Ritenour","Nobody Wins , Elton John","Nobody Wins , Elton John","Nobody Wins , Elton John","Modern Girl , Sheena Easton","Queen Of Hearts , Juice Newton","Queen Of Hearts , Juice Newton","Sukiyaki , A Taste Of Honey","Sweet Baby , Stanley Clarke/George Duke","Sweet Baby , Stanley Clarke/George Duke","All Those Years Ago , George Harrison","In The Air Tonight , Phil Collins","Stop Draggin' My Heart Around , Stevie Nicks With Tom Petty And The Heartbreakers","Stop Draggin' My Heart Around , Stevie Nicks With Tom Petty And The Heartbreakers","Really Wanna Know You , Gary Wright","Hold On Tight , Electric Light Orchestra","Hold On Tight , Electric Light Orchestra","That Old Song , Ray Parker Jr. & Raydio","That Old Song , Ray Parker Jr. & Raydio","In Your Letter , REO Speedwagon","In Your Letter , REO Speedwagon","I Could Never Miss You (More Than I Do) , Lulu","Super Freak (Part I) , Rick James","Super Freak (Part I) , Rick James","When She Was My Girl , Four Tops","Just Once , Quincy Jones Featuring James Ingram","Waiting For A Girl Like You , Foreigner","Waiting For A Girl Like You , Foreigner","Every Little Thing She Does Is Magic , The Police","Why Do Fools Fall In Love , Diana Ross","Why Do Fools Fall In Love , Diana Ross","Endless Love , Diana Ross & Lionel Richie","Leather And Lace , Stevie Nicks With Don Henley","I've Done Everything For You , Rick Springfield","I've Done Everything For You , Rick Springfield","Our Lips Are Sealed , Go-Go's","Cool Night , Paul Davis","Cool Night , Paul Davis","Hooked On Classics , Royal Philharmonic Orchestra","Someone Could Lose A Heart Tonight , Eddie Rabbitt","Someone Could Lose A Heart Tonight , Eddie Rabbitt"
21,"Woman In Love , Barbra Streisand","Giving It Up For Your Love , Delbert McClinton","9 To 5 , Dolly Parton","9 To 5 , Dolly Parton","Together , Tierra","The Best Of Times , Styx","The Best Of Times , Styx","Guilty , Barbra Streisand & Barry Gibb","Heartbreak Hotel , The Jacksons","Heartbreak Hotel , The Jacksons","Heartbreak Hotel , The Jacksons","Games People Play , The Alan Parsons Project","Fade Away , Bruce Springsteen","Fade Away , Bruce Springsteen","Don't Stand So Close To Me , The Police","I Can't Stand It , Eric Clapton And His Band","Precious To Me , Phil Seymour","Precious To Me , Phil Seymour","Precious To Me , Phil Seymour","Just Between You And Me , April Wine","Just Between You And Me , April Wine","Just Between You And Me , April Wine","Time Out Of Mind , Steely Dan","Time Out Of Mind , Steely Dan","Time Out Of Mind , Steely Dan","I Love You , Climax Blues Band","Say You'll Be Mine , Christopher Cross","Say You'll Be Mine , Christopher Cross","I Can't Stand It , Eric Clapton And His Band","You Make My Dreams , Daryl Hall John Oates","Jessie's Girl , Rick Springfield","Jessie's Girl , Rick Springfield","Angel Of The Morning , Juice Newton","I Don't Need You , Kenny Rogers","I Don't Need You , Kenny Rogers","Winning , Santana","Time , The Alan Parsons Project","Is It You , Lee Ritenour","Is It You , Lee Ritenour","Seven Year Ache , Rosanne Cash","Seven Year Ache , Rosanne Cash","Seven Year Ache , Rosanne Cash","Urgent , Foreigner","Who's Crying Now , Journey","Bette Davis Eyes , Kim Carnes","Bette Davis Eyes , Kim Carnes","Fire And Ice , Pat Benatar","Feels So Right , Alabama","Feels So Right , Alabama","The Voice , The Moody Blues","The Voice , The Moody Blues","I Could Never Miss You (More Than I Do) , Lulu","I Could Never Miss You (More Than I Do) , Lulu","Breaking Away , Balance","Breaking Away , Balance","Breaking Away , Balance","Tryin' To Live My Life Without You , Bob Seger","The Theme From Hill Street Blues , Mike Post featuring Larry Carlton","She's A Bad Mama Jama (She's Built, She's Stacked) , Carl Carlton","She's A Bad Mama Jama (She's Built, She's Stacked) , Carl Carlton","She's A Bad Mama Jama (She's Built, She's Stacked) , Carl Carlton","Step By Step , Eddie Rabbitt","Step By Step , Eddie Rabbitt","Say Goodbye To Hollywood , Billy Joel","Harden My Heart , Quarterflash","I Can't Go For That (No Can Do) , Daryl Hall John Oates","I Can't Go For That (No Can Do) , Daryl Hall John Oates","Take My Heart (You Can Have It If You Want It) , Kool & The Gang","My Girl (Gone, Gone, Gone) , Chilliwack","My Girl (Gone, Gone, Gone) , Chilliwack","My Girl (Gone, Gone, Gone) , Chilliwack","Here I Am (Just When I Thought I Was Over You) , Air Supply","Here I Am (Just When I Thought I Was Over You) , Air Supply"
22,"Suddenly , Olivia Newton-John & Cliff Richard","Everybody's Got To Learn Sometime , The Korgis","Together , Tierra","Together , Tierra","Keep On Loving You , REO Speedwagon","Seven Bridges Road , Eagles","Seven Bridges Road , Eagles","Heartbreak Hotel , The Jacksons","A Little In Love , Cliff Richard","Treat Me Right , Pat Benatar","Treat Me Right , Pat Benatar","Hearts On Fire , Randy Meisner","Living In A Fantasy , Leo Sayer","Living In A Fantasy , Leo Sayer","Living In A Fantasy , Leo Sayer","Just The Two Of Us , Grover Washington, Jr. (With Bill Withers)","Her Town Too , James Taylor & J.D. Souther","Her Town Too , James Taylor & J.D. Souther","I Love A Rainy Night , Eddie Rabbitt","Ain't Even Done With The Night , John Cougar","Ain't Even Done With The Night , John Cougar","Time Out Of Mind , Steely Dan","Sweetheart , Franke & The Knockouts","How 'bout Us , Champaign","How 'bout Us , Champaign","I Missed Again , Phil Collins","What Are We Doin' In Love , Dottie West with Kenny Rogers","What Are We Doin' In Love , Dottie West with Kenny Rogers","This Little Girl , Gary U.S. Bonds","Since I Don't Have You , Don McLean","Since I Don't Have You , Don McLean","Since I Don't Have You , Don McLean","Nobody Wins , Elton John","Elvira , The Oak Ridge Boys","Elvira , The Oak Ridge Boys","Modern Girl , Sheena Easton","Queen Of Hearts , Juice Newton","What Are We Doin' In Love , Dottie West with Kenny Rogers","What Are We Doin' In Love , Dottie West with Kenny Rogers","Touch Me When We're Dancing , Carpenters","It's Now Or Never , John Schneider","It's Now Or Never , John Schneider","In The Air Tonight , Phil Collins","Cool Love , Pablo Cruise","Really Wanna Know You , Gary Wright","Really Wanna Know You , Gary Wright","Step By Step , Eddie Rabbitt","That Old Song , Ray Parker Jr. & Raydio","That Old Song , Ray Parker Jr. & Raydio","For Your Eyes Only , Sheena Easton","For Your Eyes Only , Sheena Easton","Breaking Away , Balance","Breaking Away , Balance","Super Freak (Part I) , Rick James","I've Done Everything For You , Rick Springfield","I've Done Everything For You , Rick Springfield","Just Once , Quincy Jones Featuring James Ingram","Here I Am (Just When I Thought I Was Over You) , Air Supply","Oh No , Commodores","Oh No , Commodores","Physical , Olivia Newton-John","Share Your Love With Me , Kenny Rogers","Share Your Love With Me , Kenny Rogers","Let's Groove , Earth, Wind & Fire","Yesterday's Songs , Neil Diamond","Our Lips Are Sealed , Go-Go's","Our Lips Are Sealed , Go-Go's","Turn Your Love Around , George Benson","Hooked On Classics , Royal Philharmonic Orchestra","Hooked On Classics , Royal Philharmonic Orchestra","Centerfold , The J. Geils Band","I Wouldn't Have Missed It For The World , Ronnie Milsap","I Wouldn't Have Missed It For The World , Ronnie Milsap"
23,"I Believe In You , Don Williams","One Step Closer , The Doobie Brothers","One Step Closer , The Doobie Brothers","One Step Closer , The Doobie Brothers","Suddenly , Olivia Newton-John & Cliff Richard","Hungry Heart , Bruce Springsteen","Hungry Heart , Bruce Springsteen","A Little In Love , Cliff Richard","Treat Me Right , Pat Benatar","Games People Play , The Alan Parsons Project","Games People Play , The Alan Parsons Project","Smoky Mountain Rain , Ronnie Milsap","Smoky Mountain Rain , Ronnie Milsap","Smoky Mountain Rain , Ronnie Milsap","Morning Train (Nine To Five) , Sheena Easton","Precious To Me , Phil Seymour","Treat Me Right , Pat Benatar","Treat Me Right , Pat Benatar","A Little In Love , Cliff Richard","Take It On The Run , REO Speedwagon","Take It On The Run , REO Speedwagon","Too Much Time On My Hands , Styx","You Better You Bet , The Who","I Love You , Climax Blues Band","I Love You , Climax Blues Band","Say You'll Be Mine , Christopher Cross","Love You Like I Never Loved Before , John O'Banion","Love You Like I Never Loved Before , John O'Banion","Love You Like I Never Loved Before , John O'Banion","Jessie's Girl , Rick Springfield","Is It You , Lee Ritenour","Is It You , Lee Ritenour","Hearts , Marty Balin","Winning , Santana","Winning , Santana","Boy From New York City , The Manhattan Transfer","Being With You , Smokey Robinson","Seven Year Ache , Rosanne Cash","Seven Year Ache , Rosanne Cash","Sweet Baby , Stanley Clarke/George Duke","Endless Love , Diana Ross & Lionel Richie","Endless Love , Diana Ross & Lionel Richie","Don't Let Him Go , REO Speedwagon","Don't Let Him Go , REO Speedwagon","Fire And Ice , Pat Benatar","Fire And Ice , Pat Benatar","Feels So Right , Alabama","The Beach Boys Medley , The Beach Boys","The Beach Boys Medley , The Beach Boys","Arthur's Theme (Best That You Can Do) , Christopher Cross","I Could Never Miss You (More Than I Do) , Lulu","Really Wanna Know You , Gary Wright","Really Wanna Know You , Gary Wright","Hard To Say , Dan Fogelberg","We're In This Love Together , Al Jarreau","We're In This Love Together , Al Jarreau","(There's) No Gettin' Over Me , Ronnie Milsap","She's A Bad Mama Jama (She's Built, She's Stacked) , Carl Carlton","Every Little Thing She Does Is Magic , The Police","Every Little Thing She Does Is Magic , The Police","Stop Draggin' My Heart Around , Stevie Nicks With Tom Petty And The Heartbreakers","Super Freak (Part I) , Rick James","Super Freak (Part I) , Rick James","Trouble , Lindsey Buckingham","Don't Stop Believin' , Journey","Take My Heart (You Can Have It If You Want It) , Kool & The Gang","Take My Heart (You Can Have It If You Want It) , Kool & The Gang","My Girl (Gone, Gone, Gone) , Chilliwack","Heart Like A Wheel , The Steve Miller Band","Heart Like A Wheel , The Steve Miller Band","Heart Like A Wheel , The Steve Miller Band","Shake It Up , The Cars","Shake It Up , The Cars"
24,"You've Lost That Lovin' Feeling , Daryl Hall John Oates","Miss Sun , Boz Scaggs","The Winner Takes It All , ABBA","The Winner Takes It All , ABBA","Seven Bridges Road , Eagles","Heartbreak Hotel , The Jacksons","Heartbreak Hotel , The Jacksons","Hello Again , Neil Diamond","Smoky Mountain Rain , Ronnie Milsap","Smoky Mountain Rain , Ronnie Milsap","Smoky Mountain Rain , Ronnie Milsap","Kiss On My List , Daryl Hall John Oates","While You See A Chance , Steve Winwood","While You See A Chance , Steve Winwood","Smoky Mountain Rain , Ronnie Milsap","Somebody's Knockin' , Terri Gibbs","Don't Stop The Music , Yarbrough & Peoples","Don't Stop The Music , Yarbrough & Peoples","Just Between You And Me , April Wine","Time Out Of Mind , Steely Dan","Time Out Of Mind , Steely Dan","Sweetheart , Franke & The Knockouts","Watching The Wheels , John Lennon","A Woman Needs Love (Just Like You Do) , Ray Parker Jr. & Raydio","A Woman Needs Love (Just Like You Do) , Ray Parker Jr. & Raydio","What Are We Doin' In Love , Dottie West with Kenny Rogers","This Little Girl , Gary U.S. Bonds","This Little Girl , Gary U.S. Bonds","Since I Don't Have You , Don McLean","The Waiting , Tom Petty And The Heartbreakers","Morning Train (Nine To Five) , Sheena Easton","Morning Train (Nine To Five) , Sheena Easton","Watching The Wheels , John Lennon","Modern Girl , Sheena Easton","Modern Girl , Sheena Easton","Time , The Alan Parsons Project","Fool In Love With You , Jim Photoglo","Fool In Love With You , Jim Photoglo","Fool In Love With You , Jim Photoglo","The Stroke , Billy Squier","Lady (You Bring Me Up) , Commodores","Lady (You Bring Me Up) , Commodores","Medley , Stars On 45","Stop Draggin' My Heart Around , Stevie Nicks With Tom Petty And The Heartbreakers","The Breakup Song (They Don't Write 'Em) , Greg Kihn Band","The Breakup Song (They Don't Write 'Em) , Greg Kihn Band","That Old Song , Ray Parker Jr. & Raydio","The Voice , The Moody Blues","The Voice , The Moody Blues","I Could Never Miss You (More Than I Do) , Lulu","In Your Letter , REO Speedwagon","Share Your Love With Me , Kenny Rogers","Share Your Love With Me , Kenny Rogers","Theme From ""Greatest American Hero"" (Believe It or Not) , Joey Scarbury","When She Was My Girl , Four Tops","When She Was My Girl , Four Tops","Say Goodbye To Hollywood , Billy Joel","Waiting For A Girl Like You , Foreigner","Urgent , Foreigner","Urgent , Foreigner","Who's Crying Now , Journey","Young Turks , Rod Stewart","Young Turks , Rod Stewart","Leather And Lace , Stevie Nicks With Don Henley","Sausalito Summernight , Diesel","The Sweetest Thing (I've Ever Known) , Juice Newton","The Sweetest Thing (I've Ever Known) , Juice Newton","Cool Night , Paul Davis","Centerfold , The J. Geils Band","Centerfold , The J. Geils Band","Someone Could Lose A Heart Tonight , Eddie Rabbitt","Steal The Night , Stevie Woods","Steal The Night , Stevie Woods"
25,"One Step Closer , The Doobie Brothers","9 To 5 , Dolly Parton","Same Old Lang Syne , Dan Fogelberg","Same Old Lang Syne , Dan Fogelberg","I Ain't Gonna Stand For It , Stevie Wonder","De Do Do Do, De Da Da Da , The Police","De Do Do Do, De Da Da Da , The Police","I Made It Through The Rain , Barry Manilow","Games People Play , The Alan Parsons Project","What Kind Of Fool , Barbra Streisand & Barry Gibb","What Kind Of Fool , Barbra Streisand & Barry Gibb","Living In A Fantasy , Leo Sayer","Don't Stand So Close To Me , The Police","Don't Stand So Close To Me , The Police","Precious To Me , Phil Seymour","Angel Of The Morning , Juice Newton","I Ain't Gonna Stand For It , Stevie Wonder","I Ain't Gonna Stand For It , Stevie Wonder","Ain't Even Done With The Night , John Cougar","Too Much Time On My Hands , Styx","Too Much Time On My Hands , Styx","You Better You Bet , The Who","How 'bout Us , Champaign","Keep On Loving You , REO Speedwagon","Keep On Loving You , REO Speedwagon","Love You Like I Never Loved Before , John O'Banion","Since I Don't Have You , Don McLean","Since I Don't Have You , Don McLean","Ain't Even Done With The Night , John Cougar","Kiss On My List , Daryl Hall John Oates","I Missed Again , Phil Collins","I Missed Again , Phil Collins","Winning , Santana","Gemini Dream , The Moody Blues","Gemini Dream , The Moody Blues","Queen Of Hearts , Juice Newton","Living Inside Myself , Gino Vannelli","Sweet Baby , Stanley Clarke/George Duke","Sweet Baby , Stanley Clarke/George Duke","(There's) No Gettin' Over Me , Ronnie Milsap","Don't Let Him Go , REO Speedwagon","Don't Let Him Go , REO Speedwagon","Modern Girl , Sheena Easton","Fire And Ice , Pat Benatar","Feels So Right , Alabama","Feels So Right , Alabama","Don't Give It Up , Robbie Patton","Don't Give It Up , Robbie Patton","Don't Give It Up , Robbie Patton","Love On A Two Way Street , Stacy Lattisaw","Love On A Two Way Street , Stacy Lattisaw","Super Freak (Part I) , Rick James","Super Freak (Part I) , Rick James","I've Done Everything For You , Rick Springfield","Tryin' To Live My Life Without You , Bob Seger","Tryin' To Live My Life Without You , Bob Seger","She's A Bad Mama Jama (She's Built, She's Stacked) , Carl Carlton","Queen Of Hearts , Juice Newton","Physical , Olivia Newton-John","Physical , Olivia Newton-John","The Old Songs , Barry Manilow","She's A Bad Mama Jama (She's Built, She's Stacked) , Carl Carlton","She's A Bad Mama Jama (She's Built, She's Stacked) , Carl Carlton","Sausalito Summernight , Diesel","Our Lips Are Sealed , Go-Go's","My Girl (Gone, Gone, Gone) , Chilliwack","My Girl (Gone, Gone, Gone) , Chilliwack","Heart Like A Wheel , The Steve Miller Band","Steal The Night , Stevie Woods","Steal The Night , Stevie Woods","Steal The Night , Stevie Woods","Waiting On A Friend , The Rolling Stones","Waiting On A Friend , The Rolling Stones"
26,"Whip It , Devo","Together , Tierra","Master Blaster (Jammin') , Stevie Wonder","Master Blaster (Jammin') , Stevie Wonder","Woman , John Lennon","Crying , Don McLean","Crying , Don McLean","Smoky Mountain Rain , Ronnie Milsap","Love On The Rocks , Neil Diamond","Hearts On Fire , Randy Meisner","Hearts On Fire , Randy Meisner","Fade Away , Bruce Springsteen","Morning Train (Nine To Five) , Sheena Easton","Morning Train (Nine To Five) , Sheena Easton","Just The Two Of Us , Grover Washington, Jr. (With Bill Withers)","The Tide Is High , Blondie","Being With You , Smokey Robinson","Being With You , Smokey Robinson","Take It On The Run , REO Speedwagon","Sweetheart , Franke & The Knockouts","Sweetheart , Franke & The Knockouts","Bette Davis Eyes , Kim Carnes","I Love You , Climax Blues Band","I Missed Again , Phil Collins","I Missed Again , Phil Collins","America , Neil Diamond","Hold On Loosely , 38 Special","Hold On Loosely , 38 Special","Hold On Loosely , 38 Special","Is It You , Lee Ritenour","Nobody Wins , Elton John","Nobody Wins , Elton John","Theme From ""Greatest American Hero"" (Believe It or Not) , Joey Scarbury","Boy From New York City , The Manhattan Transfer","Boy From New York City , The Manhattan Transfer","Fool In Love With You , Jim Photoglo","Seven Year Ache , Rosanne Cash","Touch Me When We're Dancing , Carpenters","Touch Me When We're Dancing , Carpenters","It's Now Or Never , John Schneider","Urgent , Foreigner","Urgent , Foreigner","The Breakup Song (They Don't Write 'Em) , Greg Kihn Band","The Breakup Song (They Don't Write 'Em) , Greg Kihn Band","Step By Step , Eddie Rabbitt","Step By Step , Eddie Rabbitt","You're My Girl , Franke & The Knockouts","You're My Girl , Franke & The Knockouts","You're My Girl , Franke & The Knockouts","Hearts , Marty Balin","Breaking Away , Balance","Private Eyes , Daryl Hall John Oates","Private Eyes , Daryl Hall John Oates","We're In This Love Together , Al Jarreau","Slow Hand , The Pointer Sisters","Slow Hand , The Pointer Sisters","Here I Am (Just When I Thought I Was Over You) , Air Supply","Oh No , Commodores","Atlanta Lady (Something About Your Love) , Marty Balin","Atlanta Lady (Something About Your Love) , Marty Balin","Atlanta Lady (Something About Your Love) , Marty Balin","Atlanta Lady (Something About Your Love) , Marty Balin","Atlanta Lady (Something About Your Love) , Marty Balin","Harden My Heart , Quarterflash","Take My Heart (You Can Have It If You Want It) , Kool & The Gang","Turn Your Love Around , George Benson","Turn Your Love Around , George Benson","Hooked On Classics , Royal Philharmonic Orchestra","Someone Could Lose A Heart Tonight , Eddie Rabbitt","Someone Could Lose A Heart Tonight , Eddie Rabbitt","I Wouldn't Have Missed It For The World , Ronnie Milsap","Our Lips Are Sealed , Go-Go's","Our Lips Are Sealed , Go-Go's"
27,"Giving It Up For Your Love , Delbert McClinton","Woman In Love , Barbra Streisand","Keep On Loving You , REO Speedwagon","Keep On Loving You , REO Speedwagon","Hit Me With Your Best Shot , Pat Benatar","A Little In Love , Cliff Richard","A Little In Love , Cliff Richard","Killin' Time , Fred Knoblock & Susan Anton","Guilty , Barbra Streisand & Barry Gibb","Kiss On My List , Daryl Hall John Oates","Kiss On My List , Daryl Hall John Oates","Every Woman In The World , Air Supply","Together , Tierra","Together , Tierra","Somebody's Knockin' , Terri Gibbs","Guitar Man , Elvis Presley","Guitar Man , Elvis Presley","Guitar Man , Elvis Presley","Time Out Of Mind , Steely Dan","You Better You Bet , The Who","You Better You Bet , The Who","It's A Love Thing , The Whispers","It's A Love Thing , The Whispers","Love You Like I Never Loved Before , John O'Banion","Love You Like I Never Loved Before , John O'Banion","Hold On Loosely , 38 Special","Somebody's Knockin' , Terri Gibbs","Somebody's Knockin' , Terri Gibbs","Jessie's Girl , Rick Springfield","Ai No Corrida (I-No-Ko-ree-da) , Quincy Jones","Ai No Corrida (I-No-Ko-ree-da) , Quincy Jones","Ai No Corrida (I-No-Ko-ree-da) , Quincy Jones","Elvira , The Oak Ridge Boys","Still Right Here In My Heart , Pure Prairie League","Still Right Here In My Heart , Pure Prairie League","Still Right Here In My Heart , Pure Prairie League","Sweet Baby , Stanley Clarke/George Duke","The Stroke , Billy Squier","The Stroke , Billy Squier","Don't Let Him Go , REO Speedwagon","In The Air Tonight , Phil Collins","In The Air Tonight , Phil Collins","Cool Love , Pablo Cruise","Gemini Dream , The Moody Blues","Don't Give It Up , Robbie Patton","Don't Give It Up , Robbie Patton","Hold On Tight , Electric Light Orchestra","Love On A Two Way Street , Stacy Lattisaw","Love On A Two Way Street , Stacy Lattisaw","In Your Letter , REO Speedwagon","The Night Owls , Little River Band","Draw Of The Cards , Kim Carnes","Draw Of The Cards , Kim Carnes","Draw Of The Cards , Kim Carnes","Just Once , Quincy Jones Featuring James Ingram","Just Once , Quincy Jones Featuring James Ingram","Lady (You Bring Me Up) , Commodores","Every Little Thing She Does Is Magic , The Police","Hold On Tight , Electric Light Orchestra","Hold On Tight , Electric Light Orchestra","Why Do Fools Fall In Love , Diana Ross","Sausalito Summernight , Diesel","Sausalito Summernight , Diesel","Don't Stop Believin' , Journey","My Girl (Gone, Gone, Gone) , Chilliwack","Heart Like A Wheel , The Steve Miller Band","Heart Like A Wheel , The Steve Miller Band","Steal The Night , Stevie Woods","Start Me Up , The Rolling Stones","Start Me Up , The Rolling Stones","Shake It Up , The Cars","She's Got A Way , Billy Joel","She's Got A Way , Billy Joel"
