,1983-01-01,1983-01-06,1983-01-11,1983-01-16,1983-01-21,1983-01-26,1983-01-31,1983-02-05,1983-02-10,1983-02-15,1983-02-20,1983-02-25,1983-03-02,1983-03-07,1983-03-12,1983-03-17,1983-03-22,1983-03-27,1983-04-01,1983-04-06,1983-04-11,1983-04-16,1983-04-21,1983-04-26,1983-05-01,1983-05-06,1983-05-11,1983-05-16,1983-05-21,1983-05-26,1983-05-31,1983-06-05,1983-06-10,1983-06-15,1983-06-20,1983-06-25,1983-06-30,1983-07-05,1983-07-10,1983-07-15,1983-07-20,1983-07-25,1983-07-30,1983-08-04,1983-08-09,1983-08-14,1983-08-19,1983-08-24,1983-08-29,1983-09-03,1983-09-08,1983-09-13,1983-09-18,1983-09-23,1983-09-28,1983-10-03,1983-10-08,1983-10-13,1983-10-18,1983-10-23,1983-10-28,1983-11-02,1983-11-07,1983-11-12,1983-11-17,1983-11-22,1983-11-27,1983-12-02,1983-12-07,1983-12-12,1983-12-17,1983-12-22,1983-12-27
0,"Maneater , Daryl Hall John Oates","Maneater , Daryl Hall John Oates","Down Under , Men At Work","Down Under , Men At Work","Down Under , Men At Work","Down Under , Men At Work","Africa , Toto","Africa , Toto","Down Under , Men At Work","Baby, Come To Me , Patti Austin With James Ingram","Baby, Come To Me , Patti Austin With James Ingram","Baby, Come To Me , Patti Austin With James Ingram","Billie Jean , Michael Jackson","Billie Jean , Michael Jackson","Billie Jean , Michael Jackson","Billie Jean , Michael Jackson","Billie Jean , Michael Jackson","Billie Jean , Michael Jackson","Billie Jean , Michael Jackson","Billie Jean , Michael Jackson","Billie Jean , Michael Jackson","Billie Jean , Michael Jackson","Come On Eileen , Dexy's Midnight Runners","Beat It , Michael Jackson","Beat It , Michael Jackson","Beat It , Michael Jackson","Beat It , Michael Jackson","Let's Dance , David Bowie","Let's Dance , David Bowie","Flashdance...What A Feeling , Irene Cara","Flashdance...What A Feeling , Irene Cara","Flashdance...What A Feeling , Irene Cara","Flashdance...What A Feeling , Irene Cara","Flashdance...What A Feeling , Irene Cara","Flashdance...What A Feeling , Irene Cara","Flashdance...What A Feeling , Irene Cara","Flashdance...What A Feeling , Irene Cara","Every Breath You Take , The Police","Every Breath You Take , The Police","Every Breath You Take , The Police","Every Breath You Take , The Police","Every Breath You Take , The Police","Every Breath You Take , The Police","Every Breath You Take , The Police","Every Breath You Take , The Police","Every Breath You Take , The Police","Every Breath You Take , The Police","Every Breath You Take , The Police","Sweet Dreams (Are Made Of This) , Eurythmics","Sweet Dreams (Are Made Of This) , Eurythmics","Maniac , Michael Sembello","Maniac , Michael Sembello","Tell Her About It , Billy Joel","Tell Her About It , Billy Joel","Total Eclipse Of The Heart , Bonnie Tyler","Total Eclipse Of The Heart , Bonnie Tyler","Total Eclipse Of The Heart , Bonnie Tyler","Total Eclipse Of The Heart , Bonnie Tyler","Total Eclipse Of The Heart , Bonnie Tyler","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","All Night Long (All Night) , Lionel Richie","All Night Long (All Night) , Lionel Richie","All Night Long (All Night) , Lionel Richie","All Night Long (All Night) , Lionel Richie","All Night Long (All Night) , Lionel Richie","All Night Long (All Night) , Lionel Richie","Say Say Say , Paul McCartney And Michael Jackson","Say Say Say , Paul McCartney And Michael Jackson","Say Say Say , Paul McCartney And Michael Jackson","Say Say Say , Paul McCartney And Michael Jackson","Say Say Say , Paul McCartney And Michael Jackson"
1,"Mickey , Toni Basil","The Girl Is Mine , Michael Jackson And Paul McCartney","The Girl Is Mine , Michael Jackson And Paul McCartney","The Girl Is Mine , Michael Jackson And Paul McCartney","The Girl Is Mine , Michael Jackson And Paul McCartney","Africa , Toto","Down Under , Men At Work","Down Under , Men At Work","Baby, Come To Me , Patti Austin With James Ingram","Down Under , Men At Work","Shame On The Moon , Bob Seger & The Silver Bullet Band","Shame On The Moon , Bob Seger & The Silver Bullet Band","Shame On The Moon , Bob Seger & The Silver Bullet Band","Shame On The Moon , Bob Seger & The Silver Bullet Band","Shame On The Moon , Bob Seger & The Silver Bullet Band","Shame On The Moon , Bob Seger & The Silver Bullet Band","Do You Really Want To Hurt Me , Culture Club","Do You Really Want To Hurt Me , Culture Club","Do You Really Want To Hurt Me , Culture Club","Do You Really Want To Hurt Me , Culture Club","Come On Eileen , Dexy's Midnight Runners","Come On Eileen , Dexy's Midnight Runners","Beat It , Michael Jackson","Come On Eileen , Dexy's Midnight Runners","Jeopardy , Greg Kihn Band","Jeopardy , Greg Kihn Band","Let's Dance , David Bowie","Beat It , Michael Jackson","Beat It , Michael Jackson","Let's Dance , David Bowie","Let's Dance , David Bowie","Let's Dance , David Bowie","Let's Dance , David Bowie","Time (Clock Of The Heart) , Culture Club","Time (Clock Of The Heart) , Culture Club","Time (Clock Of The Heart) , Culture Club","Electric Avenue , Eddy Grant","Electric Avenue , Eddy Grant","Electric Avenue , Eddy Grant","Electric Avenue , Eddy Grant","Electric Avenue , Eddy Grant","Electric Avenue , Eddy Grant","Electric Avenue , Eddy Grant","Sweet Dreams (Are Made Of This) , Eurythmics","Sweet Dreams (Are Made Of This) , Eurythmics","Sweet Dreams (Are Made Of This) , Eurythmics","Sweet Dreams (Are Made Of This) , Eurythmics","Sweet Dreams (Are Made Of This) , Eurythmics","Maniac , Michael Sembello","Maniac , Michael Sembello","Sweet Dreams (Are Made Of This) , Eurythmics","Tell Her About It , Billy Joel","Total Eclipse Of The Heart , Bonnie Tyler","Total Eclipse Of The Heart , Bonnie Tyler","Tell Her About It , Billy Joel","Making Love Out Of Nothing At All , Air Supply","Making Love Out Of Nothing At All , Air Supply","Making Love Out Of Nothing At All , Air Supply","Making Love Out Of Nothing At All , Air Supply","Total Eclipse Of The Heart , Bonnie Tyler","Total Eclipse Of The Heart , Bonnie Tyler","All Night Long (All Night) , Lionel Richie","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","Say Say Say , Paul McCartney And Michael Jackson","Say Say Say , Paul McCartney And Michael Jackson","Say Say Say , Paul McCartney And Michael Jackson","Say Say Say , Paul McCartney And Michael Jackson","All Night Long (All Night) , Lionel Richie","Say It Isn't So , Daryl Hall John Oates","Say It Isn't So , Daryl Hall John Oates","Say It Isn't So , Daryl Hall John Oates","Say It Isn't So , Daryl Hall John Oates"
2,"The Girl Is Mine , Michael Jackson And Paul McCartney","Dirty Laundry , Don Henley","Dirty Laundry , Don Henley","Dirty Laundry , Don Henley","Dirty Laundry , Don Henley","Sexual Healing , Marvin Gaye","Sexual Healing , Marvin Gaye","Sexual Healing , Marvin Gaye","Sexual Healing , Marvin Gaye","Shame On The Moon , Bob Seger & The Silver Bullet Band","Stray Cat Strut , Stray Cats","Stray Cat Strut , Stray Cats","Stray Cat Strut , Stray Cats","Stray Cat Strut , Stray Cats","Stray Cat Strut , Stray Cats","Do You Really Want To Hurt Me , Culture Club","Hungry Like The Wolf , Duran Duran","Hungry Like The Wolf , Duran Duran","Hungry Like The Wolf , Duran Duran","Hungry Like The Wolf , Duran Duran","Mr. Roboto , Styx","Mr. Roboto , Styx","Mr. Roboto , Styx","Jeopardy , Greg Kihn Band","Let's Dance , David Bowie","Let's Dance , David Bowie","Jeopardy , Greg Kihn Band","Flashdance...What A Feeling , Irene Cara","Flashdance...What A Feeling , Irene Cara","Beat It , Michael Jackson","Overkill , Men At Work","Time (Clock Of The Heart) , Culture Club","Time (Clock Of The Heart) , Culture Club","Let's Dance , David Bowie","Electric Avenue , Eddy Grant","Electric Avenue , Eddy Grant","Every Breath You Take , The Police","Flashdance...What A Feeling , Irene Cara","Flashdance...What A Feeling , Irene Cara","Flashdance...What A Feeling , Irene Cara","Flashdance...What A Feeling , Irene Cara","Flashdance...What A Feeling , Irene Cara","Flashdance...What A Feeling , Irene Cara","She Works Hard For The Money , Donna Summer","She Works Hard For The Money , Donna Summer","She Works Hard For The Money , Donna Summer","She Works Hard For The Money , Donna Summer","Maniac , Michael Sembello","Every Breath You Take , The Police","Every Breath You Take , The Police","The Safety Dance , Men Without Hats","The Safety Dance , Men Without Hats","The Safety Dance , Men Without Hats","The Safety Dance , Men Without Hats","The Safety Dance , Men Without Hats","King Of Pain , The Police","King Of Pain , The Police","King Of Pain , The Police","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","All Night Long (All Night) , Lionel Richie","All Night Long (All Night) , Lionel Richie","Total Eclipse Of The Heart , Bonnie Tyler","Uptown Girl , Billy Joel","Uptown Girl , Billy Joel","Uptown Girl , Billy Joel","Uptown Girl , Billy Joel","Uptown Girl , Billy Joel","Uptown Girl , Billy Joel","Uptown Girl , Billy Joel","All Night Long (All Night) , Lionel Richie","All Night Long (All Night) , Lionel Richie","Union Of The Snake , Duran Duran","Union Of The Snake , Duran Duran"
3,"Dirty Laundry , Don Henley","Down Under , Men At Work","Maneater , Daryl Hall John Oates","Sexual Healing , Marvin Gaye","Sexual Healing , Marvin Gaye","Dirty Laundry , Don Henley","Baby, Come To Me , Patti Austin With James Ingram","Baby, Come To Me , Patti Austin With James Ingram","Shame On The Moon , Bob Seger & The Silver Bullet Band","Stray Cat Strut , Stray Cats","Billie Jean , Michael Jackson","Billie Jean , Michael Jackson","Do You Really Want To Hurt Me , Culture Club","Do You Really Want To Hurt Me , Culture Club","Do You Really Want To Hurt Me , Culture Club","Hungry Like The Wolf , Duran Duran","You Are , Lionel Richie","You Are , Lionel Richie","You Are , Lionel Richie","Come On Eileen , Dexy's Midnight Runners","Jeopardy , Greg Kihn Band","Jeopardy , Greg Kihn Band","Jeopardy , Greg Kihn Band","Mr. Roboto , Styx","Come On Eileen , Dexy's Midnight Runners","Come On Eileen , Dexy's Midnight Runners","Overkill , Men At Work","Overkill , Men At Work","Overkill , Men At Work","Overkill , Men At Work","Time (Clock Of The Heart) , Culture Club","Overkill , Men At Work","Overkill , Men At Work","Electric Avenue , Eddy Grant","Every Breath You Take , The Police","Every Breath You Take , The Police","Time (Clock Of The Heart) , Culture Club","Never Gonna Let You Go , Sergio Mendes","Never Gonna Let You Go , Sergio Mendes","Never Gonna Let You Go , Sergio Mendes","Never Gonna Let You Go , Sergio Mendes","Never Gonna Let You Go , Sergio Mendes","Never Gonna Let You Go , Sergio Mendes","Is There Something I Should Know , Duran Duran","Maniac , Michael Sembello","Maniac , Michael Sembello","Maniac , Michael Sembello","She Works Hard For The Money , Donna Summer","Puttin' On The Ritz , Taco","Puttin' On The Ritz , Taco","Puttin' On The Ritz , Taco","Total Eclipse Of The Heart , Bonnie Tyler","Maniac , Michael Sembello","Maniac , Michael Sembello","Making Love Out Of Nothing At All , Air Supply","True , Spandau Ballet","True , Spandau Ballet","True , Spandau Ballet","True , Spandau Ballet","True , Spandau Ballet","True , Spandau Ballet","One Thing Leads To Another , The Fixx","Say Say Say , Paul McCartney And Michael Jackson","Say Say Say , Paul McCartney And Michael Jackson","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","Say It Isn't So , Daryl Hall John Oates","Uptown Girl , Billy Joel","Uptown Girl , Billy Joel","Owner Of A Lonely Heart , Yes","Owner Of A Lonely Heart , Yes"
4,"Gloria , Laura Branigan","Sexual Healing , Marvin Gaye","Sexual Healing , Marvin Gaye","Africa , Toto","Africa , Toto","The Girl Is Mine , Michael Jackson And Paul McCartney","Shame On The Moon , Bob Seger & The Silver Bullet Band","Shame On The Moon , Bob Seger & The Silver Bullet Band","Africa , Toto","Africa , Toto","Do You Really Want To Hurt Me , Culture Club","Do You Really Want To Hurt Me , Culture Club","Hungry Like The Wolf , Duran Duran","Hungry Like The Wolf , Duran Duran","Hungry Like The Wolf , Duran Duran","Back On The Chain Gang , Pretenders","Back On The Chain Gang , Pretenders","Back On The Chain Gang , Pretenders","Back On The Chain Gang , Pretenders","Mr. Roboto , Styx","Beat It , Michael Jackson","Beat It , Michael Jackson","Billie Jean , Michael Jackson","Der Kommissar , After The Fire","Der Kommissar , After The Fire","Der Kommissar , After The Fire","She Blinded Me With Science , Thomas Dolby","She Blinded Me With Science , Thomas Dolby","She Blinded Me With Science , Thomas Dolby","She Blinded Me With Science , Thomas Dolby","She Blinded Me With Science , Thomas Dolby","My Love , Lionel Richie","My Love , Lionel Richie","Overkill , Men At Work","Let's Dance , David Bowie","Let's Dance , David Bowie","Never Gonna Let You Go , Sergio Mendes","Too Shy , Kajagoogoo","Wanna Be Startin' Somethin' , Michael Jackson","Wanna Be Startin' Somethin' , Michael Jackson","Wanna Be Startin' Somethin' , Michael Jackson","Is There Something I Should Know , Duran Duran","Is There Something I Should Know , Duran Duran","Flashdance...What A Feeling , Irene Cara","Is There Something I Should Know , Duran Duran","Stand Back , Stevie Nicks","Stand Back , Stevie Nicks","Puttin' On The Ritz , Taco","She Works Hard For The Money , Donna Summer","She Works Hard For The Money , Donna Summer","Tell Her About It , Billy Joel","Sweet Dreams (Are Made Of This) , Eurythmics","Making Love Out Of Nothing At All , Air Supply","Making Love Out Of Nothing At All , Air Supply","(she's) Sexy + 17 , Stray Cats","(she's) Sexy + 17 , Stray Cats","(she's) Sexy + 17 , Stray Cats","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","All Night Long (All Night) , Lionel Richie","One Thing Leads To Another , The Fixx","One Thing Leads To Another , The Fixx","Uptown Girl , Billy Joel","Total Eclipse Of The Heart , Bonnie Tyler","Total Eclipse Of The Heart , Bonnie Tyler","Cum On Feel The Noize , Quiet Riot","Cum On Feel The Noize , Quiet Riot","Say It Isn't So , Daryl Hall John Oates","Say It Isn't So , Daryl Hall John Oates","Love Is A Battlefield , Pat Benatar","Union Of The Snake , Duran Duran","Union Of The Snake , Duran Duran","All Night Long (All Night) , Lionel Richie","All Night Long (All Night) , Lionel Richie"
5,"Steppin' Out , Joe Jackson","Mickey , Toni Basil","Mickey , Toni Basil","Maneater , Daryl Hall John Oates","Maneater , Daryl Hall John Oates","Maneater , Daryl Hall John Oates","Maneater , Daryl Hall John Oates","Maneater , Daryl Hall John Oates","Maneater , Daryl Hall John Oates","Billie Jean , Michael Jackson","Hungry Like The Wolf , Duran Duran","Hungry Like The Wolf , Duran Duran","Baby, Come To Me , Patti Austin With James Ingram","Back On The Chain Gang , Pretenders","Back On The Chain Gang , Pretenders","You Are , Lionel Richie","We've Got Tonight , Kenny Rogers And Sheena Easton","We've Got Tonight , Kenny Rogers And Sheena Easton","We've Got Tonight , Kenny Rogers And Sheena Easton","We've Got Tonight , Kenny Rogers And Sheena Easton","Hungry Like The Wolf , Duran Duran","Hungry Like The Wolf , Duran Duran","Der Kommissar , After The Fire","Let's Dance , David Bowie","Overkill , Men At Work","Overkill , Men At Work","Come On Eileen , Dexy's Midnight Runners","Little Red Corvette , Prince","Little Red Corvette , Prince","Little Red Corvette , Prince","Beat It , Michael Jackson","Beat It , Michael Jackson","Beat It , Michael Jackson","My Love , Lionel Richie","Family Man , Daryl Hall John Oates","Family Man , Daryl Hall John Oates","Don't Let It End , Styx","Wanna Be Startin' Somethin' , Michael Jackson","Come Dancing , The Kinks","Come Dancing , The Kinks","Come Dancing , The Kinks","Sweet Dreams (Are Made Of This) , Eurythmics","Sweet Dreams (Are Made Of This) , Eurythmics","Electric Avenue , Eddy Grant","Stand Back , Stevie Nicks","It's A Mistake , Men At Work","It's A Mistake , Men At Work","It's A Mistake , Men At Work","The Safety Dance , Men Without Hats","The Safety Dance , Men Without Hats","Every Breath You Take , The Police","Every Breath You Take , The Police","Sweet Dreams (Are Made Of This) , Eurythmics","Sweet Dreams (Are Made Of This) , Eurythmics","King Of Pain , The Police","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","One Thing Leads To Another , The Fixx","One Thing Leads To Another , The Fixx","Making Love Out Of Nothing At All , Air Supply","Making Love Out Of Nothing At All , Air Supply","Say Say Say , Paul McCartney And Michael Jackson","One Thing Leads To Another , The Fixx","One Thing Leads To Another , The Fixx","Total Eclipse Of The Heart , Bonnie Tyler","Love Is A Battlefield , Pat Benatar","Love Is A Battlefield , Pat Benatar","Love Is A Battlefield , Pat Benatar","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","Love Is A Battlefield , Pat Benatar","Love Is A Battlefield , Pat Benatar","Uptown Girl , Billy Joel","Uptown Girl , Billy Joel"
6,"Sexual Healing , Marvin Gaye","Gloria , Laura Branigan","Africa , Toto","Baby, Come To Me , Patti Austin With James Ingram","Baby, Come To Me , Patti Austin With James Ingram","Baby, Come To Me , Patti Austin With James Ingram","Dirty Laundry , Don Henley","Dirty Laundry , Don Henley","You And I , Eddie Rabbitt With Crystal Gayle","You And I , Eddie Rabbitt With Crystal Gayle","You And I , Eddie Rabbitt With Crystal Gayle","You And I , Eddie Rabbitt With Crystal Gayle","You And I , Eddie Rabbitt With Crystal Gayle","You Are , Lionel Richie","You Are , Lionel Richie","We've Got Tonight , Kenny Rogers And Sheena Easton","Mr. Roboto , Styx","Mr. Roboto , Styx","Mr. Roboto , Styx","One On One , Daryl Hall John Oates","One On One , Daryl Hall John Oates","One On One , Daryl Hall John Oates","One On One , Daryl Hall John Oates","Billie Jean , Michael Jackson","She Blinded Me With Science , Thomas Dolby","She Blinded Me With Science , Thomas Dolby","Flashdance...What A Feeling , Irene Cara","Solitaire , Laura Branigan","Solitaire , Laura Branigan","Solitaire , Laura Branigan","My Love , Lionel Richie","She Blinded Me With Science , Thomas Dolby","She Blinded Me With Science , Thomas Dolby","Don't Let It End , Styx","Don't Let It End , Styx","Don't Let It End , Styx","Too Shy , Kajagoogoo","Time (Clock Of The Heart) , Culture Club","Too Shy , Kajagoogoo","Too Shy , Kajagoogoo","Our House , Madness","Wanna Be Startin' Somethin' , Michael Jackson","Wanna Be Startin' Somethin' , Michael Jackson","Maniac , Michael Sembello","Flashdance...What A Feeling , Irene Cara","Is There Something I Should Know , Duran Duran","Is There Something I Should Know , Duran Duran","Stand Back , Stevie Nicks","Tell Her About It , Billy Joel","Tell Her About It , Billy Joel","She Works Hard For The Money , Donna Summer","Human Nature , Michael Jackson","Human Nature , Michael Jackson","Human Nature , Michael Jackson","True , Spandau Ballet","Tell Her About It , Billy Joel","Tell Her About It , Billy Joel","All Night Long (All Night) , Lionel Richie","King Of Pain , The Police","King Of Pain , The Police","King Of Pain , The Police","Making Love Out Of Nothing At All , Air Supply","Cum On Feel The Noize , Quiet Riot","Cum On Feel The Noize , Quiet Riot","Love Is A Battlefield , Pat Benatar","Say It Isn't So , Daryl Hall John Oates","Cum On Feel The Noize , Quiet Riot","Cum On Feel The Noize , Quiet Riot","Union Of The Snake , Duran Duran","Owner Of A Lonely Heart , Yes","Owner Of A Lonely Heart , Yes","Love Is A Battlefield , Pat Benatar","Love Is A Battlefield , Pat Benatar"
7,"Down Under , Men At Work","Steppin' Out , Joe Jackson","Baby, Come To Me , Patti Austin With James Ingram","Rock The Casbah , The Clash","Rock The Casbah , The Clash","Rock The Casbah , The Clash","Rock The Casbah , The Clash","Rock The Casbah , The Clash","Rock The Casbah , The Clash","Do You Really Want To Hurt Me , Culture Club","Down Under , Men At Work","Down Under , Men At Work","We've Got Tonight , Kenny Rogers And Sheena Easton","We've Got Tonight , Kenny Rogers And Sheena Easton","We've Got Tonight , Kenny Rogers And Sheena Easton","Separate Ways (Worlds Apart) , Journey","Separate Ways (Worlds Apart) , Journey","Separate Ways (Worlds Apart) , Journey","Separate Ways (Worlds Apart) , Journey","Separate Ways (Worlds Apart) , Journey","Separate Ways (Worlds Apart) , Journey","Separate Ways (Worlds Apart) , Journey","Separate Ways (Worlds Apart) , Journey","She Blinded Me With Science , Thomas Dolby","Mr. Roboto , Styx","Mr. Roboto , Styx","Little Red Corvette , Prince","Jeopardy , Greg Kihn Band","Jeopardy , Greg Kihn Band","Time (Clock Of The Heart) , Culture Club","Little Red Corvette , Prince","Always Something There To Remind Me , Naked Eyes","Always Something There To Remind Me , Naked Eyes","Always Something There To Remind Me , Naked Eyes","Never Gonna Let You Go , Sergio Mendes","Never Gonna Let You Go , Sergio Mendes","Family Man , Daryl Hall John Oates","Come Dancing , The Kinks","Our House , Madness","Our House , Madness","Is There Something I Should Know , Duran Duran","She Works Hard For The Money , Donna Summer","She Works Hard For The Money , Donna Summer","Never Gonna Let You Go , Sergio Mendes","It's A Mistake , Men At Work","(Keep Feeling) Fascination , The Human League","(Keep Feeling) Fascination , The Human League","(Keep Feeling) Fascination , The Human League","It's A Mistake , Men At Work","It's A Mistake , Men At Work","Total Eclipse Of The Heart , Bonnie Tyler","Puttin' On The Ritz , Taco","Puttin' On The Ritz , Taco","Puttin' On The Ritz , Taco","Maniac , Michael Sembello","The Safety Dance , Men Without Hats","The Safety Dance , Men Without Hats","The Safety Dance , Men Without Hats","Delirious , Prince","Delirious , Prince","Delirious , Prince","Delirious , Prince","Delirious , Prince","Delirious , Prince","One Thing Leads To Another , The Fixx","Heart And Soul , Huey Lewis & The News","Heart And Soul , Huey Lewis & The News","Heart And Soul , Huey Lewis & The News","Cum On Feel The Noize , Quiet Riot","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","Twist Of Fate , Olivia Newton-John","Twist Of Fate , Olivia Newton-John"
8,"Rock This Town , Stray Cats","Rock This Town , Stray Cats","Rock The Casbah , The Clash","Mickey , Toni Basil","Mickey , Toni Basil","Shame On The Moon , Bob Seger & The Silver Bullet Band","You And I , Eddie Rabbitt With Crystal Gayle","You And I , Eddie Rabbitt With Crystal Gayle","Stray Cat Strut , Stray Cats","Hungry Like The Wolf , Duran Duran","We've Got Tonight , Kenny Rogers And Sheena Easton","We've Got Tonight , Kenny Rogers And Sheena Easton","Back On The Chain Gang , Pretenders","Baby, Come To Me , Patti Austin With James Ingram","Baby, Come To Me , Patti Austin With James Ingram","One On One , Daryl Hall John Oates","One On One , Daryl Hall John Oates","One On One , Daryl Hall John Oates","One On One , Daryl Hall John Oates","Jeopardy , Greg Kihn Band","Der Kommissar , After The Fire","Der Kommissar , After The Fire","Let's Dance , David Bowie","Overkill , Men At Work","Little Red Corvette , Prince","Little Red Corvette , Prince","Solitaire , Laura Branigan","My Love , Lionel Richie","My Love , Lionel Richie","My Love , Lionel Richie","Solitaire , Laura Branigan","Don't Let It End , Styx","Don't Let It End , Styx","Affair Of The Heart , Rick Springfield","Affair Of The Heart , Rick Springfield","Affair Of The Heart , Rick Springfield","Wanna Be Startin' Somethin' , Michael Jackson","Don't Let It End , Styx","Is There Something I Should Know , Duran Duran","Is There Something I Should Know , Duran Duran","Stand Back , Stevie Nicks","Stand Back , Stevie Nicks","Stand Back , Stevie Nicks","Stand Back , Stevie Nicks","Never Gonna Let You Go , Sergio Mendes","Puttin' On The Ritz , Taco","Puttin' On The Ritz , Taco","I'll Tumble 4 Ya , Culture Club","I'll Tumble 4 Ya , Culture Club","I'll Tumble 4 Ya , Culture Club","Human Nature , Michael Jackson","Making Love Out Of Nothing At All , Air Supply","(she's) Sexy + 17 , Stray Cats","(she's) Sexy + 17 , Stray Cats","Islands In The Stream , Kenny Rogers Duet With Dolly Parton","One Thing Leads To Another , The Fixx","One Thing Leads To Another , The Fixx","Tell Her About It , Billy Joel","Burning Down The House , Talking Heads","Telefone (long Distance Love Affair) , Sheena Easton","Telefone (long Distance Love Affair) , Sheena Easton","Telefone (long Distance Love Affair) , Sheena Easton","Making Love Out Of Nothing At All , Air Supply","Making Love Out Of Nothing At All , Air Supply","Suddenly Last Summer , The Motels","Crumblin' Down , John Cougar Mellencamp","Crumblin' Down , John Cougar Mellencamp","Crumblin' Down , John Cougar Mellencamp","Crumblin' Down , John Cougar Mellencamp","Twist Of Fate , Olivia Newton-John","Twist Of Fate , Olivia Newton-John","Undercover Of The Night , The Rolling Stones","Undercover Of The Night , The Rolling Stones"
9,"Truly , Lionel Richie","Truly , Lionel Richie","Heartbreaker , Dionne Warwick","Heartbreaker , Dionne Warwick","Heartbreaker , Dionne Warwick","You And I , Eddie Rabbitt With Crystal Gayle","You Can't Hurry Love , Phil Collins","You Can't Hurry Love , Phil Collins","You Can't Hurry Love , Phil Collins","You Can't Hurry Love , Phil Collins","Pass The Dutchie , Musical Youth","Pass The Dutchie , Musical Youth","Pass The Dutchie , Musical Youth","Separate Ways (Worlds Apart) , Journey","Separate Ways (Worlds Apart) , Journey","Mr. Roboto , Styx","Twilight Zone , Golden Earring","Twilight Zone , Golden Earring","Twilight Zone , Golden Earring","Beat It , Michael Jackson","Do You Really Want To Hurt Me , Culture Club","Do You Really Want To Hurt Me , Culture Club","She Blinded Me With Science , Thomas Dolby","Little Red Corvette , Prince","I Won't Hold You Back , Toto","I Won't Hold You Back , Toto","Der Kommissar , After The Fire","Time (Clock Of The Heart) , Culture Club","Time (Clock Of The Heart) , Culture Club","Straight From The Heart , Bryan Adams","Straight From The Heart , Bryan Adams","Affair Of The Heart , Rick Springfield","Affair Of The Heart , Rick Springfield","Family Man , Daryl Hall John Oates","Too Shy , Kajagoogoo","Too Shy , Kajagoogoo","She's A Beauty , The Tubes","Our House , Madness","Time (Clock Of The Heart) , Culture Club","Time (Clock Of The Heart) , Culture Club","She Works Hard For The Money , Donna Summer","Our House , Madness","Our House , Madness","Wanna Be Startin' Somethin' , Michael Jackson","(Keep Feeling) Fascination , The Human League","I'll Tumble 4 Ya , Culture Club","I'll Tumble 4 Ya , Culture Club","China Girl , David Bowie","Human Nature , Michael Jackson","Human Nature , Michael Jackson","I'll Tumble 4 Ya , Culture Club","Don't Cry , Asia","Don't Cry , Asia","Don't Cry , Asia","Far From Over , Frank Stallone","Far From Over , Frank Stallone","Far From Over , Frank Stallone","(she's) Sexy + 17 , Stray Cats","Telefone (long Distance Love Affair) , Sheena Easton","Uptown Girl , Billy Joel","Uptown Girl , Billy Joel","True , Spandau Ballet","Suddenly Last Summer , The Motels","Suddenly Last Summer , The Motels","Say It Isn't So , Daryl Hall John Oates","P.Y.T. (Pretty Young Thing) , Michael Jackson","Church Of The Poison Mind , Culture Club","Church Of The Poison Mind , Culture Club","Church Of The Poison Mind , Culture Club","Church Of The Poison Mind , Culture Club","Church Of The Poison Mind , Culture Club","Break My Stride , Matthew Wilder","Break My Stride , Matthew Wilder"
