,1991-01-01,1991-01-06,1991-01-11,1991-01-16,1991-01-21,1991-01-26,1991-01-31,1991-02-05,1991-02-10,1991-02-15,1991-02-20,1991-02-25,1991-03-02,1991-03-07,1991-03-12,1991-03-17,1991-03-22,1991-03-27,1991-04-01,1991-04-06,1991-04-11,1991-04-16,1991-04-21,1991-04-26,1991-05-01,1991-05-06,1991-05-11,1991-05-16,1991-05-21,1991-05-26,1991-05-31,1991-06-05,1991-06-10,1991-06-15,1991-06-20,1991-06-25,1991-06-30,1991-07-05,1991-07-10,1991-07-15,1991-07-20,1991-07-25,1991-07-30,1991-08-04,1991-08-09,1991-08-14,1991-08-19,1991-08-24,1991-08-29,1991-09-03,1991-09-08,1991-09-13,1991-09-18,1991-09-23,1991-09-28,1991-10-03,1991-10-08,1991-10-13,1991-10-18,1991-10-23,1991-10-28,1991-11-02,1991-11-07,1991-11-12,1991-11-17,1991-11-22,1991-11-27,1991-12-02,1991-12-07,1991-12-12,1991-12-17,1991-12-22,1991-12-27
0,"Justify My Love , Madonna","Justify My Love , Madonna","Justify My Love , Madonna","Love Will Never Do (Without You) , Janet Jackson","The First Time , Surface","The First Time , Surface","The First Time , Surface","Gonna Make You Sweat (Everybody Dance Now) , C+C Music Factory","Gonna Make You Sweat (Everybody Dance Now) , C+C Music Factory","Gonna Make You Sweat (Everybody Dance Now) , C+C Music Factory","All The Man That I Need , Whitney Houston","All The Man That I Need , Whitney Houston","All The Man That I Need , Whitney Houston","Someday , Mariah Carey","Someday , Mariah Carey","One More Try , Timmy T.","One More Try , Timmy T.","Coming Out Of The Dark , Gloria Estefan","Coming Out Of The Dark , Gloria Estefan","Coming Out Of The Dark , Gloria Estefan","I've Been Thinking About You , Londonbeat","You're In Love , Wilson Phillips","Baby Baby , Amy Grant","Baby Baby , Amy Grant","Baby Baby , Amy Grant","Joyride , Roxette","Joyride , Roxette","I Like The Way (The Kissing Game) , Hi-Five","I Don't Wanna Cry , Mariah Carey","I Don't Wanna Cry , Mariah Carey","I Don't Wanna Cry , Mariah Carey","More Than Words , Extreme","Rush Rush , Paula Abdul","Rush Rush , Paula Abdul","Rush Rush , Paula Abdul","Rush Rush , Paula Abdul","Rush Rush , Paula Abdul","Rush Rush , Paula Abdul","Rush Rush , Paula Abdul","Unbelievable , EMF","Unbelievable , EMF","(Everything I Do) I Do It For You , Bryan Adams","(Everything I Do) I Do It For You , Bryan Adams","(Everything I Do) I Do It For You , Bryan Adams","(Everything I Do) I Do It For You , Bryan Adams","(Everything I Do) I Do It For You , Bryan Adams","(Everything I Do) I Do It For You , Bryan Adams","(Everything I Do) I Do It For You , Bryan Adams","(Everything I Do) I Do It For You , Bryan Adams","(Everything I Do) I Do It For You , Bryan Adams","The Promise Of A New Day , Paula Abdul","The Promise Of A New Day , Paula Abdul","I Adore Mi Amor , Color Me Badd","I Adore Mi Amor , Color Me Badd","I Adore Mi Amor , Color Me Badd","Good Vibrations , Marky Mark & The Funky Bunch Featuring Loleatta Holloway","Emotions , Mariah Carey","Emotions , Mariah Carey","Emotions , Mariah Carey","Emotions , Mariah Carey","Romantic , Karyn White","Romantic , Karyn White","Cream , Prince And The N.P.G.","Cream , Prince And The N.P.G.","When A Man Loves A Woman , Michael Bolton","When A Man Loves A Woman , Michael Bolton","Set Adrift On Memory Bliss , P.M. Dawn","Black Or White , Michael Jackson","Black Or White , Michael Jackson","Black Or White , Michael Jackson","Black Or White , Michael Jackson","Black Or White , Michael Jackson","Black Or White , Michael Jackson"
1,"Because I Love You (The Postman Song) , Stevie B","Because I Love You (The Postman Song) , Stevie B","Because I Love You (The Postman Song) , Stevie B","Justify My Love , Madonna","Love Will Never Do (Without You) , Janet Jackson","Love Will Never Do (Without You) , Janet Jackson","Gonna Make You Sweat (Everybody Dance Now) , C+C Music Factory","The First Time , Surface","All The Man That I Need , Whitney Houston","All The Man That I Need , Whitney Houston","Gonna Make You Sweat (Everybody Dance Now) , C+C Music Factory","Someday , Mariah Carey","Someday , Mariah Carey","One More Try , Timmy T.","One More Try , Timmy T.","Someday , Mariah Carey","Someday , Mariah Carey","One More Try , Timmy T.","I've Been Thinking About You , Londonbeat","I've Been Thinking About You , Londonbeat","You're In Love , Wilson Phillips","Baby Baby , Amy Grant","Joyride , Roxette","Joyride , Roxette","Joyride , Roxette","Baby Baby , Amy Grant","Baby Baby , Amy Grant","Touch Me (All Night Long) , Cathy Dennis","Touch Me (All Night Long) , Cathy Dennis","More Than Words , Extreme","More Than Words , Extreme","I Wanna Sex You Up (From ""New Jack City"") , Color Me Badd","I Wanna Sex You Up (From ""New Jack City"") , Color Me Badd","I Wanna Sex You Up (From ""New Jack City"") , Color Me Badd","I Wanna Sex You Up (From ""New Jack City"") , Color Me Badd","I Wanna Sex You Up (From ""New Jack City"") , Color Me Badd","Unbelievable , EMF","Unbelievable , EMF","Unbelievable , EMF","Rush Rush , Paula Abdul","Rush Rush , Paula Abdul","Right Here, Right Now , Jesus Jones","P.A.S.S.I.O.N. , Rhythm Syndicate","P.A.S.S.I.O.N. , Rhythm Syndicate","P.A.S.S.I.O.N. , Rhythm Syndicate","Every Heartbeat , Amy Grant","It Ain't Over 'til It's Over , Lenny Kravitz","It Ain't Over 'til It's Over , Lenny Kravitz","Fading Like A Flower (Every Time You Leave) , Roxette","The Promise Of A New Day , Paula Abdul","I Adore Mi Amor , Color Me Badd","I Adore Mi Amor , Color Me Badd","Good Vibrations , Marky Mark & The Funky Bunch Featuring Loleatta Holloway","Good Vibrations , Marky Mark & The Funky Bunch Featuring Loleatta Holloway","Good Vibrations , Marky Mark & The Funky Bunch Featuring Loleatta Holloway","I Adore Mi Amor , Color Me Badd","Good Vibrations , Marky Mark & The Funky Bunch Featuring Loleatta Holloway","Do Anything , Natural Selection","Do Anything , Natural Selection","Do Anything , Natural Selection","Emotions , Mariah Carey","Emotions , Mariah Carey","Romantic , Karyn White","Can't Stop This Thing We Started , Bryan Adams","Cream , Prince And The N.P.G.","Cream , Prince And The N.P.G.","When A Man Loves A Woman , Michael Bolton","When A Man Loves A Woman , Michael Bolton","When A Man Loves A Woman , Michael Bolton","It's So Hard To Say Goodbye To Yesterday , Boyz II Men","It's So Hard To Say Goodbye To Yesterday , Boyz II Men","It's So Hard To Say Goodbye To Yesterday , Boyz II Men","It's So Hard To Say Goodbye To Yesterday , Boyz II Men"
2,"From A Distance , Bette Midler","High Enough , Damn Yankees","High Enough , Damn Yankees","High Enough , Damn Yankees","Gonna Make You Sweat (Everybody Dance Now) , C+C Music Factory","Gonna Make You Sweat (Everybody Dance Now) , C+C Music Factory","Love Will Never Do (Without You) , Janet Jackson","All The Man That I Need , Whitney Houston","One More Try , Timmy T.","One More Try , Timmy T.","One More Try , Timmy T.","One More Try , Timmy T.","One More Try , Timmy T.","All The Man That I Need , Whitney Houston","Show Me The Way , Styx","Coming Out Of The Dark , Gloria Estefan","Coming Out Of The Dark , Gloria Estefan","This House , Tracie Spencer","You're In Love , Wilson Phillips","You're In Love , Wilson Phillips","Hold You Tight , Tara Kemp","I've Been Thinking About You , Londonbeat","You're In Love , Wilson Phillips","You're In Love , Wilson Phillips","I Like The Way (The Kissing Game) , Hi-Five","I Like The Way (The Kissing Game) , Hi-Five","I Like The Way (The Kissing Game) , Hi-Five","Here We Go , C+C Music Factory/F. Williams","More Than Words , Extreme","I Wanna Sex You Up (From ""New Jack City"") , Color Me Badd","I Wanna Sex You Up (From ""New Jack City"") , Color Me Badd","Rush Rush , Paula Abdul","More Than Words , Extreme","More Than Words , Extreme","More Than Words , Extreme","Unbelievable , EMF","I Wanna Sex You Up (From ""New Jack City"") , Color Me Badd","I Wanna Sex You Up (From ""New Jack City"") , Color Me Badd","Right Here, Right Now , Jesus Jones","Right Here, Right Now , Jesus Jones","Right Here, Right Now , Jesus Jones","Unbelievable , EMF","Right Here, Right Now , Jesus Jones","Every Heartbeat , Amy Grant","Every Heartbeat , Amy Grant","It Ain't Over 'til It's Over , Lenny Kravitz","Every Heartbeat , Amy Grant","Every Heartbeat , Amy Grant","It Ain't Over 'til It's Over , Lenny Kravitz","Motownphilly , Boyz II Men","(Everything I Do) I Do It For You , Bryan Adams","(Everything I Do) I Do It For You , Bryan Adams","Motownphilly , Boyz II Men","Motownphilly , Boyz II Men","Motownphilly , Boyz II Men","Emotions , Mariah Carey","Do Anything , Natural Selection","Romantic , Karyn White","Romantic , Karyn White","Romantic , Karyn White","Cream , Prince And The N.P.G.","Cream , Prince And The N.P.G.","Can't Stop This Thing We Started , Bryan Adams","When A Man Loves A Woman , Michael Bolton","Set Adrift On Memory Bliss , P.M. Dawn","Set Adrift On Memory Bliss , P.M. Dawn","Black Or White , Michael Jackson","Set Adrift On Memory Bliss , P.M. Dawn","Set Adrift On Memory Bliss , P.M. Dawn","Set Adrift On Memory Bliss , P.M. Dawn","All 4 Love , Color Me Badd","All 4 Love , Color Me Badd","All 4 Love , Color Me Badd"
3,"High Enough , Damn Yankees","Love Will Never Do (Without You) , Janet Jackson","Love Will Never Do (Without You) , Janet Jackson","The First Time , Surface","Sensitivity , Ralph Tresvant","Sensitivity , Ralph Tresvant","Sensitivity , Ralph Tresvant","Play That Funky Music , Vanilla Ice","The First Time , Surface","The First Time , Surface","Someday , Mariah Carey","Where Does My Heart Beat Now , Celine Dion","Where Does My Heart Beat Now , Celine Dion","Where Does My Heart Beat Now , Celine Dion","Coming Out Of The Dark , Gloria Estefan","This House , Tracie Spencer","This House , Tracie Spencer","Hold You Tight , Tara Kemp","Hold You Tight , Tara Kemp","Hold You Tight , Tara Kemp","Baby Baby , Amy Grant","Hold You Tight , Tara Kemp","I Like The Way (The Kissing Game) , Hi-Five","I Like The Way (The Kissing Game) , Hi-Five","Here We Go , C+C Music Factory/F. Williams","Here We Go , C+C Music Factory/F. Williams","Here We Go , C+C Music Factory/F. Williams","I Touch Myself , Divinyls","I Like The Way (The Kissing Game) , Hi-Five","Love Is A Wonderful Thing , Michael Bolton","Love Is A Wonderful Thing , Michael Bolton","I Don't Wanna Cry , Mariah Carey","Love Is A Wonderful Thing , Michael Bolton","Love Is A Wonderful Thing , Michael Bolton","Losing My Religion , R.E.M.","Power Of Love/Love Power , Luther Vandross","Power Of Love/Love Power , Luther Vandross","Power Of Love/Love Power , Luther Vandross","I Wanna Sex You Up (From ""New Jack City"") , Color Me Badd","(Everything I Do) I Do It For You , Bryan Adams","(Everything I Do) I Do It For You , Bryan Adams","P.A.S.S.I.O.N. , Rhythm Syndicate","Summertime , D.J. Jazzy Jeff & The Fresh Prince","Summertime , D.J. Jazzy Jeff & The Fresh Prince","Summertime , D.J. Jazzy Jeff & The Fresh Prince","Summertime , D.J. Jazzy Jeff & The Fresh Prince","Fading Like A Flower (Every Time You Leave) , Roxette","Fading Like A Flower (Every Time You Leave) , Roxette","Wind Of Change , Scorpions","Things That Make You Go Hmmmm. . . , C+C Music Factory","Motownphilly , Boyz II Men","Motownphilly , Boyz II Men","Things That Make You Go Hmmmm. . . , C+C Music Factory","Emotions , Mariah Carey","Emotions , Mariah Carey","Do Anything , Natural Selection","I Adore Mi Amor , Color Me Badd","Hole Hearted , Extreme","Hole Hearted , Extreme","Hole Hearted , Extreme","Do Anything , Natural Selection","Do Anything , Natural Selection","Real Real Real , Jesus Jones","It's So Hard To Say Goodbye To Yesterday , Boyz II Men","It's So Hard To Say Goodbye To Yesterday , Boyz II Men","It's So Hard To Say Goodbye To Yesterday , Boyz II Men","It's So Hard To Say Goodbye To Yesterday , Boyz II Men","It's So Hard To Say Goodbye To Yesterday , Boyz II Men","It's So Hard To Say Goodbye To Yesterday , Boyz II Men","When A Man Loves A Woman , Michael Bolton","Set Adrift On Memory Bliss , P.M. Dawn","Set Adrift On Memory Bliss , P.M. Dawn","Set Adrift On Memory Bliss , P.M. Dawn"
4,"Tom's Diner , DNA Featuring Suzanne Vega","From A Distance , Bette Midler","From A Distance , Bette Midler","Sensitivity , Ralph Tresvant","High Enough , Damn Yankees","High Enough , Damn Yankees","Play That Funky Music , Vanilla Ice","Love Will Never Do (Without You) , Janet Jackson","Someday , Mariah Carey","Someday , Mariah Carey","Where Does My Heart Beat Now , Celine Dion","Gonna Make You Sweat (Everybody Dance Now) , C+C Music Factory","Gonna Make You Sweat (Everybody Dance Now) , C+C Music Factory","Show Me The Way , Styx","All This Time , Sting","Get Here , Oleta Adams","Get Here , Oleta Adams","I've Been Thinking About You , Londonbeat","Sadeness Part 1 , Enigma","Sadeness Part 1 , Enigma","Sadeness Part 1 , Enigma","Joyride , Roxette","Here We Go , C+C Music Factory/F. Williams","Here We Go , C+C Music Factory/F. Williams","Touch Me (All Night Long) , Cathy Dennis","Touch Me (All Night Long) , Cathy Dennis","Touch Me (All Night Long) , Cathy Dennis","Rhythm Of My Heart , Rod Stewart","Rhythm Of My Heart , Rod Stewart","Rush Rush , Paula Abdul","Rush Rush , Paula Abdul","Love Is A Wonderful Thing , Michael Bolton","Losing My Religion , R.E.M.","Losing My Religion , R.E.M.","Love Is A Wonderful Thing , Michael Bolton","Losing My Religion , R.E.M.","Right Here, Right Now , Jesus Jones","Right Here, Right Now , Jesus Jones","Power Of Love/Love Power , Luther Vandross","P.A.S.S.I.O.N. , Rhythm Syndicate","P.A.S.S.I.O.N. , Rhythm Syndicate","Summertime , D.J. Jazzy Jeff & The Fresh Prince","Every Heartbeat , Amy Grant","It Ain't Over 'til It's Over , Lenny Kravitz","It Ain't Over 'til It's Over , Lenny Kravitz","Fading Like A Flower (Every Time You Leave) , Roxette","Summertime , D.J. Jazzy Jeff & The Fresh Prince","Summertime , D.J. Jazzy Jeff & The Fresh Prince","The Promise Of A New Day , Paula Abdul","3 A.M. Eternal , The KLF","Things That Make You Go Hmmmm. . . , C+C Music Factory","Things That Make You Go Hmmmm. . . , C+C Music Factory","The Promise Of A New Day , Paula Abdul","Love Of A Lifetime , Firehouse","Love Of A Lifetime , Firehouse","Love Of A Lifetime , Firehouse","Romantic , Karyn White","Something To Talk About , Bonnie Raitt","Something To Talk About , Bonnie Raitt","Can't Stop This Thing We Started , Bryan Adams","Can't Stop This Thing We Started , Bryan Adams","Can't Stop This Thing We Started , Bryan Adams","When A Man Loves A Woman , Michael Bolton","Set Adrift On Memory Bliss , P.M. Dawn","Can't Stop This Thing We Started , Bryan Adams","Can't Stop This Thing We Started , Bryan Adams","Cream , Prince And The N.P.G.","All 4 Love , Color Me Badd","All 4 Love , Color Me Badd","All 4 Love , Color Me Badd","When A Man Loves A Woman , Michael Bolton","When A Man Loves A Woman , Michael Bolton","When A Man Loves A Woman , Michael Bolton"
5,"Impulsive , Wilson Phillips","Tom's Diner , DNA Featuring Suzanne Vega","Tom's Diner , DNA Featuring Suzanne Vega","Gonna Make You Sweat (Everybody Dance Now) , C+C Music Factory","Justify My Love , Madonna","Justify My Love , Madonna","After The Rain , Nelson","After The Rain , Nelson","Where Does My Heart Beat Now , Celine Dion","Where Does My Heart Beat Now , Celine Dion","The First Time , Surface","Wicked Game , Chris Isaak","Wicked Game , Chris Isaak","All This Time , Sting","This House , Tracie Spencer","Hold You Tight , Tara Kemp","Hold You Tight , Tara Kemp","Someday , Mariah Carey","One More Try , Timmy T.","One More Try , Timmy T.","Joyride , Roxette","Sadeness Part 1 , Enigma","I've Been Thinking About You , Londonbeat","I've Been Thinking About You , Londonbeat","I Touch Myself , Divinyls","I Touch Myself , Divinyls","I Touch Myself , Divinyls","Joyride , Roxette","I Touch Myself , Divinyls","I Like The Way (The Kissing Game) , Hi-Five","I Like The Way (The Kissing Game) , Hi-Five","Losing My Religion , R.E.M.","I Don't Wanna Cry , Mariah Carey","I Don't Wanna Cry , Mariah Carey","Unbelievable , EMF","More Than Words , Extreme","More Than Words , Extreme","More Than Words , Extreme","Place In This World , Michael W. Smith","I Wanna Sex You Up (From ""New Jack City"") , Color Me Badd","I Wanna Sex You Up (From ""New Jack City"") , Color Me Badd","Rush Rush , Paula Abdul","It Ain't Over 'til It's Over , Lenny Kravitz","Temptation , Corina","Temptation , Corina","Temptation , Corina","Temptation , Corina","Temptation , Corina","Every Heartbeat , Amy Grant","I Adore Mi Amor , Color Me Badd","Good Vibrations , Marky Mark & The Funky Bunch Featuring Loleatta Holloway","Good Vibrations , Marky Mark & The Funky Bunch Featuring Loleatta Holloway","(Everything I Do) I Do It For You , Bryan Adams","Things That Make You Go Hmmmm. . . , C+C Music Factory","Things That Make You Go Hmmmm. . . , C+C Music Factory","Romantic , Karyn White","Something To Talk About , Bonnie Raitt","Good Vibrations , Marky Mark & The Funky Bunch Featuring Loleatta Holloway","Good Vibrations , Marky Mark & The Funky Bunch Featuring Loleatta Holloway","Cream , Prince And The N.P.G.","Hole Hearted , Extreme","Hole Hearted , Extreme","O.P.P. , Naughty By Nature","Set The Night To Music , Roberta Flack With Maxi Priest","Set The Night To Music , Roberta Flack With Maxi Priest","Set The Night To Music , Roberta Flack With Maxi Priest","Blowing Kisses In The Wind , Paula Abdul","Blowing Kisses In The Wind , Paula Abdul","Blowing Kisses In The Wind , Paula Abdul","Blowing Kisses In The Wind , Paula Abdul","Can't Let Go , Mariah Carey","Can't Let Go , Mariah Carey","Can't Let Go , Mariah Carey"
6,"Love Will Never Do (Without You) , Janet Jackson","The First Time , Surface","The First Time , Surface","Play That Funky Music , Vanilla Ice","Play That Funky Music , Vanilla Ice","Play That Funky Music , Vanilla Ice","I'm Not In Love , Will To Power","Sensitivity , Ralph Tresvant","I'll Give All My Love To You , Keith Sweat","I'll Give All My Love To You , Keith Sweat","Wicked Game , Chris Isaak","Show Me The Way , Styx","Show Me The Way , Styx","Gonna Make You Sweat (Everybody Dance Now) , C+C Music Factory","All The Man That I Need , Whitney Houston","You're In Love , Wilson Phillips","You're In Love , Wilson Phillips","You're In Love , Wilson Phillips","Baby Baby , Amy Grant","Baby Baby , Amy Grant","Rico Suave , Gerardo","Rico Suave , Gerardo","Cry For Help , Rick Astley","Cry For Help , Rick Astley","Cry For Help , Rick Astley","Rhythm Of My Heart , Rod Stewart","Rhythm Of My Heart , Rod Stewart","Baby Baby , Amy Grant","Here We Go , C+C Music Factory/F. Williams","Losing My Religion , R.E.M.","Losing My Religion , R.E.M.","I Like The Way (The Kissing Game) , Hi-Five","Unbelievable , EMF","Unbelievable , EMF","Power Of Love/Love Power , Luther Vandross","Right Here, Right Now , Jesus Jones","Place In This World , Michael W. Smith","Place In This World , Michael W. Smith","Here I Am (Come And Take Me) , UB40","Piece Of My Heart , Tara Kemp","Piece Of My Heart , Tara Kemp","Piece Of My Heart , Tara Kemp","Unbelievable , EMF","Fading Like A Flower (Every Time You Leave) , Roxette","Fading Like A Flower (Every Time You Leave) , Roxette","P.A.S.S.I.O.N. , Rhythm Syndicate","Wind Of Change , Scorpions","Wind Of Change , Scorpions","3 A.M. Eternal , The KLF","Crazy , Seal","Time, Love And Tenderness , Michael Bolton","Time, Love And Tenderness , Michael Bolton","Time, Love And Tenderness , Michael Bolton","Time, Love And Tenderness , Michael Bolton","Time, Love And Tenderness , Michael Bolton","Something To Talk About , Bonnie Raitt","Hole Hearted , Extreme","I Adore Mi Amor , Color Me Badd","I Adore Mi Amor , Color Me Badd","Real Real Real , Jesus Jones","Real Real Real , Jesus Jones","Real Real Real , Jesus Jones","Emotions , Mariah Carey","O.P.P. , Naughty By Nature","That's What Love Is For , Amy Grant","That's What Love Is For , Amy Grant","All 4 Love , Color Me Badd","Cream , Prince And The N.P.G.","Cream , Prince And The N.P.G.","Can't Let Go , Mariah Carey","Blowing Kisses In The Wind , Paula Abdul","Blowing Kisses In The Wind , Paula Abdul","Blowing Kisses In The Wind , Paula Abdul"
7,"Sensitivity , Ralph Tresvant","Sensitivity , Ralph Tresvant","Sensitivity , Ralph Tresvant","Because I Love You (The Postman Song) , Stevie B","After The Rain , Nelson","After The Rain , Nelson","All The Man That I Need , Whitney Houston","I'm Not In Love , Will To Power","Disappear , INXS","Disappear , INXS","I'll Give All My Love To You , Keith Sweat","All This Time , Sting","All This Time , Sting","This House , Tracie Spencer","Get Here , Oleta Adams","I've Been Thinking About You , Londonbeat","I've Been Thinking About You , Londonbeat","Sadeness Part 1 , Enigma","Signs , Tesla","Signs , Tesla","Coming Out Of The Dark , Gloria Estefan","I Like The Way (The Kissing Game) , Hi-Five","Touch Me (All Night Long) , Cathy Dennis","Touch Me (All Night Long) , Cathy Dennis","Rhythm Of My Heart , Rod Stewart","I Don't Wanna Cry , Mariah Carey","I Don't Wanna Cry , Mariah Carey","I Don't Wanna Cry , Mariah Carey","I Wanna Sex You Up (From ""New Jack City"") , Color Me Badd","Touch Me (All Night Long) , Cathy Dennis","Touch Me (All Night Long) , Cathy Dennis","Unbelievable , EMF","Power Of Love/Love Power , Luther Vandross","Power Of Love/Love Power , Luther Vandross","Strike It Up , Black Box","Love Is A Wonderful Thing , Michael Bolton","Gypsy Woman (She's Homeless) , Crystal Waters","Gypsy Woman (She's Homeless) , Crystal Waters","Piece Of My Heart , Tara Kemp","Place In This World , Michael W. Smith","Place In This World , Michael W. Smith","Every Heartbeat , Amy Grant","Temptation , Corina","I'll Be There , The Escape Club","I'll Be There , The Escape Club","I'll Be There , The Escape Club","The Promise Of A New Day , Paula Abdul","The Promise Of A New Day , Paula Abdul","I Can't Wait Another Minute , Hi-Five","Wind Of Change , Scorpions","Crazy , Seal","Crazy , Seal","Too Many Walls , Cathy Dennis","Do Anything , Natural Selection","Do Anything , Natural Selection","Motownphilly , Boyz II Men","Love Of A Lifetime , Firehouse","Everybody Plays The Fool , Aaron Neville","Everybody Plays The Fool , Aaron Neville","Something To Talk About , Bonnie Raitt","O.P.P. , Naughty By Nature","O.P.P. , Naughty By Nature","It's So Hard To Say Goodbye To Yesterday , Boyz II Men","That's What Love Is For , Amy Grant","Blowing Kisses In The Wind , Paula Abdul","Blowing Kisses In The Wind , Paula Abdul","O.P.P. , Naughty By Nature","Can't Let Go , Mariah Carey","Can't Let Go , Mariah Carey","Finally , CeCe Peniston","Finally , CeCe Peniston","Finally , CeCe Peniston","Finally , CeCe Peniston"
8,"The First Time , Surface","Impulsive , Wilson Phillips","Impulsive , Wilson Phillips","After The Rain , Nelson","I'm Not In Love , Will To Power","I'm Not In Love , Will To Power","Just Another Dream , Cathy Dennis","One More Try , Timmy T.","Play That Funky Music , Vanilla Ice","Play That Funky Music , Vanilla Ice","Disappear , INXS","Around The Way Girl , LL Cool J","Around The Way Girl , LL Cool J","Coming Out Of The Dark , Gloria Estefan","Where Does My Heart Beat Now , Celine Dion","Rescue Me , Madonna","Rescue Me , Madonna","Get Here , Oleta Adams","This House , Tracie Spencer","This House , Tracie Spencer","Iesha , Another Bad Creation","Cry For Help , Rick Astley","I Touch Myself , Divinyls","I Touch Myself , Divinyls","You're In Love , Wilson Phillips","More Than Words , Extreme","More Than Words , Extreme","More Than Words , Extreme","Love Is A Wonderful Thing , Michael Bolton","Silent Lucidity , Queensryche","Silent Lucidity , Queensryche","Miracle , Whitney Houston","Strike It Up , Black Box","Strike It Up , Black Box","I Don't Wanna Cry , Mariah Carey","Strike It Up , Black Box","Losing My Religion , R.E.M.","Losing My Religion , R.E.M.","P.A.S.S.I.O.N. , Rhythm Syndicate","Summertime , D.J. Jazzy Jeff & The Fresh Prince","Summertime , D.J. Jazzy Jeff & The Fresh Prince","It Ain't Over 'til It's Over , Lenny Kravitz","Fading Like A Flower (Every Time You Leave) , Roxette","Right Here, Right Now , Jesus Jones","Right Here, Right Now , Jesus Jones","Wind Of Change , Scorpions","3 A.M. Eternal , The KLF","3 A.M. Eternal , The KLF","Motownphilly , Boyz II Men","Time, Love And Tenderness , Michael Bolton","Too Many Walls , Cathy Dennis","Too Many Walls , Cathy Dennis","Love Of A Lifetime , Firehouse","Something To Talk About , Bonnie Raitt","Something To Talk About , Bonnie Raitt","Hole Hearted , Extreme","Motownphilly , Boyz II Men","Can't Stop This Thing We Started , Bryan Adams","Can't Stop This Thing We Started , Bryan Adams","Good Vibrations , Marky Mark & The Funky Bunch Featuring Loleatta Holloway","Don't Want To Be A Fool , Luther Vandross","Don't Want To Be A Fool , Luther Vandross","Do Anything , Natural Selection","Romantic , Karyn White","I Wonder Why , Curtis Stigers","I Wonder Why , Curtis Stigers","Do Anything , Natural Selection","That's What Love Is For , Amy Grant","That's What Love Is For , Amy Grant","That's What Love Is For , Amy Grant","2 Legit 2 Quit , M.C. Hammer","2 Legit 2 Quit , M.C. Hammer","2 Legit 2 Quit , M.C. Hammer"
9,"I'm Your Baby Tonight , Whitney Houston","Gonna Make You Sweat (Everybody Dance Now) , C+C Music Factory","Gonna Make You Sweat (Everybody Dance Now) , C+C Music Factory","From A Distance , Bette Midler","Just Another Dream , Cathy Dennis","Just Another Dream , Cathy Dennis","High Enough , Damn Yankees","I'll Give All My Love To You , Keith Sweat","Love Will Never Do (Without You) , Janet Jackson","Love Will Never Do (Without You) , Janet Jackson","I Saw Red , Warrant","Coming Out Of The Dark , Gloria Estefan","Coming Out Of The Dark , Gloria Estefan","Wicked Game , Chris Isaak","Hold You Tight , Tara Kemp","Sadeness Part 1 , Enigma","Sadeness Part 1 , Enigma","Signs , Tesla","Iesha , Another Bad Creation","Iesha , Another Bad Creation","Signs , Tesla","Here We Go , C+C Music Factory/F. Williams","Hold You Tight , Tara Kemp","Hold You Tight , Tara Kemp","I Don't Wanna Cry , Mariah Carey","Cry For Help , Rick Astley","Cry For Help , Rick Astley","I Wanna Sex You Up (From ""New Jack City"") , Color Me Badd","Silent Lucidity , Queensryche","Rhythm Of My Heart , Rod Stewart","Rhythm Of My Heart , Rod Stewart","Power Of Love/Love Power , Luther Vandross","I Like The Way (The Kissing Game) , Hi-Five","I Like The Way (The Kissing Game) , Hi-Five","Right Here, Right Now , Jesus Jones","Playground , Another Bad Creation","Here I Am (Come And Take Me) , UB40","Here I Am (Come And Take Me) , UB40","Gypsy Woman (She's Homeless) , Crystal Waters","Here I Am (Come And Take Me) , UB40","Here I Am (Come And Take Me) , UB40","Temptation , Corina","I'll Be There , The Escape Club","Wind Of Change , Scorpions","Wind Of Change , Scorpions","3 A.M. Eternal , The KLF","I Can't Wait Another Minute , Hi-Five","I Can't Wait Another Minute , Hi-Five","Things That Make You Go Hmmmm. . . , C+C Music Factory","I Can't Wait Another Minute , Hi-Five","3 A.M. Eternal , The KLF","3 A.M. Eternal , The KLF","The Motown Song , Rod Stewart","Shiny Happy People , R.E.M.","Shiny Happy People , R.E.M.","Shiny Happy People , R.E.M.","Everybody Plays The Fool , Aaron Neville","Love. . .Thy Will Be Done , Martika","Love. . .Thy Will Be Done , Martika","O.P.P. , Naughty By Nature","The One And Only , Chesney Hawkes","The One And Only , Chesney Hawkes","Set The Night To Music , Roberta Flack With Maxi Priest","Don't Cry , Guns N' Roses","Don't Cry , Guns N' Roses","Don't Cry , Guns N' Roses","Can't Stop This Thing We Started , Bryan Adams","O.P.P. , Naughty By Nature","O.P.P. , Naughty By Nature","Wildside , Marky Mark & The Funky Bunch","Wildside , Marky Mark & The Funky Bunch","Wildside , Marky Mark & The Funky Bunch","Wildside , Marky Mark & The Funky Bunch"
