,2012-01-01,2012-01-06,2012-01-11,2012-01-16,2012-01-21,2012-01-26,2012-01-31,2012-02-05,2012-02-10,2012-02-15,2012-02-20,2012-02-25,2012-03-01,2012-03-06,2012-03-11,2012-03-16,2012-03-21,2012-03-26,2012-03-31,2012-04-05,2012-04-10,2012-04-15,2012-04-20,2012-04-25,2012-04-30,2012-05-05,2012-05-10,2012-05-15,2012-05-20,2012-05-25,2012-05-30,2012-06-04,2012-06-09,2012-06-14,2012-06-19,2012-06-24,2012-06-29,2012-07-04,2012-07-09,2012-07-14,2012-07-19,2012-07-24,2012-07-29,2012-08-03,2012-08-08,2012-08-13,2012-08-18,2012-08-23,2012-08-28,2012-09-02,2012-09-07,2012-09-12,2012-09-17,2012-09-22,2012-09-27,2012-10-02,2012-10-07,2012-10-12,2012-10-17,2012-10-22,2012-10-27,2012-11-01,2012-11-06,2012-11-11,2012-11-16,2012-11-21,2012-11-26,2012-12-01,2012-12-06,2012-12-11,2012-12-16,2012-12-21,2012-12-26
0,"Sexy And I Know It , LMFAO","Sexy And I Know It , LMFAO","Sexy And I Know It , LMFAO","We Found Love , Rihanna Featuring Calvin Harris","We Found Love , Rihanna Featuring Calvin Harris","We Found Love , Rihanna Featuring Calvin Harris","Set Fire To The Rain , Adele","Set Fire To The Rain , Adele","Set Fire To The Rain , Adele","Stronger (What Doesn't Kill You) , Kelly Clarkson","Stronger (What Doesn't Kill You) , Kelly Clarkson","Stronger (What Doesn't Kill You) , Kelly Clarkson","Part Of Me , Katy Perry","Stronger (What Doesn't Kill You) , Kelly Clarkson","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Whistle , Flo Rida","We Are Never Ever Getting Back Together , Taylor Swift","We Are Never Ever Getting Back Together , Taylor Swift","We Are Never Ever Getting Back Together , Taylor Swift","Whistle , Flo Rida","We Are Never Ever Getting Back Together , Taylor Swift","We Are Never Ever Getting Back Together , Taylor Swift","One More Night , Maroon 5","One More Night , Maroon 5","One More Night , Maroon 5","One More Night , Maroon 5","One More Night , Maroon 5","One More Night , Maroon 5","One More Night , Maroon 5","One More Night , Maroon 5","One More Night , Maroon 5","One More Night , Maroon 5","One More Night , Maroon 5","One More Night , Maroon 5","Diamonds , Rihanna","Diamonds , Rihanna","Diamonds , Rihanna","Diamonds , Rihanna","Locked Out Of Heaven , Bruno Mars","Locked Out Of Heaven , Bruno Mars","Locked Out Of Heaven , Bruno Mars"
1,"We Found Love , Rihanna Featuring Calvin Harris","We Found Love , Rihanna Featuring Calvin Harris","We Found Love , Rihanna Featuring Calvin Harris","Sexy And I Know It , LMFAO","Sexy And I Know It , LMFAO","Set Fire To The Rain , Adele","We Found Love , Rihanna Featuring Calvin Harris","Stronger (What Doesn't Kill You) , Kelly Clarkson","Stronger (What Doesn't Kill You) , Kelly Clarkson","Set Fire To The Rain , Adele","Set Fire To The Rain , Adele","Set Fire To The Rain , Adele","Set Fire To The Rain , Adele","Set Fire To The Rain , Adele","Stronger (What Doesn't Kill You) , Kelly Clarkson","Stronger (What Doesn't Kill You) , Kelly Clarkson","Stronger (What Doesn't Kill You) , Kelly Clarkson","Stronger (What Doesn't Kill You) , Kelly Clarkson","Stronger (What Doesn't Kill You) , Kelly Clarkson","Stronger (What Doesn't Kill You) , Kelly Clarkson","Boyfriend , Justin Bieber","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Wide Awake , Katy Perry","Lights , Ellie Goulding","Lights , Ellie Goulding","Lights , Ellie Goulding","Whistle , Flo Rida","Whistle , Flo Rida","Whistle , Flo Rida","We Are Never Ever Getting Back Together , Taylor Swift","One More Night , Maroon 5","One More Night , Maroon 5","We Are Never Ever Getting Back Together , Taylor Swift","Gangnam Style , PSY","Gangnam Style , PSY","Gangnam Style , PSY","Gangnam Style , PSY","Gangnam Style , PSY","Gangnam Style , PSY","Gangnam Style , PSY","Gangnam Style , PSY","Gangnam Style , PSY","Gangnam Style , PSY","Diamonds , Rihanna","One More Night , Maroon 5","One More Night , Maroon 5","Die Young , Ke$ha","Locked Out Of Heaven , Bruno Mars","Diamonds , Rihanna","Diamonds , Rihanna","Diamonds , Rihanna"
2,"The One That Got Away , Katy Perry","The One That Got Away , Katy Perry","The One That Got Away , Katy Perry","It Will Rain , Bruno Mars","It Will Rain , Bruno Mars","Good Feeling , Flo Rida","Good Feeling , Flo Rida","We Found Love , Rihanna Featuring Calvin Harris","We Found Love , Rihanna Featuring Calvin Harris","Good Feeling , Flo Rida","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","I Will Always Love You , Whitney Houston","We Are Young , fun. Featuring Janelle Monae","Set Fire To The Rain , Adele","Set Fire To The Rain , Adele","Set Fire To The Rain , Adele","Glad You Came , The Wanted","Glad You Came , The Wanted","Glad You Came , The Wanted","Somebody That I Used To Know , Gotye Featuring Kimbra","Glad You Came , The Wanted","Glad You Came , The Wanted","Glad You Came , The Wanted","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Wide Awake , Katy Perry","Wide Awake , Katy Perry","Wide Awake , Katy Perry","Payphone , Maroon 5 Featuring Wiz Khalifa","Whistle , Flo Rida","Whistle , Flo Rida","Call Me Maybe , Carly Rae Jepsen","Lights , Ellie Goulding","Lights , Ellie Goulding","Lights , Ellie Goulding","One More Night , Maroon 5","Whistle , Flo Rida","Whistle , Flo Rida","Some Nights , fun.","Some Nights , fun.","Some Nights , fun.","Some Nights , fun.","Live While We're Young , One Direction","I Knew You Were Trouble. , Taylor Swift","I Knew You Were Trouble. , Taylor Swift","Some Nights , fun.","Some Nights , fun.","Some Nights , fun.","Some Nights , fun.","Die Young , Ke$ha","Die Young , Ke$ha","Die Young , Ke$ha","One More Night , Maroon 5","Die Young , Ke$ha","Die Young , Ke$ha","Die Young , Ke$ha","Ho Hey , The Lumineers"
3,"It Will Rain , Bruno Mars","It Will Rain , Bruno Mars","It Will Rain , Bruno Mars","Set Fire To The Rain , Adele","Set Fire To The Rain , Adele","It Will Rain , Bruno Mars","Turn Me On , David Guetta Featuring Nicki Minaj","Good Feeling , Flo Rida","Good Feeling , Flo Rida","We Found Love , Rihanna Featuring Calvin Harris","Sexy And I Know It , LMFAO","Sexy And I Know It , LMFAO","Stronger (What Doesn't Kill You) , Kelly Clarkson","Part Of Me , Katy Perry","Glad You Came , The Wanted","Glad You Came , The Wanted","Glad You Came , The Wanted","Set Fire To The Rain , Adele","Set Fire To The Rain , Adele","Somebody That I Used To Know , Gotye Featuring Kimbra","Glad You Came , The Wanted","What Makes You Beautiful , One Direction","What Makes You Beautiful , One Direction","What Makes You Beautiful , One Direction","Boyfriend , Justin Bieber","Boyfriend , Justin Bieber","Glad You Came , The Wanted","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","Wide Awake , Katy Perry","Wide Awake , Katy Perry","Wide Awake , Katy Perry","Wide Awake , Katy Perry","Wide Awake , Katy Perry","Wide Awake , Katy Perry","Somebody That I Used To Know , Gotye Featuring Kimbra","Lights , Ellie Goulding","Lights , Ellie Goulding","Whistle , Flo Rida","Wide Awake , Katy Perry","Wide Awake , Katy Perry","Wide Awake , Katy Perry","Call Me Maybe , Carly Rae Jepsen","One More Night , Maroon 5","One More Night , Maroon 5","Lights , Ellie Goulding","Some Nights , fun.","Some Nights , fun.","Whistle , Flo Rida","We Are Never Ever Getting Back Together , Taylor Swift","We Are Never Ever Getting Back Together , Taylor Swift","We Are Never Ever Getting Back Together , Taylor Swift","Some Nights , fun.","Some Nights , fun.","Some Nights , fun.","We Are Never Ever Getting Back Together , Taylor Swift","Die Young , Ke$ha","Diamonds , Rihanna","Diamonds , Rihanna","Some Nights , fun.","Locked Out Of Heaven , Bruno Mars","Locked Out Of Heaven , Bruno Mars","Locked Out Of Heaven , Bruno Mars","One More Night , Maroon 5","Ho Hey , The Lumineers","Ho Hey , The Lumineers","Die Young , Ke$ha"
4,"Ni**as in Paris , Jay Z Kanye West","Ni**as in Paris , Jay Z Kanye West","Good Feeling , Flo Rida","Good Feeling , Flo Rida","Good Feeling , Flo Rida","Sexy And I Know It , LMFAO","The One That Got Away , Katy Perry","Turn Me On , David Guetta Featuring Nicki Minaj","Turn Me On , David Guetta Featuring Nicki Minaj","Turn Me On , David Guetta Featuring Nicki Minaj","Good Feeling , Flo Rida","Good Feeling , Flo Rida","Rolling In The Deep , Adele","Glad You Came , The Wanted","Part Of Me , Katy Perry","Part Of Me , Katy Perry","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Starships , Nicki Minaj","Stronger (What Doesn't Kill You) , Kelly Clarkson","Boyfriend , Justin Bieber","Boyfriend , Justin Bieber","Boyfriend , Justin Bieber","Glad You Came , The Wanted","Glad You Came , The Wanted","Call Me Maybe , Carly Rae Jepsen","Wild Ones , Flo Rida Featuring Sia","Wild Ones , Flo Rida Featuring Sia","Wild Ones , Flo Rida Featuring Sia","Starships , Nicki Minaj","Starships , Nicki Minaj","Starships , Nicki Minaj","Starships , Nicki Minaj","What Makes You Beautiful , One Direction","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","Where Have You Been , Rihanna","Where Have You Been , Rihanna","Where Have You Been , Rihanna","Lights , Ellie Goulding","Lights , Ellie Goulding","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Lights , Ellie Goulding","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Wide Awake , Katy Perry","Some Nights , fun.","Some Nights , fun.","Some Nights , fun.","Lights , Ellie Goulding","Lights , Ellie Goulding","Blow Me (One Last Kiss) , P!nk","Blow Me (One Last Kiss) , P!nk","Blow Me (One Last Kiss) , P!nk","Blow Me (One Last Kiss) , P!nk","We Are Never Ever Getting Back Together , Taylor Swift","We Are Never Ever Getting Back Together , Taylor Swift","We Are Never Ever Getting Back Together , Taylor Swift","Die Young , Ke$ha","Diamonds , Rihanna","We Are Never Ever Getting Back Together , Taylor Swift","We Are Never Ever Getting Back Together , Taylor Swift","Gangnam Style , PSY","Some Nights , fun.","Some Nights , fun.","Gangnam Style , PSY","Ho Hey , The Lumineers","One More Night , Maroon 5","One More Night , Maroon 5","One More Night , Maroon 5"
5,"Good Feeling , Flo Rida","Good Feeling , Flo Rida","Party Rock Anthem , LMFAO Featuring Lauren Bennett & GoonRock","The One That Got Away , Katy Perry","The One That Got Away , Katy Perry","The One That Got Away , Katy Perry","It Will Rain , Bruno Mars","It Will Rain , Bruno Mars","It Will Rain , Bruno Mars","Domino , Jessie J","We Found Love , Rihanna Featuring Calvin Harris","We Found Love , Rihanna Featuring Calvin Harris","We Are Young , fun. Featuring Janelle Monae","We Found Love , Rihanna Featuring Calvin Harris","Starships , Nicki Minaj","Starships , Nicki Minaj","Turn Me On , David Guetta Featuring Nicki Minaj","Starships , Nicki Minaj","Starships , Nicki Minaj","Set Fire To The Rain , Adele","Starships , Nicki Minaj","Starships , Nicki Minaj","Starships , Nicki Minaj","Wild Ones , Flo Rida Featuring Sia","Wild Ones , Flo Rida Featuring Sia","Wild Ones , Flo Rida Featuring Sia","Wild Ones , Flo Rida Featuring Sia","Glad You Came , The Wanted","Starships , Nicki Minaj","Starships , Nicki Minaj","Wild Ones , Flo Rida Featuring Sia","Wild Ones , Flo Rida Featuring Sia","Wild Ones , Flo Rida Featuring Sia","What Makes You Beautiful , One Direction","Starships , Nicki Minaj","What Makes You Beautiful , One Direction","What Makes You Beautiful , One Direction","Lights , Ellie Goulding","Lights , Ellie Goulding","Lights , Ellie Goulding","Where Have You Been , Rihanna","Where Have You Been , Rihanna","Whistle , Flo Rida","Whistle , Flo Rida","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Some Nights , fun.","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Everybody Talks , Neon Trees","Blow Me (One Last Kiss) , P!nk","Blow Me (One Last Kiss) , P!nk","As Long As You Love Me , Justin Bieber Featuring Big Sean","Whistle , Flo Rida","As Long As You Love Me , Justin Bieber Featuring Big Sean","As Long As You Love Me , Justin Bieber Featuring Big Sean","Red , Taylor Swift","As Long As You Love Me , Justin Bieber Featuring Big Sean","As Long As You Love Me , Justin Bieber Featuring Big Sean","As Long As You Love Me , Justin Bieber Featuring Big Sean","As Long As You Love Me , Justin Bieber Featuring Big Sean","Die Young , Ke$ha","Die Young , Ke$ha","Locked Out Of Heaven , Bruno Mars","Let Me Love You (Until You Learn To Love Yourself) , Ne-Yo","Let Me Love You (Until You Learn To Love Yourself) , Ne-Yo","Some Nights , fun.","Some Nights , fun.","I Cry , Flo Rida","I Cry , Flo Rida","I Cry , Flo Rida"
6,"Set Fire To The Rain , Adele","Set Fire To The Rain , Adele","Ni**as in Paris , Jay Z Kanye West","Ni**as in Paris , Jay Z Kanye West","Ni**as in Paris , Jay Z Kanye West","Ni**as in Paris , Jay Z Kanye West","Sexy And I Know It , LMFAO","Sexy And I Know It , LMFAO","Sexy And I Know It , LMFAO","Rack City , Tyga","I Will Always Love You , Whitney Houston","I Will Always Love You , Whitney Houston","Someone Like You , Adele","Good Feeling , Flo Rida","Young, Wild & Free , Snoop Dogg & Wiz Khalifa Featuring Bruno Mars","Young, Wild & Free , Snoop Dogg & Wiz Khalifa Featuring Bruno Mars","Take Care , Drake Featuring Rihanna","Turn Me On , David Guetta Featuring Nicki Minaj","Turn Me On , David Guetta Featuring Nicki Minaj","Wild Ones , Flo Rida Featuring Sia","Wild Ones , Flo Rida Featuring Sia","Wild Ones , Flo Rida Featuring Sia","Wild Ones , Flo Rida Featuring Sia","Starships , Nicki Minaj","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Boyfriend , Justin Bieber","Starships , Nicki Minaj","What Makes You Beautiful , One Direction","What Makes You Beautiful , One Direction","What Makes You Beautiful , One Direction","What Makes You Beautiful , One Direction","What Makes You Beautiful , One Direction","Wild Ones , Flo Rida Featuring Sia","Wild Ones , Flo Rida Featuring Sia","Starships , Nicki Minaj","Starships , Nicki Minaj","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","We Are Young , fun. Featuring Janelle Monae","Titanium , David Guetta Featuring Sia","Whistle , Flo Rida","Where Have You Been , Rihanna","Where Have You Been , Rihanna","Where Have You Been , Rihanna","Where Have You Been , Rihanna","Where Have You Been , Rihanna","Titanium , David Guetta Featuring Sia","Payphone , Maroon 5 Featuring Wiz Khalifa","Wide Awake , Katy Perry","Wide Awake , Katy Perry","Wide Awake , Katy Perry","As Long As You Love Me , Justin Bieber Featuring Big Sean","As Long As You Love Me , Justin Bieber Featuring Big Sean","Lights , Ellie Goulding","As Long As You Love Me , Justin Bieber Featuring Big Sean","Begin Again , Taylor Swift","Begin Again , Taylor Swift","As Long As You Love Me , Justin Bieber Featuring Big Sean","Too Close , Alex Clare","Too Close , Alex Clare","Too Close , Alex Clare","Locked Out Of Heaven , Bruno Mars","Locked Out Of Heaven , Bruno Mars","Locked Out Of Heaven , Bruno Mars","We Are Never Ever Getting Back Together , Taylor Swift","Gangnam Style , PSY","Gangnam Style , PSY","Ho Hey , The Lumineers","Home , Phillip Phillips","Home , Phillip Phillips","Home , Phillip Phillips","Beauty And A Beat , Justin Bieber Featuring Nicki Minaj"
7,"Someone Like You , Adele","Someone Like You , Adele","Set Fire To The Rain , Adele","I Won't Give Up , Jason Mraz","I Won't Give Up , Jason Mraz","Rack City , Tyga","Stronger (What Doesn't Kill You) , Kelly Clarkson","Domino , Jessie J","Domino , Jessie J","Young, Wild & Free , Snoop Dogg & Wiz Khalifa Featuring Bruno Mars","Turn Me On , David Guetta Featuring Nicki Minaj","Turn Me On , David Guetta Featuring Nicki Minaj","We Found Love , Rihanna Featuring Calvin Harris","Turn Me On , David Guetta Featuring Nicki Minaj","Turn Me On , David Guetta Featuring Nicki Minaj","Turn Me On , David Guetta Featuring Nicki Minaj","Young, Wild & Free , Snoop Dogg & Wiz Khalifa Featuring Bruno Mars","Take Care , Drake Featuring Rihanna","Take Care , Drake Featuring Rihanna","Part Of Me , Katy Perry","Part Of Me , Katy Perry","Stronger (What Doesn't Kill You) , Kelly Clarkson","Stronger (What Doesn't Kill You) , Kelly Clarkson","Call Me Maybe , Carly Rae Jepsen","What Makes You Beautiful , One Direction","What Makes You Beautiful , One Direction","Starships , Nicki Minaj","Boyfriend , Justin Bieber","Glad You Came , The Wanted","Glad You Came , The Wanted","Glad You Came , The Wanted","Glad You Came , The Wanted","Glad You Came , The Wanted","Boyfriend , Justin Bieber","Where Have You Been , Rihanna","Where Have You Been , Rihanna","Where Have You Been , Rihanna","Starships , Nicki Minaj","Starships , Nicki Minaj","Starships , Nicki Minaj","We Are Young , fun. Featuring Janelle Monae","Titanium , David Guetta Featuring Sia","Titanium , David Guetta Featuring Sia","Titanium , David Guetta Featuring Sia","Titanium , David Guetta Featuring Sia","Titanium , David Guetta Featuring Sia","Titanium , David Guetta Featuring Sia","Some Nights , fun.","As Long As You Love Me , Justin Bieber Featuring Big Sean","Payphone , Maroon 5 Featuring Wiz Khalifa","Payphone , Maroon 5 Featuring Wiz Khalifa","Good Time , Owl City & Carly Rae Jepsen","Everybody Talks , Neon Trees","Everybody Talks , Neon Trees","Too Close , Alex Clare","Good Time , Owl City & Carly Rae Jepsen","Whistle , Flo Rida","Whistle , Flo Rida","Skyfall , Adele","Die Young , Ke$ha","Die Young , Ke$ha","Diamonds , Rihanna","Too Close , Alex Clare","As Long As You Love Me , Justin Bieber Featuring Big Sean","As Long As You Love Me , Justin Bieber Featuring Big Sean","Let Me Love You (Until You Learn To Love Yourself) , Ne-Yo","Ho Hey , The Lumineers","Ho Hey , The Lumineers","Home , Phillip Phillips","I Cry , Flo Rida","Some Nights , fun.","Some Nights , fun.","Home , Phillip Phillips"
8,"Party Rock Anthem , LMFAO Featuring Lauren Bennett & GoonRock","Party Rock Anthem , LMFAO Featuring Lauren Bennett & GoonRock","Someone Like You , Adele","Party Rock Anthem , LMFAO Featuring Lauren Bennett & GoonRock","Party Rock Anthem , LMFAO Featuring Lauren Bennett & GoonRock","Young, Wild & Free , Snoop Dogg & Wiz Khalifa Featuring Bruno Mars","Ni**as in Paris , Jay Z Kanye West","The One That Got Away , Katy Perry","The One That Got Away , Katy Perry","Sexy And I Know It , LMFAO","Rack City , Tyga","Rack City , Tyga","Starships , Nicki Minaj","Young, Wild & Free , Snoop Dogg & Wiz Khalifa Featuring Bruno Mars","Somebody That I Used To Know , Gotye Featuring Kimbra","Somebody That I Used To Know , Gotye Featuring Kimbra","Starships , Nicki Minaj","Wild Ones , Flo Rida Featuring Sia","Wild Ones , Flo Rida Featuring Sia","Take Care , Drake Featuring Rihanna","What Makes You Beautiful , One Direction","Part Of Me , Katy Perry","Part Of Me , Katy Perry","Stronger (What Doesn't Kill You) , Kelly Clarkson","Starships , Nicki Minaj","Starships , Nicki Minaj","What Makes You Beautiful , One Direction","What Makes You Beautiful , One Direction","Boyfriend , Justin Bieber","Boyfriend , Justin Bieber","Boyfriend , Justin Bieber","Boyfriend , Justin Bieber","Boyfriend , Justin Bieber","Where Have You Been , Rihanna","Wide Awake , Katy Perry","Wild Ones , Flo Rida Featuring Sia","Wild Ones , Flo Rida Featuring Sia","What Makes You Beautiful , One Direction","Titanium , David Guetta Featuring Sia","Titanium , David Guetta Featuring Sia","Starships , Nicki Minaj","Blow Me (One Last Kiss) , P!nk","Scream , Usher","Scream , Usher","Scream , Usher","Home , Phillip Phillips","Home , Phillip Phillips","Home , Phillip Phillips","One More Night , Maroon 5","Good Time , Owl City & Carly Rae Jepsen","Good Time , Owl City & Carly Rae Jepsen","As Long As You Love Me , Justin Bieber Featuring Big Sean","Good Time , Owl City & Carly Rae Jepsen","Good Time , Owl City & Carly Rae Jepsen","Good Time , Owl City & Carly Rae Jepsen","Too Close , Alex Clare","Too Close , Alex Clare","Too Close , Alex Clare","Blow Me (One Last Kiss) , P!nk","Blow Me (One Last Kiss) , P!nk","Blow Me (One Last Kiss) , P!nk","Let Me Love You (Until You Learn To Love Yourself) , Ne-Yo","Let Me Love You (Until You Learn To Love Yourself) , Ne-Yo","Too Close , Alex Clare","Too Close , Alex Clare","Too Close , Alex Clare","We Are Never Ever Getting Back Together , Taylor Swift","We Are Never Ever Getting Back Together , Taylor Swift","I Cry , Flo Rida","Let Me Love You (Until You Learn To Love Yourself) , Ne-Yo","Beauty And A Beat , Justin Bieber Featuring Nicki Minaj","Beauty And A Beat , Justin Bieber Featuring Nicki Minaj","Some Nights , fun."
9,"Dance (A$$) , Big Sean Featuring Nicki Minaj","Dance (A$$) , Big Sean Featuring Nicki Minaj","Stereo Hearts , Gym Class Heroes Featuring Adam Levine","Someone Like You , Adele","Someone Like You , Adele","Turn Me On , David Guetta Featuring Nicki Minaj","Domino , Jessie J","Rack City , Tyga","Rack City , Tyga","It Will Rain , Bruno Mars","Give Me All Your Luvin' , Madonna Featuring Nicki Minaj & M.I.A.","Give Me All Your Luvin' , Madonna Featuring Nicki Minaj & M.I.A.","Turn Up The Music , Chris Brown","Starships , Nicki Minaj","We Found Love , Rihanna Featuring Calvin Harris","We Found Love , Rihanna Featuring Calvin Harris","Part Of Me , Katy Perry","Part Of Me , Katy Perry","Part Of Me , Katy Perry","Turn Me On , David Guetta Featuring Nicki Minaj","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Call Me Maybe , Carly Rae Jepsen","Part Of Me , Katy Perry","Stronger (What Doesn't Kill You) , Kelly Clarkson","Stronger (What Doesn't Kill You) , Kelly Clarkson","Stronger (What Doesn't Kill You) , Kelly Clarkson","Stronger (What Doesn't Kill You) , Kelly Clarkson","Drive By , Train","Drive By , Train","Drive By , Train","Home , Phillip Phillips","Home , Phillip Phillips","Glad You Came , The Wanted","Boyfriend , Justin Bieber","Boyfriend , Justin Bieber","Boyfriend , Justin Bieber","Scream , Usher","Scream , Usher","Scream , Usher","Scream , Usher","Scream , Usher","Blow Me (One Last Kiss) , P!nk","Blow Me (One Last Kiss) , P!nk","Blow Me (One Last Kiss) , P!nk","Blow Me (One Last Kiss) , P!nk","Blow Me (One Last Kiss) , P!nk","Where Have You Been , Rihanna","Titanium , David Guetta Featuring Sia","As Long As You Love Me , Justin Bieber Featuring Big Sean","As Long As You Love Me , Justin Bieber Featuring Big Sean","Call Me Maybe , Carly Rae Jepsen","Too Close , Alex Clare","Too Close , Alex Clare","Everybody Talks , Neon Trees","Lights , Ellie Goulding","Good Time , Owl City & Carly Rae Jepsen","Good Time , Owl City & Carly Rae Jepsen","Too Close , Alex Clare","Good Time , Owl City & Carly Rae Jepsen","Good Time , Owl City & Carly Rae Jepsen","Blow Me (One Last Kiss) , P!nk","Don't Wake Me Up , Chris Brown","Let Me Love You (Until You Learn To Love Yourself) , Ne-Yo","Let Me Love You (Until You Learn To Love Yourself) , Ne-Yo","I Cry , Flo Rida","I Cry , Flo Rida","I Cry , Flo Rida","Let Me Love You (Until You Learn To Love Yourself) , Ne-Yo","Gangnam Style , PSY","Let Me Love You (Until You Learn To Love Yourself) , Ne-Yo","Let Me Love You (Until You Learn To Love Yourself) , Ne-Yo","I Knew You Were Trouble. , Taylor Swift"
