,2000-01-01,2000-01-06,2000-01-11,2000-01-16,2000-01-21,2000-01-26,2000-01-31,2000-02-05,2000-02-10,2000-02-15,2000-02-20,2000-02-25,2000-03-01,2000-03-06,2000-03-11,2000-03-16,2000-03-21,2000-03-26,2000-03-31,2000-04-05,2000-04-10,2000-04-15,2000-04-20,2000-04-25,2000-04-30,2000-05-05,2000-05-10,2000-05-15,2000-05-20,2000-05-25,2000-05-30,2000-06-04,2000-06-09,2000-06-14,2000-06-19,2000-06-24,2000-06-29,2000-07-04,2000-07-09,2000-07-14,2000-07-19,2000-07-24,2000-07-29,2000-08-03,2000-08-08,2000-08-13,2000-08-18,2000-08-23,2000-08-28,2000-09-02,2000-09-07,2000-09-12,2000-09-17,2000-09-22,2000-09-27,2000-10-02,2000-10-07,2000-10-12,2000-10-17,2000-10-22,2000-10-27,2000-11-01,2000-11-06,2000-11-11,2000-11-16,2000-11-21,2000-11-26,2000-12-01,2000-12-06,2000-12-11,2000-12-16,2000-12-21,2000-12-26
0,"Smooth , Santana Featuring Rob Thomas","Smooth , Santana Featuring Rob Thomas","What A Girl Wants , Christina Aguilera","What A Girl Wants , Christina Aguilera","What A Girl Wants , Christina Aguilera","I Knew I Loved You , Savage Garden","I Knew I Loved You , Savage Garden","I Knew I Loved You , Savage Garden","I Knew I Loved You , Savage Garden","Thank God I Found You , Mariah Carey Featuring Joe & 98 Degrees","I Knew I Loved You , Savage Garden","I Knew I Loved You , Savage Garden","Amazed , Lonestar","Amazed , Lonestar","Amazed , Lonestar","Say My Name , Destiny's Child","Say My Name , Destiny's Child","Say My Name , Destiny's Child","Say My Name , Destiny's Child","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","Try Again , Aaliyah","Be With You , Enrique Iglesias","Be With You , Enrique Iglesias","Be With You , Enrique Iglesias","Be With You , Enrique Iglesias","Everything You Want , Vertical Horizon","Everything You Want , Vertical Horizon","Bent , matchbox twenty","It's Gonna Be Me , 'N Sync","It's Gonna Be Me , 'N Sync","It's Gonna Be Me , 'N Sync","Incomplete , Sisqo","Incomplete , Sisqo","Incomplete , Sisqo","Doesn't Really Matter , Janet","Doesn't Really Matter , Janet","Doesn't Really Matter , Janet","Doesn't Really Matter , Janet","Music , Madonna","Music , Madonna","Music , Madonna","Music , Madonna","Music , Madonna","Music , Madonna","Come On Over Baby (All I Want Is You) , Christina Aguilera","Come On Over Baby (All I Want Is You) , Christina Aguilera","Come On Over Baby (All I Want Is You) , Christina Aguilera","Come On Over Baby (All I Want Is You) , Christina Aguilera","Come On Over Baby (All I Want Is You) , Christina Aguilera","With Arms Wide Open , Creed","With Arms Wide Open , Creed","Independent Women Part I , Destiny's Child","Independent Women Part I , Destiny's Child","Independent Women Part I , Destiny's Child","Independent Women Part I , Destiny's Child","Independent Women Part I , Destiny's Child","Independent Women Part I , Destiny's Child","Independent Women Part I , Destiny's Child","Independent Women Part I , Destiny's Child","Independent Women Part I , Destiny's Child"
1,"Back At One , Brian McKnight","Back At One , Brian McKnight","Smooth , Santana Featuring Rob Thomas","I Knew I Loved You , Savage Garden","I Knew I Loved You , Savage Garden","What A Girl Wants , Christina Aguilera","What A Girl Wants , Christina Aguilera","What A Girl Wants , Christina Aguilera","Thank God I Found You , Mariah Carey Featuring Joe & 98 Degrees","I Knew I Loved You , Savage Garden","Thank God I Found You , Mariah Carey Featuring Joe & 98 Degrees","Thank God I Found You , Mariah Carey Featuring Joe & 98 Degrees","I Knew I Loved You , Savage Garden","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","Amazed , Lonestar","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","Say My Name , Destiny's Child","Say My Name , Destiny's Child","Say My Name , Destiny's Child","Breathe , Faith Hill","Breathe , Faith Hill","He Wasn't Man Enough , Toni Braxton","He Wasn't Man Enough , Toni Braxton","He Wasn't Man Enough , Toni Braxton","Breathe , Faith Hill","Breathe , Faith Hill","Breathe , Faith Hill","You Sang To Me , Marc Anthony","You Sang To Me , Marc Anthony","You Sang To Me , Marc Anthony","Breathe , Faith Hill","Try Again , Aaliyah","Try Again , Aaliyah","Try Again , Aaliyah","Try Again , Aaliyah","Try Again , Aaliyah","Try Again , Aaliyah","Everything You Want , Vertical Horizon","Bent , matchbox twenty","Bent , matchbox twenty","Incomplete , Sisqo","Bent , matchbox twenty","Bent , matchbox twenty","Bent , matchbox twenty","Incomplete , Sisqo","Incomplete , Sisqo","Incomplete , Sisqo","Music , Madonna","Doesn't Really Matter , Janet","Doesn't Really Matter , Janet","Doesn't Really Matter , Janet","Give Me Just One Night (Una Noche) , 98 Degrees","Give Me Just One Night (Una Noche) , 98 Degrees","Give Me Just One Night (Una Noche) , 98 Degrees","Music , Madonna","Music , Madonna","Music , Madonna","Music , Madonna","Music , Madonna","Music , Madonna","Music , Madonna","With Arms Wide Open , Creed","With Arms Wide Open , Creed","Case Of The Ex (Whatcha Gonna Do) , Mya","Case Of The Ex (Whatcha Gonna Do) , Mya","Case Of The Ex (Whatcha Gonna Do) , Mya","Case Of The Ex (Whatcha Gonna Do) , Mya","Case Of The Ex (Whatcha Gonna Do) , Mya","It Wasn't Me , Shaggy Featuring Ricardo ""RikRok"" Ducent","He Loves U Not , Dream"
2,"I Wanna Love You Forever , Jessica Simpson","I Wanna Love You Forever , Jessica Simpson","Back At One , Brian McKnight","Smooth , Santana Featuring Rob Thomas","Smooth , Santana Featuring Rob Thomas","Smooth , Santana Featuring Rob Thomas","Smooth , Santana Featuring Rob Thomas","Smooth , Santana Featuring Rob Thomas","What A Girl Wants , Christina Aguilera","What A Girl Wants , Christina Aguilera","Amazed , Lonestar","Amazed , Lonestar","Breathe , Faith Hill","Breathe , Faith Hill","Breathe , Faith Hill","Maria Maria , Santana Featuring The Product G&B","Amazed , Lonestar","Breathe , Faith Hill","Breathe , Faith Hill","Breathe , Faith Hill","Breathe , Faith Hill","Breathe , Faith Hill","Say My Name , Destiny's Child","He Wasn't Man Enough , Toni Braxton","Breathe , Faith Hill","Breathe , Faith Hill","Breathe , Faith Hill","Thong Song , Sisqo","Thong Song , Sisqo","Thong Song , Sisqo","Breathe , Faith Hill","Thong Song , Sisqo","Thong Song , Sisqo","Everything You Want , Vertical Horizon","Everything You Want , Vertical Horizon","Everything You Want , Vertical Horizon","I Turn To You , Christina Aguilera","I Turn To You , Christina Aguilera","Be With You , Enrique Iglesias","Be With You , Enrique Iglesias","Try Again , Aaliyah","Everything You Want , Vertical Horizon","Everything You Want , Vertical Horizon","Bent , matchbox twenty","It's Gonna Be Me , 'N Sync","Jumpin', Jumpin' , Destiny's Child","Jumpin', Jumpin' , Destiny's Child","Bent , matchbox twenty","Jumpin', Jumpin' , Destiny's Child","Jumpin', Jumpin' , Destiny's Child","Jumpin', Jumpin' , Destiny's Child","Jumpin', Jumpin' , Destiny's Child","Jumpin', Jumpin' , Destiny's Child","Jumpin', Jumpin' , Destiny's Child","Doesn't Really Matter , Janet","Doesn't Really Matter , Janet","Doesn't Really Matter , Janet","Give Me Just One Night (Una Noche) , 98 Degrees","With Arms Wide Open , Creed","With Arms Wide Open , Creed","With Arms Wide Open , Creed","With Arms Wide Open , Creed","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down","With Arms Wide Open , Creed","With Arms Wide Open , Creed","With Arms Wide Open , Creed","With Arms Wide Open , Creed","With Arms Wide Open , Creed","Case Of The Ex (Whatcha Gonna Do) , Mya","It Wasn't Me , Shaggy Featuring Ricardo ""RikRok"" Ducent"
3,"My Love Is Your Love , Whitney Houston","My Love Is Your Love , Whitney Houston","I Knew I Loved You , Savage Garden","Back At One , Brian McKnight","Back At One , Brian McKnight","Back At One , Brian McKnight","Back At One , Brian McKnight","Back At One , Brian McKnight","Get It On Tonite , Montell Jordan","Get It On Tonite , Montell Jordan","What A Girl Wants , Christina Aguilera","What A Girl Wants , Christina Aguilera","Thank God I Found You , Mariah Carey Featuring Joe & 98 Degrees","I Knew I Loved You , Savage Garden","I Knew I Loved You , Savage Garden","Breathe , Faith Hill","Breathe , Faith Hill","Amazed , Lonestar","Amazed , Lonestar","Amazed , Lonestar","Bye Bye Bye , 'N Sync","Bye Bye Bye , 'N Sync","Bye Bye Bye , 'N Sync","Thong Song , Sisqo","Thong Song , Sisqo","Thong Song , Sisqo","Thong Song , Sisqo","He Wasn't Man Enough , Toni Braxton","He Wasn't Man Enough , Toni Braxton","He Wasn't Man Enough , Toni Braxton","Thong Song , Sisqo","Breathe , Faith Hill","Breathe , Faith Hill","Be With You , Enrique Iglesias","The Real Slim Shady , Eminem","The Real Slim Shady , Eminem","I Wanna Know , Joe","The Real Slim Shady , Eminem","I Wanna Know , Joe","I Wanna Know , Joe","It's Gonna Be Me , 'N Sync","Try Again , Aaliyah","Try Again , Aaliyah","Everything You Want , Vertical Horizon","Jumpin', Jumpin' , Destiny's Child","It's Gonna Be Me , 'N Sync","It's Gonna Be Me , 'N Sync","Jumpin', Jumpin' , Destiny's Child","Bent , matchbox twenty","Bent , matchbox twenty","Incomplete , Sisqo","Bent , matchbox twenty","Bent , matchbox twenty","Bent , matchbox twenty","Jumpin', Jumpin' , Destiny's Child","Jumpin', Jumpin' , Destiny's Child","Jumpin', Jumpin' , Destiny's Child","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down","Come On Over Baby (All I Want Is You) , Christina Aguilera","Come On Over Baby (All I Want Is You) , Christina Aguilera","Music , Madonna","Most Girls , P!nk","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down","Gotta Tell You , Samantha Mumba","It Wasn't Me , Shaggy Featuring Ricardo ""RikRok"" Ducent","It Wasn't Me , Shaggy Featuring Ricardo ""RikRok"" Ducent","With Arms Wide Open , Creed","Case Of The Ex (Whatcha Gonna Do) , Mya"
4,"I Knew I Loved You , Savage Garden","Hot Boyz , Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip","I Wanna Love You Forever , Jessica Simpson","Bring It All To Me , Blaque","Bring It All To Me , Blaque","Bring It All To Me , Blaque","Get It On Tonite , Montell Jordan","Get It On Tonite , Montell Jordan","Smooth , Santana Featuring Rob Thomas","Smooth , Santana Featuring Rob Thomas","Breathe , Faith Hill","Breathe , Faith Hill","Maria Maria , Santana Featuring The Product G&B","Get It On Tonite , Montell Jordan","Get It On Tonite , Montell Jordan","Bye Bye Bye , 'N Sync","Bye Bye Bye , 'N Sync","Bye Bye Bye , 'N Sync","Bye Bye Bye , 'N Sync","Bye Bye Bye , 'N Sync","Amazed , Lonestar","Amazed , Lonestar","Thong Song , Sisqo","Say My Name , Destiny's Child","Say My Name , Destiny's Child","Say My Name , Destiny's Child","Say My Name , Destiny's Child","I Try , Macy Gray","I Try , Macy Gray","You Sang To Me , Marc Anthony","He Wasn't Man Enough , Toni Braxton","Be With You , Enrique Iglesias","Be With You , Enrique Iglesias","You Sang To Me , Marc Anthony","Breathe , Faith Hill","Breathe , Faith Hill","The Real Slim Shady , Eminem","I Wanna Know , Joe","It's Gonna Be Me , 'N Sync","It's Gonna Be Me , 'N Sync","I Wanna Know , Joe","I Wanna Know , Joe","I Wanna Know , Joe","Try Again , Aaliyah","Try Again , Aaliyah","Doesn't Really Matter , Janet","Doesn't Really Matter , Janet","I Wanna Know , Joe","No More , Ruff Endz","No More , Ruff Endz","Bent , matchbox twenty","Incomplete , Sisqo","Incomplete , Sisqo","Incomplete , Sisqo","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down","With Arms Wide Open , Creed","Most Girls , P!nk","Most Girls , P!nk","Most Girls , P!nk","Most Girls , P!nk","Independent Women Part I , Destiny's Child","Independent Women Part I , Destiny's Child","Most Girls , P!nk","Gotta Tell You , Samantha Mumba","This I Promise You , 'N Sync","This I Promise You , 'N Sync","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down","He Loves U Not , Dream","With Arms Wide Open , Creed"
5,"I Need To Know , Marc Anthony","I Knew I Loved You , Savage Garden","My Love Is Your Love , Whitney Houston","I Need To Know , Marc Anthony","I Need To Know , Marc Anthony","Blue (Da Ba Dee) , Eiffel 65","Bring It All To Me , Blaque","Bring It All To Me , Blaque","Back At One , Brian McKnight","All The Small Things , Blink-182","Maria Maria , Santana Featuring The Product G&B","Maria Maria , Santana Featuring The Product G&B","That's The Way It Is , Celine Dion","Bye Bye Bye , 'N Sync","Bye Bye Bye , 'N Sync","Show Me The Meaning Of Being Lonely , Backstreet Boys","Show Me The Meaning Of Being Lonely , Backstreet Boys","Show Me The Meaning Of Being Lonely , Backstreet Boys","Show Me The Meaning Of Being Lonely , Backstreet Boys","Thong Song , Sisqo","Thong Song , Sisqo","Thong Song , Sisqo","Amazed , Lonestar","Bye Bye Bye , 'N Sync","Bye Bye Bye , 'N Sync","Bye Bye Bye , 'N Sync","I Try , Macy Gray","Everything You Want , Vertical Horizon","Everything You Want , Vertical Horizon","I Try , Macy Gray","Be With You , Enrique Iglesias","Try Again , Aaliyah","Try Again , Aaliyah","The Real Slim Shady , Eminem","I Wanna Know , Joe","I Wanna Know , Joe","Everything You Want , Vertical Horizon","Everything You Want , Vertical Horizon","Bent , matchbox twenty","Bent , matchbox twenty","Absolutely (Story Of A Girl) , Nine Days","Absolutely (Story Of A Girl) , Nine Days","Absolutely (Story Of A Girl) , Nine Days","Jumpin', Jumpin' , Destiny's Child","I Wanna Know , Joe","Try Again , Aaliyah","Try Again , Aaliyah","It's Gonna Be Me , 'N Sync","I Wanna Know , Joe","I Wanna Know , Joe","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down","Bent , matchbox twenty","Bag Lady , Erykah Badu","Bag Lady , Erykah Badu","Jumpin', Jumpin' , Destiny's Child","Give Me Just One Night (Una Noche) , 98 Degrees","Jumpin', Jumpin' , Destiny's Child","Jumpin', Jumpin' , Destiny's Child","This I Promise You , 'N Sync","Most Girls , P!nk","Most Girls , P!nk","Gotta Tell You , Samantha Mumba","This I Promise You , 'N Sync","Most Girls , P!nk","Most Girls , P!nk","This I Promise You , 'N Sync","Gotta Tell You , Samantha Mumba","Gotta Tell You , Samantha Mumba","Ms. Jackson , OutKast","Ms. Jackson , OutKast"
6,"Hot Boyz , Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip","Auld Lang Syne , Kenny G","Hot Boyz , Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip","Hot Boyz , Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip","Hot Boyz , Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip","Hot Boyz , Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip","Blue (Da Ba Dee) , Eiffel 65","Blue (Da Ba Dee) , Eiffel 65","All The Small Things , Blink-182","Hot Boyz , Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip","Get It On Tonite , Montell Jordan","Get It On Tonite , Montell Jordan","Bye Bye Bye , 'N Sync","Show Me The Meaning Of Being Lonely , Backstreet Boys","Show Me The Meaning Of Being Lonely , Backstreet Boys","That's The Way It Is , Celine Dion","That's The Way It Is , Celine Dion","Get It On Tonite , Montell Jordan","Get It On Tonite , Montell Jordan","There You Go , P!nk","There You Go , P!nk","There You Go , P!nk","I Try , Macy Gray","I Try , Macy Gray","I Try , Macy Gray","I Try , Macy Gray","Bye Bye Bye , 'N Sync","Say My Name , Destiny's Child","Say My Name , Destiny's Child","Everything You Want , Vertical Horizon","Everything You Want , Vertical Horizon","The Real Slim Shady , Eminem","The Real Slim Shady , Eminem","Thong Song , Sisqo","You Sang To Me , Marc Anthony","You Sang To Me , Marc Anthony","It's Gonna Be Me , 'N Sync","It's Gonna Be Me , 'N Sync","I Turn To You , Christina Aguilera","I Turn To You , Christina Aguilera","Higher , Creed","Higher , Creed","Higher , Creed","I Wanna Know , Joe","Everything You Want , Vertical Horizon","Absolutely (Story Of A Girl) , Nine Days","Absolutely (Story Of A Girl) , Nine Days","No More , Ruff Endz","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down","Wifey , Next","(Hot S**t) Country Grammar , Nelly","(Hot S**t) Country Grammar , Nelly","(Hot S**t) Country Grammar , Nelly","Incomplete , Sisqo","With Arms Wide Open , Creed","With Arms Wide Open , Creed","Doesn't Really Matter , Janet","Jumpin', Jumpin' , Destiny's Child","Give Me Just One Night (Una Noche) , 98 Degrees","Give Me Just One Night (Una Noche) , 98 Degrees","Independent Women Part I , Destiny's Child","This I Promise You , 'N Sync","This I Promise You , 'N Sync","This I Promise You , 'N Sync","Case Of The Ex (Whatcha Gonna Do) , Mya","Gotta Tell You , Samantha Mumba","Gotta Tell You , Samantha Mumba","It Wasn't Me , Shaggy Featuring Ricardo ""RikRok"" Ducent","This I Promise You , 'N Sync","This I Promise You , 'N Sync","Gotta Tell You , Samantha Mumba","The Way You Love Me , Faith Hill"
7,"U Know What's Up , Donell Jones","I Need To Know , Marc Anthony","Auld Lang Syne , Kenny G","I Wanna Love You Forever , Jessica Simpson","I Wanna Love You Forever , Jessica Simpson","That's The Way It Is , Celine Dion","Hot Boyz , Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip","Hot Boyz , Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip","Bring It All To Me , Blaque","Maria Maria , Santana Featuring The Product G&B","All The Small Things , Blink-182","All The Small Things , Blink-182","All The Small Things , Blink-182","That's The Way It Is , Celine Dion","That's The Way It Is , Celine Dion","I Knew I Loved You , Savage Garden","I Knew I Loved You , Savage Garden","Smooth , Santana Featuring Rob Thomas","Smooth , Santana Featuring Rob Thomas","Show Me The Meaning Of Being Lonely , Backstreet Boys","I Try , Macy Gray","I Try , Macy Gray","It Feels So Good , Sonique","Amazed , Lonestar","Everything You Want , Vertical Horizon","Everything You Want , Vertical Horizon","Everything You Want , Vertical Horizon","Be With You , Enrique Iglesias","Be With You , Enrique Iglesias","Be With You , Enrique Iglesias","Try Again , Aaliyah","Everything You Want , Vertical Horizon","Everything You Want , Vertical Horizon","Maria Maria , Santana Featuring The Product G&B","Thong Song , Sisqo","Thong Song , Sisqo","Breathe , Faith Hill","Bent , matchbox twenty","The Real Slim Shady , Eminem","The Real Slim Shady , Eminem","There You Go , P!nk","Jumpin', Jumpin' , Destiny's Child","Jumpin', Jumpin' , Destiny's Child","Absolutely (Story Of A Girl) , Nine Days","Absolutely (Story Of A Girl) , Nine Days","I Wanna Know , Joe","I Wanna Know , Joe","Absolutely (Story Of A Girl) , Nine Days","Wifey , Next","Wifey , Next","No More , Ruff Endz","No More , Ruff Endz","I Wanna Know , Joe","I Wanna Know , Joe","(Hot S**t) Country Grammar , Nelly","Incomplete , Sisqo","Incomplete , Sisqo","Most Girls , P!nk","Doesn't Really Matter , Janet","Bag Lady , Erykah Badu","Bag Lady , Erykah Badu","Jumpin', Jumpin' , Destiny's Child","Gotta Tell You , Samantha Mumba","Gotta Tell You , Samantha Mumba","Come On Over Baby (All I Want Is You) , Christina Aguilera","Music , Madonna","The Way You Love Me , Faith Hill","The Way You Love Me , Faith Hill","Most Girls , P!nk","He Loves U Not , Dream","He Loves U Not , Dream","The Way You Love Me , Faith Hill","If You're Gone , matchbox twenty"
8,"Bring It All To Me , Blaque","Bring It All To Me , Blaque","I Need To Know , Marc Anthony","Blue (Da Ba Dee) , Eiffel 65","Blue (Da Ba Dee) , Eiffel 65","I Need To Know , Marc Anthony","That's The Way It Is , Celine Dion","That's The Way It Is , Celine Dion","Blue (Da Ba Dee) , Eiffel 65","Bring It All To Me , Blaque","Smooth , Santana Featuring Rob Thomas","Smooth , Santana Featuring Rob Thomas","Show Me The Meaning Of Being Lonely , Backstreet Boys","All The Small Things , Blink-182","All The Small Things , Blink-182","Get It On Tonite , Montell Jordan","Get It On Tonite , Montell Jordan","That's The Way It Is , Celine Dion","That's The Way It Is , Celine Dion","Get It On Tonite , Montell Jordan","Show Me The Meaning Of Being Lonely , Backstreet Boys","Show Me The Meaning Of Being Lonely , Backstreet Boys","Everything You Want , Vertical Horizon","Everything You Want , Vertical Horizon","Amazed , Lonestar","Amazed , Lonestar","Be With You , Enrique Iglesias","Bye Bye Bye , 'N Sync","Bye Bye Bye , 'N Sync","Try Again , Aaliyah","I Try , Macy Gray","Oops!...I Did It Again , Britney Spears","Oops!...I Did It Again , Britney Spears","Oops!...I Did It Again , Britney Spears","It's Gonna Be Me , 'N Sync","It's Gonna Be Me , 'N Sync","You Sang To Me , Marc Anthony","Higher , Creed","Higher , Creed","Higher , Creed","The Real Slim Shady , Eminem","There You Go , P!nk","There You Go , P!nk","Higher , Creed","Higher , Creed","Everything You Want , Vertical Horizon","Everything You Want , Vertical Horizon","Try Again , Aaliyah","Absolutely (Story Of A Girl) , Nine Days","Absolutely (Story Of A Girl) , Nine Days","I Wanna Know , Joe","I Wanna Know , Joe","Come On Over Baby (All I Want Is You) , Christina Aguilera","Come On Over Baby (All I Want Is You) , Christina Aguilera","Come On Over Baby (All I Want Is You) , Christina Aguilera","Bent , matchbox twenty","Bent , matchbox twenty","Bag Lady , Erykah Badu","Bag Lady , Erykah Badu","Incomplete , Sisqo","Incomplete , Sisqo","Gotta Tell You , Samantha Mumba","Case Of The Ex (Whatcha Gonna Do) , Mya","Case Of The Ex (Whatcha Gonna Do) , Mya","Case Of The Ex (Whatcha Gonna Do) , Mya","The Way You Love Me , Faith Hill","Shape Of My Heart , Backstreet Boys","Shape Of My Heart , Backstreet Boys","The Way You Love Me , Faith Hill","Ms. Jackson , OutKast","Ms. Jackson , OutKast","Kryptonite , 3 Doors Down","Kryptonite , 3 Doors Down"
9,"Girl On TV , LFO","U Know What's Up , Donell Jones","Bring It All To Me , Blaque","My Love Is Your Love , Whitney Houston","My Love Is Your Love , Whitney Houston","My Love Is Your Love , Whitney Houston","I Need To Know , Marc Anthony","I Need To Know , Marc Anthony","That's The Way It Is , Celine Dion","Show Me The Meaning Of Being Lonely , Backstreet Boys","Hot Boyz , Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip","Hot Boyz , Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip","Get It On Tonite , Montell Jordan","Smooth , Santana Featuring Rob Thomas","Smooth , Santana Featuring Rob Thomas","Smooth , Santana Featuring Rob Thomas","Smooth , Santana Featuring Rob Thomas","Thong Song , Sisqo","Thong Song , Sisqo","That's The Way It Is , Celine Dion","Get It On Tonite , Montell Jordan","Get It On Tonite , Montell Jordan","Get It On Tonite , Montell Jordan","It Feels So Good , Sonique","It Feels So Good , Sonique","It Feels So Good , Sonique","Amazed , Lonestar","Try Again , Aaliyah","Try Again , Aaliyah","Say My Name , Destiny's Child","I Wanna Know , Joe","I Try , Macy Gray","I Try , Macy Gray","I Wanna Know , Joe","Oops!...I Did It Again , Britney Spears","Oops!...I Did It Again , Britney Spears","There You Go , P!nk","There You Go , P!nk","There You Go , P!nk","There You Go , P!nk","I Turn To You , Christina Aguilera","He Wasn't Man Enough , Toni Braxton","He Wasn't Man Enough , Toni Braxton","Doesn't Really Matter , Janet","Doesn't Really Matter , Janet","No More , Ruff Endz","No More , Ruff Endz","Everything You Want , Vertical Horizon","It's Gonna Be Me , 'N Sync","It's Gonna Be Me , 'N Sync","(Hot S**t) Country Grammar , Nelly","Wifey , Next","No More , Ruff Endz","No More , Ruff Endz","With Arms Wide Open , Creed","(Hot S**t) Country Grammar , Nelly","(Hot S**t) Country Grammar , Nelly","Incomplete , Sisqo","Incomplete , Sisqo","Gotta Tell You , Samantha Mumba","Gotta Tell You , Samantha Mumba","Case Of The Ex (Whatcha Gonna Do) , Mya","Jumpin', Jumpin' , Destiny's Child","Jumpin', Jumpin' , Destiny's Child","The Way You Love Me , Faith Hill","Shape Of My Heart , Backstreet Boys","It Wasn't Me , Shaggy Featuring Ricardo ""RikRok"" Ducent","It Wasn't Me , Shaggy Featuring Ricardo ""RikRok"" Ducent","Shape Of My Heart , Backstreet Boys","The Way You Love Me , Faith Hill","The Way You Love Me , Faith Hill","This I Promise You , 'N Sync","Dance With Me , Debelah Morgan"
